episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg,agent2_energy_min,agent2_energy_max,agent2_energy_avg,agent3_energy_min,agent3_energy_max,agent3_energy_avg
10000, 499950, -16.44, -0.785, -11.517200000000003, -49.735, -0.99, -25.2984, -48.38, -0.76, -24.13349999999999, -41.93, -0.995, -21.991799999999998
10200, 509950, -15.59, -0.82, -10.494499999999995, -49.765, -0.95, -25.2957, -48.82, -0.795, -24.50079999999999, -42.365, -0.995, -22.3932
10400, 519950, -17.415, -0.805, -11.208000000000002, -49.42, -0.92, -25.028900000000004, -47.43, -0.68, -23.388399999999997, -41.695, -0.97, -21.98249999999999
10600, 529950, -12.735, -0.78, -8.964000000000004, -49.65, -0.99, -25.24570000000001, -46.065, -0.605, -22.552799999999998, -41.42, -1.0, -22.017
10800, 539950, -16.225, -0.84, -10.8091, -49.705, -0.98, -25.270799999999998, -47.225, -0.67, -23.367600000000003, -37.655, -0.995, -20.636299999999988
11000, 549950, -19.47, -0.86, -12.483900000000004, -49.555, -0.95, -25.129499999999997, -47.095, -0.655, -23.246, -37.965, -0.98, -20.546899999999997
11200, 559950, -14.585, -0.82, -10.214400000000007, -49.66, -0.93, -25.212799999999998, -48.825, -0.76, -24.483900000000002, -38.45, -0.98, -20.7754
11400, 569950, -15.145, -0.885, -10.683200000000001, -49.505, -0.92, -25.103199999999998, -47.855, -0.735, -23.697500000000005, -35.765, -0.99, -19.869300000000003
11600, 579950, -13.975, -0.775, -9.9271, -49.26, -0.935, -24.942999999999998, -48.765, -0.7, -24.383999999999997, -37.175, -0.99, -20.564899999999994
11800, 589950, -19.33, -0.89, -12.635200000000012, -49.155, -0.875, -24.780500000000004, -48.66, -0.75, -24.354899999999994, -34.325, -0.99, -19.3657
12000, 599950, -12.965, -0.735, -8.985700000000005, -49.665, -1.0, -25.274, -48.215, -0.625, -23.985799999999994, -37.81, -1.0, -20.9793
12200, 609950, -20.89, -0.83, -12.490800000000004, -49.68, -1.0, -25.27809999999999, -48.125, -0.76, -24.021499999999993, -34.225, -1.0, -19.398500000000006
12400, 619950, -13.885, -0.765, -9.048700000000004, -49.49, -0.995, -25.138599999999997, -47.385, -0.675, -23.531399999999998, -36.73, -0.995, -20.175999999999984
12600, 629950, -21.67, -0.945, -13.5539, -49.655, -1.0, -25.242200000000008, -48.245, -0.725, -23.989999999999988, -36.395, -1.0, -20.096199999999996
12800, 639950, -21.64, -0.915, -13.787799999999994, -49.33, -0.995, -25.021799999999995, -46.85, -0.67, -23.06479999999999, -35.765, -1.0, -19.802899999999994
13000, 649950, -26.285, -0.9, -15.67810000000002, -49.695, -1.0, -25.2827, -46.135, -0.66, -22.769900000000003, -37.065, -0.99, -20.570499999999996
13200, 659950, -19.72, -0.835, -12.340499999999988, -49.735, -0.985, -25.3332, -48.69, -0.8, -24.442899999999998, -34.235, -1.0, -19.40929999999999
13400, 669950, -12.25, -0.61, -8.1266, -49.425, -0.94, -25.052999999999997, -47.89, -0.815, -23.966600000000007, -37.95, -0.985, -20.7302
13600, 679950, -12.715, -0.765, -9.194199999999999, -49.815, -0.995, -25.363000000000003, -48.385, -0.75, -24.224600000000006, -33.845, -0.99, -19.348699999999994
13800, 689950, -11.7, -0.7, -8.0718, -49.84, -1.0, -25.388500000000004, -47.925, -0.7, -23.799399999999995, -32.935, -1.0, -18.789099999999983
14000, 699950, -21.385, -0.85, -12.9168, -49.945, -0.985, -25.4615, -48.7, -0.74, -24.3836, -32.45, -0.99, -18.275799999999993
14200, 709950, -17.375, -0.845, -11.2269, -49.935, -0.99, -25.457800000000002, -48.485, -0.785, -24.274599999999992, -34.575, -0.995, -19.340500000000002
14400, 719950, -23.79, -0.9, -14.407900000000009, -49.915, -1.0, -25.451099999999997, -48.97, -0.765, -24.58509999999999, -36.48, -0.995, -20.228399999999997
14600, 729950, -16.095, -0.725, -10.494500000000006, -49.94, -1.0, -25.469299999999997, -49.25, -0.845, -24.9012, -36.895, -0.995, -20.39250000000001
14800, 739950, -18.37, -0.81, -12.177800000000001, -49.92, -0.995, -25.443099999999994, -49.365, -0.84, -24.958099999999995, -39.055, -1.0, -21.4173
15000, 749950, -13.23, -0.675, -8.634299999999998, -49.95, -1.0, -25.475199999999994, -49.1, -0.835, -24.7701, -35.855, -0.985, -19.7559
15200, 759950, -18.125, -0.855, -11.206599999999996, -49.865, -0.96, -25.391600000000007, -49.185, -0.85, -24.785, -29.545, -1.0, -17.136800000000008
15400, 769950, -22.645, -0.775, -12.928400000000002, -49.875, -0.985, -25.427900000000005, -49.155, -0.84, -24.772100000000002, -32.82, -1.0, -18.4732
15600, 779950, -38.23, -0.865, -19.790899999999997, -49.755, -0.94, -25.308600000000002, -48.8, -0.755, -24.446499999999997, -32.72, -1.0, -18.447300000000006
15800, 789950, -34.86, -0.9, -18.71109999999999, -49.865, -0.98, -25.402200000000004, -48.77, -0.745, -24.5174, -33.67, -0.99, -18.86679999999999
16000, 799950, -15.645, -0.795, -9.920599999999993, -49.935, -0.99, -25.459100000000003, -49.61, -0.88, -25.155700000000007, -37.41, -1.0, -20.542800000000007
16200, 809950, -16.37, -0.695, -9.794400000000001, -49.94, -0.99, -25.462699999999998, -49.345, -0.81, -24.93060000000001, -34.58, -1.0, -19.4207
16400, 819950, -21.51, -0.83, -12.793700000000003, -49.77, -0.98, -25.3183, -49.35, -0.825, -24.9306, -33.675, -1.0, -18.915999999999986
16600, 829950, -21.64, -0.83, -12.4554, -49.645, -0.995, -25.231000000000012, -49.165, -0.82, -24.7792, -30.82, -1.0, -18.004100000000005
16800, 839950, -13.015, -0.64, -8.316499999999994, -49.125, -0.885, -24.783900000000003, -49.075, -0.85, -24.6968, -31.96, -1.0, -18.6785
17000, 849950, -19.05, -0.875, -11.948300000000001, -49.24, -0.96, -24.90649999999999, -49.695, -0.935, -25.2525, -34.595, -1.0, -19.481300000000005
17200, 859950, -12.55, -0.725, -8.665999999999995, -49.47, -0.98, -25.0763, -49.225, -0.815, -24.811699999999995, -32.87, -0.995, -19.1009
17400, 869950, -12.09, -0.71, -8.4899, -49.56, -0.98, -25.156500000000005, -49.495, -0.84, -25.058600000000002, -37.84, -0.995, -20.917600000000004
17600, 879950, -15.49, -0.665, -9.850000000000003, -49.575, -0.97, -25.1917, -49.505, -0.875, -25.1065, -34.425, -1.0, -19.556199999999997
17800, 889950, -21.455, -0.89, -13.684800000000001, -49.71, -1.0, -25.288399999999996, -49.405, -0.855, -24.998999999999995, -33.355, -1.0, -19.020599999999998
18000, 899950, -22.715, -0.885, -13.531799999999993, -49.41, -0.92, -25.036200000000008, -49.835, -0.965, -25.374799999999997, -41.1, -1.0, -22.157299999999985
18200, 909950, -18.175, -0.83, -11.403000000000004, -49.63, -0.97, -25.203599999999998, -49.58, -0.86, -25.130699999999997, -34.465, -0.995, -19.467999999999996
18400, 919950, -12.96, -0.805, -9.183300000000001, -49.55, -0.965, -25.138199999999998, -49.78, -0.94, -25.338200000000008, -32.575, -1.0, -18.804199999999998
18600, 929950, -16.37, -0.82, -10.719099999999994, -49.69, -0.995, -25.260599999999997, -48.8, -0.865, -24.64860000000001, -35.24, -1.0, -19.55999999999999
18800, 939950, -15.965, -0.81, -10.583100000000007, -49.39, -1.0, -25.028499999999998, -48.88, -0.835, -24.579700000000003, -33.815, -1.0, -18.723999999999993
19000, 949950, -13.33, -0.795, -8.911199999999997, -49.775, -0.995, -25.337100000000007, -49.62, -0.88, -25.200100000000006, -39.405, -1.0, -21.030900000000006
19200, 959950, -15.645, -0.785, -10.478499999999997, -49.605, -0.985, -25.172700000000006, -49.795, -0.915, -25.331500000000002, -30.68, -1.0, -17.239199999999997
19400, 969950, -12.8, -0.715, -8.271900000000002, -49.745, -0.995, -25.29290000000001, -49.275, -0.82, -24.886000000000003, -35.02, -1.0, -18.995699999999992
19600, 979950, -17.915, -0.795, -11.2283, -49.37, -0.985, -24.990299999999998, -49.635, -0.895, -25.207700000000003, -34.12, -1.0, -18.927899999999994
19800, 989950, -19.42, -0.815, -11.991300000000003, -49.725, -0.995, -25.2859, -49.77, -0.935, -25.3292, -37.425, -1.0, -20.365699999999993
20000, 999950, -12.295, -0.725, -8.1822, -49.565, -1.0, -25.151399999999995, -49.66, -0.86, -25.220100000000002, -35.195, -1.0, -19.497299999999992
20200, 1009950, -15.46, -0.725, -9.6023, -49.785, -1.0, -25.334200000000006, -49.855, -0.96, -25.390299999999996, -31.12, -1.0, -17.9143
20400, 1019950, -24.355, -0.86, -14.322299999999993, -49.675, -1.0, -25.2571, -49.765, -0.945, -25.317800000000005, -32.17, -1.0, -18.2516
20600, 1029950, -26.06, -0.925, -15.185900000000004, -49.46, -1.0, -25.0923, -48.965, -0.81, -24.60439999999999, -33.0, -1.0, -18.5623
20800, 1039950, -24.91, -0.91, -14.389499999999991, -49.73, -1.0, -25.284000000000002, -49.79, -0.96, -25.357400000000002, -33.535, -0.995, -18.9122
21000, 1049950, -15.36, -0.79, -10.104000000000003, -49.575, -1.0, -25.179499999999994, -49.64, -0.94, -25.245599999999996, -31.745, -1.0, -18.219200000000004
21200, 1059950, -11.95, -0.805, -7.981100000000006, -49.67, -1.0, -25.2621, -49.605, -0.985, -25.21300000000001, -32.425, -1.0, -18.490399999999994
21400, 1069950, -12.225, -0.865, -8.371200000000002, -49.89, -1.0, -25.4159, -48.795, -0.98, -24.686700000000002, -34.715, -1.0, -19.3864
21600, 1079950, -16.41, -0.9, -10.808799999999998, -49.775, -1.0, -25.3299, -49.52, -0.99, -25.230199999999996, -27.89, -1.0, -16.798200000000005
21800, 1089950, -12.425, -0.685, -7.485400000000003, -49.66, -1.0, -25.2456, -49.65, -0.995, -25.243399999999987, -33.175, -0.995, -18.477600000000002
22000, 1099950, -17.16, -0.81, -10.617000000000003, -49.8, -1.0, -25.34819999999999, -49.63, -0.99, -25.256600000000002, -32.11, -1.0, -18.483800000000002
22200, 1109950, -15.74, -0.805, -10.158400000000002, -49.84, -0.995, -25.403899999999993, -49.765, -0.995, -25.3514, -28.445, -1.0, -17.386199999999995
22400, 1119950, -16.43, -0.805, -10.720300000000002, -49.905, -0.995, -25.438200000000002, -49.71, -1.0, -25.29789999999999, -22.615, -1.0, -14.778899999999991
22600, 1129950, -18.03, -0.75, -10.982500000000002, -49.885, -0.995, -25.4203, -49.62, -0.995, -25.306600000000003, -25.435, -1.0, -16.25680000000001
22800, 1139950, -18.17, -0.835, -11.092100000000002, -49.535, -0.99, -25.173599999999993, -49.67, -0.99, -25.296800000000005, -24.225, -1.0, -15.690800000000008
23000, 1149950, -18.465, -0.745, -10.913499999999994, -49.865, -0.995, -25.4151, -49.635, -1.0, -25.281600000000005, -28.49, -0.955, -17.153800000000004
23200, 1159950, -14.89, -0.69, -9.4573, -49.88, -1.0, -25.419100000000004, -49.76, -1.0, -25.367299999999997, -29.71, -1.0, -17.820399999999992
23400, 1169950, -18.205, -0.785, -11.571800000000001, -49.32, -0.99, -25.074099999999998, -49.735, -0.995, -25.328599999999998, -29.425, -1.0, -17.5625
23600, 1179950, -15.51, -0.725, -10.027200000000002, -49.61, -1.0, -25.232500000000005, -49.85, -0.99, -25.411499999999997, -23.03, -0.995, -14.989799999999981
23800, 1189950, -14.315, -0.745, -9.610899999999997, -49.52, -1.0, -25.1499, -49.285, -1.0, -25.01139999999999, -24.1, -1.0, -15.4699
24000, 1199950, -13.98, -0.835, -10.014, -49.595, -1.0, -25.2071, -48.3, -0.985, -24.520899999999994, -19.895, -0.91, -13.128800000000005
24200, 1209950, -17.975, -0.875, -11.982199999999995, -49.505, -0.995, -25.133900000000004, -48.875, -1.0, -24.728899999999996, -20.97, -0.98, -14.000500000000004
24400, 1219950, -18.465, -0.85, -12.219799999999998, -49.375, -1.0, -25.016800000000003, -49.29, -0.985, -25.014600000000005, -25.73, -0.97, -15.9276
24600, 1229950, -13.655, -0.835, -9.7534, -49.595, -1.0, -25.201000000000004, -49.03, -0.995, -24.853, -22.515, -1.0, -14.392399999999993
24800, 1239950, -11.78, -0.85, -9.140099999999999, -49.585, -1.0, -25.189, -49.53, -0.98, -25.179299999999998, -23.48, -0.99, -14.377100000000002
25000, 1249950, -12.97, -0.875, -9.672500000000003, -49.49, -1.0, -25.1267, -48.055, -0.92, -24.236899999999995, -16.465, -0.89, -11.524600000000007
25200, 1259950, -14.57, -0.835, -10.9637, -49.715, -1.0, -25.282799999999995, -48.985, -1.0, -24.91, -19.005, -0.985, -13.400300000000001
25400, 1269950, -15.97, -0.935, -11.816799999999999, -49.195, -1.0, -24.869899999999994, -46.625, -1.0, -24.0629, -19.075, -0.94, -13.182600000000003
25600, 1279950, -11.06, -0.855, -8.719600000000002, -49.85, -1.0, -25.3952, -48.625, -0.995, -24.896499999999993, -13.075, -0.945, -10.197700000000005
25800, 1289950, -14.955, -0.89, -11.075300000000002, -49.87, -1.0, -25.4077, -49.295, -1.0, -25.115899999999993, -12.115, -0.845, -9.584700000000003
26000, 1299950, -14.17, -0.93, -10.684200000000002, -49.855, -1.0, -25.3931, -44.195, -0.94, -22.805, -13.495, -0.77, -9.926399999999997
26200, 1309950, -15.965, -0.9, -11.331100000000003, -49.755, -1.0, -25.3163, -49.48, -0.985, -25.246899999999997, -14.87, -0.8, -10.6397
26400, 1319950, -13.08, -0.86, -9.954100000000002, -49.885, -1.0, -25.4345, -49.31, -0.98, -25.166200000000007, -14.465, -0.905, -10.845099999999997
26600, 1329950, -15.12, -0.94, -11.105600000000003, -49.555, -1.0, -25.197300000000006, -48.86, -0.985, -24.953699999999998, -11.29, -0.705, -8.040199999999999
26800, 1339950, -12.83, -0.89, -9.886400000000002, -49.325, -0.955, -24.953699999999998, -48.385, -1.0, -24.872399999999992, -11.17, -0.905, -9.088100000000003
27000, 1349950, -12.54, -0.915, -9.814499999999999, -49.74, -1.0, -25.2964, -44.725, -0.945, -23.295200000000005, -12.215, -0.8, -9.118799999999998
27200, 1359950, -11.625, -0.925, -9.158000000000008, -49.825, -0.995, -25.364799999999995, -40.85, -0.975, -21.99820000000001, -10.24, -0.555, -7.0607000000000015
27400, 1369950, -14.525, -0.93, -10.74140000000001, -49.915, -1.0, -25.4473, -46.185, -0.98, -24.06649999999999, -15.155, -0.865, -11.056800000000003
27600, 1379950, -15.025, -0.92, -11.049800000000003, -49.835, -1.0, -25.386200000000002, -42.05, -0.94, -22.119199999999996, -16.45, -0.975, -12.319700000000005
27800, 1389950, -13.725, -0.95, -10.272500000000006, -49.92, -1.0, -25.439899999999998, -29.69, -0.96, -17.591300000000004, -13.615, -0.925, -10.418899999999994
28000, 1399950, -16.415, -0.95, -11.7114, -47.95, -1.0, -24.434100000000008, -38.365, -0.97, -21.394400000000005, -14.925, -0.95, -11.370500000000003
28200, 1409950, -13.655, -0.91, -10.412200000000002, -47.135, -1.0, -23.802699999999987, -46.095, -0.96, -23.798300000000022, -13.16, -0.91, -10.186800000000003
28400, 1419950, -14.185, -0.945, -10.715100000000009, -48.245, -0.935, -24.349, -44.135, -0.995, -22.868, -13.78, -0.905, -10.627399999999998
28600, 1429950, -13.83, -0.935, -10.116000000000003, -48.985, -1.0, -24.739599999999992, -37.085, -0.985, -20.267900000000004, -13.955, -0.92, -10.897100000000002
28800, 1439950, -12.48, -0.945, -9.822399999999995, -48.805, -1.0, -24.57489999999999, -34.79, -0.975, -19.584699999999998, -14.09, -0.865, -10.667200000000003
29000, 1449950, -12.27, -0.935, -9.735900000000004, -49.365, -1.0, -25.0698, -28.865, -0.995, -17.371699999999993, -15.725, -0.88, -11.2599
29200, 1459950, -12.175, -0.925, -9.4421, -49.79, -1.0, -25.3623, -25.525, -0.99, -15.472700000000001, -14.8, -0.9, -10.954600000000005
29400, 1469950, -12.585, -0.955, -9.923200000000003, -49.31, -0.975, -24.980100000000007, -24.075, -0.925, -15.104999999999997, -15.29, -0.86, -10.679999999999998
29600, 1479950, -14.045, -0.965, -10.83, -48.695, -1.0, -24.83959999999999, -22.65, -0.84, -13.963000000000006, -14.825, -0.905, -10.710900000000004
29800, 1489950, -14.235, -0.99, -10.8308, -47.855, -1.0, -24.359600000000004, -27.655, -0.975, -16.580199999999998, -13.86, -0.88, -10.135400000000002
30000, 1499950, -14.485, -0.99, -10.923099999999998, -46.26, -1.0, -23.44129999999999, -33.775, -0.83, -18.1723, -15.1, -0.885, -11.1939
30200, 1509950, -13.695, -0.975, -10.617000000000008, -47.545, -1.0, -23.89160000000001, -34.455, -0.935, -18.52220000000001, -13.225, -0.93, -10.468500000000006
30400, 1519950, -12.18, -0.95, -9.846100000000002, -48.34, -1.0, -24.5449, -25.43, -0.965, -15.3014, -12.65, -0.93, -9.974900000000005
30600, 1529950, -11.62, -0.98, -9.594000000000003, -47.95, -0.985, -24.111799999999988, -28.855, -0.925, -16.25579999999999, -11.65, -0.845, -9.271000000000004
30800, 1539950, -11.645, -0.91, -9.434399999999993, -49.645, -1.0, -25.281, -28.035, -0.87, -15.711399999999996, -11.025, -0.825, -8.893899999999995
31000, 1549950, -12.335, -0.91, -9.8892, -49.0, -1.0, -24.841099999999997, -30.83, -0.96, -16.861000000000004, -12.02, -0.905, -9.758899999999999
31200, 1559950, -12.505, -0.935, -9.843500000000004, -49.175, -1.0, -24.908000000000005, -21.17, -0.98, -13.834299999999995, -9.795, -0.73, -7.682800000000007
31400, 1569950, -12.12, -0.98, -9.780899999999997, -49.015, -1.0, -24.802899999999994, -22.58, -0.965, -14.262200000000009, -11.835, -0.765, -9.137899999999998
31600, 1579950, -11.695, -0.94, -9.230400000000003, -49.21, -0.995, -24.94190000000001, -29.44, -0.97, -17.213700000000003, -10.935, -0.85, -8.468799999999995
31800, 1589950, -12.58, -0.945, -9.819899999999997, -49.325, -0.945, -25.031000000000002, -28.095, -0.98, -16.935200000000002, -12.355, -0.895, -9.571399999999993
32000, 1599950, -13.12, -0.995, -10.331500000000004, -49.775, -0.995, -25.328000000000007, -24.585, -0.99, -15.36, -11.735, -0.875, -9.383400000000002
32200, 1609950, -12.605, -0.975, -9.879099999999996, -49.75, -0.99, -25.355500000000003, -31.435, -0.98, -18.078699999999994, -11.45, -0.82, -8.927200000000001
32400, 1619950, -12.89, -0.96, -10.200400000000004, -49.33, -0.99, -25.072900000000004, -17.295, -0.96, -12.310900000000002, -12.305, -0.855, -9.408699999999996
32600, 1629950, -14.665, -0.995, -11.122999999999996, -48.245, -1.0, -24.326700000000006, -17.675, -0.97, -12.254700000000005, -11.535, -0.87, -9.134899999999998
32800, 1639950, -12.35, -0.945, -9.973400000000003, -49.825, -0.995, -25.390299999999993, -18.79, -0.98, -12.685900000000002, -12.13, -0.95, -9.946600000000002
33000, 1649950, -13.38, -0.97, -10.452500000000004, -47.87, -0.875, -23.94150000000001, -17.29, -0.865, -11.5749, -13.73, -0.895, -10.489400000000003
33200, 1659950, -14.9, -0.965, -11.195100000000002, -48.655, -0.98, -24.464700000000008, -14.47, -0.82, -10.024599999999998, -14.705, -0.935, -10.841099999999994
33400, 1669950, -14.31, -0.985, -11.092200000000005, -49.36, -1.0, -25.039800000000003, -19.095, -0.915, -12.4563, -15.795, -0.885, -11.399000000000001
33600, 1679950, -11.515, -0.975, -9.535600000000004, -49.51, -1.0, -25.197899999999994, -31.115, -0.975, -17.296100000000003, -11.555, -0.86, -8.941899999999999
33800, 1689950, -12.435, -0.965, -10.0253, -49.205, -1.0, -24.913300000000007, -29.31, -0.985, -17.183999999999987, -14.575, -0.915, -10.981700000000005
