episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
29200, 1459950, -13.52, -0.96, -11.038100000000004, -15.405, -0.965, -11.849700000000002
29400, 1469950, -13.69, -0.935, -11.0287, -15.875, -0.89, -11.766200000000005
29600, 1479950, -13.43, -0.91, -10.789800000000003, -14.865, -0.825, -11.314800000000007
29800, 1489950, -14.38, -0.945, -11.749800000000008, -16.41, -0.89, -12.633700000000012
30000, 1499950, -13.98, -0.935, -11.168300000000006, -14.865, -0.89, -11.531399999999994
30200, 1509950, -17.66, -0.96, -12.561700000000007, -15.83, -0.83, -11.635599999999997
30400, 1519950, -15.66, -0.97, -12.010200000000008, -15.825, -0.9, -11.777499999999996
30600, 1529950, -14.99, -0.945, -11.591499999999996, -19.245, -0.9, -13.2324
30800, 1539950, -12.325, -0.98, -10.06450000000001, -14.92, -0.935, -11.5596
31000, 1549950, -12.365, -0.995, -10.108800000000008, -15.01, -0.915, -11.671800000000008
31200, 1559950, -16.695, -1.0, -12.27569999999999, -17.385, -0.92, -12.86390000000001
31400, 1569950, -16.39, -0.995, -12.458500000000006, -22.115, -0.935, -14.695099999999993
31600, 1579950, -13.67, -0.995, -10.975299999999999, -17.795, -0.92, -12.825400000000007
31800, 1589950, -14.28, -0.975, -11.34040000000001, -20.04, -0.925, -13.589300000000003
32000, 1599950, -11.82, -1.0, -9.763100000000003, -18.355, -0.935, -12.593999999999996
32200, 1609950, -12.925, -0.985, -10.32, -19.04, -0.89, -12.4782
32400, 1619950, -15.07, -0.96, -11.755100000000011, -18.87, -0.905, -12.973399999999996
32600, 1629950, -14.785, -0.875, -10.998600000000003, -20.08, -0.98, -13.7499
32800, 1639950, -13.655, -0.975, -10.758300000000002, -16.77, -0.93, -12.104200000000013
33000, 1649950, -14.39, -0.92, -11.424400000000006, -16.58, -0.96, -12.15890000000001
33200, 1659950, -13.425, -0.93, -10.701300000000009, -18.13, -0.94, -12.9854
33400, 1669950, -17.64, -0.92, -12.487300000000003, -16.23, -0.98, -12.31319999999999
33600, 1679950, -16.02, -0.9, -11.91280000000001, -16.915, -0.915, -12.392600000000005
33800, 1689950, -15.51, -0.915, -12.042600000000004, -18.125, -0.84, -12.3563
34000, 1699950, -15.225, -0.95, -12.0471, -17.175, -0.87, -12.012999999999998
34200, 1709950, -17.805, -0.985, -13.139100000000001, -21.545, -0.9, -14.078899999999999
34400, 1719950, -15.515, -0.98, -11.85930000000001, -17.6, -0.795, -12.280799999999997
34600, 1729950, -27.83, -1.0, -16.6581, -19.995, -0.945, -13.809900000000004
34800, 1739950, -20.765, -1.0, -13.664299999999999, -17.535, -0.835, -12.296499999999998
35000, 1749950, -21.915, -0.995, -14.347699999999998, -18.05, -0.785, -12.666800000000007
35200, 1759950, -18.86, -0.99, -12.977399999999996, -19.15, -0.755, -12.616900000000005
35400, 1769950, -18.46, -0.98, -12.929999999999998, -15.015, -0.675, -11.110500000000002
35600, 1779950, -19.175, -0.88, -12.988100000000006, -19.805, -0.83, -14.05749999999999
35800, 1789950, -19.26, -0.985, -13.318200000000001, -18.22, -0.94, -13.5024
36000, 1799950, -16.7, -0.995, -12.425900000000004, -18.54, -0.875, -13.495399999999997
36200, 1809950, -17.135, -1.0, -12.220500000000005, -18.02, -0.97, -13.005899999999999
36400, 1819950, -18.91, -0.995, -12.9663, -14.145, -0.945, -11.420700000000002
36600, 1829950, -21.63, -0.995, -13.613999999999997, -16.6, -0.8, -12.163800000000004
36800, 1839950, -21.275, -0.985, -13.417900000000005, -14.115, -0.72, -10.983200000000009
37000, 1849950, -17.86, -0.995, -12.290500000000009, -16.63, -0.775, -12.4243
37200, 1859950, -19.5, -0.96, -13.317200000000005, -16.24, -0.725, -12.132200000000001
37400, 1869950, -16.99, -0.975, -12.015900000000002, -15.995, -0.855, -12.157
37600, 1879950, -14.74, -1.0, -11.428500000000003, -16.615, -0.875, -12.388700000000004
37800, 1889950, -12.995, -1.0, -10.435900000000004, -16.185, -0.78, -12.321200000000008
38000, 1899950, -10.045, -0.99, -8.412900000000002, -15.38, -0.73, -11.625900000000003
38200, 1909950, -19.34, -0.985, -12.5284, -13.955, -0.635, -10.585400000000003
38400, 1919950, -14.745, -0.995, -11.050300000000004, -15.295, -0.735, -11.482600000000001
38600, 1929950, -13.08, -0.985, -10.073900000000009, -15.085, -0.825, -11.7788
38800, 1939950, -15.3, -0.995, -11.2919, -15.33, -0.655, -11.571999999999989
39000, 1949950, -13.5, -0.975, -10.355100000000002, -16.695, -0.74, -12.030099999999996
39200, 1959950, -12.64, -0.995, -10.227100000000009, -15.2, -0.87, -11.910600000000006
39400, 1969950, -12.79, -1.0, -10.421300000000004, -15.555, -0.965, -12.163800000000007
39600, 1979950, -18.085, -0.995, -12.785099999999993, -15.855, -0.79, -12.322800000000012
39800, 1989950, -30.755, -0.98, -17.062799999999996, -15.15, -0.745, -11.484600000000002
40000, 1999950, -18.865, -0.935, -12.60630000000001, -16.41, -0.775, -12.1863
