episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg,agent2_energy_min,agent2_energy_max,agent2_energy_avg,agent3_energy_min,agent3_energy_max,agent3_energy_avg
29000, 1449950, -12.595, -0.645, -7.3843000000000005, -24.695, -0.85, -14.492400000000002, -21.92, -0.935, -13.46969999999999, -34.945, -1.0, -19.3437
29200, 1459950, -11.055, -0.645, -7.296800000000001, -28.265, -0.99, -16.197799999999987, -19.725, -0.915, -12.629999999999997, -29.285, -0.97, -16.958400000000005
29400, 1469950, -12.13, -0.67, -7.929300000000003, -25.035, -0.865, -14.182700000000004, -14.315, -0.945, -10.470399999999998, -28.625, -0.99, -16.964100000000002
29600, 1479950, -9.915, -0.66, -6.911599999999997, -26.3, -0.95, -14.701699999999994, -17.89, -0.935, -11.683199999999992, -31.325, -1.0, -17.9208
29800, 1489950, -11.335, -0.69, -7.309200000000001, -31.755, -0.94, -17.107, -20.22, -0.955, -13.1823, -28.405, -0.98, -17.111500000000007
30000, 1499950, -10.255, -0.675, -7.190199999999999, -21.59, -0.815, -12.395700000000001, -22.405, -0.985, -14.268300000000009, -28.765, -0.99, -16.87809999999999
30200, 1509950, -7.68, -0.685, -5.960600000000004, -23.785, -0.965, -14.303899999999999, -18.545, -0.925, -12.634900000000007, -27.19, -0.91, -15.480599999999988
30400, 1519950, -5.7, -0.565, -4.312799999999998, -23.77, -0.955, -14.5407, -13.78, -0.83, -10.044000000000006, -26.585, -0.81, -14.541599999999992
30600, 1529950, -10.815, -0.675, -7.132800000000003, -17.33, -0.94, -11.561900000000001, -21.355, -0.98, -14.163600000000006, -35.69, -0.93, -18.649299999999997
30800, 1539950, -7.07, -0.58, -5.099700000000001, -21.04, -0.91, -12.9055, -17.0, -0.98, -11.984299999999998, -30.675, -0.93, -16.882999999999996
31000, 1549950, -7.615, -0.5, -5.369100000000002, -19.805, -0.945, -12.6732, -16.4, -0.94, -11.4361, -32.57, -0.945, -18.0816
31200, 1559950, -7.685, -0.575, -5.789800000000001, -16.805, -0.925, -11.308499999999999, -24.7, -0.95, -15.912099999999995, -28.475, -0.8, -15.11409999999999
31400, 1569950, -7.33, -0.65, -5.587200000000004, -22.445, -0.96, -13.708099999999996, -18.56, -0.94, -13.012000000000006, -34.46, -0.95, -18.625399999999992
31600, 1579950, -10.49, -0.605, -7.302200000000002, -25.29, -0.855, -14.929099999999998, -19.26, -0.97, -13.209900000000006, -31.26, -0.88, -16.906699999999997
31800, 1589950, -17.76, -0.81, -11.507100000000003, -20.335, -0.98, -13.340499999999999, -18.695, -0.985, -13.034900000000002, -31.205, -0.855, -16.31789999999999
32000, 1599950, -10.735, -0.66, -7.364799999999997, -22.085, -0.945, -13.738500000000002, -16.745, -0.97, -12.142099999999996, -28.05, -0.73, -14.751299999999997
32200, 1609950, -11.515, -0.695, -7.947600000000005, -21.035, -0.97, -13.203500000000002, -17.335, -0.935, -12.101100000000004, -32.845, -0.835, -17.008900000000004
32400, 1619950, -6.73, -0.59, -4.966800000000001, -18.885, -0.92, -12.11019999999999, -17.97, -0.915, -12.2217, -27.0, -0.78, -14.9704
32600, 1629950, -9.05, -0.725, -6.876199999999998, -28.04, -0.995, -15.7213, -22.37, -0.91, -14.44150000000001, -28.04, -0.905, -16.071
32800, 1639950, -6.545, -0.62, -5.134100000000001, -29.555, -0.97, -16.411699999999996, -16.64, -0.91, -11.476699999999996, -33.285, -0.825, -17.6594
33000, 1649950, -10.82, -0.735, -7.569199999999995, -30.945, -0.93, -16.675800000000002, -15.85, -0.86, -11.033800000000006, -32.39, -0.89, -17.688299999999984
33200, 1659950, -10.885, -0.66, -7.236200000000002, -25.125, -0.835, -14.670999999999994, -18.65, -0.965, -12.7541, -24.505, -0.82, -14.198200000000003
33400, 1669950, -12.08, -0.65, -8.041100000000002, -27.285, -0.945, -15.988000000000001, -18.555, -0.97, -13.120399999999993, -27.995, -0.835, -15.446099999999996
33600, 1679950, -10.71, -0.66, -7.064899999999999, -25.205, -0.935, -15.080599999999997, -15.715, -0.96, -11.595500000000005, -28.365, -0.78, -15.189799999999993
33800, 1689950, -14.31, -0.77, -9.2888, -22.095, -0.97, -13.940100000000008, -20.72, -0.94, -13.861900000000002, -33.74, -0.835, -16.984899999999993
