episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
14800, 739950, -48.615, -0.995, -24.600599999999996, -47.52, -0.92, -23.8077
15000, 749950, -49.31, -0.995, -24.98969999999999, -48.19, -0.885, -24.224199999999996
15200, 759950, -49.645, -0.995, -25.269700000000004, -48.395, -0.895, -24.284000000000002
15400, 769950, -49.6, -1.0, -25.2333, -48.12, -0.955, -24.1391
15600, 779950, -49.235, -1.0, -25.02619999999999, -48.495, -0.935, -24.4173
15800, 789950, -49.435, -1.0, -25.130400000000012, -48.205, -0.885, -24.147900000000007
16000, 799950, -49.22, -0.945, -25.0102, -47.865, -0.915, -23.903200000000005
16200, 809950, -48.81, -0.9, -24.620700000000003, -48.295, -0.975, -24.216099999999997
16400, 819950, -49.385, -1.0, -25.0337, -48.95, -0.975, -24.804600000000004
16600, 829950, -49.23, -0.995, -24.956300000000006, -48.855, -0.985, -24.65950000000001
16800, 839950, -49.075, -1.0, -24.9161, -49.065, -0.97, -24.803
17000, 849950, -48.835, -1.0, -24.667800000000003, -48.51, -0.99, -24.402899999999992
17200, 859950, -49.1, -1.0, -24.880800000000008, -48.155, -0.955, -24.109899999999985
17400, 869950, -49.385, -1.0, -25.0501, -48.195, -0.95, -24.166099999999993
17600, 879950, -49.18, -1.0, -24.962099999999992, -47.845, -0.95, -23.983800000000002
17800, 889950, -48.85, -1.0, -24.80400000000002, -48.335, -0.98, -24.2036
18000, 899950, -49.17, -1.0, -24.982799999999997, -48.475, -0.97, -24.398299999999995
18200, 909950, -49.17, -1.0, -24.968300000000003, -48.31, -0.94, -24.2568
18400, 919950, -48.89, -1.0, -24.813299999999995, -48.795, -0.955, -24.586499999999983
18600, 929950, -49.015, -1.0, -24.9688, -48.935, -0.93, -24.701400000000003
18800, 939950, -49.285, -1.0, -25.04119999999999, -49.065, -0.97, -24.840100000000003
19000, 949950, -43.72, -0.975, -22.987299999999994, -49.245, -0.975, -24.9382
19200, 959950, -48.63, -1.0, -24.8836, -49.495, -0.96, -25.138199999999998
19400, 969950, -48.135, -0.985, -24.691600000000005, -48.74, -0.92, -24.566599999999998
19600, 979950, -49.485, -1.0, -25.141699999999986, -49.035, -0.9, -24.799699999999994
19800, 989950, -49.5, -1.0, -25.193799999999996, -49.165, -0.945, -24.89
20000, 999950, -48.625, -1.0, -24.791600000000003, -49.295, -0.98, -25.025699999999997
