episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
9400, 469950, -14.695, -0.28, -7.549600000000002, -40.235, -0.985, -21.419399999999996
9600, 479950, -6.89, -0.18, -3.8204000000000002, -40.955, -0.975, -21.8451
9800, 489950, -10.78, -0.24, -5.458000000000002, -37.33, -0.995, -20.370999999999988
10000, 499950, -6.74, -0.17, -3.3759, -38.425, -0.995, -20.768399999999993
10200, 509950, -10.03, -0.17, -4.965600000000002, -36.93, -0.995, -20.1847
10400, 519950, -6.13, -0.135, -3.4978000000000002, -37.3, -0.985, -20.3142
10600, 529950, -10.27, -0.14, -5.3525000000000045, -35.33, -0.99, -19.509100000000004
10800, 539950, -9.365, -0.17, -4.806200000000001, -35.47, -0.99, -19.725699999999996
11000, 549950, -7.39, -0.2, -3.9380000000000006, -32.595, -1.0, -18.333699999999997
11200, 559950, -9.03, -0.19, -4.760899999999999, -34.74, -1.0, -19.245500000000003
11400, 569950, -3.86, -0.135, -1.9378000000000006, -33.485, -0.985, -18.735000000000003
11600, 579950, -8.48, -0.265, -4.696199999999999, -33.56, -0.995, -18.752599999999997
11800, 589950, -10.72, -0.415, -6.0892, -31.145, -1.0, -17.7352
12000, 599950, -9.235, -0.345, -5.3849, -34.67, -1.0, -19.198199999999996
12200, 609950, -7.335, -0.255, -4.5413, -26.77, -0.995, -16.1653
12400, 619950, -6.03, -0.23, -3.940199999999999, -25.445, -1.0, -15.646700000000001
12600, 629950, -6.005, -0.19, -3.6953000000000005, -24.405, -1.0, -15.227200000000005
12800, 639950, -6.47, -0.32, -3.7591999999999994, -23.26, -0.95, -14.685600000000004
13000, 649950, -7.525, -0.275, -4.298800000000001, -22.185, -0.97, -14.253999999999998
13200, 659950, -8.605, -0.32, -5.015699999999999, -23.89, -0.98, -14.926399999999992
13400, 669950, -8.475, -0.44, -5.079500000000001, -25.115, -1.0, -15.206499999999997
13600, 679950, -12.14, -0.425, -6.748699999999996, -21.485, -0.99, -13.777700000000006
13800, 689950, -8.31, -0.445, -5.1295, -19.27, -0.99, -12.933800000000002
14000, 699950, -8.735, -0.39, -4.9917, -22.465, -1.0, -14.315400000000002
14200, 709950, -7.185, -0.295, -3.869500000000001, -20.865, -0.985, -13.48800000000001
14400, 719950, -5.875, -0.36, -3.5228000000000015, -22.865, -1.0, -14.309000000000003
14600, 729950, -6.7, -0.365, -4.043599999999999, -24.155, -1.0, -15.093199999999994
14800, 739950, -4.73, -0.295, -3.0890999999999993, -21.345, -1.0, -13.589999999999998
15000, 749950, -5.335, -0.375, -3.258, -16.43, -1.0, -11.541500000000001
15200, 759950, -6.32, -0.395, -3.6902999999999997, -20.335, -0.965, -13.344800000000006
15400, 769950, -7.17, -0.335, -3.5939000000000005, -21.795, -0.995, -13.857700000000001
15600, 779950, -8.06, -0.335, -4.5891, -17.915, -0.995, -12.26470000000001
15800, 789950, -6.87, -0.45, -4.269400000000002, -19.905, -0.995, -13.240700000000002
16000, 799950, -5.06, -0.43, -3.057700000000001, -22.235, -0.98, -14.370800000000015
16200, 809950, -6.92, -0.395, -4.1511000000000005, -19.475, -0.99, -13.168700000000007
16400, 819950, -6.355, -0.385, -4.188800000000002, -20.445, -1.0, -13.758699999999997
16600, 829950, -6.67, -0.43, -4.1784, -16.535, -0.99, -11.6399
16800, 839950, -4.67, -0.315, -3.0101999999999998, -17.465, -0.985, -12.290000000000004
17000, 849950, -6.015, -0.445, -3.8898, -16.0, -0.9, -11.467400000000007
17200, 859950, -6.535, -0.365, -4.370300000000001, -14.555, -0.945, -10.782800000000002
17400, 869950, -10.69, -0.395, -6.718899999999994, -14.59, -0.985, -11.117899999999999
17600, 879950, -8.875, -0.415, -5.969900000000001, -14.215, -0.965, -10.917400000000002
17800, 889950, -7.515, -0.305, -4.733599999999999, -14.825, -0.95, -10.909600000000005
18000, 899950, -8.945, -0.365, -5.952200000000001, -13.54, -0.98, -10.4354
18200, 909950, -10.37, -0.35, -6.442399999999999, -14.015, -0.87, -10.392000000000001
18400, 919950, -9.975, -0.345, -6.544899999999996, -13.73, -0.98, -10.634100000000005
18600, 929950, -12.72, -0.25, -8.156199999999998, -13.55, -0.995, -10.486000000000004
18800, 939950, -14.575, -0.4, -9.384599999999999, -16.025, -0.995, -11.721900000000005
19000, 949950, -11.775, -0.4, -7.9586000000000015, -12.755, -0.915, -9.946700000000003
19200, 959950, -9.875, -0.355, -6.8475, -14.925, -0.795, -10.972399999999993
19400, 969950, -10.675, -0.375, -7.3169, -14.995, -0.96, -11.038799999999997
19600, 979950, -15.68, -0.35, -9.899600000000001, -14.3, -0.89, -11.128500000000006
19800, 989950, -16.125, -0.27, -9.950000000000003, -13.14, -0.76, -9.955899999999996
20000, 999950, -15.48, -0.345, -9.609199999999998, -15.27, -0.96, -11.384300000000007
