act0,act1,act2,episode,step
0.014958624728024006,0.07616476714611053,0.9088765382766724,2,36
0.4931432902812958,0.020421748980879784,0.4864349961280823,2,37
0.34237730503082275,0.05695139244198799,0.6006712913513184,2,38
0.7567330002784729,0.005404535681009293,0.23786240816116333,2,39
0.6319706439971924,0.008421670645475388,0.3596077263355255,2,40
0.10780259966850281,0.009435991756618023,0.8827614188194275,2,41
0.004878648556768894,0.22565555572509766,0.7694657444953918,2,42
0.10439661145210266,0.028302770107984543,0.8673006296157837,2,43
0.0023147985339164734,0.9935025572776794,0.004182635806500912,2,44
0.020294083282351494,0.2772686183452606,0.7024372220039368,2,45
0.23931439220905304,0.6736953854560852,0.08699019998311996,2,46
0.004854750819504261,0.001652951235882938,0.9934923052787781,2,47
0.9166380763053894,0.0027437552344053984,0.08061819523572922,2,48
0.7765610218048096,0.0004891246207989752,0.2229498028755188,2,49
0.9710248708724976,0.02871326170861721,0.0002618528378661722,3,0
0.9838737845420837,0.01612192392349243,4.307932613301091e-06,3,1
0.9855823516845703,0.014387774281203747,2.982896512548905e-05,3,2
0.5522190928459167,0.4474721848964691,0.00030883087310940027,3,3
0.030344948172569275,0.9695883393287659,6.668141577392817e-05,3,4
0.013816101476550102,0.9842292070388794,0.001954688224941492,3,5
0.9813591837882996,0.017796726897358894,0.0008440056699328125,3,6
0.7574895024299622,0.0020362953655421734,0.24047422409057617,3,7
0.05494498834013939,0.9276748299598694,0.017380250617861748,3,8
0.03588980436325073,0.8387349843978882,0.1253751963376999,3,9
0.06944748759269714,0.8954713344573975,0.0350811593234539,3,10
0.8216772079467773,0.02202141284942627,0.15630140900611877,3,11
0.3041418492794037,0.052156057208776474,0.6437020897865295,3,12
0.0069218906573951244,0.003755749436095357,0.9893223643302917,3,13
0.2393919974565506,0.4682082533836365,0.29239973425865173,3,14
0.05623428151011467,0.004497261252254248,0.9392685294151306,3,15
0.06009842827916145,0.005875641480088234,0.9340258836746216,3,16
0.6411620378494263,0.009422862902283669,0.3494150936603546,3,17
0.7094069719314575,0.0031363952439278364,0.2874566614627838,3,18
0.05733112245798111,0.02780858427286148,0.9148602485656738,3,19
0.09598629176616669,0.03020021691918373,0.8738135099411011,3,20
0.05228295177221298,0.10706675052642822,0.8406503200531006,3,21
0.8488227725028992,0.042205724865198135,0.10897151380777359,3,22
0.8281696438789368,0.001707913470454514,0.1701224446296692,3,23
0.34026676416397095,0.5272093415260315,0.13252389430999756,3,24
0.05327032878994942,0.712767481803894,0.23396220803260803,3,25
0.9557517170906067,0.007579829078167677,0.03666844964027405,3,26
0.9328873753547668,0.018682900816202164,0.04842974990606308,3,27
0.8514509201049805,0.00038578271050937474,0.14816324412822723,3,28
0.8515011668205261,0.02827288955450058,0.12022591382265091,3,29
0.49339765310287476,0.02148069068789482,0.48512157797813416,3,30
0.11770549416542053,0.3034011423587799,0.5788933634757996,3,31
0.000831759360153228,0.1143191009759903,0.8848491311073303,3,32
0.009972759522497654,0.9869531393051147,0.003074199892580509,3,33
0.0025392102543264627,0.9920682907104492,0.0053925239481031895,3,34
6.999749166425318e-05,0.9987140893936157,0.0012159703765064478,3,35
0.0002639767189975828,0.9987296462059021,0.0010063453810289502,3,36
0.03504873812198639,0.907821536064148,0.05712972581386566,3,37
0.1911982297897339,0.7282956838607788,0.08050611615180969,3,38
0.750351071357727,0.0009288960136473179,0.24872003495693207,3,39
0.9573185443878174,0.0034107069950550795,0.039270684123039246,3,40
0.9992092847824097,3.912810279871337e-05,0.0007516303448937833,3,41
0.995698094367981,0.0008436203352175653,0.0034583418164402246,3,42
0.9983187913894653,0.00026566110318526626,0.001415600418113172,3,43
0.8775198459625244,0.023398160934448242,0.09908194839954376,3,44
0.41926902532577515,0.008055386133491993,0.5726755857467651,3,45
0.03923084959387779,0.792106568813324,0.16866257786750793,3,46
0.0014074736973270774,0.9232454299926758,0.07534711062908173,3,47
0.08891338109970093,0.8608810305595398,0.05020555108785629,3,48
0.08953055739402771,0.3052399158477783,0.6052295565605164,3,49
3.423930684220977e-05,0.9998881816864014,7.758515857858583e-05,4,0
6.961112831049832e-06,0.9999909400939941,2.1357930108933942e-06,4,1
0.00043852327507920563,0.999402642250061,0.0001588361628819257,4,2
0.014283739030361176,0.9840804934501648,0.0016358288703486323,4,3
0.003483774606138468,0.9963322281837463,0.00018397356325294822,4,4
0.7319158315658569,0.26240307092666626,0.005681138951331377,4,5
0.0015026917681097984,0.9961944818496704,0.0023028235882520676,4,6
0.04665325954556465,0.9507574439048767,0.0025892939884215593,4,7
0.9977759718894958,0.002100640209391713,0.00012339631211943924,4,8
0.26523464918136597,0.7291326522827148,0.005632613319903612,4,9
0.0654088705778122,0.9292118549346924,0.005379298701882362,4,10
0.9495819807052612,0.03977493941783905,0.010643127374351025,4,11
0.9998108744621277,0.00010679267870727926,8.236966823460534e-05,4,12
0.9874265193939209,0.012479615397751331,9.384800068801269e-05,4,13
0.9982489347457886,0.0009267865680158138,0.0008242679759860039,4,14
0.9994359612464905,0.0002596305275801569,0.0003043762990273535,4,15
0.9943512678146362,0.0006425228784792125,0.005006300751119852,4,16
0.7366916537284851,0.1819651573896408,0.08134312182664871,4,17
0.014817382209002972,0.7797067165374756,0.20547595620155334,4,18
0.00684184767305851,0.44759881496429443,0.545559287071228,4,19
0.001697236904874444,0.9712281227111816,0.027074633166193962,4,20
0.003161785891279578,0.9817008376121521,0.01513747125864029,4,21
0.001299515482969582,0.9260601997375488,0.07264027744531631,4,22
0.5101988911628723,0.1060345470905304,0.3837664723396301,4,23
0.1305423080921173,0.0034029558300971985,0.8660547733306885,4,24
0.006375100463628769,0.007834200747311115,0.9857907295227051,4,25
0.13550348579883575,0.514980137348175,0.3495163917541504,4,26
0.9501694440841675,0.0008920968393795192,0.04893850162625313,4,27
0.8743022084236145,0.012420048005878925,0.11327766627073288,4,28
0.7191815972328186,0.01278628408908844,0.26803213357925415,4,29
0.4291987121105194,0.17831049859523773,0.39249083399772644,4,30
0.011877448298037052,0.9338489174842834,0.054273687303066254,4,31
0.35221919417381287,0.15372101962566376,0.49405980110168457,4,32
0.6101363301277161,0.3510081171989441,0.038855645805597305,4,33
0.021767910569906235,0.003659726120531559,0.9745723605155945,4,34
0.004409392364323139,0.831653356552124,0.16393721103668213,4,35
0.13530533015727997,0.06930504739284515,0.7953895926475525,4,36
0.08026322722434998,0.0069506727159023285,0.912786066532135,4,37
0.9863520860671997,0.0028663419652730227,0.010781615041196346,4,38
0.00540236895903945,0.000424338155426085,0.9941733479499817,4,39
0.025278648361563683,0.0013019090984016657,0.9734194874763489,4,40
0.9286558628082275,0.0013847986701875925,0.06995931267738342,4,41
0.9845490455627441,0.0011698997113853693,0.014281010255217552,4,42
0.0453270860016346,0.0005338948685675859,0.954138994216919,4,43
0.9947595000267029,0.0009991818806156516,0.0042412495240569115,4,44
0.21700961887836456,0.19761152565479279,0.585378885269165,4,45
0.002739893039688468,0.9950448274612427,0.0022153002209961414,4,46
0.0014801921788603067,0.987389326095581,0.011130541563034058,4,47
0.8784573674201965,0.11783752590417862,0.0037051597610116005,4,48
0.996563732624054,0.0020737997256219387,0.0013624781277030706,4,49
0.0009613852016627789,0.999000608921051,3.7964022340020165e-05,5,0
0.004437657073140144,0.9949393272399902,0.0006229894934222102,5,1
0.9999929666519165,4.553061899059685e-06,2.4945532004494453e-06,5,2
0.9999250173568726,7.040047785267234e-05,4.553317012323532e-06,5,3
0.01763688586652279,0.9822764992713928,8.659469312988222e-05,5,4
0.2872181236743927,0.7089345455169678,0.0038473184686154127,5,5
0.9947701096534729,0.0008193140383809805,0.004410547204315662,5,6
0.9977154731750488,0.0009258280624635518,0.0013587464345619082,5,7
0.985862672328949,0.0011347149265930057,0.013002606108784676,5,8
0.9634080529212952,0.005069111008197069,0.03152284398674965,5,9
0.2570747137069702,0.04506191238760948,0.6978633403778076,5,10
0.032762330025434494,0.05339633673429489,0.9138413071632385,5,11
0.00572181073948741,0.9900603294372559,0.004217789974063635,5,12
0.012701327912509441,0.9217555522918701,0.0655430257320404,5,13
0.03612753376364708,0.7561461329460144,0.20772631466388702,5,14
0.617383599281311,0.06831296533346176,0.3143034279346466,5,15
0.7490116357803345,0.0017740840557962656,0.24921433627605438,5,16
0.22587989270687103,0.027698496356606483,0.7464215755462646,5,17
0.03917648643255234,0.9194948673248291,0.0413285531103611,5,18
0.023384220898151398,0.007265961263328791,0.9693498015403748,5,19
0.6715902090072632,0.03520248457789421,0.2932072877883911,5,20
0.9892362952232361,0.0008346803952008486,0.009929082356393337,5,21
0.10409855842590332,0.010531706735491753,0.8853697180747986,5,22
0.01527791190892458,0.003369467332959175,0.9813526272773743,5,23
0.09426356106996536,0.0006485047633759677,0.9050878882408142,5,24
0.5361001491546631,0.027357574552297592,0.43654224276542664,5,25
0.23139041662216187,0.043999083340168,0.7246105074882507,5,26
0.01033344678580761,0.9513564109802246,0.0383102186024189,5,27
0.01125753577798605,0.08162473142147064,0.9071177840232849,5,28
0.8065919876098633,0.006955535151064396,0.18645253777503967,5,29
0.6642719507217407,0.18561066687107086,0.15011745691299438,5,30
0.5745337605476379,0.02057676576077938,0.40488946437835693,5,31
0.04608336091041565,0.6631389260292053,0.29077765345573425,5,32
0.04269286245107651,0.40280070900917053,0.5545064210891724,5,33
0.03774907439947128,0.94455486536026,0.017696062102913857,5,34
0.24942228198051453,0.008414646610617638,0.7421631217002869,5,35
0.03367314487695694,0.00025778674171306193,0.9660691022872925,5,36
0.5469931960105896,0.009114514105021954,0.44389230012893677,5,37
0.08578955382108688,0.0039126332849264145,0.9102978110313416,5,38
0.01748756878077984,0.004852453246712685,0.9776599407196045,5,39
0.9565537571907043,0.0017105176812037826,0.041735704988241196,5,40
0.9983680844306946,0.00011815887410193682,0.0015137025620788336,5,41
0.697372555732727,0.005947152618318796,0.2966802418231964,5,42
0.9192631244659424,0.009515048936009407,0.07122185826301575,5,43
0.9645284414291382,0.027293311432003975,0.0081782853230834,5,44
0.00275121396407485,0.9899493455886841,0.007299476768821478,5,45
0.020671969279646873,0.9673735499382019,0.011954420246183872,5,46
0.0015414465451613069,0.9723168015480042,0.026141701266169548,5,47
0.0061263092793524265,0.9625499248504639,0.03132375329732895,5,48
0.01010496262460947,0.9666124582290649,0.02328258752822876,5,49
