episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
17000, 849950, -48.785, -0.895, -24.528500000000005, -18.295, -0.485, -9.5221
17200, 859950, -48.56, -0.9, -24.35670000000001, -14.35, -0.43, -7.695899999999997
17400, 869950, -48.23, -0.885, -24.0993, -12.515, -0.48, -7.264099999999998
17600, 879950, -48.62, -0.865, -24.401000000000003, -12.675, -0.475, -7.423599999999999
17800, 889950, -47.855, -0.9, -23.843499999999995, -10.62, -0.43, -6.515299999999996
18000, 899950, -48.14, -0.83, -24.057999999999996, -15.515, -0.525, -9.250299999999998
18200, 909950, -48.335, -0.905, -24.254499999999993, -14.165, -0.525, -7.935299999999999
18400, 919950, -48.71, -0.905, -24.48410000000001, -18.25, -0.53, -10.316099999999995
18600, 929950, -47.96, -0.875, -23.947100000000006, -15.625, -0.6, -9.149600000000003
18800, 939950, -48.045, -0.875, -24.037999999999997, -12.865, -0.485, -7.154500000000008
19000, 949950, -48.055, -0.895, -24.055499999999988, -10.625, -0.455, -6.768199999999998
19200, 959950, -48.63, -0.88, -24.395100000000006, -10.255, -0.5, -6.451100000000004
19400, 969950, -48.575, -0.9, -24.335000000000008, -10.42, -0.48, -6.6
19600, 979950, -48.65, -0.895, -24.437899999999992, -11.515, -0.53, -7.2929999999999975
19800, 989950, -48.19, -0.93, -24.10730000000001, -11.495, -0.535, -6.994500000000001
20000, 999950, -48.585, -0.89, -24.40610000000001, -10.86, -0.55, -6.624600000000003
20200, 1009950, -48.87, -0.925, -24.64080000000001, -11.435, -0.565, -7.405000000000001
20400, 1019950, -49.06, -0.87, -24.7167, -10.71, -0.46, -6.623900000000007
20600, 1029950, -49.035, -0.9, -24.83230000000001, -12.185, -0.42, -7.172599999999997
20800, 1039950, -48.915, -0.895, -24.655499999999993, -8.955, -0.5, -5.702300000000005
21000, 1049950, -48.92, -0.92, -24.7539, -9.635, -0.47, -6.053100000000004
21200, 1059950, -48.885, -0.91, -24.692999999999994, -10.12, -0.495, -6.152000000000004
21400, 1069950, -48.63, -0.885, -24.376499999999997, -11.535, -0.465, -6.980000000000002
21600, 1079950, -48.585, -0.935, -24.371400000000012, -13.165, -0.535, -7.828799999999997
21800, 1089950, -49.04, -0.945, -24.7761, -14.155, -0.55, -9.038799999999998
22000, 1099950, -48.92, -0.91, -24.637600000000006, -15.02, -0.6, -9.490499999999995
22200, 1109950, -48.25, -0.92, -24.1444, -11.38, -0.535, -7.715200000000001
22400, 1119950, -48.79, -0.92, -24.547299999999996, -14.675, -0.64, -9.385499999999997
22600, 1129950, -48.975, -0.92, -24.703400000000002, -12.62, -0.675, -8.209499999999997
22800, 1139950, -49.5, -0.995, -25.158799999999992, -10.57, -0.63, -7.126099999999999
23000, 1149950, -49.675, -1.0, -25.265999999999995, -9.49, -0.57, -6.343299999999997
23200, 1159950, -49.92, -0.995, -25.451200000000004, -14.295, -0.685, -9.526799999999998
23400, 1169950, -49.51, -0.99, -25.159900000000004, -13.79, -0.66, -8.799100000000003
23600, 1179950, -49.615, -0.995, -25.2159, -15.035, -0.65, -9.4492
23800, 1189950, -49.245, -0.995, -24.9252, -12.12, -0.615, -8.155999999999999
24000, 1199950, -45.62, -0.99, -23.53660000000001, -11.555, -0.595, -7.5257999999999985
24200, 1209950, -46.895, -1.0, -24.014200000000006, -12.96, -0.64, -8.416499999999997
24400, 1219950, -47.525, -0.995, -24.146399999999993, -11.81, -0.65, -8.101
24600, 1229950, -46.565, -1.0, -23.550099999999997, -10.105, -0.745, -7.413600000000002
24800, 1239950, -48.39, -1.0, -24.548599999999997, -13.57, -0.805, -9.610799999999996
25000, 1249950, -48.41, -0.995, -24.513099999999994, -11.68, -0.775, -8.370300000000007
25200, 1259950, -49.605, -1.0, -25.229400000000002, -12.18, -0.755, -8.714200000000003
25400, 1269950, -49.06, -1.0, -24.839299999999998, -9.515, -0.71, -7.007599999999997
25600, 1279950, -45.76, -0.79, -22.485899999999997, -10.87, -0.72, -7.544700000000001
25800, 1289950, -47.6, -0.935, -23.830099999999984, -10.01, -0.75, -7.358500000000001
26000, 1299950, -48.155, -0.975, -24.178100000000004, -11.83, -0.77, -8.808500000000004
26200, 1309950, -48.89, -0.985, -24.7146, -10.655, -0.68, -7.929899999999998
26400, 1319950, -49.29, -0.96, -24.91729999999999, -12.03, -0.825, -9.0226
26600, 1329950, -47.885, -0.84, -23.703299999999995, -12.04, -0.8, -8.883199999999999
26800, 1339950, -38.115, -0.615, -18.64589999999998, -12.82, -0.73, -8.665600000000003
27000, 1349950, -44.935, -0.935, -22.719899999999992, -13.115, -0.8, -9.551999999999998
27200, 1359950, -48.73, -0.93, -24.776400000000002, -13.265, -0.925, -9.850200000000006
27400, 1369950, -49.695, -0.925, -25.2365, -13.535, -0.885, -10.289100000000003
27600, 1379950, -49.89, -0.99, -25.438699999999994, -16.48, -0.875, -11.646499999999998
27800, 1389950, -45.61, -0.88, -23.36, -12.015, -0.79, -8.963600000000003
28000, 1399950, -40.395, -0.805, -21.035500000000003, -19.595, -0.885, -13.151499999999999
28200, 1409950, -45.355, -0.945, -23.329799999999995, -16.84, -0.845, -11.182500000000006
28400, 1419950, -49.415, -0.995, -25.1836, -13.34, -0.745, -8.871299999999998
28600, 1429950, -47.46, -0.785, -24.081599999999998, -12.51, -0.815, -9.098499999999998
28800, 1439950, -39.745, -0.96, -21.165599999999998, -17.11, -0.805, -11.391499999999997
29000, 1449950, -32.795, -0.875, -18.455500000000004, -13.76, -0.695, -9.429299999999996
29200, 1459950, -26.24, -0.705, -15.489399999999996, -15.085, -0.805, -10.411900000000003
29400, 1469950, -31.54, -0.845, -17.597999999999992, -11.38, -0.72, -8.1982
29600, 1479950, -32.95, -1.0, -19.25310000000001, -14.665, -0.84, -10.186500000000008
29800, 1489950, -26.8, -1.0, -16.87950000000001, -14.31, -0.875, -10.436499999999999
30000, 1499950, -24.64, -0.985, -15.650900000000005, -17.93, -0.945, -12.432300000000009
30200, 1509950, -25.45, -1.0, -15.692500000000003, -22.27, -0.94, -14.683600000000002
30400, 1519950, -23.12, -1.0, -14.949599999999998, -19.8, -0.955, -13.781300000000003
30600, 1529950, -22.805, -1.0, -14.940500000000007, -15.625, -0.925, -11.6653
30800, 1539950, -22.735, -0.99, -14.625800000000003, -14.22, -0.895, -10.763200000000007
31000, 1549950, -21.285, -0.985, -14.611200000000002, -16.045, -0.885, -11.425600000000005
31200, 1559950, -19.875, -0.99, -13.534900000000011, -15.155, -0.945, -11.222900000000005
31400, 1569950, -14.975, -0.69, -10.669800000000004, -13.16, -0.89, -10.064800000000002
31600, 1579950, -17.365, -0.865, -12.386200000000006, -13.345, -0.905, -10.032100000000009
31800, 1589950, -17.785, -0.965, -12.59910000000001, -14.07, -0.9, -10.699300000000003
32000, 1599950, -13.925, -0.985, -10.885300000000003, -14.62, -0.855, -10.972300000000002
32200, 1609950, -14.2, -0.97, -11.001399999999997, -15.285, -0.88, -11.486400000000005
32400, 1619950, -15.095, -0.975, -11.462300000000003, -18.73, -0.865, -12.793199999999997
32600, 1629950, -13.89, -0.965, -10.746400000000012, -21.41, -0.905, -13.922199999999997
32800, 1639950, -15.265, -0.96, -11.17730000000001, -15.925, -0.895, -11.097500000000009
33000, 1649950, -14.42, -0.975, -10.793300000000002, -16.475, -0.865, -11.678600000000003
33200, 1659950, -13.475, -0.955, -10.556600000000008, -17.84, -0.91, -11.913900000000005
33400, 1669950, -12.575, -0.895, -10.015300000000005, -14.115, -0.885, -10.365900000000003
33600, 1679950, -13.195, -0.97, -10.5989, -13.31, -0.915, -10.156500000000001
33800, 1689950, -11.85, -1.0, -9.746000000000002, -13.3, -0.87, -10.362600000000002
34000, 1699950, -11.695, -0.995, -9.760100000000003, -14.815, -0.98, -11.233899999999997
34200, 1709950, -12.27, -0.99, -10.14, -14.685, -0.93, -11.126900000000001
34400, 1719950, -11.405, -0.94, -9.425700000000003, -12.73, -0.835, -9.478900000000005
34600, 1729950, -11.98, -0.95, -9.974700000000007, -25.735, -0.98, -15.481999999999996
34800, 1739950, -11.325, -0.99, -9.578100000000008, -14.745, -0.985, -11.251000000000007
35000, 1749950, -12.345, -0.87, -10.159000000000006, -14.24, -0.79, -10.349399999999996
35200, 1759950, -12.06, -0.705, -9.606000000000002, -20.59, -0.905, -13.378699999999997
35400, 1769950, -11.085, -0.935, -9.171000000000005, -21.845, -0.915, -13.936900000000005
35600, 1779950, -11.62, -0.82, -9.460100000000011, -21.095, -0.935, -13.782699999999998
35800, 1789950, -11.47, -0.81, -9.301300000000001, -18.985, -0.93, -12.621599999999992
36000, 1799950, -10.775, -0.85, -9.058100000000007, -18.615, -0.99, -13.179200000000012
36200, 1809950, -11.025, -0.87, -9.251300000000004, -18.24, -0.94, -12.511599999999996
36400, 1819950, -10.925, -0.86, -9.1512, -15.305, -0.9, -10.9015
36600, 1829950, -12.135, -0.975, -10.046300000000006, -15.04, -0.925, -11.193100000000001
36800, 1839950, -12.56, -0.935, -10.341599999999998, -18.665, -0.94, -12.753100000000003
37000, 1849950, -12.915, -0.885, -10.4728, -13.985, -0.93, -10.215
37200, 1859950, -11.355, -0.855, -9.227200000000005, -21.24, -0.94, -13.449100000000001
37400, 1869950, -12.235, -0.93, -9.889500000000005, -15.12, -0.76, -9.672200000000002
37600, 1879950, -10.81, -0.895, -8.906600000000003, -18.165, -0.93, -12.155299999999997
37800, 1889950, -12.99, -0.99, -10.581899999999996, -15.88, -0.835, -10.823999999999998
38000, 1899950, -11.185, -0.885, -9.311500000000002, -15.12, -0.91, -11.288200000000009
38200, 1909950, -12.365, -0.905, -10.115100000000002, -12.35, -0.795, -9.531600000000003
38400, 1919950, -11.865, -0.965, -9.9258, -15.205, -0.87, -11.092100000000006
38600, 1929950, -10.465, -0.885, -8.807100000000002, -12.55, -0.895, -9.830500000000006
38800, 1939950, -10.995, -0.83, -9.005200000000007, -13.82, -0.715, -10.150500000000001
39000, 1949950, -12.335, -0.9, -9.9959, -12.415, -0.71, -8.8866
39200, 1959950, -12.72, -0.935, -10.006100000000007, -13.565, -0.725, -9.531800000000002
39400, 1969950, -12.07, -0.845, -9.267100000000005, -15.68, -0.89, -11.3158
39600, 1979950, -11.125, -0.93, -9.254700000000003, -14.715, -0.92, -11.216000000000006
39800, 1989950, -10.61, -0.945, -8.883400000000004, -14.32, -0.93, -10.584599999999998
40000, 1999950, -10.745, -1.0, -9.066500000000003, -13.845, -0.96, -10.499700000000004
