episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
9000, 449950, -49.585, -1.0, -25.205899999999996, -49.62, -0.995, -25.246499999999997
9200, 459950, -48.45, -0.995, -24.476200000000002, -49.19, -1.0, -25.018900000000002
9400, 469950, -48.6, -1.0, -24.564999999999987, -48.69, -1.0, -24.725800000000003
9600, 479950, -49.625, -1.0, -25.254299999999994, -49.435, -1.0, -25.177100000000006
9800, 489950, -49.515, -0.995, -25.1538, -49.455, -1.0, -25.112699999999997
10000, 499950, -49.305, -1.0, -25.0927, -49.41, -1.0, -25.090799999999994
10200, 509950, -49.66, -1.0, -25.242399999999993, -49.76, -1.0, -25.3271
10400, 519950, -49.885, -1.0, -25.434199999999997, -49.685, -1.0, -25.280899999999992
10600, 529950, -49.675, -1.0, -25.276100000000007, -49.855, -1.0, -25.403200000000002
10800, 539950, -49.715, -0.995, -25.292999999999996, -49.705, -1.0, -25.3206
11000, 549950, -49.75, -1.0, -25.3673, -49.595, -1.0, -25.254600000000003
11200, 559950, -49.91, -1.0, -25.4496, -49.575, -1.0, -25.267799999999998
11400, 569950, -48.85, -1.0, -24.82869999999999, -49.675, -1.0, -25.2871
11600, 579950, -48.665, -1.0, -24.729199999999995, -49.925, -1.0, -25.469500000000004
11800, 589950, -49.73, -1.0, -25.369800000000005, -49.725, -1.0, -25.339899999999997
12000, 599950, -47.675, -1.0, -24.362299999999994, -49.87, -1.0, -25.428399999999996
12200, 609950, -45.415, -1.0, -23.515600000000003, -49.6, -0.99, -25.276799999999998
12400, 619950, -48.05, -1.0, -24.589899999999997, -49.935, -1.0, -25.464900000000004
12600, 629950, -49.02, -1.0, -25.076299999999996, -49.83, -0.985, -25.3908
12800, 639950, -42.265, -1.0, -22.313200000000002, -49.825, -1.0, -25.388100000000005
13000, 649950, -46.29, -1.0, -23.87830000000001, -49.85, -1.0, -25.3906
13200, 659950, -47.96, -1.0, -24.4741, -49.69, -1.0, -25.304199999999994
13400, 669950, -48.64, -0.99, -24.81339999999999, -49.735, -1.0, -25.3233
13600, 679950, -48.965, -1.0, -25.00330000000001, -49.655, -1.0, -25.2979
13800, 689950, -47.33, -0.985, -24.221499999999995, -49.735, -1.0, -25.3095
14000, 699950, -48.21, -1.0, -24.5298, -49.865, -1.0, -25.4071
14200, 709950, -48.325, -1.0, -24.798099999999998, -49.715, -1.0, -25.301
14400, 719950, -48.155, -1.0, -24.4788, -49.84, -1.0, -25.373599999999996
14600, 729950, -47.48, -1.0, -24.244600000000005, -49.79, -1.0, -25.346299999999996
14800, 739950, -49.455, -1.0, -25.169599999999996, -49.655, -0.995, -25.2486
15000, 749950, -49.65, -1.0, -25.328699999999998, -49.725, -1.0, -25.315600000000003
15200, 759950, -49.365, -1.0, -25.2046, -49.44, -1.0, -25.187399999999997
15400, 769950, -48.54, -1.0, -24.731400000000004, -49.68, -1.0, -25.280500000000007
15600, 779950, -49.45, -1.0, -25.229300000000002, -49.74, -0.995, -25.3139
15800, 789950, -49.395, -1.0, -25.1665, -49.77, -0.995, -25.336499999999997
16000, 799950, -49.36, -1.0, -25.122100000000003, -49.85, -1.0, -25.3925
16200, 809950, -49.06, -1.0, -25.05560000000001, -49.54, -1.0, -25.191899999999997
16400, 819950, -48.865, -1.0, -24.915000000000006, -49.755, -0.995, -25.3657
16600, 829950, -49.5, -1.0, -25.276499999999995, -49.84, -0.995, -25.378600000000006
16800, 839950, -49.53, -1.0, -25.306200000000008, -48.975, -1.0, -24.9292
17000, 849950, -48.965, -1.0, -25.043999999999997, -49.655, -1.0, -25.258400000000005
17200, 859950, -44.17, -1.0, -23.166600000000013, -48.285, -1.0, -24.6201
17400, 869950, -44.405, -1.0, -23.304600000000008, -49.57, -1.0, -25.2277
17600, 879950, -41.16, -1.0, -21.96050000000001, -48.45, -0.99, -24.597399999999997
17800, 889950, -44.44, -1.0, -23.050700000000006, -49.355, -1.0, -25.078699999999998
18000, 899950, -44.03, -0.995, -23.0871, -49.35, -0.995, -25.066899999999997
18200, 909950, -41.93, -0.995, -22.2623, -48.435, -0.995, -24.559800000000006
18400, 919950, -39.105, -1.0, -21.4859, -48.76, -0.985, -24.820500000000003
18600, 929950, -44.025, -1.0, -23.2502, -48.765, -0.99, -24.860599999999994
18800, 939950, -35.645, -1.0, -20.205799999999996, -48.97, -0.975, -24.9369
19000, 949950, -43.195, -0.995, -23.212899999999987, -46.72, -1.0, -23.97300000000001
19200, 959950, -44.07, -1.0, -23.3206, -47.68, -0.995, -24.260600000000014
19400, 969950, -43.115, -1.0, -22.818899999999996, -47.55, -0.995, -24.182000000000002
19600, 979950, -45.29, -1.0, -23.762500000000003, -49.155, -1.0, -25.031100000000002
19800, 989950, -48.94, -1.0, -24.966000000000008, -49.38, -1.0, -25.1121
20000, 999950, -47.0, -1.0, -24.11520000000001, -49.03, -1.0, -24.9214
