episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
7200, 359950, -37.535, -0.465, -17.792900000000003, -0.695, -0.02, -0.3133
7400, 369950, -37.89, -0.53, -17.891099999999984, -1.13, -0.045, -0.6273
7600, 379950, -37.415, -0.53, -17.331300000000006, -0.725, -0.02, -0.3899999999999999
7800, 389950, -39.425, -0.6, -18.7403, -0.385, -0.015, -0.2214
8000, 399950, -37.52, -0.61, -18.002100000000002, -0.94, -0.02, -0.4997999999999998
8200, 409950, -37.4, -0.645, -17.525599999999997, -0.335, -0.025, -0.2286
8400, 419950, -39.435, -0.685, -18.70369999999999, -0.585, -0.02, -0.3382
8600, 429950, -39.845, -0.58, -19.37759999999999, -0.485, -0.005, -0.2533
8800, 439950, -38.655, -0.575, -18.613800000000005, -0.61, -0.01, -0.33599999999999997
9000, 449950, -40.1, -0.77, -19.841199999999994, -0.58, -0.025, -0.36279999999999996
9200, 459950, -40.87, -0.65, -19.608199999999997, -1.08, -0.005, -0.5716
9400, 469950, -40.385, -0.57, -19.030399999999993, -0.83, -0.025, -0.5009
9600, 479950, -40.19, -0.625, -19.078299999999995, -0.535, -0.02, -0.31660000000000005
9800, 489950, -41.655, -0.715, -20.107400000000002, -0.43, -0.025, -0.2647
10000, 499950, -40.91, -0.76, -19.7504, -0.22, -0.015, -0.1515
10200, 509950, -41.96, -0.725, -20.237, -0.635, -0.005, -0.39849999999999997
10400, 519950, -41.21, -0.795, -20.3541, -1.345, -0.01, -0.8974000000000002
10600, 529950, -40.835, -0.805, -20.249099999999988, -0.58, -0.005, -0.3491
10800, 539950, -41.995, -0.775, -20.812799999999992, -2.53, -0.105, -1.7349999999999994
11000, 549950, -40.83, -0.82, -20.529399999999992, -2.19, -0.07, -1.3788
11200, 559950, -35.675, -0.74, -17.8616, -1.085, -0.065, -0.7244999999999999
11400, 569950, -37.24, -0.84, -18.7641, -1.64, -0.055, -1.0611
11600, 579950, -37.95, -0.855, -19.319900000000008, -0.835, -0.035, -0.5605
11800, 589950, -38.88, -0.855, -19.698399999999992, -1.845, -0.035, -0.9745
12000, 599950, -40.115, -0.83, -20.1124, -1.35, -0.02, -0.7256
12200, 609950, -40.5, -0.885, -20.383899999999986, -3.07, -0.055, -1.5456000000000003
12400, 619950, -39.375, -0.93, -20.125399999999992, -1.69, -0.035, -0.9507999999999999
12600, 629950, -38.09, -0.935, -19.336199999999998, -1.065, 0.0, -0.5426
12800, 639950, -38.615, -0.935, -19.772199999999998, -0.375, -0.005, -0.16770000000000004
13000, 649950, -39.64, -0.855, -20.531699999999987, -1.74, -0.04, -0.8008
13200, 659950, -39.02, -0.965, -20.199800000000003, -0.315, -0.01, -0.19530000000000006
13400, 669950, -41.61, -0.905, -21.24619999999999, -0.78, -0.01, -0.36449999999999994
13600, 679950, -41.175, -0.86, -20.733700000000002, -0.81, -0.04, -0.47480000000000006
13800, 689950, -42.02, -0.94, -21.27119999999999, -1.43, -0.035, -0.764
14000, 699950, -39.62, -0.87, -20.06919999999999, -1.335, -0.035, -0.5613
14200, 709950, -40.89, -0.855, -20.977199999999993, -1.79, -0.04, -0.9356000000000002
14400, 719950, -40.8, -0.81, -20.479099999999995, -1.69, -0.02, -0.7429000000000002
14600, 729950, -42.395, -0.85, -21.6117, -4.08, -0.06, -1.7222999999999997
14800, 739950, -39.605, -0.865, -20.576199999999993, -3.795, -0.065, -1.741399999999999
15000, 749950, -41.295, -0.85, -21.2593, -4.92, -0.055, -2.1748999999999996
15200, 759950, -46.71, -0.795, -23.222899999999992, -9.085, -0.1, -3.8739999999999988
15400, 769950, -41.83, -0.59, -20.823799999999995, -5.805, -0.085, -2.5206000000000004
15600, 779950, -41.725, -0.66, -20.68539999999999, -3.6, -0.015, -1.4668999999999999
15800, 789950, -43.16, -0.82, -21.928199999999993, -7.97, -0.06, -3.6549000000000005
16000, 799950, -43.89, -0.92, -22.271600000000007, -4.245, -0.02, -1.8275000000000006
16200, 809950, -44.235, -0.92, -22.637300000000003, -4.79, -0.035, -2.2068
16400, 819950, -47.595, -0.975, -24.266399999999997, -4.72, -0.015, -2.1391999999999998
16600, 829950, -46.13, -0.9, -23.5735, -5.12, -0.055, -2.3154
16800, 839950, -46.415, -0.905, -23.592300000000005, -5.015, -0.05, -2.457699999999999
17000, 849950, -44.44, -0.875, -22.680399999999995, -2.25, 0.0, -1.1686
17200, 859950, -45.41, -0.95, -23.312399999999997, -5.1, -0.04, -2.2664999999999993
17400, 869950, -46.67, -0.98, -23.73420000000002, -4.975, -0.05, -2.3217999999999996
17600, 879950, -45.155, -0.98, -22.981099999999998, -4.455, -0.055, -2.0073000000000008
17800, 889950, -46.105, -0.95, -23.6155, -3.265, -0.025, -1.5581
18000, 899950, -42.4, -0.985, -22.169099999999986, -4.02, -0.015, -1.8477
18200, 909950, -43.965, -0.96, -22.87090000000001, -4.6, -0.045, -1.9652000000000003
18400, 919950, -43.395, -0.885, -22.2923, -6.04, -0.04, -2.6699000000000006
18600, 929950, -44.245, -0.92, -22.81609999999999, -6.285, -0.115, -3.306799999999998
18800, 939950, -45.285, -0.975, -23.55219999999999, -3.595, -0.02, -1.5903000000000005
19000, 949950, -44.99, -0.99, -23.508800000000015, -3.865, -0.035, -1.7315
19200, 959950, -44.92, -0.97, -23.27900000000001, -7.415, -0.155, -3.5572
19400, 969950, -42.605, -0.98, -22.280000000000005, -4.445, -0.05, -2.2138000000000004
19600, 979950, -44.55, -0.97, -23.0403, -7.39, -0.05, -3.8870000000000005
19800, 989950, -43.35, -0.99, -22.688699999999997, -7.85, -0.175, -4.1816
20000, 999950, -44.675, -0.97, -23.109499999999993, -10.505, -0.145, -5.2447
