episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg,agent2_energy_min,agent2_energy_max,agent2_energy_avg,agent3_energy_min,agent3_energy_max,agent3_energy_avg
2800, 139950, -18.055, -0.705, -10.826000000000004, -1.83, -0.015, -1.0885, -6.83, -0.45, -4.349400000000002, -12.445, -0.46, -6.6838000000000015
3000, 149950, -16.665, -0.56, -9.636299999999999, -5.98, -0.085, -3.2303999999999995, -8.06, -0.48, -5.009199999999998, -14.715, -0.48, -7.828499999999998
3200, 159950, -21.415, -0.645, -12.265100000000002, -3.06, -0.045, -1.5212999999999997, -7.345, -0.6, -5.046899999999997, -14.985, -0.54, -7.919400000000003
3400, 169950, -19.34, -0.615, -11.06679999999999, -2.37, -0.025, -1.1078999999999997, -13.555, -0.64, -8.192399999999997, -9.895, -0.415, -5.3346
3600, 179950, -21.69, -0.66, -12.263700000000004, -2.605, -0.095, -1.2689, -16.13, -0.605, -8.826900000000002, -10.01, -0.495, -5.815200000000002
3800, 189950, -23.06, -0.61, -12.886200000000004, -6.935, -0.24, -3.7681000000000013, -14.93, -0.54, -8.187099999999997, -9.26, -0.425, -4.889600000000001
4000, 199950, -27.0, -0.705, -14.592000000000008, -9.19, -0.19, -4.592100000000001, -11.385, -0.525, -6.393500000000001, -14.145, -0.445, -7.0041000000000055
4200, 209950, -22.135, -0.685, -12.716899999999999, -9.075, -0.2, -4.446999999999999, -20.905, -0.625, -10.886500000000003, -14.115, -0.385, -7.043000000000004
4400, 219950, -24.49, -0.61, -13.136399999999995, -6.505, -0.16, -3.2884, -10.99, -0.49, -6.347999999999998, -10.61, -0.345, -5.185500000000001
4600, 229950, -25.59, -0.765, -14.23510000000001, -12.305, -0.195, -5.6206000000000005, -16.115, -0.67, -9.378699999999995, -20.01, -0.44, -9.527000000000001
4800, 239950, -25.625, -0.73, -14.1984, -17.465, -0.25, -8.161399999999997, -21.575, -0.64, -11.895, -14.555, -0.39, -7.1498
5000, 249950, -28.725, -0.665, -14.978899999999996, -4.88, -0.07, -2.2510000000000003, -21.47, -0.68, -11.961199999999998, -17.995, -0.45, -8.448699999999999
5200, 259950, -28.095, -0.67, -14.796900000000003, -12.22, -0.24, -6.008299999999999, -22.975, -0.69, -12.32420000000001, -25.22, -0.505, -11.958900000000002
5400, 269950, -23.54, -0.615, -12.935000000000008, -13.92, -0.32, -7.342199999999998, -27.805, -0.7, -14.964399999999998, -24.755, -0.515, -11.894499999999995
5600, 279950, -32.355, -0.62, -16.940700000000017, -20.605, -0.295, -9.8515, -24.935, -0.66, -13.439600000000008, -31.67, -0.56, -15.183799999999996
5800, 289950, -25.09, -0.675, -14.013400000000008, -15.295, -0.25, -7.794800000000001, -24.26, -0.705, -13.143399999999993, -20.335, -0.42, -9.443199999999992
6000, 299950, -23.34, -0.73, -12.748800000000006, -15.49, -0.24, -7.730599999999997, -25.23, -0.795, -13.9329, -23.815, -0.57, -11.637199999999996
6200, 309950, -16.94, -0.7, -10.183499999999999, -20.96, -0.385, -10.793199999999997, -21.25, -0.68, -11.730199999999998, -25.045, -0.48, -11.880599999999998
6400, 319950, -21.945, -0.69, -11.732600000000005, -21.43, -0.415, -10.908199999999999, -32.715, -0.83, -17.700499999999998, -20.79, -0.375, -9.6089
6600, 329950, -22.71, -0.665, -12.1395, -19.03, -0.345, -9.866500000000002, -26.99, -0.77, -15.611700000000003, -25.415, -0.495, -12.130299999999995
6800, 339950, -19.105, -0.72, -10.6094, -17.255, -0.34, -9.1609, -28.235, -0.89, -16.110799999999998, -28.23, -0.46, -13.159099999999993
7000, 349950, -18.5, -0.675, -10.1984, -22.165, -0.5, -11.472100000000001, -23.4, -0.835, -14.1709, -30.19, -0.54, -14.514399999999997
7200, 359950, -18.405, -0.72, -10.44030000000001, -16.86, -0.395, -9.186299999999996, -28.935, -0.9, -16.2415, -33.535, -0.625, -15.611100000000006
7400, 369950, -18.185, -0.74, -10.211999999999998, -16.275, -0.36, -8.604400000000002, -27.095, -0.84, -15.805399999999993, -30.655, -0.56, -14.243200000000007
7600, 379950, -18.22, -0.775, -10.685799999999999, -20.56, -0.32, -10.454099999999999, -28.07, -0.77, -16.028600000000004, -35.33, -0.715, -17.0939
7800, 389950, -20.26, -0.745, -11.344099999999996, -15.945, -0.32, -8.1411, -23.63, -0.67, -13.8784, -19.31, -0.41, -9.645
8000, 399950, -17.28, -0.805, -10.057899999999997, -14.27, -0.38, -7.687599999999999, -25.51, -0.795, -15.029900000000005, -21.42, -0.385, -10.529999999999996
8200, 409950, -19.78, -0.8, -11.475099999999998, -16.9, -0.495, -9.174300000000002, -26.345, -0.845, -15.399000000000008, -29.62, -0.545, -14.123300000000004
8400, 419950, -14.835, -0.67, -8.742199999999999, -25.145, -0.495, -12.847500000000004, -27.635, -0.88, -16.447800000000008, -29.475, -0.51, -14.354799999999996
8600, 429950, -15.535, -0.715, -9.337399999999997, -18.37, -0.47, -9.968699999999993, -25.86, -0.92, -15.607000000000006, -23.67, -0.51, -11.583600000000008
8800, 439950, -18.43, -0.83, -10.7744, -14.79, -0.425, -8.3565, -19.69, -0.79, -12.968500000000011, -26.39, -0.505, -13.076899999999993
9000, 449950, -19.16, -0.81, -11.6591, -9.945, -0.355, -5.995800000000003, -23.165, -0.845, -14.4025, -20.395, -0.415, -10.194400000000003
9200, 459950, -15.81, -0.86, -10.116200000000003, -12.115, -0.39, -7.004300000000001, -22.91, -0.865, -14.345200000000004, -30.355, -0.545, -15.0204
9400, 469950, -12.985, -0.825, -8.672400000000003, -7.98, -0.325, -5.0169000000000015, -25.955, -0.87, -15.8834, -27.105, -0.545, -13.220399999999994
9600, 479950, -11.545, -0.705, -7.794099999999999, -11.835, -0.445, -7.029299999999998, -30.15, -0.965, -17.373299999999993, -20.84, -0.495, -10.735500000000004
9800, 489950, -15.41, -0.755, -9.902700000000006, -14.59, -0.435, -8.512700000000006, -23.49, -0.94, -14.354500000000003, -23.965, -0.65, -12.750799999999996
10000, 499950, -11.445, -0.705, -8.014599999999998, -14.835, -0.52, -8.7276, -24.085, -0.92, -15.1293, -21.6, -0.675, -12.488399999999997
10200, 509950, -16.42, -0.8, -10.162499999999996, -15.585, -0.54, -8.911000000000003, -25.455, -0.925, -15.614300000000005, -18.7, -0.53, -10.561099999999996
10400, 519950, -15.75, -0.855, -10.336100000000004, -15.265, -0.465, -8.851700000000005, -21.405, -0.955, -13.914000000000003, -23.35, -0.605, -12.577600000000007
10600, 529950, -11.845, -0.81, -8.216099999999997, -10.915, -0.435, -6.682599999999999, -17.74, -0.93, -12.913100000000004, -14.48, -0.54, -8.6439
10800, 539950, -8.765, -0.82, -6.9497, -7.98, -0.335, -5.1216, -20.595, -0.93, -13.9727, -14.515, -0.54, -8.769499999999999
11000, 549950, -11.38, -0.81, -7.895400000000004, -12.875, -0.485, -7.8385000000000025, -17.73, -0.92, -12.813900000000013, -16.675, -0.505, -9.649799999999994
11200, 559950, -9.405, -0.72, -7.154800000000005, -12.72, -0.47, -7.710999999999998, -22.075, -0.97, -14.821600000000005, -20.7, -0.66, -11.933300000000001
11400, 569950, -11.63, -0.695, -8.129100000000008, -11.905, -0.495, -7.282500000000004, -18.335, -0.935, -12.872399999999997, -18.76, -0.625, -10.818900000000001
11600, 579950, -11.13, -0.825, -7.9670000000000005, -12.09, -0.465, -7.3065, -19.055, -0.975, -13.146400000000007, -16.395, -0.68, -10.822399999999995
11800, 589950, -11.155, -0.85, -7.9186999999999985, -12.155, -0.555, -7.5020999999999995, -19.245, -0.91, -13.346300000000006, -13.435, -0.58, -8.806599999999998
12000, 599950, -14.7, -0.9, -10.142, -16.105, -0.535, -9.292000000000002, -20.365, -0.935, -13.733099999999997, -15.805, -0.415, -9.205
12200, 609950, -11.6, -0.865, -8.639800000000001, -17.245, -0.68, -10.261400000000002, -25.165, -0.96, -15.824299999999996, -17.805, -0.64, -11.133300000000002
12400, 619950, -12.985, -0.755, -9.129000000000003, -15.525, -0.675, -9.5946, -26.255, -0.905, -15.856999999999996, -14.995, -0.58, -9.386399999999995
12600, 629950, -10.38, -0.73, -7.809200000000003, -13.81, -0.625, -8.914100000000001, -22.36, -0.94, -14.254100000000005, -20.51, -0.655, -12.278300000000002
12800, 639950, -9.27, -0.655, -6.859400000000003, -14.11, -0.64, -9.032499999999999, -20.705, -0.965, -13.7303, -12.01, -0.505, -7.7643
13000, 649950, -9.4, -0.82, -7.390499999999999, -12.095, -0.57, -7.8793, -20.46, -0.955, -13.206000000000007, -12.47, -0.535, -8.231499999999999
13200, 659950, -11.535, -0.86, -8.836699999999997, -12.555, -0.515, -8.172199999999997, -22.395, -0.95, -14.58369999999999, -12.3, -0.565, -8.250000000000002
13400, 669950, -8.415, -0.715, -6.496399999999999, -14.975, -0.6, -9.108400000000005, -23.77, -0.955, -15.086000000000004, -10.2, -0.525, -6.949299999999994
13600, 679950, -9.895, -0.75, -7.360099999999999, -14.87, -0.505, -8.654300000000003, -22.145, -0.97, -14.54050000000001, -14.28, -0.61, -9.256800000000007
13800, 689950, -8.025, -0.725, -6.535899999999999, -16.515, -0.595, -9.495600000000001, -18.265, -0.98, -12.9209, -12.46, -0.515, -7.859799999999998
14000, 699950, -8.005, -0.7, -6.5239, -12.47, -0.55, -7.915799999999999, -20.675, -0.975, -13.910399999999996, -11.355, -0.565, -7.855100000000001
14200, 709950, -8.665, -0.695, -6.937, -9.695, -0.425, -6.150200000000002, -18.185, -0.985, -12.601500000000005, -11.73, -0.465, -7.895
14400, 719950, -8.845, -0.775, -7.078000000000002, -21.995, -0.605, -12.3257, -21.645, -0.955, -14.053300000000009, -11.23, -0.5, -7.687600000000004
14600, 729950, -9.27, -0.82, -7.498500000000006, -19.955, -0.585, -11.419700000000011, -24.745, -0.965, -15.66680000000001, -13.31, -0.575, -8.7402
14800, 739950, -7.695, -0.82, -6.413800000000001, -20.515, -0.6, -11.605500000000001, -19.705, -0.965, -13.678600000000001, -11.735, -0.595, -7.924699999999997
15000, 749950, -8.62, -0.88, -7.153299999999994, -17.36, -0.81, -11.175599999999996, -19.975, -0.98, -13.626200000000008, -7.595, -0.6, -5.648400000000002
15200, 759950, -8.235, -0.755, -6.774200000000007, -11.25, -0.505, -7.157100000000002, -20.58, -0.975, -13.941500000000003, -5.8, -0.53, -4.492300000000001
15400, 769950, -7.52, -0.84, -6.322199999999999, -16.14, -0.54, -9.530599999999996, -20.13, -0.975, -13.56560000000001, -9.165, -0.66, -6.849
15600, 779950, -7.81, -0.755, -6.3925000000000045, -13.71, -0.515, -8.060200000000002, -20.105, -0.95, -13.6493, -7.295, -0.635, -5.843600000000001
15800, 789950, -10.14, -0.855, -7.855800000000005, -15.795, -0.54, -9.443900000000003, -19.7, -0.975, -13.660799999999988, -8.74, -0.635, -6.615799999999998
16000, 799950, -8.97, -0.82, -7.397300000000002, -18.64, -0.635, -11.002200000000002, -19.135, -0.935, -13.4751, -7.345, -0.55, -5.6151000000000035
16200, 809950, -9.095, -0.815, -7.444100000000004, -18.505, -0.72, -10.967100000000006, -20.825, -0.965, -14.2569, -10.32, -0.585, -7.010000000000002
16400, 819950, -7.715, -0.725, -6.355300000000003, -17.215, -0.755, -10.067000000000002, -20.765, -0.965, -14.0574, -9.535, -0.585, -6.468599999999998
16600, 829950, -8.555, -0.775, -7.082600000000006, -23.415, -0.725, -13.167099999999998, -21.735, -0.96, -14.6007, -9.44, -0.61, -6.550999999999999
16800, 839950, -9.29, -0.815, -7.520199999999999, -16.84, -0.64, -10.326400000000001, -22.955, -0.975, -15.404900000000003, -13.465, -0.61, -8.516900000000003
17000, 849950, -9.685, -0.725, -7.497199999999998, -16.84, -0.69, -10.3267, -21.12, -0.95, -14.371799999999999, -15.675, -0.615, -9.183400000000008
17200, 859950, -9.5, -0.78, -7.759000000000007, -13.165, -0.61, -8.428100000000004, -17.825, -0.955, -13.244900000000014, -12.24, -0.55, -7.460300000000002
17400, 869950, -8.325, -0.76, -6.910999999999998, -12.605, -0.675, -8.5754, -17.23, -0.99, -12.830500000000002, -15.535, -0.71, -10.168200000000008
17600, 879950, -9.45, -0.775, -7.410099999999999, -15.895, -0.74, -10.319199999999997, -19.15, -0.975, -13.749499999999998, -17.295, -0.745, -10.735299999999995
17800, 889950, -8.59, -0.72, -6.942099999999999, -14.205, -0.65, -9.098700000000001, -18.84, -0.965, -13.616600000000007, -13.615, -0.615, -8.863599999999998
18000, 899950, -9.485, -0.76, -7.369100000000003, -15.515, -0.745, -10.081200000000003, -20.72, -0.98, -14.484299999999994, -12.49, -0.6, -8.506800000000005
18200, 909950, -9.205, -0.815, -7.456499999999998, -15.48, -0.635, -9.6366, -20.715, -0.965, -14.497800000000007, -14.09, -0.685, -9.384100000000004
18400, 919950, -6.39, -0.73, -5.393700000000001, -15.94, -0.66, -9.825500000000002, -18.105, -0.975, -13.029799999999998, -9.095, -0.56, -6.506800000000004
18600, 929950, -7.48, -0.835, -6.269000000000003, -14.565, -0.65, -9.459799999999996, -17.39, -0.99, -13.009900000000005, -11.9, -0.585, -7.493199999999999
18800, 939950, -9.02, -0.84, -7.341900000000001, -18.77, -0.665, -10.768000000000002, -18.885, -0.98, -13.6129, -10.215, -0.505, -6.704600000000002
19000, 949950, -9.215, -0.835, -7.268099999999999, -16.075, -0.6, -9.314199999999998, -23.33, -0.97, -15.286800000000003, -10.085, -0.535, -6.847800000000001
19200, 959950, -8.41, -0.79, -6.781400000000002, -13.805, -0.645, -8.567500000000003, -18.85, -0.965, -13.618700000000004, -12.84, -0.58, -8.1978
19400, 969950, -9.765, -0.71, -7.351900000000003, -17.11, -0.665, -10.0726, -21.62, -0.995, -14.623700000000001, -17.35, -0.75, -10.7178
19600, 979950, -8.48, -0.785, -6.919599999999998, -17.345, -0.77, -11.0504, -20.14, -0.96, -14.257899999999996, -14.025, -0.715, -9.132800000000001
19800, 989950, -9.285, -0.825, -7.321899999999997, -10.86, -0.705, -7.625600000000007, -20.01, -0.95, -13.7525, -14.09, -0.76, -9.218300000000003
20000, 999950, -9.04, -0.765, -7.176799999999995, -11.845, -0.59, -7.642899999999997, -24.065, -0.975, -15.8805, -11.875, -0.67, -8.036700000000002
20200, 1009950, -7.47, -0.655, -5.961300000000005, -12.63, -0.675, -7.903100000000006, -22.315, -0.98, -15.030399999999997, -12.095, -0.685, -7.720800000000001
20400, 1019950, -8.41, -0.745, -6.656700000000002, -16.89, -0.74, -10.618399999999992, -28.18, -0.975, -16.959499999999988, -13.055, -0.625, -7.9231000000000025
20600, 1029950, -8.875, -0.69, -6.7025000000000015, -13.305, -0.7, -8.580099999999996, -29.965, -0.98, -17.651899999999998, -15.09, -0.78, -9.993300000000001
20800, 1039950, -12.31, -0.845, -9.004400000000006, -16.655, -0.795, -10.575200000000002, -19.89, -0.98, -13.880799999999997, -14.25, -0.745, -9.655899999999995
21000, 1049950, -11.085, -0.865, -8.208900000000005, -14.23, -0.785, -9.4897, -18.545, -0.985, -13.417000000000012, -14.19, -0.655, -9.031400000000001
21200, 1059950, -11.01, -0.725, -7.993900000000001, -15.75, -0.8, -10.096300000000008, -23.94, -0.99, -15.831099999999994, -17.085, -0.69, -10.163999999999998
21400, 1069950, -10.515, -0.7, -7.967299999999999, -15.17, -0.815, -10.207300000000002, -22.175, -0.99, -15.093300000000008, -13.32, -0.77, -9.200600000000007
21600, 1079950, -10.905, -0.785, -7.807200000000008, -16.06, -0.915, -10.947400000000002, -18.18, -0.98, -13.054800000000002, -11.995, -0.75, -8.471800000000004
21800, 1089950, -10.39, -0.79, -7.9839, -17.67, -0.935, -11.438899999999999, -19.79, -1.0, -13.804600000000008, -11.93, -0.7, -8.4749
22000, 1099950, -11.43, -0.87, -8.701499999999998, -19.635, -0.935, -12.597799999999992, -20.695, -0.98, -14.181400000000012, -14.445, -0.755, -10.351500000000001
22200, 1109950, -10.42, -0.865, -8.192400000000003, -20.685, -0.96, -12.929099999999998, -19.96, -0.995, -14.068500000000007, -13.325, -0.85, -9.9813
22400, 1119950, -12.49, -0.9, -9.470700000000004, -18.8, -0.925, -11.988100000000006, -20.35, -0.985, -14.174800000000003, -12.965, -0.81, -9.471099999999993
22600, 1129950, -11.125, -0.84, -8.639399999999997, -19.855, -0.965, -11.9255, -19.115, -0.985, -13.161799999999998, -13.52, -0.805, -9.8281
22800, 1139950, -12.015, -0.89, -9.466800000000005, -24.04, -0.97, -13.637699999999995, -17.565, -0.985, -12.6945, -15.39, -0.86, -10.895000000000003
23000, 1149950, -11.68, -0.895, -9.240599999999993, -24.405, -0.955, -13.861600000000001, -18.4, -0.99, -13.183400000000004, -14.43, -0.835, -10.069100000000006
23200, 1159950, -10.72, -0.815, -8.222299999999995, -24.82, -0.965, -14.0821, -16.78, -1.0, -12.332199999999995, -13.795, -0.86, -9.955100000000003
23400, 1169950, -13.47, -0.845, -9.403600000000004, -23.23, -0.95, -13.176700000000006, -16.93, -0.975, -12.249499999999996, -12.355, -0.89, -9.265000000000004
23600, 1179950, -13.31, -0.92, -10.145700000000001, -18.19, -0.975, -11.417599999999995, -16.35, -0.99, -11.991000000000001, -14.265, -0.945, -10.514600000000003
23800, 1189950, -12.945, -0.905, -9.905800000000006, -15.645, -0.955, -10.34989999999999, -15.455, -0.99, -11.9027, -13.145, -0.95, -10.2472
24000, 1199950, -15.115, -0.95, -10.9024, -18.06, -0.98, -12.091399999999998, -16.52, -0.99, -12.461400000000001, -15.225, -0.965, -10.967000000000002
24200, 1209950, -12.37, -0.93, -9.307500000000003, -12.94, -0.95, -9.390500000000008, -16.97, -0.98, -12.704700000000004, -15.08, -0.925, -10.861500000000005
24400, 1219950, -13.235, -0.92, -9.943500000000002, -14.85, -0.96, -10.278999999999998, -19.17, -0.99, -13.813799999999993, -14.29, -0.905, -10.631000000000002
24600, 1229950, -17.2, -0.945, -12.073200000000002, -16.7, -0.985, -11.611900000000002, -16.725, -0.99, -12.569799999999995, -13.26, -0.85, -10.1051
24800, 1239950, -15.915, -0.935, -11.082699999999999, -16.045, -0.985, -11.2647, -21.545, -1.0, -14.756400000000001, -13.845, -0.93, -10.256500000000008
25000, 1249950, -17.1, -0.93, -11.550399999999991, -16.43, -0.95, -10.960699999999997, -17.74, -1.0, -12.891299999999992, -12.61, -0.855, -9.297199999999998
25200, 1259950, -13.36, -0.915, -9.6157, -15.96, -0.975, -11.289500000000002, -16.16, -0.995, -12.051499999999994, -13.22, -0.925, -10.1363
25400, 1269950, -14.695, -0.93, -10.213299999999998, -13.895, -0.935, -9.8311, -16.1, -0.995, -12.184300000000002, -12.53, -0.915, -9.8522
25600, 1279950, -17.86, -0.93, -11.807100000000002, -12.615, -0.955, -9.291300000000001, -17.3, -1.0, -12.955900000000002, -12.555, -0.96, -10.0635
25800, 1289950, -18.815, -0.96, -12.668100000000011, -13.755, -0.91, -10.110699999999998, -18.51, -0.995, -13.372399999999995, -13.73, -0.885, -10.198299999999996
26000, 1299950, -16.725, -0.9, -11.530700000000003, -17.295, -0.955, -11.687700000000007, -16.38, -1.0, -12.505299999999998, -13.67, -0.97, -10.617000000000003
26200, 1309950, -17.22, -0.965, -12.1352, -13.135, -0.935, -9.690000000000003, -16.835, -0.995, -12.591400000000005, -13.02, -0.92, -9.944000000000003
26400, 1319950, -18.725, -0.975, -13.058700000000002, -14.235, -0.91, -10.349699999999993, -15.765, -1.0, -12.018400000000007, -10.995, -0.875, -8.879200000000003
26600, 1329950, -18.85, -0.965, -12.883000000000004, -14.16, -0.895, -10.355099999999998, -21.72, -1.0, -14.438700000000008, -10.13, -0.805, -8.281600000000003
26800, 1339950, -16.315, -0.935, -11.775699999999995, -13.93, -0.875, -9.863999999999999, -16.795, -0.975, -12.522500000000003, -11.07, -0.84, -8.872699999999996
27000, 1349950, -19.595, -0.97, -13.21949999999999, -13.565, -0.945, -9.8836, -16.905, -0.985, -12.4783, -10.83, -0.835, -8.467600000000003
27200, 1359950, -19.835, -0.92, -12.8698, -11.385, -0.93, -8.697700000000001, -15.535, -0.98, -11.798900000000003, -11.445, -0.915, -9.026900000000001
27400, 1369950, -22.42, -0.985, -14.151299999999992, -14.49, -0.955, -10.534399999999996, -14.41, -1.0, -11.347600000000007, -9.785, -0.865, -7.870700000000002
27600, 1379950, -17.315, -0.985, -12.162600000000005, -12.58, -0.89, -9.53, -15.705, -1.0, -11.958999999999996, -9.89, -0.905, -8.045500000000002
27800, 1389950, -15.98, -0.95, -11.562199999999995, -12.64, -0.865, -9.4259, -14.78, -0.995, -11.578600000000005, -11.865, -0.87, -8.8747
28000, 1399950, -15.395, -0.965, -11.407899999999994, -13.695, -0.91, -9.8841, -14.85, -0.98, -11.333100000000007, -13.02, -0.89, -9.327000000000004
28200, 1409950, -15.945, -0.965, -11.675599999999998, -17.58, -0.98, -11.7926, -17.445, -0.995, -12.476300000000007, -10.435, -0.875, -8.144400000000001
28400, 1419950, -15.08, -0.97, -11.423200000000003, -11.555, -0.9, -9.023500000000007, -15.535, -0.915, -11.230500000000005, -12.375, -0.83, -9.1586
28600, 1429950, -15.47, -0.96, -11.268299999999996, -10.58, -0.89, -8.359200000000001, -16.745, -0.99, -11.956700000000003, -9.3, -0.875, -7.637999999999994
28800, 1439950, -15.42, -0.97, -11.268300000000002, -12.215, -0.825, -9.1297, -17.695, -0.995, -12.378999999999992, -9.035, -0.85, -7.509900000000001
29000, 1449950, -14.125, -0.955, -10.651299999999997, -13.96, -0.905, -10.204399999999998, -16.035, -0.965, -11.809500000000005, -9.425, -0.875, -7.798200000000003
29200, 1459950, -14.855, -0.905, -10.790700000000001, -15.1, -0.915, -10.686499999999997, -19.94, -0.88, -13.080299999999996, -10.625, -0.89, -8.624800000000004
29400, 1469950, -17.5, -0.9, -11.913099999999995, -15.545, -0.89, -10.849300000000001, -17.24, -0.82, -11.853800000000001, -11.99, -0.865, -9.285300000000005
29600, 1479950, -18.765, -0.965, -13.044200000000004, -12.275, -0.925, -9.604399999999993, -18.37, -0.845, -12.763400000000004, -11.515, -0.865, -9.136999999999999
29800, 1489950, -15.285, -0.955, -11.029399999999995, -15.31, -0.915, -11.0781, -14.135, -0.745, -10.473600000000008, -10.6, -0.84, -8.5786
30000, 1499950, -15.945, -0.95, -11.509000000000007, -12.265, -0.85, -9.468099999999994, -14.765, -0.745, -10.465399999999997, -11.09, -0.91, -8.705300000000001
30200, 1509950, -15.505, -0.93, -11.340700000000009, -12.595, -0.875, -9.816699999999999, -15.035, -0.92, -11.551799999999997, -10.425, -0.88, -8.452800000000003
30400, 1519950, -14.325, -0.97, -10.7, -12.235, -0.875, -9.16140000000001, -15.97, -0.865, -11.800100000000011, -9.32, -0.86, -7.807100000000007
30600, 1529950, -16.28, -0.99, -11.627399999999998, -13.255, -0.91, -9.779199999999998, -15.515, -0.92, -11.816600000000001, -10.065, -0.87, -8.286099999999998
30800, 1539950, -13.74, -0.935, -10.101600000000003, -15.365, -0.88, -10.862999999999998, -16.625, -0.95, -12.796100000000006, -9.745, -0.82, -7.929000000000003
31000, 1549950, -14.115, -0.96, -10.8223, -14.35, -0.89, -10.180699999999996, -15.235, -0.99, -11.539400000000011, -8.42, -0.875, -7.2158999999999995
31200, 1559950, -14.9, -0.965, -10.957900000000004, -12.93, -0.93, -9.6241, -15.51, -0.98, -11.673000000000007, -8.49, -0.865, -7.207500000000001
31400, 1569950, -13.175, -0.955, -10.353500000000004, -12.32, -0.965, -9.770400000000002, -14.81, -0.945, -11.304799999999998, -8.98, -0.865, -7.5757
31600, 1579950, -12.83, -0.96, -10.377800000000002, -11.635, -0.855, -9.302099999999998, -17.33, -0.98, -12.830599999999993, -10.305, -0.905, -8.595300000000007
31800, 1589950, -12.27, -0.96, -9.611099999999999, -9.38, -0.855, -7.549199999999998, -13.84, -0.995, -10.630299999999998, -9.7, -0.885, -8.107800000000008
32000, 1599950, -13.86, -0.995, -10.697799999999999, -14.105, -0.9, -10.136600000000001, -15.02, -0.995, -11.450900000000008, -8.3, -0.86, -7.108200000000002
32200, 1609950, -13.125, -0.935, -10.264300000000006, -15.395, -0.9, -10.466599999999998, -15.895, -1.0, -11.637600000000006, -9.515, -0.915, -7.875000000000003
32400, 1619950, -16.46, -0.99, -11.801899999999998, -14.37, -0.89, -10.269600000000002, -17.52, -1.0, -12.750499999999995, -10.315, -0.885, -8.538000000000002
32600, 1629950, -13.435, -0.975, -10.450500000000002, -12.8, -0.935, -9.3556, -14.88, -1.0, -11.313699999999994, -9.46, -0.915, -8.021499999999998
32800, 1639950, -13.065, -0.96, -10.603500000000002, -14.785, -0.95, -10.940500000000009, -15.505, -1.0, -11.803999999999998, -9.73, -0.94, -8.267700000000005
33000, 1649950, -14.315, -0.94, -10.724499999999994, -12.435, -0.935, -9.501, -16.135, -0.995, -12.011000000000006, -9.135, -0.945, -7.738000000000002
33200, 1659950, -12.42, -0.94, -10.022399999999998, -13.03, -0.89, -9.735400000000004, -13.375, -0.96, -10.430100000000003, -9.05, -0.9, -7.6194
33400, 1669950, -14.245, -0.985, -10.697699999999998, -12.19, -0.88, -9.3479, -16.17, -0.98, -11.75130000000001, -9.315, -0.925, -7.828200000000004
33600, 1679950, -15.86, -0.925, -11.574200000000003, -13.81, -0.875, -10.006700000000002, -17.365, -1.0, -12.522899999999998, -9.955, -0.9, -8.371400000000008
