episode,step,agent0_energy_min,agent0_attention_min,agent1_energy_min,agent1_attention_min
17200, 859950, -25.23, -0.79, -8.52, -41.17
17300, 864950, -26.59, -1.36, -8.81, -40.87
17400, 869950, -28.22, -1.5, -8.56, -41.08
17500, 874950, -27.23, -0.91, -4.69, -44.92
17600, 879950, -28.23, -0.99, -6.41, -43.3
17700, 884950, -27.58, -0.97, -4.45, -45.48
17800, 889950, -28.21, -5.71, -9.56, -40.32
17900, 894950, -27.25, -3.09, -7.58, -42.32
18000, 899950, -33.75, -0.82, -5.95, -43.87
18100, 904950, -27.33, -0.8, -7.66, -42.1
18200, 909950, -25.94, -1.23, -7.87, -42.1
18300, 914950, -28.36, -0.77, -9.95, -39.92
18400, 919950, -24.29, -1.53, -6.72, -43.25
18500, 924950, -30.07, -2.88, -7.23, -42.74
18600, 929950, -26.63, -8.19, -6.58, -43.32
18700, 934950, -32.47, -1.96, -7.33, -42.61
18800, 939950, -23.63, -1.84, -6.23, -43.74
18900, 944950, -25.02, -0.84, -6.65, -43.3
19000, 949950, -29.08, -1.91, -7.38, -42.6
19100, 954950, -27.6, -1.93, -7.05, -42.93
19200, 959950, -25.33, -1.29, -8.12, -41.84
19300, 964950, -28.12, -1.62, -12.1, -37.87
19400, 969950, -29.45, -2.05, -11.36, -38.58
19500, 974950, -26.58, -0.92, -4.38, -45.58
19600, 979950, -20.47, -0.85, -6.88, -43.09
19700, 984950, -24.27, -1.68, -6.96, -43.01
19800, 989950, -25.05, -1.01, -11.46, -38.51
19900, 994950, -22.58, -0.97, -7.61, -42.36
20000, 999950, -22.02, -1.39, -9.61, -40.36
20100, 1004950, -19.94, -0.89, -10.25, -39.7
20200, 1009950, -26.47, -1.9, -9.9, -40.08
20300, 1014950, -25.63, -1.5, -8.73, -41.2
20400, 1019950, -23.81, -1.15, -10.36, -39.62
20500, 1024950, -22.73, -0.84, -10.09, -39.86
20600, 1029950, -26.44, -1.45, -9.86, -40.13
20700, 1034950, -22.21, -0.83, -6.41, -43.55
20800, 1039950, -23.15, -0.92, -7.29, -42.68
20900, 1044950, -28.54, -0.81, -4.8, -45.19
21000, 1049950, -24.7, -1.02, -6.64, -43.34
21100, 1054950, -21.66, -0.85, -7.1, -42.44
21200, 1059950, -23.03, -1.51, -5.77, -42.57
21300, 1064950, -23.97, -1.1, -6.72, -42.5
21400, 1069950, -24.35, -0.97, -7.59, -42.27
21500, 1074950, -25.07, -0.83, -6.03, -43.87
21600, 1079950, -25.26, -0.6, -6.14, -43.81
21700, 1084950, -20.38, -2.12, -8.18, -41.7
21800, 1089950, -23.87, -1.33, -11.66, -38.23
21900, 1094950, -26.95, -1.58, -11.3, -37.65
22000, 1099950, -24.15, -1.05, -14.32, -34.38
22100, 1104950, -24.68, -2.24, -13.25, -35.87
22200, 1109950, -24.17, -1.1, -17.5, -32.43
22300, 1114950, -21.13, -0.75, -22.23, -27.53
22400, 1119950, -25.85, -1.07, -25.04, -24.72
22500, 1124950, -28.98, -1.73, -17.88, -31.93
22600, 1129950, -22.74, -1.8, -16.44, -31.51
22700, 1134950, -22.74, -1.6, -14.7, -32.31
22800, 1139950, -22.78, -2.03, -17.66, -30.74
22900, 1144950, -25.05, -4.19, -20.72, -28.83
23000, 1149950, -22.3, -4.54, -14.72, -34.85
23100, 1154950, -22.31, -2.74, -16.29, -33.28
23200, 1159950, -22.78, -3.4, -13.38, -36.54
23300, 1164950, -21.93, -4.52, -19.92, -29.79
23400, 1169950, -21.53, -3.41, -21.96, -27.97
23500, 1174950, -22.27, -4.43, -7.51, -42.36
23600, 1179950, -25.05, -5.83, -8.87, -41.07
23700, 1184950, -21.79, -4.06, -4.34, -45.56
23800, 1189950, -22.31, -2.91, -4.82, -45.1
23900, 1194950, -23.83, -2.32, -12.42, -37.32
24000, 1199950, -22.26, -2.75, -7.39, -41.93
24100, 1204950, -28.57, -0.57, -4.05, -45.62
24200, 1209950, -28.63, -1.55, -4.84, -44.85
24300, 1214950, -23.61, -1.38, -4.57, -45.26
24400, 1219950, -28.85, -2.65, -6.48, -43.17
24500, 1224950, -25.73, -1.7, -4.58, -45.07
24600, 1229950, -26.76, -0.95, -5.34, -44.35
24700, 1234950, -23.73, -1.61, -4.56, -44.99
24800, 1239950, -22.84, -4.03, -3.62, -46.33
24900, 1244950, -24.51, -2.54, -7.39, -42.42
25000, 1249950, -26.9, -2.74, -6.45, -43.26
25100, 1254950, -21.27, -3.35, -3.79, -46.0
25200, 1259950, -21.2, -3.75, -4.99, -45.01
25300, 1264950, -23.95, -6.33, -5.31, -44.64
25400, 1269950, -19.27, -9.62, -7.86, -42.07
25500, 1274950, -22.19, -7.04, -5.92, -44.04
25600, 1279950, -34.67, -2.59, -5.56, -44.29
25700, 1284950, -28.07, -3.72, -7.28, -42.38
25800, 1289950, -20.36, -3.01, -2.75, -46.45
25900, 1294950, -19.69, -2.91, -2.81, -46.87
26000, 1299950, -20.51, -7.65, -3.15, -46.72
26100, 1304950, -18.36, -10.65, -4.54, -45.41
26200, 1309950, -21.21, -11.04, -2.44, -47.44
26300, 1314950, -18.04, -10.31, -3.29, -46.67
26400, 1319950, -19.65, -8.0, -2.94, -47.05
26500, 1324950, -18.86, -7.05, -3.37, -46.6
26600, 1329950, -19.85, -11.55, -3.47, -46.5
26700, 1334950, -18.73, -11.62, -2.3, -47.58
26800, 1339950, -23.46, -2.6, -2.61, -47.32
26900, 1344950, -21.85, -4.1, -3.6, -46.32
27000, 1349950, -22.98, -4.42, -2.41, -47.53
27100, 1354950, -22.86, -9.0, -3.05, -46.88
27200, 1359950, -23.99, -5.69, -3.35, -46.6
27300, 1364950, -26.06, -7.59, -3.14, -46.82
27400, 1369950, -19.48, -6.15, -2.19, -47.78
27500, 1374950, -16.08, -8.2, -1.99, -48.0
27600, 1379950, -16.36, -4.77, -4.17, -45.83
27700, 1384950, -20.72, -2.13, -4.4, -45.56
27800, 1389950, -18.71, -5.94, -2.3, -47.66
27900, 1394950, -21.6, -4.97, -2.33, -47.63
28000, 1399950, -19.8, -2.85, -2.72, -47.26
28100, 1404950, -22.58, -3.75, -3.33, -46.6
28200, 1409950, -22.27, -4.52, -2.83, -47.17
28300, 1414950, -18.35, -4.62, -4.46, -45.53
28400, 1419950, -20.84, -2.92, -1.88, -48.11
28500, 1424950, -17.95, -5.56, -2.04, -47.93
28600, 1429950, -21.33, -3.36, -2.66, -47.31
28700, 1434950, -18.5, -2.96, -3.55, -46.43
28800, 1439950, -18.21, -4.56, -4.9, -45.06
28900, 1444950, -15.96, -7.27, -3.18, -46.81
29000, 1449950, -18.58, -9.79, -5.99, -43.98
29100, 1454950, -15.89, -8.81, -3.28, -46.68
29200, 1459950, -15.83, -7.6, -5.48, -44.37
29300, 1464950, -15.35, -9.54, -4.71, -45.15
29400, 1469950, -14.38, -9.94, -5.98, -43.89
29500, 1474950, -18.06, -7.52, -6.58, -43.37
29600, 1479950, -12.46, -10.63, -5.34, -44.64
29700, 1484950, -18.93, -7.21, -6.4, -43.53
29800, 1489950, -18.45, -8.81, -5.49, -44.46
29900, 1494950, -16.6, -6.83, -6.62, -43.36
30000, 1499950, -18.31, -4.36, -5.3, -44.68
30100, 1504950, -17.31, -4.1, -6.23, -43.67
30200, 1509950, -17.8, -7.46, -6.99, -42.97
30300, 1514950, -17.89, -3.44, -8.01, -41.84
30400, 1519950, -20.51, -2.6, -7.57, -42.38
30500, 1524950, -18.76, -3.16, -5.23, -44.71
30600, 1529950, -22.05, -3.18, -8.53, -41.36
30700, 1534950, -17.42, -4.83, -10.62, -39.29
30800, 1539950, -17.91, -4.84, -8.74, -41.04
30900, 1544950, -18.52, -3.2, -11.24, -38.36
31000, 1549950, -14.44, -3.23, -8.58, -40.7
31100, 1554950, -16.97, -2.88, -11.86, -37.88
31200, 1559950, -18.03, -2.76, -11.62, -38.0
31300, 1564950, -19.8, -1.57, -8.9, -40.57
31400, 1569950, -19.57, -1.13, -8.2, -41.66
31500, 1574950, -17.66, -1.63, -8.09, -41.1
31600, 1579950, -17.85, -2.04, -10.82, -38.54
31700, 1584950, -17.35, -2.19, -10.37, -39.34
31800, 1589950, -17.69, -1.7, -10.74, -38.38
31900, 1594950, -18.36, -2.87, -9.91, -39.67
32000, 1599950, -19.98, -3.15, -10.44, -38.25
32100, 1604950, -24.08, -1.5, -8.55, -40.59
32200, 1609950, -24.74, -1.4, -8.23, -38.48
32300, 1614950, -21.75, -1.22, -9.31, -40.1
32400, 1619950, -20.53, -1.11, -10.37, -38.56
32500, 1624950, -16.76, -1.49, -12.22, -37.54
32600, 1629950, -19.61, -1.56, -11.17, -38.8
32700, 1634950, -16.19, -1.28, -8.5, -41.31
32800, 1639950, -16.1, -3.24, -9.69, -40.18
32900, 1644950, -15.7, -2.32, -10.08, -39.79
33000, 1649950, -15.66, -0.87, -10.26, -39.49
33100, 1654950, -19.93, -1.43, -9.05, -40.89
33200, 1659950, -16.78, -0.78, -8.44, -41.54
33300, 1664950, -18.92, -1.06, -7.05, -42.83
33400, 1669950, -17.79, -0.98, -8.66, -41.09
33500, 1674950, -16.69, -0.75, -9.4, -40.21
33600, 1679950, -16.01, -0.94, -8.75, -41.03
33700, 1684950, -17.38, -0.47, -12.24, -37.42
33800, 1689950, -17.28, -0.76, -9.88, -40.0
33900, 1694950, -15.67, -1.08, -13.28, -36.06
34000, 1699950, -17.6, -1.31, -12.75, -36.18
34100, 1704950, -15.52, -1.92, -11.43, -38.39
34200, 1709950, -14.86, -1.34, -9.47, -39.89
34300, 1714950, -17.9, -1.44, -10.45, -38.47
34400, 1719950, -17.73, -0.87, -12.19, -36.57
34500, 1724950, -16.23, -1.47, -11.51, -37.8
34600, 1729950, -17.89, -1.02, -11.16, -38.18
34700, 1734950, -18.59, -2.21, -14.26, -34.66
34800, 1739950, -18.66, -2.5, -14.47, -33.76
34900, 1744950, -15.05, -1.65, -10.61, -38.6
35000, 1749950, -18.07, -2.51, -9.74, -39.01
35100, 1754950, -16.02, -1.21, -8.9, -40.62
35200, 1759950, -15.67, -1.28, -7.49, -42.38
35300, 1764950, -19.09, -1.2, -7.92, -42.03
35400, 1769950, -18.15, -1.01, -7.65, -42.3
35500, 1774950, -18.04, -0.84, -6.25, -43.71
35600, 1779950, -16.17, -1.13, -5.89, -43.99
35700, 1784950, -15.62, -0.83, -8.02, -41.93
35800, 1789950, -15.33, -0.94, -4.81, -45.14
35900, 1794950, -16.66, -0.78, -6.6, -43.24
36000, 1799950, -13.19, -1.18, -5.5, -44.46
36100, 1804950, -16.21, -0.87, -4.12, -45.84
36200, 1809950, -18.4, -1.76, -5.17, -44.59
36300, 1814950, -15.96, -1.34, -7.55, -41.95
36400, 1819950, -13.72, -1.18, -5.6, -43.34
36500, 1824950, -14.97, -1.27, -7.58, -42.16
36600, 1829950, -15.92, -1.61, -6.13, -43.77
36700, 1834950, -14.62, -1.24, -9.74, -39.78
36800, 1839950, -15.61, -1.43, -7.26, -42.59
36900, 1844950, -17.98, -1.42, -6.62, -43.26
37000, 1849950, -17.33, -1.47, -7.81, -42.04
37100, 1854950, -16.48, -1.71, -5.82, -43.96
37200, 1859950, -15.82, -1.27, -8.52, -41.37
37300, 1864950, -16.53, -1.6, -6.05, -43.8
37400, 1869950, -15.85, -1.11, -8.34, -41.56
37500, 1874950, -17.39, -1.12, -6.32, -43.61
37600, 1879950, -15.45, -1.46, -8.38, -41.44
37700, 1884950, -18.27, -1.69, -7.45, -42.47
37800, 1889950, -18.91, -1.82, -8.32, -41.43
37900, 1894950, -17.56, -0.93, -8.76, -41.14
38000, 1899950, -17.01, -0.97, -5.84, -44.05
38100, 1904950, -18.58, -1.45, -6.18, -43.76
38200, 1909950, -18.11, -1.58, -7.36, -42.55
38300, 1914950, -17.8, -0.93, -8.27, -41.68
38400, 1919950, -20.74, -1.74, -7.38, -42.47
38500, 1924950, -18.81, -1.25, -8.96, -40.84
38600, 1929950, -18.87, -0.85, -8.48, -41.32
38700, 1934950, -16.35, -1.11, -7.47, -42.33
38800, 1939950, -20.01, -2.33, -7.57, -42.25
38900, 1944950, -17.94, -2.03, -10.27, -39.59
39000, 1949950, -15.88, -2.12, -10.22, -39.59
39100, 1954950, -21.36, -2.73, -7.63, -42.3
39200, 1959950, -21.15, -1.36, -8.14, -41.48
39300, 1964950, -18.11, -1.33, -9.37, -40.02
39400, 1969950, -23.84, -1.97, -8.8, -41.04
39500, 1974950, -20.58, -2.01, -11.34, -38.44
39600, 1979950, -17.9, -2.46, -7.28, -42.64
39700, 1984950, -23.29, -3.8, -9.16, -40.18
39800, 1989950, -17.77, -3.72, -15.38, -34.28
39900, 1994950, -18.25, -2.64, -12.69, -37.02
40000, 1999950, -19.11, -1.47, -12.65, -37.25
