episode,step,agent0_energy_min,agent0_attention_min,agent1_energy_min,agent1_attention_min
3800, 189950, -47.83, -0.04, -41.51, -6.99
3900, 194950, -47.46, -0.05, -41.55, -7.46
4000, 199950, -48.57, -0.02, -45.2, -3.41
4100, 204950, -48.49, -0.03, -41.96, -7.04
4200, 209950, -48.56, -0.02, -40.81, -8.05
4300, 214950, -48.62, -0.01, -45.17, -3.85
4400, 219950, -47.67, -0.04, -45.21, -3.63
4500, 224950, -46.06, 0.0, -47.01, -2.19
4600, 229950, -46.66, -0.06, -45.85, -3.0
4700, 234950, -47.63, -0.06, -47.27, -2.14
4800, 239950, -48.04, -0.11, -47.22, -2.09
4900, 244950, -48.03, 0.0, -46.68, -2.82
5000, 249950, -47.43, -0.5, -48.35, -1.21
5100, 254950, -47.03, -0.6, -47.6, -1.71
5200, 259950, -46.4, -1.28, -47.93, -1.35
5300, 264950, -45.06, -0.62, -46.2, -2.03
5400, 269950, -47.32, -0.51, -45.74, -1.65
5500, 274950, -46.49, -0.67, -48.28, -0.72
5600, 279950, -47.39, -0.37, -48.92, -0.21
5700, 284950, -47.84, -0.01, -48.02, -0.42
5800, 289950, -48.65, -0.04, -49.54, -0.29
5900, 294950, -46.98, -0.28, -48.51, -0.25
6000, 299950, -45.82, -0.34, -46.81, -0.98
6100, 304950, -46.76, -0.04, -47.85, -0.36
6200, 309950, -47.07, -0.68, -48.48, -0.1
6300, 314950, -46.83, -0.37, -48.49, -0.21
6400, 319950, -46.07, -0.33, -46.94, -0.69
6500, 324950, -48.22, -0.07, -48.7, -0.2
6600, 329950, -47.78, -0.03, -47.51, -0.35
6700, 334950, -46.12, -0.82, -47.66, -0.65
6800, 339950, -47.9, -0.02, -48.61, -0.32
6900, 344950, -44.19, -0.03, -47.18, -0.55
7000, 349950, -46.48, -0.05, -47.8, -0.51
7100, 354950, -47.8, -0.02, -47.99, -0.26
7200, 359950, -47.27, -0.01, -48.61, -0.26
7300, 364950, -48.43, 0.0, -47.38, -0.86
7400, 369950, -47.35, -0.03, -48.22, -0.27
7500, 374950, -47.41, -0.53, -48.67, -0.22
7600, 379950, -48.94, -0.01, -48.05, -0.34
7700, 384950, -47.85, -0.19, -45.71, -0.36
7800, 389950, -48.34, -0.4, -48.09, -0.2
7900, 394950, -47.47, -0.02, -48.47, -0.06
8000, 399950, -49.05, -0.03, -47.29, -0.28
8100, 404950, -47.08, -0.02, -47.73, -0.39
8200, 409950, -44.58, -0.03, -48.24, -0.26
8300, 414950, -48.32, -0.01, -46.88, -0.2
8400, 419950, -47.39, -0.02, -46.36, -0.17
8500, 424950, -46.84, -0.01, -45.26, -0.31
8600, 429950, -48.85, -0.13, -45.7, -0.44
8700, 434950, -48.72, -0.07, -45.68, -0.24
8800, 439950, -47.7, -0.04, -45.24, -0.25
8900, 444950, -48.82, -0.02, -47.62, -0.12
9000, 449950, -48.18, -0.09, -45.82, -0.19
9100, 454950, -48.38, -0.01, -46.22, -0.15
9200, 459950, -47.95, -0.22, -45.32, -0.19
9300, 464950, -48.0, -0.12, -46.06, -0.28
9400, 469950, -48.28, -0.35, -45.37, -0.18
9500, 474950, -47.67, -0.42, -45.72, -0.34
9600, 479950, -48.51, -0.23, -46.04, -0.4
9700, 484950, -48.8, -0.13, -44.6, -0.44
9800, 489950, -48.43, -0.29, -46.72, -0.5
9900, 494950, -48.27, -0.09, -46.61, -0.39
10000, 499950, -48.14, -0.46, -46.87, -0.1
10100, 504950, -48.53, -0.1, -46.92, -0.04
10200, 509950, -47.83, -0.29, -47.98, -0.18
10300, 514950, -47.43, -0.24, -49.06, -0.02
10400, 519950, -48.0, -0.29, -49.35, -0.02
10500, 524950, -48.57, -0.23, -48.25, -0.13
10600, 529950, -48.55, -0.12, -47.51, -0.24
10700, 534950, -48.25, -0.69, -48.48, -0.06
10800, 539950, -48.5, -0.16, -48.9, -0.03
10900, 544950, -47.85, -0.13, -48.57, -0.08
11000, 549950, -47.32, -1.01, -48.6, -0.14
11100, 554950, -46.96, -0.99, -48.25, -0.07
11200, 559950, -42.72, -0.96, -47.64, -0.49
11300, 564950, -47.89, -1.28, -48.97, -0.4
11400, 569950, -47.78, -1.47, -48.61, -0.21
11500, 574950, -47.08, -0.88, -49.18, -0.33
11600, 579950, -47.48, -0.95, -49.19, -0.2
11700, 584950, -48.72, -0.53, -47.86, -1.01
11800, 589950, -48.88, -0.32, -48.18, -0.46
11900, 594950, -46.69, -0.64, -48.44, -0.82
12000, 599950, -48.35, -0.35, -48.88, -0.66
12100, 604950, -48.8, -0.43, -49.26, -0.46
12200, 609950, -48.95, -0.42, -49.65, -0.23
12300, 614950, -49.02, -0.46, -48.09, -0.42
12400, 619950, -49.56, -0.08, -48.74, -1.05
12500, 624950, -49.55, -0.04, -48.11, -0.62
12600, 629950, -49.13, -0.08, -48.7, -0.34
12700, 634950, -48.19, -0.22, -48.19, -0.44
12800, 639950, -48.33, -0.17, -47.13, -0.71
12900, 644950, -48.78, -0.12, -47.29, -0.85
13000, 649950, -48.38, -0.1, -47.72, -1.5
13100, 654950, -48.92, -0.04, -48.01, -1.42
13200, 659950, -49.07, -0.06, -48.03, -0.7
13300, 664950, -49.48, -0.02, -46.75, -2.55
13400, 669950, -49.25, -0.03, -40.78, -7.34
13500, 674950, -48.88, -0.04, -37.04, -10.54
13600, 679950, -49.3, -0.03, -41.69, -6.78
13700, 684950, -48.67, -0.04, -39.43, -8.97
13800, 689950, -48.87, -0.04, -41.2, -6.87
13900, 694950, -49.25, -0.02, -42.13, -6.28
14000, 699950, -48.68, -0.03, -35.78, -12.48
14100, 704950, -49.34, -0.01, -37.95, -9.89
14200, 709950, -49.2, -0.02, -43.27, -4.73
14300, 714950, -49.3, -0.02, -41.98, -5.42
14400, 719950, -49.56, -0.02, -45.5, -2.35
14500, 724950, -48.7, -0.03, -46.47, -1.6
14600, 729950, -42.61, -0.04, -46.3, -2.21
14700, 734950, -42.49, -0.06, -42.1, -5.93
14800, 739950, -45.78, -0.04, -41.6, -5.97
14900, 744950, -44.15, -0.1, -37.78, -8.76
15000, 749950, -41.09, -0.3, -39.57, -8.44
15100, 754950, -45.76, -0.24, -40.86, -8.2
15200, 759950, -43.7, -0.37, -45.35, -2.5
15300, 764950, -42.25, -3.02, -38.28, -2.49
15400, 769950, -43.74, -0.67, -37.94, -0.69
15500, 774950, -45.17, -0.25, -36.43, -1.07
15600, 779950, -45.62, -0.03, -39.59, -1.59
15700, 784950, -47.57, -0.12, -45.3, -2.59
15800, 789950, -48.42, -0.04, -43.36, -4.66
15900, 794950, -49.13, -0.09, -42.82, -5.79
16000, 799950, -49.29, -0.01, -44.86, -1.07
16100, 804950, -49.18, -0.05, -45.5, -1.81
16200, 809950, -49.02, -0.02, -45.42, -2.58
16300, 814950, -49.15, -0.15, -47.43, -0.38
16400, 819950, -48.99, -0.18, -46.26, -0.87
16500, 824950, -48.13, -0.04, -45.02, -1.97
16600, 829950, -49.02, -0.12, -44.02, -2.83
16700, 834950, -49.05, -0.03, -41.88, -2.53
16800, 839950, -49.26, -0.15, -42.09, -3.74
16900, 844950, -49.61, 0.0, -43.88, -4.57
17000, 849950, -49.16, -0.04, -45.27, -1.24
17100, 854950, -49.04, -0.07, -43.79, -1.24
17200, 859950, -48.46, -0.01, -43.78, -3.52
17300, 864950, -49.4, -0.01, -46.46, -1.82
17400, 869950, -49.38, -0.03, -45.56, -2.81
17500, 874950, -49.47, -0.02, -45.48, -3.38
17600, 879950, -49.21, -0.04, -44.9, -3.11
17700, 884950, -48.87, -0.01, -46.13, -2.03
17800, 889950, -47.78, 0.0, -46.1, -2.01
17900, 894950, -49.02, -0.05, -46.34, -2.73
18000, 899950, -48.16, -0.02, -40.12, -8.29
18100, 904950, -49.25, -0.04, -41.19, -6.37
18200, 909950, -48.81, -0.05, -43.8, -4.22
18300, 914950, -48.58, -0.34, -42.48, -5.47
18400, 919950, -48.94, -0.25, -45.61, -3.23
18500, 924950, -49.26, -0.29, -45.98, -2.09
18600, 929950, -49.38, -0.12, -46.72, -1.91
18700, 934950, -48.16, -0.08, -48.17, -1.04
18800, 939950, -48.1, -0.07, -41.61, -6.97
18900, 944950, -48.71, -0.36, -43.79, -4.97
19000, 949950, -49.42, -0.02, -43.67, -4.06
19100, 954950, -49.32, -0.05, -45.27, -3.34
19200, 959950, -49.11, -0.03, -42.67, -5.68
19300, 964950, -49.19, -0.03, -42.62, -5.63
19400, 969950, -49.14, -0.05, -43.73, -3.32
19500, 974950, -49.02, -0.15, -46.5, -1.83
19600, 979950, -48.98, -0.08, -41.51, -2.92
19700, 984950, -49.49, 0.0, -43.68, -2.9
19800, 989950, -48.9, -0.02, -43.34, -2.98
19900, 994950, -48.86, -0.03, -42.94, -3.74
20000, 999950, -47.7, -0.03, -43.72, -3.97
20100, 1004950, -48.53, -0.02, -43.41, -3.87
20200, 1009950, -49.36, -0.01, -40.31, -4.97
20300, 1014950, -48.98, -0.04, -36.9, -9.46
20400, 1019950, -49.0, 0.0, -37.96, -6.97
20500, 1024950, -49.04, -0.04, -41.56, -4.88
20600, 1029950, -47.16, -0.04, -39.9, -5.56
20700, 1034950, -48.28, -0.01, -39.9, -5.06
20800, 1039950, -49.34, -0.03, -37.22, -9.37
20900, 1044950, -48.22, -0.03, -32.15, -15.91
21000, 1049950, -48.33, -0.06, -44.04, -4.78
21100, 1054950, -48.27, -0.03, -45.36, -3.2
21200, 1059950, -43.95, -0.03, -45.84, -2.25
21300, 1064950, -46.31, -0.67, -45.15, -2.56
21400, 1069950, -47.56, -0.01, -43.51, -5.15
21500, 1074950, -48.95, -0.05, -45.63, -3.07
21600, 1079950, -48.01, -0.03, -43.49, -4.53
21700, 1084950, -30.82, -0.05, -44.13, -3.95
21800, 1089950, -48.49, -0.06, -39.25, -4.51
21900, 1094950, -48.9, -0.03, -39.65, -6.39
22000, 1099950, -47.25, -1.46, -38.68, -6.57
22100, 1104950, -46.57, -2.02, -39.33, -5.25
22200, 1109950, -45.9, -1.74, -39.58, -4.04
22300, 1114950, -47.63, -0.25, -43.91, -3.22
22400, 1119950, -47.95, -0.66, -42.99, -4.61
22500, 1124950, -49.33, -0.26, -40.88, -7.24
22600, 1129950, -38.84, -0.72, -46.31, -2.47
22700, 1134950, -35.52, -0.82, -41.11, -6.3
22800, 1139950, -49.4, -0.17, -46.15, -1.73
22900, 1144950, -48.33, -0.06, -43.11, -2.17
23000, 1149950, -49.22, -0.25, -41.45, -3.46
23100, 1154950, -48.15, -0.63, -45.53, -2.26
23200, 1159950, -49.26, -0.22, -42.41, -3.02
23300, 1164950, -49.45, -0.13, -42.43, -2.56
23400, 1169950, -49.05, -0.05, -39.61, -5.4
23500, 1174950, -47.02, -2.66, -40.31, -3.0
23600, 1179950, -35.38, -14.51, -39.22, -3.96
23700, 1184950, -49.87, 0.0, -38.57, -4.83
23800, 1189950, -49.68, -0.01, -20.61, -2.53
23900, 1194950, -49.38, -0.1, -41.12, -3.11
24000, 1199950, -49.75, -0.04, -25.52, -18.44
24100, 1204950, -49.95, 0.0, -42.93, -2.84
24200, 1209950, -49.82, -0.02, -42.99, -3.23
24300, 1214950, -49.7, -0.03, -40.8, -2.68
24400, 1219950, -49.74, -0.04, -44.13, -3.47
24500, 1224950, -49.56, -0.17, -40.73, -6.44
24600, 1229950, -49.46, -0.27, -31.3, -17.9
24700, 1234950, -49.46, -0.18, -33.12, -16.18
24800, 1239950, -49.29, -0.27, -33.21, -15.8
24900, 1244950, -48.96, -0.48, -34.64, -13.55
25000, 1249950, -49.54, -0.22, -33.63, -14.33
25100, 1254950, -49.71, -0.1, -42.98, -4.55
25200, 1259950, -48.85, -0.24, -46.35, -2.06
25300, 1264950, -48.47, -0.32, -45.19, -1.79
25400, 1269950, -49.16, -0.12, -40.4, -0.77
25500, 1274950, -49.53, -0.13, -45.51, -0.61
25600, 1279950, -49.04, -0.12, -45.27, -0.38
25700, 1284950, -49.31, -0.07, -44.5, -4.28
25800, 1289950, -48.57, -0.06, -32.6, -13.99
25900, 1294950, -48.98, -0.07, -34.37, -2.2
26000, 1299950, -48.48, -0.2, -31.88, -11.32
26100, 1304950, -45.0, -3.52, -45.27, -3.23
26200, 1309950, -42.5, -5.96, -43.16, -1.65
26300, 1314950, -41.72, -7.2, -38.89, -1.99
26400, 1319950, -43.25, -5.67, -40.51, -6.17
26500, 1324950, -48.9, -0.35, -40.9, -6.3
26600, 1329950, -49.46, -0.06, -36.37, -9.73
26700, 1334950, -48.74, -0.05, -40.2, -4.64
26800, 1339950, -47.93, -0.01, -38.3, -3.44
26900, 1344950, -47.62, -0.06, -38.0, -0.64
27000, 1349950, -48.22, -0.04, -39.9, -1.59
27100, 1354950, -48.15, -0.18, -46.53, -0.85
27200, 1359950, -47.37, -0.71, -46.87, -0.84
27300, 1364950, -47.82, -1.0, -46.54, -0.48
27400, 1369950, -48.38, -0.95, -43.4, -0.93
27500, 1374950, -48.43, -0.95, -48.02, -0.45
27600, 1379950, -48.13, -1.06, -48.49, -0.66
27700, 1384950, -46.59, -2.25, -49.15, -0.37
27800, 1389950, -47.15, -2.17, -46.22, -1.02
27900, 1394950, -49.09, -0.42, -41.59, -0.72
28000, 1399950, -48.9, -0.42, -45.81, -1.67
28100, 1404950, -48.86, -0.59, -44.7, -1.72
28200, 1409950, -49.01, -0.49, -42.54, -1.08
28300, 1414950, -48.87, -0.48, -32.38, -0.93
28400, 1419950, -48.76, -0.81, -33.78, -1.51
28500, 1424950, -47.12, -0.84, -39.17, -2.63
28600, 1429950, -47.93, -0.92, -20.24, -17.89
28700, 1434950, -38.39, -10.62, -21.61, -23.53
28800, 1439950, -43.54, -5.75, -28.55, -19.31
28900, 1444950, -48.41, -0.51, -24.28, -23.4
29000, 1449950, -48.46, -0.31, -22.87, -22.25
29100, 1454950, -48.31, -0.36, -28.78, -19.29
29200, 1459950, -48.45, -0.5, -33.1, -13.67
29300, 1464950, -47.52, -0.31, -24.68, -22.35
29400, 1469950, -49.05, -0.26, -21.82, -24.66
29500, 1474950, -48.69, -0.41, -15.95, -28.31
29600, 1479950, -47.64, -0.44, -26.46, -21.06
29700, 1484950, -44.87, -0.81, -34.0, -5.96
29800, 1489950, -41.5, -0.45, -30.14, -11.96
29900, 1494950, -36.15, -0.1, -11.32, -36.58
30000, 1499950, -36.41, -0.25, -17.01, -28.57
30100, 1504950, -47.27, -0.73, -27.76, -13.02
30200, 1509950, -49.41, -0.21, -31.04, -8.75
30300, 1514950, -49.44, -0.21, -38.19, -5.23
30400, 1519950, -49.63, -0.1, -35.74, -5.96
30500, 1524950, -49.53, -0.19, -40.25, -3.93
30600, 1529950, -49.12, -0.12, -47.7, -0.85
30700, 1534950, -48.44, -0.32, -48.99, -0.27
30800, 1539950, -49.46, -0.09, -40.49, -1.45
30900, 1544950, -48.74, -0.37, -41.33, -1.21
31000, 1549950, -49.04, -0.18, -40.19, -1.76
31100, 1554950, -48.28, -0.28, -36.52, -3.03
31200, 1559950, -47.76, -0.22, -31.7, -6.51
31300, 1564950, -48.11, -0.04, -22.22, -14.15
31400, 1569950, -48.82, -0.15, -37.43, -5.29
31500, 1574950, -48.42, -0.21, -41.27, -5.02
31600, 1579950, -48.85, -0.11, -37.68, -8.19
31700, 1584950, -49.15, -0.22, -35.48, -8.56
31800, 1589950, -49.12, -0.08, -38.98, -5.98
31900, 1594950, -48.91, -0.38, -40.67, -4.34
32000, 1599950, -48.55, -0.67, -31.31, -9.15
32100, 1604950, -49.12, -0.1, -35.6, -2.45
32200, 1609950, -48.32, -0.95, -27.51, -6.24
32300, 1614950, -47.68, -1.36, -38.33, -4.61
32400, 1619950, -47.9, -1.14, -36.42, -3.9
32500, 1624950, -47.81, -1.36, -33.94, -0.92
32600, 1629950, -48.03, -1.14, -38.76, -1.51
32700, 1634950, -47.5, -1.3, -38.22, -3.22
32800, 1639950, -47.49, -1.18, -40.37, -3.07
32900, 1644950, -47.03, -1.28, -35.88, -3.87
33000, 1649950, -47.15, -1.15, -42.49, -2.02
33100, 1654950, -47.64, -1.16, -36.44, -2.74
33200, 1659950, -47.81, -1.32, -29.47, -3.39
33300, 1664950, -48.21, -0.92, -34.3, -1.75
33400, 1669950, -48.74, -0.16, -36.43, -5.07
33500, 1674950, -48.08, -0.18, -36.57, -3.16
33600, 1679950, -47.57, -1.24, -35.24, -2.7
33700, 1684950, -48.3, -0.09, -33.29, -5.38
33800, 1689950, -48.64, -0.08, -28.3, -3.93
33900, 1694950, -48.58, -0.06, -32.63, -4.31
34000, 1699950, -48.49, -0.14, -29.7, -3.34
34100, 1704950, -48.76, -0.17, -32.53, -2.64
34200, 1709950, -48.73, -0.11, -35.58, -5.92
34300, 1714950, -47.16, -0.1, -34.63, -4.38
34400, 1719950, -48.13, -0.08, -30.24, -5.98
34500, 1724950, -48.45, -0.12, -28.36, -5.53
34600, 1729950, -47.79, -0.2, -32.37, -8.47
34700, 1734950, -46.5, -0.11, -28.98, -6.43
34800, 1739950, -48.36, -0.13, -24.84, -12.61
34900, 1744950, -48.89, -0.1, -25.57, -11.35
35000, 1749950, -47.99, -0.07, -26.59, -11.98
35100, 1754950, -48.16, -0.14, -25.8, -7.42
35200, 1759950, -47.77, -0.1, -26.89, -3.29
35300, 1764950, -48.88, -0.12, -21.8, -6.99
35400, 1769950, -46.78, -0.15, -24.49, -5.19
35500, 1774950, -48.66, -0.03, -25.59, -9.61
35600, 1779950, -47.09, -0.09, -25.42, -12.85
35700, 1784950, -44.36, -0.09, -22.0, -13.9
35800, 1789950, -45.12, -0.12, -19.24, -13.98
35900, 1794950, -45.23, -0.17, -22.81, -11.98
36000, 1799950, -39.43, -0.14, -23.17, -13.84
36100, 1804950, -34.29, -0.05, -19.34, -16.52
36200, 1809950, -42.72, -0.12, -19.42, -13.55
36300, 1814950, -32.12, -0.11, -16.98, -20.06
36400, 1819950, -25.43, -0.03, -23.98, -17.33
36500, 1824950, -37.97, -0.08, -28.22, -13.39
36600, 1829950, -29.68, -0.05, -28.03, -13.91
36700, 1834950, -33.55, -0.95, -18.36, -17.08
36800, 1839950, -29.48, -0.19, -22.48, -14.53
36900, 1844950, -27.03, -0.13, -28.05, -13.31
37000, 1849950, -27.8, -1.38, -23.89, -16.21
37100, 1854950, -26.87, -0.63, -29.02, -10.04
37200, 1859950, -28.3, -0.17, -27.29, -11.41
37300, 1864950, -25.64, -0.55, -22.53, -12.83
37400, 1869950, -26.55, -0.62, -16.97, -12.52
37500, 1874950, -25.59, -0.28, -21.63, -3.98
37600, 1879950, -24.07, -0.2, -13.33, -3.33
37700, 1884950, -29.51, -0.3, -40.93, -3.17
37800, 1889950, -24.38, -0.37, -36.17, -4.91
37900, 1894950, -27.51, -0.61, -38.02, -5.37
38000, 1899950, -31.0, -0.42, -37.82, -4.81
38100, 1904950, -37.36, -0.51, -39.77, -3.17
38200, 1909950, -34.65, -2.89, -38.58, -3.65
38300, 1914950, -34.44, -1.38, -36.52, -6.28
38400, 1919950, -38.05, -0.06, -33.38, -6.33
38500, 1924950, -39.45, -0.06, -38.79, -4.45
38600, 1929950, -42.03, -0.09, -34.67, -12.13
38700, 1934950, -35.45, -0.04, -31.66, -12.73
38800, 1939950, -39.1, -0.08, -36.79, -7.2
38900, 1944950, -44.74, -0.08, -29.51, -8.16
39000, 1949950, -44.07, -0.06, -29.54, -8.41
39100, 1954950, -43.82, -0.26, -28.74, -9.72
39200, 1959950, -41.8, -1.67, -23.11, -6.66
39300, 1964950, -41.9, -0.25, -21.35, -7.61
39400, 1969950, -44.86, -0.14, -26.11, -10.86
39500, 1974950, -46.99, -0.05, -30.67, -9.46
39600, 1979950, -47.98, -0.06, -27.33, -6.9
39700, 1984950, -48.21, -0.07, -21.57, -7.68
39800, 1989950, -48.46, -0.04, -30.25, -9.73
39900, 1994950, -48.87, -0.07, -25.0, -11.21
40000, 1999950, -46.15, -0.04, -21.3, -9.85
