episode,step,agent0_energy_min,agent0_attention_min,agent1_energy_min,agent1_attention_min
4200, 209950, -15.75, -32.95, -40.62, -7.13
4300, 214950, -21.96, -27.85, -41.33, -4.85
4400, 219950, -17.29, -32.29, -40.96, -4.72
4500, 224950, -19.6, -29.89, -41.56, -5.15
4600, 229950, -20.66, -28.83, -39.27, -8.52
4700, 234950, -23.67, -26.21, -44.68, -4.69
4800, 239950, -21.57, -27.39, -43.51, -5.75
4900, 244950, -24.51, -25.11, -45.06, -3.81
5000, 249950, -20.88, -28.32, -47.17, -2.29
5100, 254950, -30.27, -19.45, -46.03, -3.16
5200, 259950, -25.17, -24.18, -48.85, -1.01
5300, 264950, -45.19, -4.42, -48.37, -1.46
5400, 269950, -38.18, -11.12, -47.95, -1.77
5500, 274950, -31.78, -17.16, -46.31, -3.44
5600, 279950, -31.34, -17.77, -47.42, -2.31
5700, 284950, -28.4, -20.88, -48.8, -0.97
5800, 289950, -44.0, -5.22, -47.71, -2.13
5900, 294950, -46.93, -2.72, -48.52, -1.15
6000, 299950, -45.69, -2.74, -47.49, -2.22
6100, 304950, -44.78, -3.72, -43.89, -3.57
6200, 309950, -46.81, -1.95, -46.65, -1.86
6300, 314950, -47.96, -1.48, -46.95, -1.17
6400, 319950, -46.23, -2.06, -46.89, -1.36
6500, 324950, -47.72, -1.83, -47.44, -1.87
6600, 329950, -47.73, -1.0, -47.51, -1.24
6700, 334950, -47.47, -2.07, -45.75, -1.77
6800, 339950, -49.13, -0.68, -43.31, -1.87
6900, 344950, -49.62, -0.24, -47.11, -1.15
7000, 349950, -49.92, -0.05, -47.69, -1.11
7100, 354950, -49.64, -0.31, -47.73, -1.24
7200, 359950, -49.27, -0.53, -47.49, -1.24
7300, 364950, -49.1, -0.65, -48.11, -0.84
7400, 369950, -48.66, -1.14, -47.35, -1.43
7500, 374950, -49.25, -0.55, -47.79, -1.16
7600, 379950, -49.37, -0.53, -47.77, -1.27
7700, 384950, -47.62, -1.08, -47.94, -1.15
7800, 389950, -48.94, -0.57, -46.34, -2.43
7900, 394950, -49.16, -0.32, -47.54, -1.71
8000, 399950, -49.14, -0.29, -47.68, -1.64
8100, 404950, -49.12, -0.59, -46.94, -1.98
8200, 409950, -48.49, -0.35, -47.71, -1.32
8300, 414950, -48.79, -1.03, -48.46, -0.86
8400, 419950, -48.75, -1.18, -47.77, -0.98
8500, 424950, -49.35, -0.55, -47.55, -1.34
8600, 429950, -49.76, -0.21, -48.51, -0.8
8700, 434950, -49.49, -0.26, -48.31, -0.72
8800, 439950, -49.58, -0.17, -48.26, -1.02
8900, 444950, -48.84, -0.55, -47.79, -1.35
9000, 449950, -47.12, -0.66, -47.08, -1.2
9100, 454950, -47.14, -1.0, -48.49, -1.14
9200, 459950, -47.87, -1.55, -47.47, -1.48
9300, 464950, -48.61, -1.39, -48.71, -1.0
9400, 469950, -49.62, -0.29, -48.71, -0.83
9500, 474950, -49.75, -0.16, -48.29, -1.09
9600, 479950, -49.29, -0.21, -47.85, -1.75
9700, 484950, -49.66, -0.14, -48.08, -1.18
9800, 489950, -49.7, -0.12, -48.14, -1.27
9900, 494950, -49.39, -0.06, -48.31, -1.15
10000, 499950, -49.03, -0.16, -48.21, -1.4
10100, 504950, -47.48, -0.06, -48.12, -1.34
10200, 509950, -49.34, -0.06, -48.55, -0.82
10300, 514950, -49.41, -0.22, -48.42, -1.04
10400, 519950, -48.95, -0.17, -47.76, -1.85
10500, 524950, -49.74, -0.21, -48.41, -1.43
10600, 529950, -49.76, -0.14, -48.49, -1.17
10700, 534950, -49.16, -0.42, -48.82, -0.47
10800, 539950, -48.77, -0.33, -48.37, -1.06
10900, 544950, -49.74, -0.17, -47.98, -1.08
11000, 549950, -49.78, -0.22, -48.54, -1.15
11100, 554950, -49.01, -0.27, -48.03, -1.36
11200, 559950, -48.36, -0.32, -47.51, -1.68
11300, 564950, -48.68, -0.77, -47.68, -1.69
11400, 569950, -49.0, -0.56, -48.07, -1.33
11500, 574950, -49.37, -0.44, -46.83, -1.94
11600, 579950, -48.84, -0.69, -46.94, -1.57
11700, 584950, -48.36, -0.35, -46.73, -2.05
11800, 589950, -48.17, -0.78, -47.3, -1.79
11900, 594950, -49.2, -0.44, -47.31, -1.43
12000, 599950, -49.65, -0.29, -47.23, -1.43
12100, 604950, -49.08, -0.4, -47.46, -1.46
12200, 609950, -49.18, -0.8, -47.49, -1.42
12300, 614950, -49.55, -0.12, -47.96, -1.04
12400, 619950, -48.84, -0.45, -47.04, -1.62
12500, 624950, -48.33, -0.7, -46.52, -1.68
12600, 629950, -48.98, -0.92, -47.08, -2.09
12700, 634950, -49.15, -0.72, -47.49, -1.65
12800, 639950, -49.25, -0.2, -48.22, -1.11
12900, 644950, -48.99, -0.39, -48.05, -1.11
13000, 649950, -48.22, -1.19, -48.15, -1.03
13100, 654950, -49.06, -0.49, -48.27, -1.0
13200, 659950, -49.16, -0.43, -48.58, -1.0
13300, 664950, -49.03, -0.63, -47.79, -1.76
13400, 669950, -49.28, -0.6, -47.81, -1.47
13500, 674950, -48.81, -0.83, -47.77, -1.46
13600, 679950, -49.01, -0.84, -48.43, -0.86
13700, 684950, -49.5, -0.18, -48.3, -1.16
13800, 689950, -49.47, -0.42, -46.96, -2.06
13900, 694950, -48.78, -1.21, -48.07, -1.07
14000, 699950, -49.33, -0.67, -47.98, -1.25
14100, 704950, -49.51, -0.45, -46.75, -1.63
14200, 709950, -49.61, -0.19, -48.07, -1.14
14300, 714950, -49.59, -0.23, -48.27, -1.34
14400, 719950, -49.17, -0.24, -48.45, -0.82
14500, 724950, -48.52, -0.62, -47.11, -1.65
14600, 729950, -48.12, -1.08, -46.98, -2.01
14700, 734950, -46.23, -0.43, -47.99, -1.27
14800, 739950, -48.46, -0.29, -47.49, -1.22
14900, 744950, -49.02, -0.59, -48.29, -0.87
15000, 749950, -48.94, -0.65, -47.59, -0.91
15100, 754950, -49.13, -0.24, -47.59, -1.27
15200, 759950, -49.01, -0.11, -47.08, -1.59
15300, 764950, -49.31, -0.08, -48.11, -1.33
15400, 769950, -49.09, -0.11, -48.18, -1.14
15500, 774950, -49.33, -0.12, -48.53, -0.97
15600, 779950, -49.42, -0.28, -47.77, -1.75
15700, 784950, -49.14, -0.34, -47.73, -1.25
15800, 789950, -49.06, -0.63, -48.28, -1.25
15900, 794950, -48.9, -0.85, -47.81, -1.5
16000, 799950, -49.19, -0.45, -48.8, -0.6
16100, 804950, -49.27, -0.53, -48.36, -0.97
16200, 809950, -49.17, -0.57, -48.08, -1.41
16300, 814950, -49.09, -0.27, -48.87, -0.87
16400, 819950, -49.16, -0.82, -48.44, -1.2
16500, 824950, -49.67, -0.06, -48.21, -1.35
16600, 829950, -49.6, -0.15, -47.73, -1.21
16700, 834950, -49.85, -0.12, -47.85, -1.69
16800, 839950, -49.79, -0.19, -48.36, -1.02
16900, 844950, -49.24, -0.74, -48.6, -0.92
17000, 849950, -49.21, -0.79, -47.62, -1.28
17100, 854950, -49.82, -0.17, -48.06, -1.28
17200, 859950, -49.63, -0.24, -47.92, -1.54
17300, 864950, -49.26, -0.73, -47.5, -1.9
17400, 869950, -49.3, -0.49, -47.81, -1.68
17500, 874950, -49.32, -0.33, -47.55, -1.84
17600, 879950, -49.12, -0.71, -48.54, -1.18
17700, 884950, -48.97, -0.57, -48.83, -0.82
17800, 889950, -49.03, -0.89, -48.4, -1.23
17900, 894950, -48.43, -1.29, -47.91, -1.34
18000, 899950, -49.03, -0.87, -47.06, -1.46
18100, 904950, -49.32, -0.64, -48.64, -1.07
18200, 909950, -48.66, -0.95, -48.66, -0.79
18300, 914950, -48.19, -1.74, -48.55, -0.8
18400, 919950, -48.46, -1.32, -48.59, -0.96
18500, 924950, -47.5, -2.43, -48.63, -0.78
18600, 929950, -47.22, -2.32, -48.51, -1.15
18700, 934950, -46.78, -3.21, -48.52, -1.25
18800, 939950, -47.16, -2.74, -48.44, -1.13
18900, 944950, -47.41, -2.52, -48.44, -1.16
19000, 949950, -48.07, -1.25, -48.29, -1.13
19100, 954950, -48.18, -1.67, -48.61, -0.93
19200, 959950, -47.95, -1.53, -48.99, -0.79
19300, 964950, -45.69, -4.24, -48.0, -1.16
19400, 969950, -46.48, -3.4, -48.58, -1.11
19500, 974950, -48.6, -1.21, -48.64, -0.9
19600, 979950, -49.11, -0.74, -48.41, -0.8
19700, 984950, -47.39, -2.25, -48.64, -0.52
19800, 989950, -48.39, -0.92, -47.68, -1.03
19900, 994950, -48.9, -0.81, -47.75, -1.17
20000, 999950, -49.48, -0.39, -48.71, -0.81
20100, 1004950, -49.79, -0.16, -48.64, -1.06
20200, 1009950, -49.5, -0.39, -48.53, -1.04
20300, 1014950, -49.04, -0.23, -48.64, -0.94
20400, 1019950, -48.82, -0.82, -48.64, -0.76
20500, 1024950, -49.26, -0.7, -48.63, -0.57
20600, 1029950, -49.24, -0.61, -48.74, -0.96
20700, 1034950, -49.29, -0.7, -48.77, -0.91
20800, 1039950, -48.64, -0.89, -48.76, -0.79
20900, 1044950, -47.42, -1.29, -48.31, -1.26
21000, 1049950, -48.03, -0.89, -47.99, -1.18
21100, 1054950, -49.6, -0.22, -48.96, -0.7
21200, 1059950, -48.73, -1.04, -48.68, -0.92
21300, 1064950, -46.04, -3.13, -48.9, -0.72
21400, 1069950, -28.16, -7.18, -49.13, -0.76
21500, 1074950, -25.08, -0.42, -48.34, -0.77
21600, 1079950, -23.48, -0.73, -48.7, -0.66
21700, 1084950, -22.15, -1.18, -48.89, -0.66
21800, 1089950, -41.65, -0.83, -48.88, -0.6
21900, 1094950, -23.51, -1.25, -48.7, -0.66
22000, 1099950, -31.93, -0.65, -48.91, -0.61
22100, 1104950, -28.72, -0.22, -48.41, -0.62
22200, 1109950, -39.75, -0.36, -48.22, -0.13
22300, 1114950, -47.36, -1.18, -49.47, -0.21
22400, 1119950, -46.35, -1.25, -49.56, -0.28
22500, 1124950, -34.07, -0.57, -49.23, -0.38
22600, 1129950, -43.76, -0.14, -48.89, -0.82
22700, 1134950, -27.25, -0.14, -46.81, -2.85
22800, 1139950, -49.08, -0.2, -48.95, -0.82
22900, 1144950, -49.59, -0.19, -47.31, -0.93
23000, 1149950, -49.32, -0.55, -48.33, -0.62
23100, 1154950, -39.19, -7.36, -48.77, -0.42
23200, 1159950, -40.65, -0.78, -48.1, -0.46
23300, 1164950, -37.85, -0.59, -48.1, -1.06
23400, 1169950, -43.83, -0.5, -47.86, -0.81
23500, 1174950, -35.03, -2.72, -47.64, -0.63
23600, 1179950, -40.57, -2.02, -47.22, -0.92
23700, 1184950, -36.28, -1.62, -41.85, -5.07
23800, 1189950, -45.33, -2.08, -32.79, -7.96
23900, 1194950, -39.96, -6.04, -46.71, -1.0
24000, 1199950, -47.8, -0.91, -19.42, -0.15
24100, 1204950, -46.7, -0.72, -37.38, -1.12
24200, 1209950, -34.81, -1.82, -44.45, -0.45
24300, 1214950, -38.9, -1.53, -47.28, -0.58
24400, 1219950, -39.7, -0.31, -48.95, -0.66
24500, 1224950, -45.89, -3.32, -48.05, -0.43
24600, 1229950, -44.67, -3.6, -48.9, -0.44
24700, 1234950, -42.85, -2.55, -48.89, -0.33
24800, 1239950, -39.16, -0.52, -49.27, -0.23
24900, 1244950, -37.46, -0.4, -47.03, -0.4
25000, 1249950, -46.79, -0.4, -44.38, -0.19
25100, 1254950, -48.03, -1.76, -43.88, -0.09
25200, 1259950, -49.13, -0.68, -48.0, -0.33
25300, 1264950, -49.52, -0.28, -41.74, -2.32
25400, 1269950, -49.57, -0.24, -45.25, -2.12
25500, 1274950, -49.54, -0.38, -45.48, -3.51
25600, 1279950, -46.08, -0.37, -40.89, -6.19
25700, 1284950, -44.04, -0.44, -33.09, -12.49
25800, 1289950, -49.48, -0.19, -40.5, -8.17
25900, 1294950, -39.53, -10.19, -42.55, -7.13
26000, 1299950, -47.62, -2.11, -47.26, -2.61
26100, 1304950, -40.29, -9.5, -39.55, -10.34
26200, 1309950, -47.35, -2.56, -47.43, -2.5
26300, 1314950, -47.55, -2.34, -44.9, -5.07
26400, 1319950, -47.75, -1.73, -38.55, -11.16
26500, 1324950, -27.08, -19.35, -37.46, -12.38
26600, 1329950, -40.88, -6.25, -38.13, -11.65
26700, 1334950, -38.05, -5.33, -38.48, -11.35
26800, 1339950, -45.1, -1.41, -43.19, -6.49
26900, 1344950, -45.99, -0.37, -44.74, -4.86
27000, 1349950, -33.3, -2.65, -45.0, -4.93
27100, 1354950, -48.66, -0.42, -43.25, -6.56
27200, 1359950, -47.96, -0.47, -41.83, -8.04
27300, 1364950, -45.32, -0.33, -41.92, -8.03
27400, 1369950, -38.9, -0.42, -43.74, -6.15
27500, 1374950, -42.59, -3.0, -36.59, -13.18
27600, 1379950, -47.54, -1.0, -32.27, -17.51
27700, 1384950, -43.8, -4.65, -29.28, -20.68
27800, 1389950, -48.76, -0.92, -30.57, -19.38
27900, 1394950, -30.53, -16.5, -28.33, -21.47
28000, 1399950, -21.43, -27.89, -24.45, -25.35
28100, 1404950, -29.12, -20.32, -29.97, -19.7
28200, 1409950, -43.54, -5.91, -31.82, -14.09
28300, 1414950, -44.54, -5.2, -27.87, -11.99
28400, 1419950, -31.35, -18.21, -38.03, -6.62
28500, 1424950, -36.08, -13.26, -32.25, -15.86
28600, 1429950, -44.55, -4.69, -39.38, -7.32
28700, 1434950, -42.29, -2.36, -45.33, -2.73
28800, 1439950, -45.02, -1.74, -44.28, -2.82
28900, 1444950, -36.96, -0.74, -44.48, -4.95
29000, 1449950, -45.11, -1.01, -45.92, -3.95
29100, 1454950, -45.72, -0.74, -45.58, -4.39
29200, 1459950, -42.18, -0.61, -46.45, -3.5
29300, 1464950, -46.76, -0.61, -47.92, -2.02
29400, 1469950, -47.81, -0.91, -47.15, -2.81
29500, 1474950, -42.18, -0.8, -28.57, -21.34
29600, 1479950, -48.36, -0.6, -20.02, -29.79
29700, 1484950, -43.07, -1.27, -42.18, -7.36
29800, 1489950, -44.81, -2.15, -47.73, -2.18
29900, 1494950, -48.39, -0.56, -48.28, -1.53
30000, 1499950, -48.0, -1.29, -48.25, -1.56
30100, 1504950, -46.6, -1.0, -49.43, -0.4
30200, 1509950, -47.82, -1.44, -48.77, -1.1
30300, 1514950, -42.58, -4.92, -48.02, -1.61
30400, 1519950, -32.36, -11.57, -46.95, -1.71
30500, 1524950, -37.84, -11.33, -35.45, -10.2
30600, 1529950, -43.42, -6.07, -28.46, -1.97
30700, 1534950, -42.0, -7.5, -39.01, -1.25
30800, 1539950, -39.18, -10.49, -46.47, -2.64
30900, 1544950, -45.04, -2.48, -46.61, -0.28
31000, 1549950, -45.6, -1.96, -45.92, -1.16
31100, 1554950, -46.35, -1.96, -46.94, -2.37
31200, 1559950, -43.29, -1.42, -42.06, -2.23
31300, 1564950, -27.38, -3.51, -41.61, -6.71
31400, 1569950, -28.27, -4.11, -38.5, -8.58
31500, 1574950, -38.54, -3.93, -45.81, -2.32
31600, 1579950, -40.53, -6.99, -41.59, -0.43
31700, 1584950, -32.17, -8.28, -35.32, -4.61
31800, 1589950, -29.76, -2.5, -43.23, -5.97
31900, 1594950, -24.48, -2.56, -39.35, -0.9
32000, 1599950, -32.2, -1.97, -39.13, -2.16
32100, 1604950, -29.63, -1.57, -45.43, -0.73
32200, 1609950, -27.79, -14.81, -43.43, -5.37
32300, 1614950, -29.5, -18.57, -45.18, -4.55
32400, 1619950, -29.61, -17.97, -47.45, -1.22
32500, 1624950, -40.24, -5.67, -31.73, -1.14
32600, 1629950, -33.24, -10.48, -28.63, -1.8
32700, 1634950, -39.66, -3.97, -36.02, -1.57
32800, 1639950, -30.26, -8.07, -44.0, -0.95
32900, 1644950, -33.95, -4.49, -36.31, -0.87
33000, 1649950, -40.34, -3.92, -32.22, -0.74
33100, 1654950, -34.57, -10.81, -40.62, -0.84
33200, 1659950, -25.8, -12.74, -38.76, -1.76
33300, 1664950, -33.69, -11.27, -42.65, -1.18
33400, 1669950, -30.45, -10.37, -43.46, -1.16
33500, 1674950, -41.95, -4.66, -47.96, -0.7
33600, 1679950, -23.38, -15.81, -47.41, -1.3
33700, 1684950, -37.91, -6.81, -44.72, -1.45
33800, 1689950, -35.79, -10.25, -38.28, -1.25
33900, 1694950, -41.44, -3.96, -37.72, -1.06
34000, 1699950, -40.99, -3.09, -40.59, -1.48
34100, 1704950, -39.98, -2.32, -42.47, -1.16
34200, 1709950, -37.2, -4.01, -48.36, -1.01
34300, 1714950, -42.78, -4.3, -46.94, -2.19
34400, 1719950, -41.69, -5.68, -47.34, -1.97
34500, 1724950, -33.01, -8.07, -47.72, -1.91
34600, 1729950, -30.61, -3.81, -44.72, -2.31
34700, 1734950, -33.24, -4.2, -30.5, -1.27
34800, 1739950, -30.77, -5.48, -27.02, -2.63
34900, 1744950, -30.67, -6.28, -37.98, -2.61
35000, 1749950, -41.6, -3.94, -38.6, -3.55
35100, 1754950, -37.21, -5.01, -35.78, -6.15
35200, 1759950, -42.64, -6.44, -40.88, -5.37
35300, 1764950, -27.47, -10.97, -45.15, -4.41
35400, 1769950, -35.41, -6.16, -39.74, -4.37
35500, 1774950, -19.47, -28.94, -38.8, -4.57
35600, 1779950, -36.76, -12.91, -39.22, -4.82
35700, 1784950, -41.12, -8.43, -42.01, -4.83
35800, 1789950, -38.76, -10.11, -46.38, -3.02
35900, 1794950, -45.03, -4.31, -43.34, -4.45
36000, 1799950, -38.12, -7.75, -40.05, -3.75
36100, 1804950, -40.74, -5.01, -46.74, -2.84
36200, 1809950, -20.49, -28.64, -39.58, -5.37
36300, 1814950, -32.96, -15.88, -40.98, -4.37
36400, 1819950, -42.79, -6.16, -46.15, -3.01
36500, 1824950, -37.41, -4.81, -44.98, -3.49
36600, 1829950, -42.53, -5.11, -45.79, -2.67
36700, 1834950, -30.56, -8.78, -45.93, -2.38
36800, 1839950, -27.23, -11.0, -38.97, -1.36
36900, 1844950, -38.18, -3.43, -40.07, -1.72
37000, 1849950, -31.85, -5.35, -42.64, -2.74
37100, 1854950, -34.56, -2.82, -43.79, -4.34
37200, 1859950, -30.27, -14.53, -45.45, -2.54
37300, 1864950, -44.78, -2.84, -34.61, -2.7
37400, 1869950, -30.72, -1.77, -39.54, -3.11
37500, 1874950, -28.49, -1.2, -46.74, -1.21
37600, 1879950, -25.59, -3.81, -44.03, -2.25
37700, 1884950, -20.36, -5.05, -45.88, -1.68
37800, 1889950, -23.23, -9.71, -45.09, -1.54
37900, 1894950, -23.77, -7.24, -46.86, -0.79
38000, 1899950, -23.75, -11.67, -41.76, -0.36
38100, 1904950, -26.72, -4.52, -39.82, -0.82
38200, 1909950, -38.75, -1.74, -34.72, -0.55
38300, 1914950, -33.65, -2.09, -19.04, -1.03
38400, 1919950, -21.48, -2.67, -42.16, -1.21
38500, 1924950, -20.84, -1.8, -44.48, -1.08
38600, 1929950, -19.06, -1.92, -46.18, -0.94
38700, 1934950, -22.06, -2.07, -44.35, -1.14
38800, 1939950, -29.79, -2.13, -40.64, -7.98
38900, 1944950, -25.44, -1.69, -38.18, -1.91
39000, 1949950, -21.16, -2.18, -36.84, -1.29
39100, 1954950, -27.24, -9.06, -36.77, -0.64
39200, 1959950, -23.05, -21.57, -46.12, -0.53
39300, 1964950, -34.67, -9.9, -48.63, -0.03
39400, 1969950, -32.27, -7.35, -49.31, -0.03
39500, 1974950, -32.05, -1.87, -47.56, -0.12
39600, 1979950, -30.52, -2.48, -47.22, -0.87
39700, 1984950, -26.79, -2.76, -49.69, -0.02
39800, 1989950, -27.2, -3.0, -46.29, -0.52
39900, 1994950, -28.78, -8.95, -42.66, -0.18
40000, 1999950, -30.91, -18.12, -36.44, -0.22
