episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
7000, 349950, -33.17530547015673, -29.54404055883791, -28.871120338112345, -31.61412648510326
7200, 359950, -26.996390902780202, -25.186290430342822, -23.877430896823903, -28.371320598171486
7400, 369950, -32.07409640830293, -31.802334287860454, -31.311653827095096, -32.614250910287765
7600, 379950, -32.9065173807127, -30.59365741753566, -28.825111766068847, -31.892909925353106
7800, 389950, -32.6915683408774, -29.514763788358913, -28.137872929247674, -30.311815342350396
8000, 399950, -30.345064494815702, -27.757927229426983, -26.618480271377166, -29.001455640688548
8200, 409950, -27.418131177115256, -26.124031654398973, -26.868574114172016, -27.810645277957903
8400, 419950, -27.21030405323902, -27.293795911242196, -24.422133497873773, -29.399508650056774
8600, 429950, -32.632763263339214, -29.43311586459614, -27.676465402549265, -28.960758443126924
8800, 439950, -25.5486994733218, -26.183152599661863, -24.64627261998146, -29.06181552377133
9000, 449950, -26.274833187256583, -24.850723880097394, -21.706379240222095, -28.07807286358786
9200, 459950, -26.756128603762917, -25.7626137441456, -24.72965981126972, -26.668601085751025
9400, 469950, -25.009784654171945, -27.275577933919347, -22.583492643264105, -27.197826568665597
9600, 479950, -26.848438934502347, -25.868155322233388, -24.459139205512916, -29.849451195404658
9800, 489950, -27.529963700288153, -28.52967596706535, -25.28970358680627, -28.225710185719567
10000, 499950, -24.149345527638644, -25.572195642437574, -21.47639925142388, -28.199689880787083
10200, 509950, -29.252237584816367, -27.197973556950366, -25.789742162364856, -33.62776002492758
10400, 519950, -23.858640729382284, -24.528778826363233, -23.30363383508693, -24.09815604981744
10600, 529950, -24.735093574870636, -26.579372201468512, -26.594783063169736, -27.08907036735343
10800, 539950, -23.069016202933746, -24.777659766089137, -24.02234605236786, -26.627098615446776
11000, 549950, -24.79677467248954, -25.646207280142786, -25.00571606025364, -24.05675950719665
11200, 559950, -23.918470537498287, -24.41568848971653, -22.383351540194386, -24.511305632574558
11400, 569950, -24.308019322042302, -23.049605368316296, -23.297461094428773, -24.998453863707663
11600, 579950, -23.46478353154487, -23.680124995691145, -22.135062959478255, -24.122606900059665
11800, 589950, -22.101117003174977, -24.44918961144791, -21.432805777061752, -24.131703345970763
12000, 599950, -25.121340276597774, -24.279583259356478, -22.437200762461107, -25.26013915243429
12200, 609950, -22.948234899751682, -23.525973009100632, -20.767831697603253, -22.229605429927798
12400, 619950, -21.675948276402995, -21.96137709484983, -18.56132986780851, -19.77395862563516
12600, 629950, -24.6110562375918, -23.975839474255363, -21.553400940449116, -25.49777362002422
12800, 639950, -21.59660573694806, -22.937197929712465, -19.1855049825352, -23.39707608445279
13000, 649950, -21.25075398537004, -20.88551113314288, -19.353953049583527, -20.644184217966185
13200, 659950, -21.810796805769918, -21.250456026407136, -18.594756505212967, -21.095262872475896
13400, 669950, -30.415738843971802, -28.65867142279286, -31.46675375498913, -30.221351906886586
13600, 679950, -18.747029510742912, -20.420948854745024, -17.89220010599645, -19.927760581741516
13800, 689950, -23.216497750536945, -24.38457376143233, -20.33512639167336, -22.01109316195394
14000, 699950, -21.940988222212518, -20.246260817785345, -19.22680999433627, -20.54217167962198
14200, 709950, -20.485487270660382, -19.687120543054277, -18.353110271377417, -19.466226199437838
14400, 719950, -19.887027850453002, -20.11524135736295, -18.504774883303416, -21.016343247677334
14600, 729950, -19.508121466046127, -19.825307618845567, -19.25429812211953, -19.556584386113016
14800, 739950, -22.117230945656992, -22.682242159465297, -19.80832893222236, -22.105816566018213
15000, 749950, -21.934564266689367, -22.982919019385985, -20.164252807478007, -23.17804061234823
15200, 759950, -22.2726222868044, -21.967816795784042, -20.00671161405769, -19.890516150342776
15400, 769950, -21.246376378771746, -21.44443320340203, -19.92896369593183, -21.024226305008543
15600, 779950, -23.761501191044772, -22.523950961185143, -21.668186574174136, -23.23679366146648
15800, 789950, -19.71466412482113, -19.493236208765857, -17.81441291533969, -18.970376324796906
16000, 799950, -24.158760313180945, -23.278065611996702, -21.435062878222972, -24.03484642725173
16200, 809950, -22.501055075095973, -22.33680386398429, -20.061844287299287, -22.482379412062283
16400, 819950, -24.466151602192305, -22.494519249010217, -20.429809981566862, -22.453520692919838
16600, 829950, -19.457005081638716, -21.294636527712413, -18.456304832042566, -19.85392564404409
16800, 839950, -23.689482988442933, -21.575259532915208, -18.80866144212359, -18.134597681863728
17000, 849950, -22.866608012961333, -22.949931318219484, -21.958402904136502, -20.61747186275553
17200, 859950, -20.50704592879564, -21.368010980917887, -18.715588326142846, -19.40424358453694
17400, 869950, -21.653359912046817, -22.976915822471366, -20.196256895697758, -20.366867682808167
17600, 879950, -23.219904660130677, -23.83376895022258, -20.862002436749734, -21.6976060166507
17800, 889950, -22.899371444233548, -22.061600099950912, -18.86603743312634, -19.45769870226543
18000, 899950, -27.301443082259, -23.544510300932874, -21.46756087137114, -20.921940403088964
18200, 909950, -22.247041782666074, -22.05758169629046, -19.130972701541737, -19.700180968903076
18400, 919950, -21.514472811906856, -21.03796633164164, -18.934032215026917, -17.993114907928376
18600, 929950, -25.181658490145857, -21.66766504823616, -20.427088702069522, -20.217835724643013
18800, 939950, -23.18952926747821, -21.74677816450808, -20.01555935085785, -19.510970756871657
19000, 949950, -24.57431704095485, -24.072560333134035, -22.21788561190041, -21.872442673530713
19200, 959950, -20.715392196559424, -22.505920669627958, -18.15965480595078, -18.441244555046225
19400, 969950, -23.76598269925512, -23.99396757440305, -19.895630393026735, -20.09779108711271
19600, 979950, -23.71899968195172, -21.856389367838638, -18.613856882908, -17.72828007486591
19800, 989950, -25.886047224242947, -22.01014088587999, -19.919303707649327, -18.31301743844322
20000, 999950, -23.812782364890218, -23.184290248643055, -20.492121510304607, -18.935139367016372
20200, 1009950, -24.967819255998492, -23.574523941037665, -21.53093176944988, -21.265790928165167
20400, 1019950, -23.887816965208785, -21.813275164075968, -20.15640153793453, -19.461518559786587
20600, 1029950, -23.586130925547995, -22.34394738809866, -20.73888380742665, -19.731763572337336
20800, 1039950, -23.645625692574757, -25.118735260019545, -20.54267471792373, -20.147282047366847
21000, 1049950, -23.541972646363774, -24.273114855933418, -22.21164368088422, -20.967436657860635
21200, 1059950, -20.763787627648252, -22.26035960587301, -20.34534676684927, -17.356121907786292
21400, 1069950, -19.19576657683466, -21.36362369999263, -18.167118344073256, -17.313160823966854
21600, 1079950, -20.20781716858484, -21.945831854878865, -20.892078753283805, -17.956939964697696
21800, 1089950, -20.603496597294555, -22.898592655616415, -20.139281958590423, -20.448946365736944
22000, 1099950, -20.773019242288782, -21.825092666480952, -21.09881029979022, -18.54368199920016
22200, 1109950, -19.01630743646134, -19.989170732442844, -18.622730889986986, -18.507658564534015
22400, 1119950, -23.048715524067546, -22.180566197664522, -23.43684082051193, -20.151912533980845
22600, 1129950, -22.49517946090087, -21.05465646302803, -19.864781052870544, -20.499058597402527
22800, 1139950, -21.68225683759257, -20.512064410821004, -21.053301104983483, -19.53249165960709
23000, 1149950, -21.673576712044934, -20.936754621492, -19.92798490271221, -18.417586618699023
23200, 1159950, -20.828893189132394, -19.629371134795893, -19.271359444491424, -17.77963394927063
23400, 1169950, -20.315849185167234, -19.5397092239334, -19.104580548377747, -16.419390339294885
23600, 1179950, -20.818260374042158, -19.87186930544401, -19.20780651208796, -15.90763503625009
23800, 1189950, -18.761933763959952, -18.753960969495832, -18.81064725001495, -17.76301836880222
24000, 1199950, -19.441172701334555, -20.070307609079435, -20.265304540579585, -20.25250672131458
24200, 1209950, -19.740838728939238, -21.51810443670188, -20.758405797967903, -20.32255409776716
24400, 1219950, -19.195139312779144, -19.549248045074357, -21.36932867388838, -16.805438075027833
24600, 1229950, -21.044218440920577, -20.182811642946852, -23.11196307334829, -18.688237951903613
24800, 1239950, -18.033450648384402, -18.925852981644287, -20.239182573418066, -16.75003872947312
25000, 1249950, -16.78079028763138, -18.517150351311887, -19.022322907610633, -16.574288344452416
25200, 1259950, -18.494341996387327, -20.003299870572427, -20.802032460613336, -18.15068125540711
25400, 1269950, -20.411565553139027, -22.902927618882277, -25.374912253806986, -20.363178133958872
25600, 1279950, -16.900238800261903, -19.36884535065047, -22.82716715121868, -17.195957353159496
25800, 1289950, -16.059896133494153, -20.28786973040077, -17.735606467955122, -18.500353595318476
26000, 1299950, -16.378757575396865, -17.644305917858922, -18.285479790086665, -15.197781865083238
26200, 1309950, -15.392291644219961, -18.500666156081127, -17.749458079629648, -17.810816176749512
26400, 1319950, -16.334797667592003, -19.18623818391914, -18.529520099537827, -18.27396677947685
26600, 1329950, -17.87236216653179, -20.63597640998588, -21.620629783916982, -19.393404974347717
26800, 1339950, -14.539790981520634, -16.120841895564833, -17.516704810602437, -17.74600085139723
27000, 1349950, -16.41428547908345, -18.519402064850574, -18.86554151617746, -19.561735570432415
27200, 1359950, -16.853026666697936, -16.972814572378848, -18.468576202702682, -16.641388777050043
27400, 1369950, -16.446569822697302, -17.54339142677712, -17.719267233975792, -16.123696412769387
27600, 1379950, -15.571700229702342, -16.6324376025036, -17.313983461942545, -16.36995897688097
27800, 1389950, -15.812313936599725, -17.621420507908066, -19.1044963435448, -15.792105439371525
28000, 1399950, -16.670217524373783, -16.74982564186132, -18.208347613865055, -17.365397893780973
28200, 1409950, -18.5933765307797, -17.26351173773206, -19.55627254800238, -17.906925852892865
28400, 1419950, -17.837664738012283, -18.195928018773174, -18.534322756528024, -16.55638829995529
28600, 1429950, -17.0516352616707, -17.87264149390527, -20.039389459953235, -17.598223092878975
28800, 1439950, -19.428031601949595, -26.115156507360616, -19.79027382285799, -19.794937653988367
29000, 1449950, -15.563958691305752, -16.972491106695205, -18.950195651785606, -16.12107037240491
29200, 1459950, -17.347714545935435, -19.63626670533427, -17.283740247302315, -16.664471724755785
29400, 1469950, -16.61608025926487, -18.251731013838217, -17.806893570215788, -15.628671624839031
29600, 1479950, -14.75098033512149, -17.37108859931889, -16.604935923584065, -14.683376981309074
29800, 1489950, -14.564608369871213, -17.245311999318304, -19.221864920514474, -16.727767893878756
30000, 1499950, -15.50746170659454, -16.319644110991693, -17.36665016642315, -14.502982850058801
30200, 1509950, -15.875840297057158, -17.216965055518223, -18.648763580666074, -16.862924638323285
30400, 1519950, -17.520907865135925, -19.08722442978452, -18.393950908731604, -16.694611057618904
30600, 1529950, -17.010404787171137, -18.009178889523557, -19.02594930969365, -17.081747963843338
30800, 1539950, -17.734709688564713, -17.969276027041385, -18.076066584639406, -16.42075734112497
31000, 1549950, -16.08406514710889, -18.562966219885748, -16.94940005644655, -16.05176201790455
31200, 1559950, -17.38573333117423, -17.820520014359932, -19.341684025457738, -17.440014661030283
31400, 1569950, -17.03136757544027, -18.27446473969609, -17.516664521462445, -17.204530211569942
31600, 1579950, -16.700615694270038, -16.775521338374975, -17.881057073385765, -17.08075737748119
31800, 1589950, -14.831858351356686, -16.78843974940348, -14.511682955735825, -13.74963094606213
32000, 1599950, -15.838912539789263, -18.10597114306219, -15.95585257946667, -15.922167693376775
32200, 1609950, -17.667773819526534, -20.582953295348226, -17.495469467064794, -16.801469880467607
32400, 1619950, -16.14825074897003, -17.416724537437407, -17.552443216714813, -16.199846513247312
32600, 1629950, -16.17541631199806, -18.246986558232685, -17.384002441714816, -16.517340078490246
32800, 1639950, -17.367170032175835, -16.376978147087517, -17.00934003452189, -16.289266164215093
33000, 1649950, -15.418596179294573, -16.984047837608312, -16.270211049717908, -14.605170569137059
33200, 1659950, -18.637466296273, -21.434699045187763, -17.787199742884212, -16.955141070919137
33400, 1669950, -16.318893838888293, -17.79888379696788, -16.202500066493172, -17.64131070607226
33600, 1679950, -15.57370946153062, -15.484805697745724, -13.840726447578763, -13.943498546456107
33800, 1689950, -16.620869410987524, -16.96105470057391, -15.228221845606479, -16.65310958216022
34000, 1699950, -15.223714434204023, -16.546174894520426, -15.881508438090128, -15.93957153955123
34200, 1709950, -15.853322437848417, -17.193771844949826, -15.511982011543136, -15.814202227879246
34400, 1719950, -16.82717291290793, -17.56707816313855, -17.05077743416402, -17.455229733365876
34600, 1729950, -13.746915247508818, -14.928213640648803, -13.544412689252573, -13.96773284160885
34800, 1739950, -15.541477539545472, -16.720842557604154, -16.10641889358978, -14.378769821971664
35000, 1749950, -15.87846552736044, -15.656652184191119, -15.189787560914388, -14.367730502299294
35200, 1759950, -17.45300137369826, -17.946922011969388, -16.56506419784759, -16.821619332213984
35400, 1769950, -16.869210542486417, -18.457571099814544, -17.04125913983873, -16.15785567469105
35600, 1779950, -14.154839118859245, -14.270663477349686, -14.188087971517497, -14.054317680694634
35800, 1789950, -14.516687942143708, -16.914680057301368, -15.351962700995841, -15.763991150103429
36000, 1799950, -16.806906412275286, -18.83980203178076, -16.632979928021754, -16.995962942928955
36200, 1809950, -17.120641073532614, -17.392809411871713, -15.033995139586237, -16.278523627421663
36400, 1819950, -15.280092116978334, -15.89679804786946, -14.555175108655137, -13.798997910665653
36600, 1829950, -16.830883973553792, -16.915503221097364, -16.517122457575905, -16.34246810841977
36800, 1839950, -17.579593139245432, -16.802655294826994, -18.44707475503635, -14.647943601900366
37000, 1849950, -15.470629933871015, -16.146666318788736, -14.779826030356123, -13.81311187966996
37200, 1859950, -15.441950448104382, -16.619638690691133, -14.560947602025585, -14.346448619301405
37400, 1869950, -16.022818618760347, -16.509843678353576, -15.786223584021945, -14.318396856327013
37600, 1879950, -14.847634115410033, -14.953477626818431, -14.851506703594788, -13.247632471108979
37800, 1889950, -14.481907084527352, -15.841304686746414, -15.64127169479475, -14.285939210442786
38000, 1899950, -14.648326953967164, -14.771046877695069, -15.13359248965776, -13.157485633461762
38200, 1909950, -15.802755485960361, -14.404010283291308, -15.233087803515396, -14.659782614261124
38400, 1919950, -16.022951302525097, -14.859523650563414, -15.271468186077119, -14.549980124519761
38600, 1929950, -14.48438952883929, -13.835253241339087, -14.164824514900506, -13.609975272694715
38800, 1939950, -14.844440835763656, -14.107355132109273, -15.183837575306866, -14.07450202004518
39000, 1949950, -16.079088924297626, -15.984373474061847, -16.19326325966349, -16.01097317914289
39200, 1959950, -16.106831753782963, -16.120803393373734, -15.346142894834339, -15.167235030548408
39400, 1969950, -18.638005310011582, -21.043429800179194, -19.03482894462858, -15.991470413631541
39600, 1979950, -18.875560512402846, -28.421556296609477, -18.35437990563511, -17.864012821856598
39800, 1989950, -17.31269529996189, -17.77897765502835, -19.040480548904302, -16.04023751461062
40000, 1999950, -14.922079787747494, -14.651468596192121, -16.57055131298838, -12.928331246713824
