episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
14400, 719950, -49.18, -0.985, -24.953900000000004, -48.825, -1.0, -24.761699999999987
14600, 729950, -48.545, -0.995, -24.515700000000002, -48.6, -1.0, -24.56180000000001
14800, 739950, -49.74, -1.0, -25.352400000000003, -48.825, -1.0, -24.71049999999999
15000, 749950, -49.575, -1.0, -25.2524, -49.155, -1.0, -24.984099999999998
15200, 759950, -49.48, -1.0, -25.150800000000014, -49.08, -1.0, -24.951299999999996
15400, 769950, -48.27, -1.0, -24.326799999999995, -49.33, -1.0, -25.073599999999995
15600, 779950, -49.2, -0.995, -25.006299999999996, -49.21, -1.0, -25.005
15800, 789950, -48.39, -0.985, -24.561500000000006, -49.935, -0.995, -25.465
16000, 799950, -49.26, -0.995, -25.007800000000003, -49.655, -1.0, -25.285700000000002
16200, 809950, -49.525, -1.0, -25.176, -49.61, -1.0, -25.220399999999994
16400, 819950, -49.395, -0.99, -25.108600000000003, -49.47, -1.0, -25.190900000000006
16600, 829950, -49.655, -0.995, -25.23599999999999, -49.82, -0.995, -25.390699999999995
16800, 839950, -49.435, -0.995, -25.121800000000007, -49.445, -1.0, -25.1433
17000, 849950, -48.83, -0.995, -24.694300000000002, -49.12, -1.0, -24.916200000000003
17200, 859950, -48.91, -0.995, -24.761899999999997, -49.515, -1.0, -25.268399999999996
17400, 869950, -49.53, -1.0, -25.221999999999994, -49.5, -1.0, -25.232999999999993
17600, 879950, -49.34, -1.0, -25.0271, -49.865, -1.0, -25.411299999999997
17800, 889950, -49.175, -1.0, -24.877199999999995, -49.72, -1.0, -25.301200000000005
18000, 899950, -49.275, -1.0, -25.0293, -49.445, -1.0, -25.138099999999998
18200, 909950, -49.525, -1.0, -25.195700000000002, -49.485, -1.0, -25.119600000000002
18400, 919950, -49.775, -1.0, -25.343999999999998, -49.78, -1.0, -25.324799999999996
18600, 929950, -48.47, -1.0, -24.555899999999998, -49.845, -0.995, -25.381699999999995
18800, 939950, -49.51, -0.995, -25.152400000000007, -49.74, -1.0, -25.3123
19000, 949950, -49.41, -0.995, -25.112599999999993, -49.37, -1.0, -25.067599999999988
19200, 959950, -49.55, -1.0, -25.233800000000002, -49.48, -1.0, -25.14060000000001
19400, 969950, -48.77, -1.0, -24.825300000000002, -49.685, -1.0, -25.284499999999998
19600, 979950, -49.11, -1.0, -25.048500000000004, -49.76, -1.0, -25.323400000000003
19800, 989950, -48.16, -1.0, -24.294199999999993, -49.765, -1.0, -25.333300000000005
20000, 999950, -49.135, -1.0, -25.059099999999994, -49.92, -1.0, -25.439899999999998
20200, 1009950, -47.06, -1.0, -24.370199999999997, -49.545, -1.0, -25.1743
20400, 1019950, -49.65, -1.0, -25.290500000000012, -49.635, -1.0, -25.241699999999994
20600, 1029950, -49.815, -1.0, -25.390600000000003, -49.69, -1.0, -25.266299999999998
20800, 1039950, -49.06, -0.995, -24.913399999999992, -49.585, -1.0, -25.195499999999992
21000, 1049950, -49.64, -1.0, -25.2617, -49.77, -1.0, -25.343200000000003
21200, 1059950, -47.57, -0.995, -24.44109999999999, -49.885, -1.0, -25.4184
21400, 1069950, -48.36, -1.0, -24.549899999999994, -49.665, -1.0, -25.265000000000004
21600, 1079950, -49.26, -1.0, -25.000199999999996, -49.83, -1.0, -25.373399999999997
21800, 1089950, -49.715, -1.0, -25.330400000000004, -49.89, -0.995, -25.4204
22000, 1099950, -49.48, -1.0, -25.168299999999995, -49.665, -1.0, -25.3098
22200, 1109950, -46.12, -0.995, -23.37829999999999, -49.655, -1.0, -25.2624
22400, 1119950, -48.975, -0.995, -24.83530000000001, -49.85, -1.0, -25.378800000000002
22600, 1129950, -48.445, -0.995, -24.6508, -49.715, -1.0, -25.282899999999994
22800, 1139950, -44.715, -0.995, -23.17639999999999, -49.4, -1.0, -25.06629999999999
23000, 1149950, -42.045, -1.0, -22.3184, -49.105, -0.99, -24.783500000000004
23200, 1159950, -49.135, -1.0, -25.133699999999997, -49.495, -1.0, -25.118699999999993
23400, 1169950, -49.13, -1.0, -25.00680000000001, -49.045, -1.0, -24.73999999999999
23600, 1179950, -46.92, -1.0, -24.09330000000001, -49.685, -1.0, -25.2675
23800, 1189950, -49.3, -1.0, -25.087700000000005, -49.595, -1.0, -25.211799999999997
24000, 1199950, -48.94, -1.0, -24.964199999999995, -49.73, -1.0, -25.300299999999996
24200, 1209950, -49.845, -1.0, -25.4215, -49.67, -0.995, -25.2962
24400, 1219950, -49.685, -1.0, -25.335600000000003, -49.78, -1.0, -25.3643
24600, 1229950, -48.465, -0.99, -24.526400000000002, -49.625, -0.99, -25.246800000000007
24800, 1239950, -48.195, -1.0, -24.4599, -49.795, -0.995, -25.36350000000001
25000, 1249950, -35.785, -0.995, -20.153699999999994, -49.87, -1.0, -25.430499999999988
25200, 1259950, -47.465, -1.0, -24.244899999999994, -49.915, -1.0, -25.460500000000003
25400, 1269950, -49.645, -1.0, -25.280500000000004, -49.855, -1.0, -25.414999999999996
25600, 1279950, -46.99, -0.875, -23.304699999999983, -49.82, -1.0, -25.396000000000004
25800, 1289950, -39.39, -0.705, -19.670499999999997, -49.85, -1.0, -25.407999999999998
26000, 1299950, -44.995, -0.915, -23.57799999999999, -49.3, -1.0, -25.130200000000013
26200, 1309950, -46.03, -1.0, -24.08580000000001, -49.8, -1.0, -25.379700000000003
26400, 1319950, -29.06, -0.98, -16.552699999999998, -49.76, -1.0, -25.3512
26600, 1329950, -36.21, -0.98, -20.0521, -49.325, -0.985, -25.11480000000001
26800, 1339950, -34.88, -0.735, -19.756899999999995, -49.11, -0.995, -25.056499999999996
27000, 1349950, -38.12, -0.78, -20.5806, -48.095, -1.0, -24.554099999999995
27200, 1359950, -40.175, -0.96, -21.65339999999999, -42.055, -1.0, -22.505499999999998
27400, 1369950, -29.065, -0.695, -16.566300000000002, -49.185, -0.99, -25.065400000000004
27600, 1379950, -34.22, -0.805, -17.7857, -48.42, -0.955, -24.78430000000001
27800, 1389950, -29.465, -0.8, -15.680399999999997, -49.83, -1.0, -25.414199999999997
28000, 1399950, -36.215, -0.76, -18.902800000000003, -49.66, -1.0, -25.3108
28200, 1409950, -36.545, -0.89, -19.960700000000003, -48.9, -0.955, -24.875799999999995
28400, 1419950, -34.37, -0.835, -18.4645, -42.375, -0.56, -20.403000000000006
28600, 1429950, -37.375, -0.96, -20.164500000000004, -47.315, -0.925, -23.8626
28800, 1439950, -48.0, -0.97, -24.332599999999992, -45.08, -0.955, -23.33170000000001
29000, 1449950, -48.5, -1.0, -24.690499999999982, -39.28, -0.925, -21.141299999999998
29200, 1459950, -45.055, -0.975, -22.9447, -43.595, -0.99, -22.950200000000006
29400, 1469950, -48.185, -1.0, -24.6553, -44.875, -0.97, -23.484800000000003
29600, 1479950, -49.11, -1.0, -25.06130000000001, -44.83, -0.92, -23.309199999999997
29800, 1489950, -46.295, -1.0, -23.462600000000002, -43.53, -0.94, -22.9036
30000, 1499950, -47.78, -0.995, -24.3941, -41.48, -0.89, -21.940599999999996
30200, 1509950, -39.475, -1.0, -21.712299999999995, -41.605, -0.97, -22.253299999999996
30400, 1519950, -40.235, -0.815, -20.7337, -45.74, -0.96, -23.711199999999998
30600, 1529950, -40.42, -0.96, -21.29500000000001, -48.705, -0.955, -24.784799999999986
30800, 1539950, -44.795, -0.935, -23.222299999999997, -49.29, -0.935, -25.003600000000002
31000, 1549950, -48.205, -0.92, -24.666600000000006, -49.21, -0.93, -24.9885
31200, 1559950, -44.21, -0.985, -23.102899999999995, -48.175, -0.905, -24.501400000000004
31400, 1569950, -43.015, -0.995, -22.561200000000003, -49.05, -0.935, -24.819900000000004
31600, 1579950, -40.755, -0.995, -21.891099999999998, -48.56, -0.86, -24.55809999999999
31800, 1589950, -39.875, -0.99, -21.408300000000004, -48.525, -0.925, -24.687499999999996
32000, 1599950, -39.935, -0.98, -21.456899999999997, -41.46, -0.91, -21.755300000000002
32200, 1609950, -39.185, -0.97, -20.769800000000004, -44.595, -0.915, -23.098400000000005
32400, 1619950, -47.31, -1.0, -24.055699999999998, -45.28, -0.955, -23.4636
32600, 1629950, -45.85, -0.94, -23.588400000000007, -46.57, -0.93, -23.804599999999983
32800, 1639950, -48.72, -1.0, -24.989100000000008, -45.465, -0.94, -23.35219999999998
33000, 1649950, -49.59, -1.0, -25.324199999999998, -46.995, -0.99, -24.059799999999985
33200, 1659950, -49.6, -1.0, -25.321000000000005, -48.125, -0.99, -24.625799999999995
33400, 1669950, -46.21, -0.975, -23.9364, -45.66, -0.995, -23.5962
33600, 1679950, -49.58, -0.995, -25.325999999999993, -42.645, -0.975, -22.349100000000004
33800, 1689950, -46.98, -0.975, -24.210500000000003, -47.035, -0.945, -24.0773
34000, 1699950, -48.67, -0.955, -24.876800000000006, -48.205, -0.95, -24.615000000000006
34200, 1709950, -49.025, -0.995, -25.079399999999996, -46.915, -0.91, -23.749000000000006
34400, 1719950, -39.34, -1.0, -20.678599999999992, -47.05, -1.0, -24.350799999999996
34600, 1729950, -39.005, -1.0, -21.09780000000001, -45.45, -1.0, -23.630000000000006
34800, 1739950, -44.55, -1.0, -23.180699999999998, -47.52, -1.0, -24.372400000000006
35000, 1749950, -36.535, -0.655, -18.885800000000003, -45.275, -0.995, -23.5019
35200, 1759950, -40.545, -0.97, -21.953799999999998, -38.375, -1.0, -21.045899999999996
35400, 1769950, -36.77, -0.955, -20.384200000000007, -43.1, -0.995, -22.723600000000005
35600, 1779950, -35.255, -0.975, -19.9148, -40.135, -1.0, -21.66659999999998
35800, 1789950, -45.875, -1.0, -23.85469999999999, -41.015, -1.0, -21.708299999999998
36000, 1799950, -43.26, -0.995, -22.807099999999995, -37.97, -0.995, -20.36959999999999
36200, 1809950, -35.58, -0.96, -19.147, -43.175, -1.0, -22.668499999999995
36400, 1819950, -38.49, -0.98, -20.2629, -36.94, -0.99, -20.447
36600, 1829950, -41.72, -1.0, -21.90339999999999, -42.455, -0.985, -22.281999999999996
36800, 1839950, -47.335, -0.99, -24.297200000000007, -38.89, -1.0, -21.127899999999997
37000, 1849950, -43.595, -0.98, -22.9483, -30.975, -0.995, -17.33459999999998
37200, 1859950, -40.755, -0.995, -21.522000000000002, -40.29, -0.995, -21.199000000000005
37400, 1869950, -36.26, -0.99, -20.041399999999992, -43.56, -1.0, -22.874999999999986
37600, 1879950, -46.665, -0.995, -24.180399999999995, -45.84, -0.945, -23.4186
37800, 1889950, -48.715, -1.0, -24.974199999999996, -41.725, -0.985, -21.764800000000008
38000, 1899950, -48.19, -1.0, -24.66709999999999, -35.105, -1.0, -19.218199999999996
38200, 1909950, -46.785, -0.88, -23.8973, -32.76, -1.0, -18.551800000000004
38400, 1919950, -43.69, -0.975, -23.2005, -29.44, -1.0, -17.331899999999994
38600, 1929950, -47.01, -1.0, -24.2921, -32.935, -1.0, -18.763099999999994
38800, 1939950, -47.19, -1.0, -24.341199999999986, -42.11, -1.0, -22.268900000000002
39000, 1949950, -48.825, -0.995, -24.9144, -34.44, -1.0, -18.9905
39200, 1959950, -45.465, -1.0, -23.464900000000007, -33.825, -1.0, -18.865400000000005
39400, 1969950, -41.39, -1.0, -21.812499999999986, -45.2, -1.0, -23.49809999999999
39600, 1979950, -42.155, -1.0, -22.312399999999993, -35.975, -1.0, -19.735699999999994
39800, 1989950, -39.715, -0.995, -21.4408, -36.905, -1.0, -20.353099999999998
40000, 1999950, -39.62, -1.0, -21.744099999999992, -40.715, -0.94, -21.735799999999994
