episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
11000, 549950, -44.895, -1.0, -22.964000000000002, -49.04, -0.98, -24.917599999999997
11200, 559950, -47.155, -1.0, -23.775, -48.96, -0.995, -24.941300000000002
11400, 569950, -47.45, -1.0, -24.040399999999998, -49.445, -1.0, -25.237700000000004
11600, 579950, -45.765, -0.985, -23.207200000000004, -48.77, -0.98, -24.933200000000003
11800, 589950, -44.36, -1.0, -22.768600000000006, -48.89, -1.0, -24.964899999999997
12000, 599950, -47.06, -1.0, -23.895900000000005, -49.395, -1.0, -25.091599999999993
12200, 609950, -45.275, -1.0, -23.406199999999995, -49.61, -0.995, -25.213800000000003
12400, 619950, -43.035, -1.0, -22.2036, -49.5, -0.995, -25.156799999999997
12600, 629950, -44.15, -0.995, -22.82800000000001, -49.63, -0.995, -25.238200000000003
12800, 639950, -44.68, -1.0, -23.083099999999995, -49.76, -1.0, -25.330299999999998
13000, 649950, -47.62, -0.995, -24.295800000000003, -49.635, -0.995, -25.2498
13200, 659950, -47.44, -0.995, -24.2998, -49.305, -0.995, -25.139399999999995
13400, 669950, -45.285, -0.98, -23.167699999999996, -49.64, -0.995, -25.27540000000001
13600, 679950, -44.255, -0.995, -22.918000000000006, -49.3, -0.99, -25.00829999999999
13800, 689950, -39.195, -0.99, -20.76239999999999, -49.68, -1.0, -25.280699999999996
14000, 699950, -39.87, -0.985, -20.976000000000003, -49.385, -0.98, -25.055099999999996
14200, 709950, -42.49, -1.0, -22.328999999999997, -49.76, -1.0, -25.328200000000002
14400, 719950, -40.185, -1.0, -21.363400000000006, -49.335, -0.995, -25.057700000000004
14600, 729950, -44.07, -1.0, -22.697800000000008, -49.655, -0.995, -25.2683
14800, 739950, -42.53, -0.995, -21.96239999999999, -49.615, -1.0, -25.2489
15000, 749950, -37.805, -0.935, -19.603699999999993, -49.54, -0.995, -25.18649999999999
15200, 759950, -41.385, -0.97, -21.561999999999998, -49.62, -1.0, -25.255699999999994
15400, 769950, -40.675, -1.0, -21.355999999999995, -49.6, -1.0, -25.252599999999997
15600, 779950, -35.685, -1.0, -19.7462, -49.195, -1.0, -25.06160000000001
15800, 789950, -34.1, -1.0, -18.83179999999999, -49.7, -1.0, -25.32419999999999
16000, 799950, -33.085, -1.0, -18.2421, -49.74, -0.995, -25.333000000000006
16200, 809950, -32.205, -1.0, -18.238, -49.69, -1.0, -25.296299999999995
16400, 819950, -31.505, -0.985, -18.066899999999997, -49.37, -0.985, -25.09770000000001
16600, 829950, -30.965, -1.0, -17.574999999999996, -49.305, -0.99, -25.0741
16800, 839950, -33.565, -1.0, -19.107200000000013, -48.275, -0.995, -24.7245
17000, 849950, -33.255, -0.995, -18.868100000000002, -49.255, -1.0, -25.10749999999999
17200, 859950, -31.63, -1.0, -18.2627, -49.42, -0.995, -25.216100000000004
17400, 869950, -27.75, -1.0, -16.85270000000001, -49.74, -0.995, -25.343599999999988
17600, 879950, -30.275, -1.0, -17.507000000000005, -49.795, -1.0, -25.359899999999996
17800, 889950, -31.87, -0.99, -18.515000000000015, -49.72, -1.0, -25.326499999999996
18000, 899950, -26.62, -1.0, -16.451, -49.76, -0.985, -25.327199999999994
18200, 909950, -30.03, -0.995, -18.00450000000001, -49.72, -0.995, -25.2943
18400, 919950, -33.615, -1.0, -19.229199999999985, -49.625, -1.0, -25.2869
18600, 929950, -31.34, -1.0, -17.6151, -49.675, -1.0, -25.293500000000005
18800, 939950, -33.425, -0.995, -18.564099999999996, -49.61, -1.0, -25.2498
19000, 949950, -34.715, -1.0, -19.470200000000006, -49.785, -1.0, -25.366099999999996
19200, 959950, -30.73, -1.0, -17.771000000000004, -49.895, -1.0, -25.4511
19400, 969950, -30.66, -1.0, -17.8412, -49.87, -0.995, -25.415100000000002
19600, 979950, -34.485, -0.995, -19.299399999999995, -49.585, -1.0, -25.2274
19800, 989950, -28.015, -0.99, -16.532200000000003, -49.495, -0.99, -25.19109999999999
20000, 999950, -33.475, -0.995, -19.190199999999994, -49.505, -1.0, -25.167199999999998
