episode,step,agent0_energy_min,agent0_attention_min,agent1_energy_min,agent1_attention_min
4800, 239950, -37.2, -0.01, -0.04, -0.01
4900, 244950, -36.54, -0.04, -0.01, -0.02
5000, 249950, -37.08, -0.04, 0.0, -0.01
5100, 254950, -41.99, -0.03, -0.07, -0.01
5200, 259950, -34.39, -0.05, -0.05, -0.02
5300, 264950, -37.8, -0.01, -0.03, 0.0
5400, 269950, -35.43, -0.01, -0.01, 0.0
5500, 274950, -36.88, -0.01, 0.0, -0.03
5600, 279950, -38.44, 0.0, -0.02, -0.02
5700, 284950, -37.61, -0.04, -0.05, -0.01
5800, 289950, -38.44, -0.04, -0.02, 0.0
5900, 294950, -37.08, 0.0, -0.01, -0.01
6000, 299950, -36.04, -0.03, -0.02, 0.0
6100, 304950, -35.43, -0.02, -0.01, -0.03
6200, 309950, -40.85, -0.06, -0.02, -0.02
6300, 314950, -38.65, -0.04, -0.02, -0.02
6400, 319950, -34.45, -0.03, -0.01, -0.02
6500, 324950, -40.33, -0.04, -0.02, 0.0
6600, 329950, -39.85, -0.02, -0.03, -0.02
6700, 334950, -37.6, -0.02, -0.02, -0.03
6800, 339950, -39.55, -0.01, -0.02, -0.03
6900, 344950, -34.73, -0.03, -0.03, 0.0
7000, 349950, -37.8, -0.04, 0.0, 0.0
7100, 354950, -40.27, -0.03, -0.03, -0.02
7200, 359950, -36.86, -0.01, 0.0, 0.0
7300, 364950, -39.02, 0.0, 0.0, -0.01
7400, 369950, -40.06, -0.02, -0.04, 0.0
7500, 374950, -42.19, -0.03, -0.01, 0.0
7600, 379950, -38.42, -0.03, 0.0, -0.02
7700, 384950, -35.46, -0.05, -0.04, 0.0
7800, 389950, -41.27, -0.02, -0.02, -0.03
7900, 394950, -39.37, -0.04, -0.01, -0.01
8000, 399950, -39.19, -0.06, -0.01, -0.01
8100, 404950, -38.2, -0.03, -0.02, -0.01
8200, 409950, -37.55, -0.02, -0.01, -0.03
8300, 414950, -38.64, 0.0, -0.02, 0.0
8400, 419950, -40.7, -0.02, -0.03, 0.0
8500, 424950, -38.44, -0.03, -0.06, 0.0
8600, 429950, -40.28, -0.02, -0.1, -0.03
8700, 434950, -37.43, -0.08, -0.04, -0.03
8800, 439950, -39.8, -0.01, -0.06, -0.01
8900, 444950, -38.78, -0.02, -0.1, -0.04
9000, 449950, -37.44, -0.03, -0.07, -0.01
9100, 454950, -38.0, -0.02, -0.04, -0.02
9200, 459950, -39.5, -0.03, -0.04, 0.0
9300, 464950, -40.9, -0.02, 0.0, 0.0
9400, 469950, -37.09, -0.01, -0.01, -0.01
9500, 474950, -39.4, -0.01, 0.0, 0.0
9600, 479950, -37.73, -0.01, 0.0, 0.0
9700, 484950, -39.16, -0.07, 0.0, -0.01
9800, 489950, -37.14, -0.04, -0.03, 0.0
9900, 494950, -39.88, -0.04, -0.01, -0.03
10000, 499950, -36.66, -0.02, -0.01, 0.0
10100, 504950, -39.47, -0.02, -0.46, -0.01
10200, 509950, -34.95, -0.04, -0.01, 0.0
10300, 514950, -38.52, -0.03, -0.01, 0.0
10400, 519950, -41.18, -0.01, -0.01, -0.03
10500, 524950, -43.17, 0.0, -0.01, 0.0
10600, 529950, -39.93, 0.0, -0.01, -0.02
10700, 534950, -38.91, -0.05, -0.01, -0.02
10800, 539950, -40.49, -0.02, -0.11, -0.02
10900, 544950, -37.88, -0.02, -0.01, -0.02
11000, 549950, -39.92, -0.09, -0.01, -0.01
11100, 554950, -38.59, -0.03, -0.01, 0.0
11200, 559950, -36.56, -0.02, 0.0, -0.02
11300, 564950, -39.0, -0.09, -0.03, -0.02
11400, 569950, -36.68, -0.03, -0.01, -0.01
11500, 574950, -35.17, -0.05, -0.02, 0.0
11600, 579950, -36.18, -0.02, -0.02, 0.0
11700, 584950, -38.26, -0.01, 0.0, -0.01
11800, 589950, -39.64, -0.01, 0.0, -0.01
11900, 594950, -35.72, 0.0, -0.01, -0.01
12000, 599950, -40.38, -0.03, 0.0, -0.01
12100, 604950, -36.99, -0.02, 0.0, -0.02
12200, 609950, -37.83, -0.04, -0.01, 0.0
12300, 614950, -36.66, -0.03, -0.01, -0.01
12400, 619950, -38.15, -0.04, -0.02, 0.0
12500, 624950, -36.39, -0.03, -0.01, -0.02
12600, 629950, -36.52, -0.04, -0.04, -0.02
12700, 634950, -34.98, -0.12, -0.03, -0.02
12800, 639950, -37.81, -0.18, -0.11, -0.02
12900, 644950, -36.89, -0.13, -2.69, -0.05
13000, 649950, -32.68, -0.06, -0.08, -0.01
13100, 654950, -31.74, -0.04, -0.06, 0.0
13200, 659950, -35.39, -0.05, -0.07, 0.0
13300, 664950, -38.17, -0.02, -0.02, -0.01
13400, 669950, -34.06, -0.04, -0.03, -0.02
13500, 674950, -34.4, -0.01, -0.01, -0.03
13600, 679950, -33.75, -0.01, -0.01, -0.08
13700, 684950, -38.24, -0.04, -0.02, -0.07
13800, 689950, -33.8, -0.03, -0.03, -0.01
13900, 694950, -35.43, -0.02, -0.02, -0.03
14000, 699950, -38.94, -0.06, -0.02, -0.02
14100, 704950, -34.86, 0.0, -0.03, -0.04
14200, 709950, -32.25, -0.03, -0.03, 0.0
14300, 714950, -32.93, -0.02, -0.2, -0.08
14400, 719950, -29.98, -0.03, -0.06, -0.01
14500, 724950, -36.48, -0.02, -0.03, -0.03
14600, 729950, -35.55, -0.05, -0.01, 0.0
14700, 734950, -36.25, -0.07, -0.02, -0.01
14800, 739950, -39.54, -0.04, -0.03, -0.01
14900, 744950, -38.17, -0.05, -0.12, -0.01
15000, 749950, -33.58, -0.02, -0.06, -0.02
15100, 754950, -34.05, -0.02, -0.13, -0.02
15200, 759950, -32.58, -0.01, -0.01, -0.04
15300, 764950, -33.3, -0.06, -0.01, -0.04
15400, 769950, -30.65, -0.1, -0.4, -0.2
15500, 774950, -33.57, -0.06, 0.0, -0.03
15600, 779950, -33.62, -0.03, -0.84, -0.03
15700, 784950, -33.74, 0.0, -0.64, -0.05
15800, 789950, -35.66, -0.04, -0.01, -0.04
15900, 794950, -33.47, -0.02, 0.0, -0.07
16000, 799950, -31.92, -0.01, 0.0, -0.05
16100, 804950, -33.81, -0.03, 0.0, -0.04
16200, 809950, -36.47, -0.01, 0.0, -0.01
16300, 814950, -34.69, -0.02, -0.01, -0.03
16400, 819950, -37.64, -0.02, -0.18, -0.02
16500, 824950, -26.68, 0.0, 0.0, -0.01
16600, 829950, -35.0, -0.02, 0.0, 0.0
16700, 834950, -36.76, -0.06, 0.0, -0.01
16800, 839950, -33.71, 0.0, 0.0, -0.01
16900, 844950, -31.14, -0.06, 0.0, 0.0
17000, 849950, -40.92, -0.15, -0.03, -0.01
17100, 854950, -37.12, -0.04, -0.01, 0.0
17200, 859950, -37.65, -0.04, -0.01, -0.01
17300, 864950, -31.76, -0.19, -0.01, -0.01
17400, 869950, -30.4, -0.1, 0.0, 0.0
17500, 874950, -33.56, -0.07, -0.01, -0.02
17600, 879950, -33.27, -0.06, -0.01, -0.02
17700, 884950, -32.01, -0.05, -0.01, -0.01
17800, 889950, -29.39, -0.03, -0.01, -0.03
17900, 894950, -32.0, -0.1, 0.0, -0.02
18000, 899950, -29.38, -0.01, 0.0, -0.02
18100, 904950, -30.5, -0.11, -0.03, -0.03
18200, 909950, -29.88, -0.02, -0.01, -0.02
18300, 914950, -33.13, -0.01, -0.01, -0.01
18400, 919950, -30.16, -0.01, 0.0, -0.04
18500, 924950, -29.64, -0.01, 0.0, -0.08
18600, 929950, -30.35, -0.02, -0.02, -0.01
18700, 934950, -30.87, -0.03, -0.02, -0.05
18800, 939950, -31.65, -0.07, 0.0, -0.01
18900, 944950, -32.39, -0.04, 0.0, 0.0
19000, 949950, -32.13, -0.03, -0.01, -0.02
19100, 954950, -31.86, -0.04, 0.0, -0.01
19200, 959950, -27.53, -0.08, 0.0, -0.01
19300, 964950, -30.18, -0.03, 0.0, -0.01
19400, 969950, -29.69, -0.02, -0.01, 0.0
19500, 974950, -27.99, -0.05, 0.0, -0.02
19600, 979950, -33.06, -0.06, 0.0, -0.01
19700, 984950, -30.55, -0.05, 0.0, -0.01
19800, 989950, -29.47, -0.05, -0.02, -0.04
19900, 994950, -30.11, -0.05, -0.01, 0.0
20000, 999950, -30.12, -0.1, -0.01, 0.0
20100, 1004950, -32.6, -0.04, 0.0, -0.01
20200, 1009950, -29.58, -0.07, -0.01, -0.05
20300, 1014950, -31.16, -0.12, 0.0, -0.01
20400, 1019950, -28.0, -0.01, -0.02, -0.06
20500, 1024950, -26.12, -0.04, -0.01, -0.01
20600, 1029950, -27.57, -0.03, -0.02, -0.04
20700, 1034950, -27.62, -0.05, 0.0, -0.02
20800, 1039950, -30.6, -0.03, -0.03, -0.05
20900, 1044950, -20.78, -0.06, -0.04, -0.03
21000, 1049950, -33.23, -0.06, -0.02, 0.0
21100, 1054950, -32.34, -0.05, -0.02, -0.02
21200, 1059950, -29.41, -0.1, 0.0, -0.04
21300, 1064950, -34.2, -0.14, -0.04, -0.01
21400, 1069950, -33.23, -0.21, 0.0, -0.01
21500, 1074950, -28.59, -0.12, 0.0, -0.02
21600, 1079950, -30.36, -0.18, -0.21, -0.06
21700, 1084950, -32.16, -0.28, -0.3, -0.03
21800, 1089950, -35.61, -0.3, -9.6, -0.58
21900, 1094950, -35.41, -0.32, -26.61, -1.46
22000, 1099950, -24.09, -11.67, -0.72, -0.04
22100, 1104950, -21.88, -9.81, -0.02, -0.02
22200, 1109950, -25.05, -5.35, -0.01, -0.15
22300, 1114950, -27.77, -0.47, -0.04, -0.34
22400, 1119950, -30.64, -0.25, -0.04, -3.29
22500, 1124950, -26.21, -0.73, -0.02, -0.82
22600, 1129950, -28.75, -0.96, -0.01, -0.03
22700, 1134950, -32.3, -1.7, 0.0, -0.01
22800, 1139950, -29.37, -5.14, -0.03, -0.05
22900, 1144950, -29.41, -2.17, 0.0, -0.01
23000, 1149950, -27.12, -2.24, -0.03, -0.18
23100, 1154950, -22.51, -0.47, -0.05, -0.03
23200, 1159950, -29.78, -4.6, 0.0, -0.02
23300, 1164950, -26.04, -1.8, -0.04, -0.01
23400, 1169950, -24.01, -0.61, -0.04, -0.06
23500, 1174950, -24.23, -0.47, -0.03, -0.64
23600, 1179950, -25.24, -0.33, -0.05, -0.26
23700, 1184950, -24.2, -0.09, -0.07, -0.58
23800, 1189950, -24.86, -0.12, -0.08, -0.11
23900, 1194950, -21.0, -0.08, -0.06, -0.03
24000, 1199950, -25.43, -0.03, -0.04, -0.1
24100, 1204950, -22.6, -0.04, -0.01, -0.03
24200, 1209950, -22.77, -0.04, -0.34, -0.11
24300, 1214950, -26.67, -0.04, -0.02, -0.18
24400, 1219950, -22.52, -0.06, -0.03, -0.04
24500, 1224950, -25.15, -0.23, -0.15, -0.03
24600, 1229950, -23.39, -0.25, -0.67, -0.06
24700, 1234950, -31.44, -0.47, -0.01, -0.02
24800, 1239950, -24.6, -0.19, -0.03, -0.05
24900, 1244950, -27.18, -0.23, -0.03, -0.01
25000, 1249950, -27.43, -0.42, -0.02, -0.07
25100, 1254950, -24.14, -1.49, -0.21, -0.07
25200, 1259950, -23.09, -0.66, -0.36, -0.06
25300, 1264950, -19.05, -0.18, 0.0, -0.04
25400, 1269950, -27.35, -0.09, -0.3, -0.04
25500, 1274950, -20.29, -0.19, 0.0, -0.04
25600, 1279950, -20.92, -0.22, -0.03, -11.79
25700, 1284950, -27.55, -0.58, -0.03, -17.09
25800, 1289950, -25.61, -0.2, -0.4, -0.69
25900, 1294950, -25.02, -0.08, -0.05, -0.26
26000, 1299950, -21.31, -0.14, -0.01, -0.44
26100, 1304950, -21.31, -0.04, -0.35, -0.31
26200, 1309950, -22.59, -0.02, -0.05, -0.24
26300, 1314950, -23.67, -0.02, -0.03, -0.4
26400, 1319950, -23.39, -0.05, -0.02, -0.3
26500, 1324950, -23.88, -0.15, -0.02, -0.15
26600, 1329950, -28.81, -1.22, -0.02, -0.11
26700, 1334950, -25.36, -0.06, -0.01, -0.09
26800, 1339950, -22.73, -0.03, 0.0, -0.08
26900, 1344950, -21.93, 0.0, 0.0, -0.37
27000, 1349950, -24.36, -0.01, -0.02, -0.27
27100, 1354950, -21.63, -0.01, -0.01, -0.05
27200, 1359950, -24.05, 0.0, 0.0, -0.04
27300, 1364950, -23.11, -0.03, -0.03, -0.05
27400, 1369950, -20.81, -0.01, -0.01, -0.06
27500, 1374950, -22.39, -0.02, -0.14, -0.03
27600, 1379950, -22.33, -0.01, -13.97, -0.03
27700, 1384950, -21.62, -0.02, -35.65, -0.05
27800, 1389950, -17.46, -0.01, 0.0, -0.01
27900, 1394950, -17.55, -0.02, 0.0, -0.01
28000, 1399950, -17.81, 0.0, -0.02, -0.05
28100, 1404950, -17.91, -0.01, 0.0, -0.05
28200, 1409950, -19.95, -0.01, -0.02, -0.04
28300, 1414950, -22.85, -0.01, -0.04, -0.09
28400, 1419950, -22.9, -0.04, -0.03, -0.02
28500, 1424950, -23.16, -0.02, -0.01, -0.03
28600, 1429950, -20.9, -0.03, 0.0, -7.12
28700, 1434950, -16.88, -0.03, -0.03, -30.82
28800, 1439950, -22.06, -0.02, -0.01, -17.59
28900, 1444950, -19.43, 0.0, -0.08, -0.39
29000, 1449950, -21.25, -0.04, 0.0, -0.01
29100, 1454950, -19.22, -0.04, 0.0, -0.04
29200, 1459950, -21.08, -0.01, 0.0, -0.06
29300, 1464950, -21.39, -0.01, -0.08, -0.03
29400, 1469950, -21.97, -0.01, -0.4, -0.02
29500, 1474950, -19.49, -0.04, -3.11, -0.07
29600, 1479950, -18.89, -0.03, -22.11, -0.1
29700, 1484950, -19.79, -0.01, -36.22, -0.47
29800, 1489950, -22.96, -0.04, -27.96, -0.89
29900, 1494950, -22.75, -0.04, -20.14, -0.77
30000, 1499950, -18.96, -0.02, -8.92, -0.56
30100, 1504950, -17.74, -0.04, -2.7, -0.03
30200, 1509950, -17.57, -0.08, -1.72, -0.04
30300, 1514950, -18.18, -0.7, -0.4, -0.06
30400, 1519950, -20.26, -1.34, -0.21, -0.11
30500, 1524950, -22.08, -0.78, -0.34, -0.47
30600, 1529950, -22.86, -0.26, -0.66, -0.1
30700, 1534950, -18.06, -0.01, -0.13, -0.18
30800, 1539950, -16.86, -0.04, -0.58, -0.49
30900, 1544950, -17.58, -0.03, -0.17, -0.11
31000, 1549950, -19.05, -0.06, -0.47, -0.78
31100, 1554950, -15.78, -0.01, -0.16, -0.68
31200, 1559950, -15.66, -0.01, -0.42, -1.87
31300, 1564950, -19.19, -0.02, -0.44, -0.66
31400, 1569950, -24.46, -0.03, -0.64, -0.41
31500, 1574950, -21.38, -0.53, -1.56, -2.07
31600, 1579950, -21.12, -1.85, -2.04, -1.54
31700, 1584950, -19.24, -1.85, -1.11, -0.84
31800, 1589950, -21.17, -0.35, -1.47, -1.19
31900, 1594950, -23.51, -0.13, -3.18, -3.0
32000, 1599950, -26.42, -0.24, -2.22, -3.23
32100, 1604950, -21.13, -0.12, -3.23, -2.9
32200, 1609950, -20.0, -0.03, -4.73, -3.64
32300, 1614950, -21.12, -0.03, -3.11, -1.96
32400, 1619950, -20.43, 0.0, -2.82, -1.0
32500, 1624950, -16.28, -0.02, -2.54, -0.69
32600, 1629950, -16.24, -0.01, -3.46, -1.66
32700, 1634950, -19.46, -0.04, -5.31, -2.08
32800, 1639950, -21.01, -0.01, -3.41, -1.21
32900, 1644950, -19.09, -0.03, -3.67, -0.88
33000, 1649950, -18.72, -0.02, -1.69, -0.61
33100, 1654950, -18.15, -0.12, -0.31, -0.2
33200, 1659950, -19.95, -0.01, -1.36, -0.31
33300, 1664950, -20.12, -0.03, -0.78, -0.16
33400, 1669950, -17.26, -0.01, -1.5, -0.38
33500, 1674950, -18.06, -0.02, -1.48, -0.11
33600, 1679950, -18.17, -0.12, -1.81, -0.52
33700, 1684950, -16.53, -0.04, -0.49, -0.26
33800, 1689950, -19.75, -0.11, -0.23, -0.15
33900, 1694950, -18.14, -0.08, -0.73, -0.41
34000, 1699950, -20.22, -0.06, -0.32, -0.25
34100, 1704950, -29.58, -0.03, -0.38, -0.33
34200, 1709950, -24.61, -0.01, -0.28, -0.15
34300, 1714950, -23.61, -0.1, -1.32, -0.46
34400, 1719950, -21.74, -0.21, -1.7, -0.57
34500, 1724950, -24.33, -0.13, -1.4, -0.47
34600, 1729950, -18.16, -0.03, -1.21, -0.14
34700, 1734950, -19.07, -0.08, -1.01, -0.45
34800, 1739950, -18.93, -0.09, -0.41, -0.18
34900, 1744950, -19.61, -0.06, -0.59, -0.12
35000, 1749950, -20.51, -0.02, -0.19, -0.1
35100, 1754950, -22.9, -0.05, -0.37, -0.23
35200, 1759950, -20.82, -0.08, -0.65, -0.27
35300, 1764950, -23.99, -0.03, -1.0, -0.61
35400, 1769950, -26.41, -0.09, -1.1, -0.63
35500, 1774950, -15.93, -0.02, -0.74, -0.39
35600, 1779950, -17.17, -0.08, -0.64, -0.3
35700, 1784950, -20.71, -0.06, -0.78, -0.58
35800, 1789950, -19.33, -0.06, -0.06, -0.26
35900, 1794950, -20.85, -0.01, -0.32, -0.71
36000, 1799950, -20.76, -0.01, -0.82, -9.15
36100, 1804950, -19.82, -0.08, -0.48, -0.66
36200, 1809950, -22.06, -0.05, -0.12, -0.66
36300, 1814950, -18.24, -0.03, -0.05, -1.79
36400, 1819950, -18.59, -0.03, -0.14, -3.4
36500, 1824950, -17.99, -0.1, -0.25, -0.59
36600, 1829950, -22.17, -0.07, -1.14, -0.52
36700, 1834950, -17.36, -0.08, -0.95, -0.33
36800, 1839950, -18.85, -3.18, -0.86, -0.33
36900, 1844950, -17.38, -0.09, -0.17, -0.47
37000, 1849950, -18.4, -0.09, -0.39, -0.23
37100, 1854950, -18.14, -0.04, -0.49, -0.18
37200, 1859950, -17.64, -0.06, -0.41, -0.27
37300, 1864950, -15.87, -0.05, -0.26, -0.21
37400, 1869950, -17.91, -0.09, -1.16, -0.73
37500, 1874950, -17.38, -0.12, -2.22, -1.55
37600, 1879950, -19.66, -0.05, -0.16, -0.3
37700, 1884950, -16.98, -0.4, -0.18, -0.26
37800, 1889950, -16.17, -0.17, -0.06, -0.03
37900, 1894950, -19.14, -0.41, -1.76, -1.02
38000, 1899950, -20.06, -0.16, -1.17, -0.56
38100, 1904950, -17.81, -0.04, -0.58, -0.48
38200, 1909950, -19.0, -0.07, -1.48, -0.58
38300, 1914950, -17.55, -0.2, -1.36, -0.68
38400, 1919950, -16.28, -0.06, -1.26, -0.39
38500, 1924950, -16.47, -0.08, -0.13, -0.09
38600, 1929950, -18.12, -0.04, -0.66, -0.18
38700, 1934950, -15.93, -0.09, -1.24, -0.91
38800, 1939950, -18.33, -0.73, -0.13, -0.06
38900, 1944950, -16.02, -4.31, -0.2, 0.0
39000, 1949950, -16.51, -2.36, -0.13, -0.07
39100, 1954950, -17.47, -3.19, -2.94, -0.26
39200, 1959950, -17.68, -4.4, -10.42, -0.09
39300, 1964950, -18.7, -0.05, -20.22, -0.57
39400, 1969950, -17.12, -0.05, -19.52, -1.95
39500, 1974950, -16.43, -0.1, -0.4, 0.0
39600, 1979950, -20.46, -0.15, -0.19, -0.01
39700, 1984950, -19.52, -0.11, -0.74, -0.01
39800, 1989950, -18.99, -0.18, -1.25, -0.05
39900, 1994950, -17.14, -0.52, -0.42, -0.02
40000, 1999950, -15.41, -0.2, -0.92, -0.07
