episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
20800, 1039950, -24.39886894845766, -26.609214508945815, -24.845652207576748, -23.381031946370335
21000, 1049950, -23.435984267750552, -23.75086649631044, -20.448362482577423, -20.637602583390798
21200, 1059950, -21.030164710705073, -23.024621662177214, -21.220121559226154, -21.326186689868745
21400, 1069950, -19.80414836617298, -22.369046319986648, -21.036384388541283, -18.023885968013037
21600, 1079950, -22.60260447455681, -28.14786790411673, -24.0637587117668, -22.046241368708284
21800, 1089950, -23.77622472298309, -24.515276765786375, -21.074698496349512, -27.92323851344505
22000, 1099950, -23.967389979750124, -24.920512715732194, -22.15174796266534, -27.075207062072128
22200, 1109950, -22.39982866876203, -21.344918411009775, -20.28200001400342, -23.04601380905651
22400, 1119950, -21.41804631480052, -20.574621337306283, -20.482813144433553, -21.233953327451808
22600, 1129950, -25.407538018853582, -23.159660292838943, -22.647001409479582, -22.304303783742697
22800, 1139950, -22.69236451532909, -20.59785925788697, -20.296387225527663, -20.930440440424046
23000, 1149950, -23.72217653890243, -20.627430628073174, -20.64141682652632, -20.18988218474603
23200, 1159950, -24.14685275896134, -21.991915961363194, -22.292394536332473, -20.695426858613647
23400, 1169950, -24.371414898802627, -23.391073626622095, -20.952076114248634, -20.572359672687885
23600, 1179950, -25.511978799295076, -24.116782178528073, -22.929643413862593, -20.010899374259505
23800, 1189950, -28.742360041142252, -25.68953241222192, -24.100419230003762, -24.54636404834072
24000, 1199950, -25.287098729893327, -21.311569665336666, -22.163112966395637, -20.098676541210946
24200, 1209950, -25.2056808388419, -20.523200855989845, -20.770308759513654, -18.604429707582934
24400, 1219950, -24.198506917459795, -21.642257946328364, -21.26397139961945, -18.95481656251257
24600, 1229950, -21.962171250707005, -21.95298721347955, -20.844703818502722, -18.967715699496818
24800, 1239950, -19.145243282270016, -18.081992364304334, -19.362564223540794, -17.739249582941895
25000, 1249950, -21.602877430279943, -20.66308265895561, -20.281689697114576, -19.44210594597475
25200, 1259950, -24.58721642817607, -23.612990833354925, -23.148921361016388, -21.461327760681538
25400, 1269950, -25.829033684557125, -27.043828601527807, -24.147030785427724, -24.054769712576213
25600, 1279950, -23.40260155683349, -21.975512093108147, -21.461246559863806, -22.940026969871575
25800, 1289950, -27.336510279769232, -27.202914737949442, -25.248119230522278, -24.009938550576752
26000, 1299950, -26.922719951627286, -24.96992439560211, -23.456391901612186, -23.258740588414202
26200, 1309950, -23.899702663502403, -22.65613626363574, -21.637272525864784, -20.126536417559194
26400, 1319950, -21.188248135215666, -19.636887251635617, -19.352397783190074, -18.187412203194143
26600, 1329950, -21.551433844085878, -19.202017944666114, -20.583604552222713, -21.23734512491521
26800, 1339950, -23.8458728059105, -20.004716755296855, -21.162553588027173, -21.167101206005007
27000, 1349950, -21.85366073113434, -19.746693290675648, -18.250936241645054, -18.946770515189822
27200, 1359950, -22.197530698721867, -18.80116911994341, -17.642114256588343, -18.004154349784372
27400, 1369950, -28.34301117501441, -43.819503984471396, -27.356760498962473, -27.665292487561313
27600, 1379950, -24.092675224792714, -26.712691172483343, -21.42197872108435, -20.91381745249362
27800, 1389950, -26.026532681674535, -21.75265958439703, -22.504677876059205, -19.16733745927209
28000, 1399950, -24.563464144982728, -23.11807453555089, -21.320683856155693, -19.724778001749332
28200, 1409950, -26.292563514669546, -23.380203262906253, -22.054382225358236, -23.874453068022106
28400, 1419950, -24.863847790117287, -21.57231295651968, -20.45330460410654, -20.12880228218523
28600, 1429950, -22.5421793108497, -21.500835430064235, -19.3967695690049, -19.316045403721013
28800, 1439950, -27.356333443712238, -27.81321581281778, -25.532462161373843, -23.088468605821518
29000, 1449950, -22.456113502025417, -21.577836118548113, -19.642616512117762, -18.28414331310177
29200, 1459950, -23.241088221595245, -23.528280942284137, -20.28177649620076, -19.956302236734818
29400, 1469950, -19.288857027648245, -20.10803413835383, -18.099589210678374, -18.08121267726621
29600, 1479950, -21.875973667774105, -21.226337412465856, -19.691809612971543, -18.92939318334788
29800, 1489950, -24.904983768749343, -24.62491363996998, -21.050079498000233, -21.34777419990082
30000, 1499950, -20.630367216883247, -22.619061651285005, -17.66613899980206, -18.390944051901656
30200, 1509950, -26.399376743386565, -24.40580950044963, -20.97407225698701, -23.10880293618573
30400, 1519950, -21.503543898611774, -20.342136098209448, -16.945546817004903, -18.675175652831772
30600, 1529950, -21.248649838921644, -19.440017446459105, -16.81018619309993, -17.416335047370087
30800, 1539950, -20.33991259298757, -18.820407242564677, -17.690529574348453, -16.520286847984334
31000, 1549950, -21.68354717599277, -21.42665222740517, -17.267148762506636, -17.962255396628414
31200, 1559950, -21.74029710428402, -21.155499205497723, -18.98212364059019, -19.37621497787763
31400, 1569950, -22.06475685496835, -20.698376495451512, -17.158367541552717, -18.280601637473993
31600, 1579950, -24.362112119028097, -21.914429779695027, -18.5970293169655, -19.66688778646211
31800, 1589950, -25.385665569651614, -25.933679044000147, -22.453747463707572, -22.44742479631918
32000, 1599950, -20.914266992271955, -19.83613310414418, -18.349174137221336, -17.338545034430584
32200, 1609950, -25.429385564743498, -24.92119376981726, -21.007405836032046, -20.523543535328415
32400, 1619950, -24.218400715082662, -21.15260216780803, -20.311976153147317, -18.720195232776845
32600, 1629950, -26.642221848610735, -26.15396251682625, -23.109887870974877, -23.031043696906814
32800, 1639950, -26.820600113820774, -26.038873271275353, -21.869429154022885, -20.28496506146834
33000, 1649950, -22.324515380877745, -19.44763824381919, -17.70281184264734, -19.16350437219504
33200, 1659950, -21.753659708652304, -18.497584174982663, -16.200881777600134, -16.62725688342053
33400, 1669950, -25.39383979014193, -21.000011180640076, -17.6612576767479, -19.632877135063552
33600, 1679950, -20.78795008724444, -20.854666801752387, -15.182497412568832, -16.437093722898176
33800, 1689950, -22.997134137864524, -20.330123387525372, -17.564887379310957, -18.086725237861227
34000, 1699950, -22.159266106114345, -20.326002837443784, -17.16823711228416, -16.562840889188596
34200, 1709950, -22.186520061034997, -20.537636820390297, -19.19034978106798, -19.05446122227043
34400, 1719950, -24.218327592685192, -21.59710968304564, -18.709109091185482, -19.75026530729939
34600, 1729950, -21.978896133069284, -19.725611658167498, -17.18097306531541, -17.40646441094565
34800, 1739950, -23.61144150389932, -21.588432907405448, -19.68967572600366, -18.289421976984617
35000, 1749950, -24.5183717086708, -19.876273268115025, -20.024662170225188, -18.382654706075947
35200, 1759950, -22.677757602420275, -18.738639720579677, -18.9170473356505, -16.800990408392472
35400, 1769950, -25.028190380827535, -19.201562338270488, -20.310857493186877, -19.731064745665773
35600, 1779950, -23.73698527516366, -19.781882413251008, -21.386158395389476, -19.553731172007407
35800, 1789950, -22.57737110963952, -19.050838967472966, -19.919651229523055, -17.057814613857822
36000, 1799950, -19.483503259433512, -20.00901933867398, -17.478212438203627, -16.50185859846691
36200, 1809950, -18.79844276432802, -20.522269831655734, -18.00503280350072, -16.81647278293169
36400, 1819950, -19.331330261506615, -20.91349471704265, -17.86999533039714, -17.32408642624486
36600, 1829950, -20.82137056295664, -19.738404088998415, -17.334716910276146, -17.739623213842552
36800, 1839950, -17.94810826880035, -18.977452976240517, -17.33542347926289, -16.725374595193863
37000, 1849950, -18.846929928686354, -18.234311564762553, -18.27246925561154, -15.855546144899847
37200, 1859950, -19.893753060420764, -18.181580146730564, -17.729078423558548, -16.7614262291916
37400, 1869950, -19.715290854875803, -20.13553697391585, -19.85910619070988, -17.871763038099562
37600, 1879950, -18.635700029556467, -20.563417201632966, -17.04817845860885, -16.48395337140999
37800, 1889950, -18.855840027499664, -17.78792720332321, -16.77156711352203, -16.343481067982285
38000, 1899950, -19.881951902377697, -20.217336309504734, -18.000070437751557, -18.271459549490388
38200, 1909950, -18.59156011185567, -19.198909889594464, -18.357030760136254, -17.107187033171986
38400, 1919950, -19.679460678540263, -21.44466517678664, -18.540743002762483, -17.80988324837296
38600, 1929950, -20.039569697008194, -20.49748136936549, -18.008467209219845, -18.089225554920603
38800, 1939950, -20.640223948121644, -18.9741710298061, -17.560220705400457, -18.083243405030764
39000, 1949950, -22.24306584067613, -23.320212253484616, -20.777565737532033, -19.81950565511982
39200, 1959950, -19.951324432942826, -22.402393910218624, -18.574795660133347, -18.74847406134065
39400, 1969950, -20.381626354351614, -20.0122211701696, -17.543987457310482, -17.80300998617078
39600, 1979950, -18.433326501506578, -21.672724547185293, -18.407202017449713, -17.009398878998134
39800, 1989950, -18.871401295692934, -20.9419233927237, -18.552287781329966, -17.93790318670111
40000, 1999950, -19.684362407872925, -22.602469692575298, -17.73702382834259, -19.37782064847345
