episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
7800, 389950, -47.375, -0.775, -23.416499999999992, -41.92, -0.685, -20.180699999999987
8000, 399950, -46.555, -0.72, -22.8798, -39.845, -0.575, -19.1852
8200, 409950, -46.525, -0.64, -22.642000000000003, -44.855, -0.645, -21.715999999999994
8400, 419950, -46.8, -0.575, -22.786599999999993, -45.275, -0.67, -22.10079999999999
8600, 429950, -47.76, -0.635, -23.598300000000005, -44.14, -0.64, -21.640799999999995
8800, 439950, -47.405, -0.665, -23.484500000000004, -40.44, -0.63, -19.720399999999994
9000, 449950, -47.635, -0.77, -23.740499999999994, -42.49, -0.55, -20.634999999999994
9200, 459950, -47.47, -0.77, -23.6536, -39.97, -0.585, -19.333
9400, 469950, -47.94, -0.755, -23.839899999999997, -44.34, -0.72, -21.927699999999994
9600, 479950, -46.935, -0.72, -23.034899999999993, -42.285, -0.625, -20.43399999999999
9800, 489950, -45.565, -0.6, -22.049799999999994, -41.48, -0.66, -20.413299999999996
10000, 499950, -46.49, -0.765, -23.122400000000006, -42.045, -0.72, -20.753800000000005
10200, 509950, -46.905, -0.76, -23.481800000000003, -43.11, -0.73, -21.22359999999999
10400, 519950, -45.79, -0.795, -22.649199999999997, -40.855, -0.67, -20.12569999999999
10600, 529950, -45.855, -0.81, -22.828299999999984, -43.14, -0.635, -21.358
10800, 539950, -46.48, -0.89, -23.4065, -44.97, -0.73, -22.305
11000, 549950, -46.25, -0.76, -23.013000000000012, -44.14, -0.705, -21.643199999999997
11200, 559950, -46.725, -0.85, -23.479899999999997, -43.0, -0.705, -21.123400000000007
11400, 569950, -47.17, -0.89, -23.821399999999997, -42.98, -0.73, -21.340499999999988
11600, 579950, -46.815, -0.78, -23.390000000000004, -42.705, -0.725, -21.15949999999999
11800, 589950, -47.38, -0.86, -23.77349999999999, -41.64, -0.735, -20.719899999999985
12000, 599950, -48.455, -0.815, -24.489300000000007, -40.875, -0.665, -20.322499999999994
12200, 609950, -48.26, -0.9, -24.291900000000005, -38.31, -0.59, -18.630099999999995
12400, 619950, -46.44, -0.87, -23.318200000000004, -39.24, -0.59, -19.414599999999993
12600, 629950, -48.25, -0.84, -24.262699999999995, -39.335, -0.66, -19.963099999999983
12800, 639950, -46.59, -0.81, -23.401699999999988, -39.935, -0.615, -19.953699999999998
13000, 649950, -44.56, -0.835, -22.3067, -37.625, -0.66, -19.131299999999992
13200, 659950, -45.945, -0.92, -23.089899999999997, -36.82, -0.66, -18.476599999999998
13400, 669950, -44.75, -0.835, -22.40829999999999, -37.305, -0.59, -18.60179999999999
13600, 679950, -42.79, -0.83, -21.8103, -41.935, -0.65, -20.850899999999996
13800, 689950, -43.68, -0.825, -22.7025, -44.99, -0.605, -21.875900000000012
14000, 699950, -42.79, -0.845, -22.184599999999996, -45.23, -0.635, -22.35249999999998
14200, 709950, -39.305, -0.78, -20.068899999999996, -43.66, -0.595, -21.421800000000008
14400, 719950, -37.115, -0.72, -18.96009999999999, -43.25, -0.575, -21.3427
14600, 729950, -40.365, -0.81, -20.79979999999999, -40.17, -0.475, -19.2757
14800, 739950, -39.965, -0.865, -20.911600000000004, -44.98, -0.55, -21.9083
15000, 749950, -43.235, -0.875, -22.211699999999993, -44.265, -0.61, -21.7119
15200, 759950, -42.285, -0.9, -21.690299999999997, -46.695, -0.625, -23.044599999999996
15400, 769950, -42.74, -0.92, -21.758799999999994, -45.43, -0.645, -22.283099999999994
15600, 779950, -41.045, -0.955, -21.1894, -46.665, -0.69, -23.293499999999995
15800, 789950, -38.825, -0.945, -20.095899999999993, -41.68, -0.62, -20.116699999999994
16000, 799950, -39.12, -0.95, -20.10939999999999, -42.855, -0.655, -20.9928
16200, 809950, -38.335, -0.905, -20.124999999999993, -42.205, -0.705, -20.96929999999999
16400, 819950, -38.555, -0.91, -20.122600000000013, -44.055, -0.775, -21.919700000000013
16600, 829950, -40.28, -0.895, -20.862799999999996, -44.225, -0.725, -21.99369999999998
16800, 839950, -35.325, -0.945, -19.117700000000003, -42.595, -0.715, -21.318799999999992
17000, 849950, -36.79, -0.895, -19.571100000000015, -40.825, -0.67, -20.211299999999998
17200, 859950, -36.735, -0.89, -19.6645, -41.35, -0.705, -20.719500000000004
17400, 869950, -35.12, -0.96, -19.04549999999999, -40.42, -0.795, -21.019200000000005
17600, 879950, -35.355, -0.925, -19.075499999999998, -41.34, -0.775, -20.952199999999998
17800, 889950, -34.265, -0.91, -18.547800000000006, -41.435, -0.74, -21.09500000000001
18000, 899950, -34.13, -0.92, -18.472299999999997, -39.62, -0.825, -20.488699999999994
18200, 909950, -37.31, -0.9, -20.227399999999992, -43.565, -0.76, -21.793800000000005
18400, 919950, -35.37, -0.875, -19.5399, -44.525, -0.66, -22.210600000000003
18600, 929950, -30.745, -0.94, -17.830299999999994, -39.54, -0.655, -19.7309
18800, 939950, -32.94, -0.925, -18.485000000000003, -39.51, -0.675, -20.156100000000006
19000, 949950, -34.815, -0.955, -19.042600000000007, -34.535, -0.635, -17.9414
19200, 959950, -36.69, -0.945, -19.8735, -34.025, -0.64, -17.898300000000003
19400, 969950, -34.53, -0.905, -19.209800000000005, -30.39, -0.65, -16.860699999999994
19600, 979950, -37.24, -0.935, -20.1452, -30.035, -0.66, -16.8855
19800, 989950, -36.225, -0.925, -19.804599999999997, -31.89, -0.62, -17.24660000000001
20000, 999950, -36.31, -0.925, -19.6167, -28.335, -0.605, -15.289600000000005
