episode,step,agent0_energy_min,agent0_attention_min,agent1_energy_min,agent1_attention_min
25300, 1264950, -32.15, -17.66, -37.39, -12.24
25400, 1269950, -35.01, -14.86, -33.01, -16.4
25500, 1274950, -38.62, -10.99, -40.34, -8.84
25600, 1279950, -33.39, -16.05, -37.7, -10.75
25700, 1284950, -35.3, -14.35, -33.65, -15.2
25800, 1289950, -40.43, -9.05, -30.99, -18.23
25900, 1294950, -38.76, -11.08, -38.82, -10.88
26000, 1299950, -39.26, -10.53, -28.36, -21.12
26100, 1304950, -35.14, -14.38, -36.03, -13.55
26200, 1309950, -38.68, -10.93, -33.71, -15.84
26300, 1314950, -36.8, -12.73, -37.14, -12.11
26400, 1319950, -36.3, -13.08, -33.73, -15.7
26500, 1324950, -28.13, -14.94, -31.42, -17.39
26600, 1329950, -32.7, -14.99, -28.24, -14.79
26700, 1334950, -29.06, -17.67, -26.65, -21.0
26800, 1339950, -30.57, -16.51, -28.12, -20.65
26900, 1344950, -34.61, -12.28, -32.97, -15.12
27000, 1349950, -27.26, -12.92, -27.01, -21.57
27100, 1354950, -27.86, -20.42, -31.22, -17.66
27200, 1359950, -23.7, -18.51, -17.76, -30.92
27300, 1364950, -30.02, -15.51, -16.7, -28.49
27400, 1369950, -27.67, -20.88, -21.26, -21.29
27500, 1374950, -15.31, -29.06, -18.79, -26.42
27600, 1379950, -19.54, -25.88, -20.94, -22.35
27700, 1384950, -28.17, -12.12, -24.3, -22.17
27800, 1389950, -26.09, -14.05, -20.45, -21.56
27900, 1394950, -33.91, -13.19, -21.29, -22.99
28000, 1399950, -22.24, -17.05, -23.61, -20.54
28100, 1404950, -20.85, -21.2, -23.67, -18.52
28200, 1409950, -23.27, -14.63, -21.27, -27.27
28300, 1414950, -27.7, -8.67, -17.3, -26.74
28400, 1419950, -34.5, -9.37, -20.35, -27.49
28500, 1424950, -35.25, -9.66, -20.93, -26.39
28600, 1429950, -27.71, -7.78, -18.19, -28.3
28700, 1434950, -32.68, -13.79, -19.57, -28.58
28800, 1439950, -35.19, -9.59, -23.09, -24.9
28900, 1444950, -28.24, -6.32, -21.11, -26.12
29000, 1449950, -29.69, -0.37, -23.3, -22.56
29100, 1454950, -30.07, -1.1, -22.89, -25.76
29200, 1459950, -34.55, -3.04, -18.08, -28.49
29300, 1464950, -28.72, -5.17, -21.36, -20.82
29400, 1469950, -31.05, -0.88, -20.09, -24.01
29500, 1474950, -23.46, -2.89, -23.87, -24.2
29600, 1479950, -24.86, -1.01, -27.35, -22.22
29700, 1484950, -39.63, -2.64, -22.2, -24.04
29800, 1489950, -35.51, -6.4, -20.14, -29.8
29900, 1494950, -32.06, -2.95, -25.47, -24.42
30000, 1499950, -29.46, -0.28, -24.79, -24.68
30100, 1504950, -28.05, -0.57, -23.6, -23.95
30200, 1509950, -29.59, -0.78, -22.08, -23.24
30300, 1514950, -26.62, -2.51, -28.12, -18.29
30400, 1519950, -25.18, -3.21, -29.66, -18.02
30500, 1524950, -27.33, -1.69, -27.61, -21.47
30600, 1529950, -28.27, -5.3, -31.71, -17.21
30700, 1534950, -25.01, -6.9, -23.92, -25.83
30800, 1539950, -34.31, -1.83, -26.08, -21.95
30900, 1544950, -23.43, -1.46, -24.14, -18.52
31000, 1549950, -29.63, -1.87, -29.03, -15.59
31100, 1554950, -22.55, -2.2, -26.69, -20.95
31200, 1559950, -18.27, -1.06, -27.76, -20.94
31300, 1564950, -22.28, -2.27, -22.63, -25.11
31400, 1569950, -27.0, -4.94, -26.68, -21.12
31500, 1574950, -23.39, -5.09, -26.64, -20.61
31600, 1579950, -24.18, -6.84, -25.21, -22.54
31700, 1584950, -23.64, -5.14, -25.34, -22.85
31800, 1589950, -22.97, -1.75, -30.53, -18.25
31900, 1594950, -25.7, -0.88, -25.79, -21.68
32000, 1599950, -20.67, -4.75, -24.1, -20.66
32100, 1604950, -18.61, -5.75, -25.12, -20.78
32200, 1609950, -20.1, -8.26, -21.55, -24.0
32300, 1614950, -21.39, -10.54, -20.72, -24.57
32400, 1619950, -21.48, -21.31, -13.16, -25.77
32500, 1624950, -19.34, -20.69, -21.26, -22.82
32600, 1629950, -21.92, -24.57, -16.65, -31.99
32700, 1634950, -21.42, -21.78, -21.04, -27.25
32800, 1639950, -21.4, -20.2, -26.47, -23.21
32900, 1644950, -18.39, -15.02, -22.74, -26.95
33000, 1649950, -20.5, -10.65, -23.14, -26.55
33100, 1654950, -18.77, -9.2, -21.72, -27.62
33200, 1659950, -16.38, -13.52, -24.61, -22.29
33300, 1664950, -17.01, -12.09, -22.82, -24.57
33400, 1669950, -19.44, -13.5, -24.8, -23.87
33500, 1674950, -18.33, -17.09, -24.98, -24.83
33600, 1679950, -20.5, -14.37, -19.65, -29.01
33700, 1684950, -25.69, -9.87, -25.25, -24.63
33800, 1689950, -28.66, -15.03, -21.81, -27.26
33900, 1694950, -25.12, -17.01, -18.35, -30.37
34000, 1699950, -19.49, -18.38, -19.66, -29.29
34100, 1704950, -26.51, -10.26, -24.68, -24.29
34200, 1709950, -26.11, -15.26, -25.08, -23.96
34300, 1714950, -25.35, -22.88, -24.94, -23.65
34400, 1719950, -26.28, -20.27, -17.94, -29.65
34500, 1724950, -23.07, -24.82, -13.66, -34.53
34600, 1729950, -23.17, -16.01, -14.01, -34.56
34700, 1734950, -21.98, -24.64, -14.84, -34.21
34800, 1739950, -21.82, -19.89, -14.83, -34.42
34900, 1744950, -24.0, -15.0, -18.02, -30.78
35000, 1749950, -19.71, -24.45, -18.7, -28.76
35100, 1754950, -18.18, -29.15, -20.8, -28.53
35200, 1759950, -16.23, -30.97, -24.04, -25.19
35300, 1764950, -17.06, -29.82, -20.65, -26.5
35400, 1769950, -25.59, -23.37, -22.35, -26.73
35500, 1774950, -20.1, -27.94, -22.46, -26.68
35600, 1779950, -23.57, -24.44, -23.78, -25.42
35700, 1784950, -23.45, -25.76, -19.66, -29.31
35800, 1789950, -29.99, -19.35, -18.32, -30.91
35900, 1794950, -26.21, -21.87, -19.19, -30.05
36000, 1799950, -29.7, -19.14, -20.07, -28.93
36100, 1804950, -25.24, -23.12, -21.54, -27.63
36200, 1809950, -23.52, -24.43, -28.42, -20.49
36300, 1814950, -34.41, -13.49, -27.58, -22.25
36400, 1819950, -31.96, -12.73, -26.07, -23.55
36500, 1824950, -24.42, -19.74, -22.01, -27.5
36600, 1829950, -18.08, -20.79, -20.71, -28.98
36700, 1834950, -26.87, -16.95, -19.99, -29.36
36800, 1839950, -30.72, -18.09, -18.4, -31.17
36900, 1844950, -29.94, -19.59, -18.18, -30.95
37000, 1849950, -27.54, -16.74, -19.74, -29.8
37100, 1854950, -28.09, -9.32, -19.19, -29.91
37200, 1859950, -20.99, -2.14, -17.71, -31.37
37300, 1864950, -21.27, -8.66, -16.14, -32.57
37400, 1869950, -31.7, -9.5, -21.53, -28.04
37500, 1874950, -36.96, -6.87, -21.92, -26.32
37600, 1879950, -38.78, -0.97, -19.4, -27.25
37700, 1884950, -31.9, -2.76, -16.62, -28.91
37800, 1889950, -27.82, -2.37, -23.79, -24.75
37900, 1894950, -33.16, -1.95, -23.67, -25.03
38000, 1899950, -29.59, -7.4, -23.73, -24.8
38100, 1904950, -27.53, -12.56, -14.12, -28.19
38200, 1909950, -23.44, -15.71, -21.71, -27.08
38300, 1914950, -22.95, -17.54, -22.79, -26.78
38400, 1919950, -20.29, -11.34, -27.31, -22.03
38500, 1924950, -27.11, -10.17, -28.48, -20.99
38600, 1929950, -23.6, -10.1, -21.18, -27.92
38700, 1934950, -26.1, -4.33, -21.62, -25.93
38800, 1939950, -21.6, -8.5, -19.86, -28.13
38900, 1944950, -17.59, -11.89, -24.96, -24.86
39000, 1949950, -16.92, -11.47, -19.99, -25.77
39100, 1954950, -23.44, -3.92, -16.92, -26.17
39200, 1959950, -24.99, -1.09, -23.2, -24.4
39300, 1964950, -23.57, -3.33, -19.18, -29.15
39400, 1969950, -23.19, -8.27, -13.96, -27.12
39500, 1974950, -27.98, -7.0, -21.34, -22.42
39600, 1979950, -28.26, -2.19, -22.6, -23.17
39700, 1984950, -27.39, -2.05, -18.0, -29.46
39800, 1989950, -23.03, -4.86, -17.46, -32.1
39900, 1994950, -21.87, -7.89, -17.46, -31.73
40000, 1999950, -24.26, -6.91, -21.07, -28.61
