episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew,agent4_rew,agent5_rew
41000, 4709275, 142.832131902006, 139.338740112275, 143.37148939306877, 140.26491729279635, -157.8220993428739, -5.388783877732962
42000, 4909275, 128.45473445092293, 122.20099290062089, 118.5230120177557, 129.30837951079747, -157.50751793682994, -20.991867008896595
43000, 5109275, 115.22746046256539, 114.58566945238441, 104.36811987764223, 117.2964423008417, -139.80290559725165, -21.499423161638735
44000, 5309275, 125.43964075257985, 121.31616460105762, 123.99379770730498, 122.30060112438389, -147.47694892381202, -10.483236353232707
45000, 5509275, 117.84870206990183, 109.42444605426952, 109.48221044317869, 111.71701175391343, -142.06666178281938, -21.662579691516
46000, 5709275, 95.96000847856008, 100.57067699064585, 87.47250943478066, 106.44088520156909, -138.5160474734102, -14.95785735576088
47000, 5909275, 125.28366137070604, 121.83990163826023, 122.89587817872618, 123.74610613180685, -146.97918676834078, -8.246157857300775
48000, 6109275, 125.2457389349513, 121.87339512132148, 122.1327929248685, 122.25390573864911, -146.30213181421567, -12.384045754591753
49000, 6309275, 140.59440067927974, 138.51001936043596, 138.23364320646888, 138.18091748658819, -164.56602779193923, -15.078936569786924
50000, 6509275, 146.0388511494975, 146.0207843737717, 140.83175562722084, 142.58061129244, -171.11833039365754, -2.219743621213668
51000, 6709275, 136.7457182141403, 138.15116731463587, 127.25037965043401, 135.6373145497691, -159.56080357495574, -0.23416531325537812
52000, 6909275, 135.39263133105462, 139.5269962523551, 132.5719643205008, 138.03160807259025, -163.77273147050946, -0.43151710608520955
53000, 7109275, 136.5930898297297, 141.12196389347315, 138.52186020604782, 139.04787375619554, -167.4666324760471, 2.065916818880666
54000, 7309275, 133.6523835718441, 138.88844402828389, 136.46623693143755, 133.02303166553222, -169.36489016423087, -7.225634301916132
55000, 7509275, 140.59046740667918, 141.75422498311653, 141.531256809906, 132.5455065455078, -170.75205028775815, -7.654781849837134
