episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
24200, 1209950, -20.192688100674236, -20.133934571962776, -22.81534472784896, -20.68377491555575
24400, 1219950, -19.967404319404125, -19.418149626198, -22.920519118009008, -20.007533875817725
24600, 1229950, -19.517525945294437, -19.859035596560236, -21.934161603054754, -19.545662401963195
24800, 1239950, -19.048248526627347, -19.130961486655625, -20.55501296740356, -18.832424672223215
25000, 1249950, -22.329658063882043, -20.662715634523916, -23.42035915150811, -19.565373048734354
25200, 1259950, -26.049089163175182, -22.91230639164801, -30.699526208877955, -23.579331909817757
25400, 1269950, -20.460790000921083, -19.195899991603525, -22.207186416530302, -20.165093092309988
25600, 1279950, -25.309879415531633, -22.549992215061174, -27.492179029611542, -24.886449749666046
25800, 1289950, -23.10137236410947, -20.30315680576749, -26.115855325296522, -23.063272802090687
26000, 1299950, -21.818575984960955, -19.117441986975063, -22.98821939065182, -20.148523169799315
26200, 1309950, -20.04829628321912, -19.28735813459663, -24.762787244257186, -18.80375075052607
26400, 1319950, -20.110313623780918, -20.08520145066261, -21.51522087475096, -20.03524337072702
26600, 1329950, -18.191744449151173, -19.915374043139636, -21.53931234419922, -20.058006582417196
26800, 1339950, -19.61094862745296, -19.32885965956395, -21.467932964294288, -18.4991254230463
27000, 1349950, -23.195018505375884, -22.039600071514396, -25.19862539741173, -24.346324354919616
27200, 1359950, -20.969402829624613, -19.381462379454877, -22.040701459318406, -21.028827099916388
27400, 1369950, -21.923824667499986, -19.60574438641956, -22.5220728344335, -21.993442835665018
27600, 1379950, -20.82708037073796, -18.168268175229663, -21.782749197035386, -18.47627572326464
27800, 1389950, -19.64197331423195, -18.716275541971676, -20.608581464534872, -18.07857976392787
28000, 1399950, -19.486089519138787, -18.460093565378166, -20.74894576883608, -19.426504240544133
28200, 1409950, -23.172461739344957, -20.30338995349769, -23.280479743603667, -22.588011047189184
28400, 1419950, -17.241661482992036, -15.347990228243344, -18.174133192338168, -16.14483074436001
28600, 1429950, -19.756927431236885, -20.885527301043567, -22.97006922549386, -19.579903105126483
28800, 1439950, -19.545461829363703, -17.970150380226205, -20.689377578162706, -19.21303877291254
29000, 1449950, -18.83784862190952, -18.413576234331813, -20.212803110993704, -20.223599977404863
29200, 1459950, -19.34192965440544, -19.30390691208726, -19.80143210687319, -19.805014947498243
29400, 1469950, -19.716985387420266, -18.50310432204673, -20.353430883066576, -20.04150106010203
29600, 1479950, -18.28456536265686, -18.468408730406235, -19.99417116279592, -19.61842101982037
29800, 1489950, -19.314160468518608, -18.58481529565388, -21.204177076122548, -19.693919016499382
30000, 1499950, -23.28412707257965, -21.297450401160017, -25.078815790506592, -23.32191416030824
30200, 1509950, -20.415878509556496, -19.688519679495478, -22.886542303677405, -17.775086872904534
30400, 1519950, -19.471347225329303, -19.745995324293272, -22.052160798069067, -19.597941825525965
30600, 1529950, -18.69531478694138, -17.634656756227592, -19.28126789223428, -18.41688269090457
30800, 1539950, -19.80535498792458, -18.81644641984425, -20.90464432726851, -19.956182660123712
31000, 1549950, -18.85741104172532, -19.495034284305845, -20.46390111954099, -21.84893844336468
31200, 1559950, -18.916985265361426, -19.70702379999326, -21.60062034660802, -21.865883625035373
31400, 1569950, -18.445149857741868, -16.831068942231358, -20.027694566612453, -17.604127922320593
31600, 1579950, -17.64338291714314, -17.860049676077193, -20.146384750959854, -19.119213460790462
31800, 1589950, -18.91795043056284, -19.641722608461556, -20.416203607474063, -21.12869484554985
32000, 1599950, -20.219041474595873, -23.522860023625807, -24.806247839935995, -22.511476295814667
32200, 1609950, -18.59278449489513, -18.196173189867732, -20.00779051792403, -18.68793669110444
32400, 1619950, -17.796175437978356, -19.540734259016297, -20.683646080870805, -19.415281261494428
32600, 1629950, -21.50777202691302, -21.214062282472938, -23.3917204850688, -21.978147158482216
32800, 1639950, -18.735398581039277, -18.89169026186278, -20.95583418989072, -17.145341371613053
33000, 1649950, -20.619800655553504, -21.614540858023542, -22.80031207916415, -19.002722445135998
33200, 1659950, -21.969266273201097, -21.283631941215035, -23.68995043369958, -24.51424881512224
33400, 1669950, -17.74929285890354, -18.25422745059188, -21.77998920188754, -18.605421028263503
33600, 1679950, -22.970939899942042, -23.175601811143952, -24.98354613004083, -22.050077595266345
33800, 1689950, -18.402531130351043, -19.037228700254587, -19.43214836742585, -19.32938508439725
34000, 1699950, -19.253264534410405, -19.366996461479413, -23.079188298446425, -19.247653882624206
34200, 1709950, -17.559218238848807, -17.765825954785146, -20.15910572530318, -17.897296566765007
34400, 1719950, -19.046571249814605, -19.79345159807812, -22.039753326040923, -18.05842290405704
34600, 1729950, -17.61415530816742, -17.349357570893456, -19.86688443569345, -18.816628665794617
34800, 1739950, -18.45508175381671, -18.638502412283245, -19.29975270993016, -17.33185430759755
35000, 1749950, -20.6082893712329, -20.31823906180434, -22.974464298313148, -20.938097068196438
35200, 1759950, -17.499482235045175, -17.76911784452428, -18.840996617027603, -17.890269973314474
35400, 1769950, -20.513301232663977, -19.2634210741271, -20.56262261345676, -20.067717082152527
35600, 1779950, -17.81313597210833, -18.387967581312008, -16.69696386882145, -17.833887764236177
35800, 1789950, -18.936915969085764, -17.53704942150743, -19.1240808765405, -19.371688370699005
36000, 1799950, -18.734223185347446, -18.282530706915146, -19.762875217668867, -19.161869610348223
36200, 1809950, -18.30111109236684, -17.48625782264881, -18.999410744517284, -18.572224037731107
36400, 1819950, -16.265434045459394, -17.012279611990586, -17.933924550864223, -17.64973064747162
36600, 1829950, -16.533390232235448, -17.0044689929341, -16.335827581004256, -16.442080705498785
36800, 1839950, -19.156484507257748, -19.101114593315415, -20.25161234769767, -19.54520821215715
37000, 1849950, -20.60594969817189, -17.52056249561478, -21.96838192456712, -19.35839322309273
37200, 1859950, -19.065133866788486, -17.938865833735985, -19.915873561313553, -18.610553343339813
37400, 1869950, -17.618816797159003, -17.056711578453942, -18.226546840629684, -18.45029400743158
37600, 1879950, -18.26981272386558, -17.234055864448106, -19.168457595744297, -20.2220086846453
37800, 1889950, -17.978361673821098, -16.10824728731931, -19.643576427840795, -18.242969709657007
38000, 1899950, -19.388172580103358, -16.85610961815539, -17.940285366610382, -17.013185460018732
38200, 1909950, -18.346598345459643, -18.90459282788918, -17.76710893522106, -21.036697086626283
38400, 1919950, -18.662298836654507, -17.913945824591593, -17.51869307277461, -18.234129697017046
38600, 1929950, -17.595940873377643, -18.300416997662218, -19.28096756157532, -18.89894037293866
38800, 1939950, -19.314675305795262, -18.69174611723293, -18.862292503805488, -21.265332990431844
39000, 1949950, -16.641385606192856, -16.517701021298045, -15.941466341180671, -17.69954806268418
39200, 1959950, -17.931109105668266, -16.539108360229488, -17.305646721099027, -17.622006720300693
39400, 1969950, -16.21559854087553, -18.232883489325786, -16.737462919463475, -19.166701323831713
39600, 1979950, -17.722260571884163, -17.859683851087517, -17.52757507252304, -18.81389450872981
39800, 1989950, -16.522756782060345, -16.84704070037449, -15.670731441604737, -18.126336032603657
40000, 1999950, -15.778900476855226, -17.126670293655703, -16.53418401020616, -17.84553490994616
