episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg,agent2_energy_min,agent2_energy_max,agent2_energy_avg,agent3_energy_min,agent3_energy_max,agent3_energy_avg
3600, 179950, -23.675, -0.33, -11.009299999999994, -0.235, -0.04, -0.1971, -31.115, -0.655, -16.575000000000003, -42.67, -0.775, -20.834999999999994
3800, 189950, -16.04, -0.21, -7.022099999999996, -0.425, -0.075, -0.3686, -30.815, -0.735, -17.045399999999994, -41.195, -0.805, -19.911199999999994
4000, 199950, -20.14, -0.325, -9.355599999999994, -1.16, -0.135, -0.9059000000000001, -30.74, -0.75, -17.3585, -33.33, -0.725, -16.710900000000002
4200, 209950, -22.805, -0.27, -9.978199999999998, -0.2, -0.03, -0.17379999999999998, -32.605, -0.78, -18.2444, -38.37, -0.655, -18.764299999999995
4400, 219950, -25.245, -0.385, -11.347000000000001, -0.605, -0.055, -0.49939999999999984, -30.21, -0.815, -16.896600000000007, -40.18, -0.78, -20.102600000000002
4600, 229950, -17.895, -0.4, -7.828499999999999, -0.99, -0.08, -0.7968999999999999, -31.82, -0.87, -17.671, -39.8, -0.835, -19.7645
4800, 239950, -11.615, -0.325, -5.369899999999999, -0.23, -0.015, -0.20309999999999995, -33.87, -0.875, -18.19749999999999, -41.655, -0.82, -20.749900000000004
5000, 249950, -17.655, -0.285, -7.7707999999999995, -0.755, -0.085, -0.6827, -31.95, -0.89, -17.304700000000004, -46.495, -0.86, -23.342699999999994
5200, 259950, -10.755, -0.185, -4.7326, -0.475, -0.06, -0.4439999999999999, -34.3, -0.85, -18.384300000000007, -43.005, -0.865, -21.7205
5400, 269950, -5.725, -0.17, -2.5738, -1.765, -0.22, -1.4664000000000001, -33.305, -0.845, -18.120000000000008, -45.7, -0.92, -23.077199999999994
5600, 279950, -2.87, -0.085, -1.1791, -0.51, -0.055, -0.4445999999999999, -31.835, -0.85, -17.4174, -45.135, -0.84, -22.909499999999994
5800, 289950, -2.655, -0.145, -1.2677, -2.325, -0.165, -1.7565000000000004, -31.72, -0.845, -17.50430000000001, -42.32, -0.795, -21.428899999999995
6000, 299950, -3.53, -0.145, -1.6583000000000003, -1.37, -0.185, -1.2368000000000001, -35.835, -0.915, -19.209900000000008, -41.655, -0.925, -21.503899999999998
6200, 309950, -2.41, -0.16, -1.0829, -1.71, -0.225, -1.5122, -39.355, -0.925, -20.659700000000008, -42.535, -0.95, -22.28170000000001
6400, 319950, -2.61, -0.15, -1.2990000000000002, -2.13, -0.15, -1.7526999999999993, -37.255, -0.925, -19.778299999999998, -40.025, -0.94, -21.57559999999999
6600, 329950, -3.885, -0.23, -2.100300000000001, -1.13, -0.1, -0.9540000000000001, -39.895, -0.935, -20.886300000000002, -41.195, -0.93, -21.851899999999986
6800, 339950, -2.985, -0.145, -1.4618999999999998, -2.25, -0.19, -1.8137000000000003, -40.26, -0.94, -21.0956, -38.57, -0.92, -20.9289
7000, 349950, -2.22, -0.17, -1.2172999999999998, -2.49, -0.255, -2.0400000000000005, -38.52, -0.97, -20.25269999999999, -42.34, -0.965, -22.2874
7200, 359950, -5.445, -0.28, -2.923600000000001, -2.56, -0.26, -1.9041000000000003, -37.325, -0.945, -19.5632, -41.685, -0.985, -21.87449999999999
7400, 369950, -4.805, -0.305, -2.9267000000000025, -2.325, -0.305, -2.0187000000000004, -36.795, -0.955, -19.363799999999983, -37.02, -0.955, -19.686300000000003
7600, 379950, -2.515, -0.175, -1.358299999999999, -2.485, -0.255, -1.8398999999999999, -35.205, -0.97, -18.506899999999995, -36.38, -0.975, -19.289600000000004
7800, 389950, -1.94, -0.07, -0.9981, -1.1, -0.14, -0.9712999999999997, -38.17, -0.97, -19.619999999999997, -35.51, -0.915, -19.0255
8000, 399950, -3.73, -0.205, -2.0902, -2.64, -0.24, -2.0873, -34.5, -0.95, -18.256400000000003, -32.36, -0.98, -17.871199999999995
8200, 409950, -3.92, -0.21, -2.135699999999999, -4.54, -0.3, -2.805, -39.755, -0.985, -20.680100000000003, -36.435, -0.985, -19.707599999999992
8400, 419950, -1.87, -0.165, -1.1933999999999998, -0.795, -0.14, -0.7265999999999998, -34.42, -0.98, -18.602200000000003, -40.135, -0.98, -21.030400000000004
8600, 429950, -4.1, -0.165, -2.1775, -1.06, -0.185, -0.9643, -35.975, -0.985, -18.978899999999992, -41.435, -0.985, -21.983200000000007
8800, 439950, -5.15, -0.28, -3.257899999999999, -1.145, -0.205, -1.0700999999999994, -37.21, -0.95, -19.319599999999994, -43.97, -0.985, -22.903000000000002
9000, 449950, -5.06, -0.275, -3.0200000000000005, -0.995, -0.165, -0.9014000000000002, -37.29, -0.95, -19.5859, -44.215, -0.985, -22.902400000000007
9200, 459950, -8.025, -0.425, -4.847300000000001, -0.52, -0.07, -0.47879999999999995, -38.78, -0.965, -20.474799999999988, -35.755, -0.95, -19.178699999999992
9400, 469950, -1.585, -0.29, -1.3067000000000004, -1.32, -0.2, -1.2044999999999992, -37.345, -0.985, -19.978500000000007, -35.52, -0.935, -19.3991
9600, 479950, -2.17, -0.235, -1.5268999999999997, -1.555, -0.19, -1.3983999999999994, -35.95, -1.0, -19.647, -31.61, -0.965, -18.035400000000003
9800, 489950, -3.05, -0.28, -1.9495999999999998, -0.885, -0.11, -0.7846000000000001, -39.84, -0.97, -20.73870000000001, -29.78, -0.98, -17.362499999999994
10000, 499950, -2.28, -0.23, -1.5711000000000006, -0.54, -0.065, -0.49629999999999996, -43.92, -0.98, -22.730599999999995, -34.245, -0.97, -19.334200000000003
10200, 509950, -4.2, -0.28, -2.8253000000000013, -3.015, -0.375, -2.5967000000000007, -43.46, -0.995, -22.28139999999999, -31.51, -0.99, -17.779799999999994
10400, 519950, -6.57, -0.35, -4.233900000000002, -1.58, -0.25, -1.4603999999999997, -45.82, -0.985, -23.117599999999996, -29.57, -0.98, -16.75279999999999
10600, 529950, -2.915, -0.255, -2.107899999999999, -2.035, -0.315, -1.8385999999999996, -44.16, -0.99, -22.47459999999999, -38.105, -0.995, -20.465899999999998
10800, 539950, -3.715, -0.22, -2.433100000000001, -0.905, -0.15, -0.8382999999999997, -42.885, -0.985, -21.9692, -32.305, -0.99, -18.571099999999998
11000, 549950, -1.535, -0.155, -0.9360999999999997, -2.15, -0.21, -1.7017000000000004, -43.685, -0.98, -22.185600000000022, -35.165, -0.995, -19.38109999999999
11200, 559950, -3.715, -0.15, -2.2154000000000007, -2.06, -0.22, -1.7453999999999998, -37.43, -0.965, -19.394399999999997, -28.555, -0.965, -16.621499999999983
11400, 569950, -5.155, -0.195, -2.534100000000001, -2.035, -0.205, -1.7173999999999998, -44.97, -0.985, -22.74919999999999, -25.59, -0.975, -15.4964
11600, 579950, -5.66, -0.205, -2.8971000000000013, -1.67, -0.175, -1.4383999999999995, -44.02, -0.975, -22.233399999999993, -26.305, -0.98, -15.568600000000012
11800, 589950, -4.97, -0.255, -2.590800000000001, -2.165, -0.205, -1.8728999999999996, -44.23, -0.985, -22.45370000000001, -27.14, -0.99, -16.55329999999999
12000, 599950, -6.565, -0.27, -3.7132999999999994, -1.365, -0.13, -1.1781, -46.45, -0.985, -23.257399999999993, -29.91, -0.99, -17.618299999999998
12200, 609950, -5.64, -0.275, -3.1020000000000003, -1.22, -0.13, -1.0653000000000001, -42.1, -0.985, -21.48329999999999, -27.625, -0.965, -16.46899999999999
12400, 619950, -5.11, -0.245, -2.7133999999999996, -0.775, -0.095, -0.6938999999999999, -33.25, -0.99, -18.680000000000003, -23.24, -0.965, -14.637699999999995
12600, 629950, -5.095, -0.21, -2.8513999999999995, -1.255, -0.19, -1.1317, -35.875, -0.985, -19.9392, -20.735, -0.975, -13.812299999999999
12800, 639950, -4.015, -0.19, -2.0615999999999994, -1.635, -0.245, -1.4687999999999994, -34.515, -0.99, -19.4115, -21.765, -0.985, -14.26449999999999
13000, 649950, -1.755, -0.15, -1.0843999999999996, -0.98, -0.125, -0.8741999999999999, -37.67, -0.97, -20.022699999999997, -23.825, -0.995, -14.447100000000004
13200, 659950, -1.07, -0.12, -0.7142000000000002, -1.825, -0.245, -1.6636000000000004, -36.13, -0.975, -19.589900000000004, -25.995, -0.985, -15.582699999999997
13400, 669950, -0.85, -0.075, -0.6249999999999999, -2.845, -0.36, -2.5301000000000005, -45.19, -0.98, -23.259799999999995, -20.88, -0.995, -13.866299999999997
13600, 679950, -2.725, -0.2, -1.9067000000000007, -1.035, -0.195, -0.9575999999999999, -44.27, -0.995, -23.077299999999994, -20.845, -0.99, -13.72199999999999
13800, 689950, -1.725, -0.19, -1.2434, -1.01, -0.17, -0.9224999999999999, -36.85, -0.99, -20.968999999999998, -24.355, -0.985, -15.16560000000001
14000, 699950, -1.93, -0.265, -1.4948999999999992, -4.255, -0.295, -3.0243, -45.8, -0.995, -23.39489999999999, -23.33, -1.0, -14.965300000000008
14200, 709950, -0.93, -0.195, -0.7367999999999999, -2.09, -0.265, -1.7445, -42.325, -0.985, -21.8715, -20.56, -0.995, -13.92379999999999
14400, 719950, -2.175, -0.215, -1.4331999999999996, -1.505, -0.23, -1.3568, -40.61, -0.985, -21.219900000000006, -22.415, -1.0, -14.603600000000002
14600, 729950, -0.86, -0.155, -0.7235000000000003, -2.4, -0.32, -2.0868999999999995, -31.415, -0.985, -18.353199999999987, -23.615, -0.995, -15.235099999999997
14800, 739950, -2.57, -0.235, -1.8623000000000003, -0.835, -0.2, -0.7814000000000001, -35.225, -0.985, -19.2609, -18.695, -0.975, -12.600099999999998
15000, 749950, -1.665, -0.205, -1.3076999999999999, -1.29, -0.25, -1.2032999999999998, -34.585, -0.985, -19.145500000000002, -17.23, -1.0, -12.368699999999997
15200, 759950, -1.91, -0.245, -1.4151999999999998, -0.985, -0.135, -0.8528999999999997, -35.21, -0.98, -19.328599999999987, -18.78, -1.0, -12.697199999999999
15400, 769950, -2.5, -0.3, -1.9435999999999996, -0.405, -0.075, -0.36479999999999996, -29.02, -0.985, -17.128700000000006, -20.59, -1.0, -14.069299999999993
15600, 779950, -2.095, -0.24, -1.6004000000000005, -1.09, -0.22, -0.9912999999999996, -39.36, -0.995, -20.784699999999997, -21.98, -0.995, -14.292400000000002
15800, 789950, -0.835, -0.115, -0.6489999999999998, -1.18, -0.235, -1.1041999999999996, -29.315, -0.99, -17.373500000000007, -24.515, -0.995, -15.47800000000001
16000, 799950, -1.505, -0.19, -1.1019999999999999, -1.825, -0.34, -1.6776999999999989, -29.135, -0.995, -17.586800000000004, -27.145, -1.0, -16.365899999999996
16200, 809950, -1.255, -0.155, -1.0510999999999997, -1.4, -0.31, -1.3059999999999996, -31.715, -0.975, -18.056900000000006, -19.465, -1.0, -13.065999999999985
16400, 819950, -1.185, -0.14, -0.8444000000000003, -1.205, -0.215, -1.0938, -42.015, -0.975, -21.95999999999999, -22.34, -0.99, -14.146399999999998
16600, 829950, -2.8, -0.235, -2.0288999999999993, -1.755, -0.255, -1.5323000000000002, -32.71, -0.99, -18.123899999999995, -25.53, -0.99, -15.980399999999989
16800, 839950, -3.345, -0.28, -2.4732, -2.945, -0.355, -2.3937000000000004, -31.11, -1.0, -17.2815, -20.805, -1.0, -13.665900000000008
17000, 849950, -3.07, -0.285, -2.3361000000000005, -2.565, -0.295, -2.167499999999999, -31.13, -0.975, -17.909700000000008, -22.925, -0.99, -14.830600000000004
17200, 859950, -2.76, -0.21, -2.0523999999999996, -1.8, -0.25, -1.5205000000000002, -31.775, -0.985, -18.255600000000015, -24.965, -0.985, -15.553699999999992
17400, 869950, -3.79, -0.345, -3.0050000000000017, -2.5, -0.31, -2.0919000000000003, -25.575, -0.985, -16.288300000000003, -26.915, -0.985, -16.356099999999994
17600, 879950, -2.675, -0.24, -2.0136000000000003, -3.83, -0.33, -2.991700000000001, -32.895, -0.975, -18.8893, -19.22, -0.995, -13.231299999999994
17800, 889950, -2.18, -0.165, -1.6472, -3.63, -0.4, -3.0890999999999997, -27.55, -0.95, -16.8381, -23.595, -0.995, -14.857300000000016
18000, 899950, -3.72, -0.26, -2.754200000000001, -1.84, -0.35, -1.6847, -27.64, -0.98, -16.924299999999995, -19.77, -1.0, -13.338300000000013
18200, 909950, -7.405, -0.44, -4.8342, -1.08, -0.225, -0.9840999999999999, -25.155, -0.955, -15.849299999999994, -21.455, -0.99, -13.815300000000004
18400, 919950, -8.1, -0.345, -4.9388, -0.78, -0.11, -0.6527999999999998, -24.785, -0.935, -15.306500000000002, -23.01, -0.99, -14.757799999999998
18600, 929950, -4.76, -0.285, -3.0588000000000006, -2.96, -0.29, -2.3077, -29.64, -0.955, -17.310600000000004, -23.135, -0.975, -14.438000000000004
18800, 939950, -5.335, -0.295, -3.3590999999999993, -1.39, -0.185, -1.1069000000000002, -27.27, -0.925, -16.697799999999994, -18.63, -0.995, -12.549300000000008
19000, 949950, -6.035, -0.31, -3.7853000000000008, -2.445, -0.25, -1.8658000000000001, -29.8, -0.985, -17.374200000000013, -18.135, -1.0, -12.708499999999997
19200, 959950, -6.225, -0.37, -4.1084, -1.05, -0.135, -0.8346999999999999, -29.34, -0.99, -17.244, -21.875, -1.0, -14.108600000000017
19400, 969950, -6.27, -0.335, -4.0226, -2.45, -0.29, -1.8889999999999991, -31.66, -0.99, -18.324300000000008, -21.57, -1.0, -14.096000000000005
19600, 979950, -6.12, -0.285, -3.6259000000000015, -0.55, -0.1, -0.4964, -27.465, -0.975, -16.731500000000004, -21.325, -0.985, -14.053400000000003
19800, 989950, -4.93, -0.38, -3.3778000000000015, -2.555, -0.35, -2.1885999999999997, -25.07, -0.985, -15.852900000000002, -19.67, -0.995, -13.107799999999992
20000, 999950, -5.28, -0.33, -3.2441999999999984, -1.595, -0.28, -1.3972999999999995, -27.675, -0.995, -16.8877, -19.3, -0.975, -13.010500000000004
20200, 1009950, -6.495, -0.375, -4.039099999999998, -0.78, -0.145, -0.7125999999999999, -24.645, -1.0, -15.3005, -17.125, -1.0, -11.825600000000001
20400, 1019950, -5.66, -0.375, -3.5440000000000005, -2.46, -0.32, -2.1092, -28.195, -0.985, -16.929899999999993, -18.745, -0.995, -12.591900000000003
20600, 1029950, -4.53, -0.31, -3.1424000000000007, -5.385, -0.43, -3.5506000000000033, -22.61, -0.995, -14.878700000000002, -17.275, -0.995, -12.193399999999997
20800, 1039950, -4.75, -0.255, -3.1126000000000005, -1.35, -0.27, -1.1979999999999995, -25.73, -0.985, -16.151200000000014, -18.25, -1.0, -12.68080000000001
21000, 1049950, -6.275, -0.275, -3.8345000000000002, -1.7, -0.27, -1.4973999999999998, -24.845, -0.99, -15.707099999999992, -15.32, -0.995, -11.234699999999998
21200, 1059950, -7.69, -0.34, -4.574499999999998, -3.77, -0.44, -3.1533999999999995, -19.145, -0.98, -13.606399999999997, -14.995, -1.0, -11.329199999999998
21400, 1069950, -7.15, -0.41, -4.827499999999999, -2.065, -0.325, -1.8037999999999998, -18.075, -0.98, -12.988199999999999, -16.945, -1.0, -12.418700000000008
21600, 1079950, -7.65, -0.45, -4.994200000000001, -3.17, -0.38, -2.6485999999999996, -19.8, -0.99, -13.30450000000001, -12.92, -1.0, -10.148900000000005
21800, 1089950, -7.13, -0.4, -4.729800000000001, -2.58, -0.415, -2.2575000000000003, -23.905, -0.995, -15.232800000000008, -12.79, -0.995, -10.144700000000006
22000, 1099950, -8.755, -0.52, -5.887100000000003, -4.745, -0.555, -3.9447, -21.16, -0.995, -14.184599999999994, -14.18, -1.0, -11.022499999999996
22200, 1109950, -11.14, -0.66, -7.414300000000004, -8.95, -0.59, -6.520700000000001, -19.305, -0.975, -13.171899999999987, -13.22, -0.995, -10.579100000000004
22400, 1119950, -7.645, -0.64, -5.4031, -14.795, -0.61, -9.022300000000003, -18.815, -0.99, -12.739300000000005, -12.965, -1.0, -10.287900000000002
22600, 1129950, -8.355, -0.705, -6.2437999999999985, -15.69, -0.635, -10.069300000000004, -18.7, -0.985, -12.982899999999999, -13.08, -1.0, -10.475099999999998
22800, 1139950, -11.525, -0.695, -8.032699999999998, -8.82, -0.645, -6.670000000000005, -19.655, -0.995, -13.711299999999994, -12.425, -0.925, -9.808
23000, 1149950, -12.125, -0.64, -8.259600000000008, -7.51, -0.585, -5.5031, -17.605, -0.99, -12.712600000000009, -11.495, -0.96, -9.1351
23200, 1159950, -9.69, -0.71, -7.284199999999998, -7.83, -0.645, -5.943200000000004, -17.505, -1.0, -12.961400000000001, -9.805, -0.675, -7.688
23400, 1169950, -12.88, -0.68, -9.072800000000006, -6.99, -0.58, -5.063100000000001, -16.78, -0.985, -12.543199999999999, -12.8, -0.845, -9.587100000000005
23600, 1179950, -13.415, -0.745, -9.210099999999997, -5.755, -0.555, -4.705500000000003, -14.74, -0.965, -11.102700000000004, -12.275, -0.96, -9.703200000000002
23800, 1189950, -11.21, -0.72, -7.952700000000002, -5.695, -0.6, -4.550800000000001, -18.005, -1.0, -12.938199999999993, -12.625, -0.95, -9.732900000000008
24000, 1199950, -12.805, -0.695, -8.781099999999999, -5.485, -0.62, -4.41, -15.115, -0.985, -11.659400000000005, -11.8, -0.905, -9.238399999999999
24200, 1209950, -11.755, -0.685, -8.405700000000003, -5.31, -0.535, -4.127100000000002, -17.25, -1.0, -12.865000000000002, -11.08, -0.86, -8.598599999999998
24400, 1219950, -13.555, -0.75, -9.089699999999999, -4.31, -0.635, -3.555300000000002, -17.115, -0.995, -12.480499999999996, -11.72, -0.855, -9.036600000000004
24600, 1229950, -10.71, -0.75, -7.6562, -6.12, -0.65, -4.7279000000000035, -15.675, -1.0, -12.106299999999997, -8.98, -0.73, -7.098599999999998
24800, 1239950, -12.62, -0.82, -9.080200000000003, -4.005, -0.59, -3.4204000000000008, -13.26, -1.0, -10.585799999999999, -11.11, -0.9, -8.783999999999999
25000, 1249950, -13.82, -0.815, -9.6676, -4.96, -0.675, -4.086000000000002, -14.975, -0.975, -11.4821, -7.375, -0.605, -5.801799999999998
25200, 1259950, -22.275, -0.865, -13.640900000000004, -9.41, -0.73, -6.504800000000002, -8.905, -0.435, -6.429500000000001, -16.71, -0.875, -11.3841
25400, 1269950, -14.735, -0.81, -9.890400000000001, -6.38, -0.725, -5.077900000000003, -15.81, -0.97, -11.988299999999999, -10.385, -0.815, -8.163799999999998
25600, 1279950, -16.925, -0.905, -11.538700000000004, -6.7, -0.795, -5.189400000000001, -16.13, -0.91, -11.797900000000006, -13.43, -0.835, -9.416700000000006
25800, 1289950, -18.55, -0.905, -11.5812, -4.485, -0.56, -3.579600000000001, -16.915, -0.93, -12.167000000000007, -10.54, -0.625, -7.190999999999997
26000, 1299950, -19.165, -0.895, -11.961200000000009, -5.755, -0.605, -4.337799999999999, -14.515, -0.89, -10.9001, -8.92, -0.61, -6.587900000000003
26200, 1309950, -15.36, -0.805, -9.780199999999999, -5.05, -0.655, -4.009900000000003, -14.74, -0.97, -10.874099999999999, -13.125, -0.895, -10.05749999999999
26400, 1319950, -12.64, -0.835, -9.080499999999995, -8.365, -0.68, -5.947099999999998, -13.89, -0.82, -10.4375, -12.83, -0.865, -9.827300000000001
26600, 1329950, -10.295, -0.82, -7.732300000000004, -9.745, -0.75, -6.8108000000000075, -13.71, -0.825, -10.233999999999998, -11.745, -0.795, -8.646999999999998
26800, 1339950, -11.305, -0.845, -8.312799999999996, -6.6, -0.745, -5.249000000000003, -12.425, -0.875, -9.609200000000007, -11.505, -0.855, -8.9346
27000, 1349950, -15.365, -0.905, -10.593199999999994, -9.385, -0.855, -6.812800000000002, -13.63, -0.815, -9.781400000000003, -11.805, -0.71, -8.501100000000001
27200, 1359950, -12.76, -0.945, -9.626000000000001, -5.53, -0.825, -4.604299999999999, -12.56, -0.825, -9.4097, -12.39, -0.74, -9.262400000000003
27400, 1369950, -13.355, -0.905, -9.910000000000002, -7.72, -0.82, -5.822800000000002, -11.825, -0.67, -8.697600000000001, -14.005, -0.93, -10.492400000000005
27600, 1379950, -12.6, -0.885, -9.091499999999996, -5.345, -0.76, -4.512100000000001, -13.01, -0.705, -9.298299999999998, -11.87, -0.94, -9.650200000000003
27800, 1389950, -12.635, -0.92, -9.132399999999995, -5.49, -0.75, -4.641700000000003, -12.465, -0.605, -8.674300000000006, -13.42, -0.94, -10.0705
28000, 1399950, -12.97, -0.935, -9.6666, -4.755, -0.665, -3.961, -11.445, -0.65, -8.699700000000002, -12.67, -0.815, -9.927700000000002
28200, 1409950, -11.88, -0.845, -8.6528, -5.605, -0.675, -4.403200000000003, -12.145, -0.68, -8.855799999999999, -15.015, -0.945, -11.262599999999994
28400, 1419950, -13.245, -0.82, -8.981499999999999, -5.485, -0.67, -4.229800000000001, -11.775, -0.75, -8.727100000000005, -12.27, -0.9, -9.755400000000003
28600, 1429950, -11.675, -0.925, -8.4595, -9.43, -0.755, -6.478299999999998, -12.165, -0.785, -8.989299999999997, -10.265, -0.825, -8.0675
28800, 1439950, -11.275, -0.875, -8.487200000000003, -8.21, -0.755, -5.599900000000002, -11.55, -0.74, -8.567600000000004, -16.06, -0.825, -10.897200000000003
29000, 1449950, -13.535, -0.92, -9.832899999999999, -8.405, -0.8, -5.5969, -10.69, -0.79, -7.763899999999999, -18.935, -0.935, -12.601600000000003
29200, 1459950, -11.36, -0.855, -8.508999999999997, -9.81, -0.805, -6.585, -10.305, -0.81, -8.026300000000003, -14.48, -0.98, -10.845999999999998
29400, 1469950, -11.605, -0.865, -8.637, -8.805, -0.815, -6.310300000000003, -9.92, -0.73, -7.4811000000000005, -14.01, -0.955, -10.0935
29600, 1479950, -10.85, -0.84, -8.3304, -11.56, -0.78, -7.061300000000001, -10.34, -0.735, -7.601799999999998, -14.06, -0.95, -10.4912
29800, 1489950, -11.72, -0.92, -8.9539, -12.37, -0.73, -6.616099999999999, -11.915, -0.75, -8.128300000000003, -16.08, -0.96, -11.350800000000008
30000, 1499950, -13.14, -0.83, -9.1405, -12.645, -0.755, -7.243000000000002, -10.49, -0.78, -7.430799999999997, -14.385, -0.915, -10.647700000000002
30200, 1509950, -12.915, -0.935, -9.612099999999996, -9.65, -0.745, -6.015400000000002, -10.11, -0.81, -7.543699999999997, -12.695, -0.81, -9.0942
30400, 1519950, -11.38, -0.955, -9.113200000000004, -15.905, -0.925, -9.523399999999997, -12.37, -0.885, -9.1379, -11.78, -0.735, -8.861599999999997
30600, 1529950, -11.39, -0.945, -8.97700000000001, -9.665, -0.755, -6.208299999999996, -8.865, -0.82, -6.982200000000005, -13.125, -0.94, -10.1577
30800, 1539950, -9.61, -0.92, -7.8472000000000035, -11.86, -0.8, -7.3762000000000025, -6.205, -0.715, -4.939899999999999, -17.275, -0.925, -11.985800000000001
31000, 1549950, -9.295, -0.89, -7.376900000000001, -16.945, -0.79, -9.5203, -7.33, -0.53, -5.1254, -31.795, -0.935, -17.7772
31200, 1559950, -10.655, -0.885, -8.4313, -13.745, -0.73, -7.842099999999997, -8.87, -0.59, -6.511500000000004, -28.25, -0.96, -16.48700000000001
31400, 1569950, -9.02, -0.89, -7.526199999999998, -11.7, -0.805, -7.706500000000002, -8.565, -0.72, -6.508500000000005, -16.71, -0.865, -11.560099999999995
31600, 1579950, -10.62, -0.915, -8.560300000000002, -15.99, -0.815, -9.389700000000007, -16.795, -0.785, -10.103200000000001, -16.565, -0.96, -11.633999999999999
31800, 1589950, -12.095, -0.965, -9.387099999999997, -16.35, -0.785, -9.366199999999997, -8.075, -0.675, -6.241700000000003, -19.535, -0.94, -13.128800000000004
32000, 1599950, -11.6, -0.945, -9.047600000000001, -17.73, -0.865, -10.648499999999997, -9.0, -0.655, -6.3902, -19.845, -0.96, -12.741600000000005
32200, 1609950, -12.975, -0.95, -9.6413, -15.25, -0.85, -9.733400000000003, -14.875, -0.815, -9.394499999999994, -17.025, -0.925, -11.746599999999999
32400, 1619950, -10.82, -0.89, -7.955100000000001, -18.695, -0.83, -10.368299999999998, -11.44, -0.735, -7.535800000000005, -19.78, -0.965, -12.611899999999997
32600, 1629950, -12.605, -0.92, -9.218599999999999, -12.805, -0.775, -8.374700000000004, -13.53, -0.695, -8.649199999999997, -13.805, -0.895, -9.884200000000003
32800, 1639950, -14.14, -0.965, -10.020800000000001, -17.455, -0.895, -10.7074, -11.5, -0.68, -7.7100000000000035, -9.54, -0.635, -7.135800000000004
33000, 1649950, -13.265, -0.925, -9.577400000000003, -24.905, -0.83, -12.635000000000005, -13.01, -0.755, -8.516, -10.31, -0.825, -8.0029
33200, 1659950, -13.84, -0.96, -9.7331, -12.745, -0.765, -7.758799999999999, -17.98, -0.725, -10.3785, -7.235, -0.635, -5.519400000000001
33400, 1669950, -9.305, -0.96, -7.659500000000001, -15.73, -0.855, -9.425400000000003, -20.35, -0.755, -11.207900000000002, -12.06, -0.82, -8.485499999999996
