episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
4600, 229950, -3.925, -0.375, -2.7564000000000006, -46.525, -0.775, -23.263299999999994
4800, 239950, -1.96, -0.37, -1.6203999999999996, -45.54, -0.745, -22.851600000000005
5000, 249950, -3.975, -0.445, -2.6911, -43.55, -0.7, -22.067900000000005
5200, 259950, -3.795, -0.4, -2.451900000000001, -33.345, -0.675, -18.227100000000007
5400, 269950, -3.575, -0.435, -2.4570000000000003, -35.665, -0.79, -19.518999999999995
5600, 279950, -7.49, -0.49, -4.509299999999999, -38.07, -0.64, -19.8783
5800, 289950, -5.48, -0.37, -3.1608, -28.385, -0.705, -16.4367
6000, 299950, -4.115, -0.42, -2.8195000000000006, -26.15, -0.66, -15.481000000000009
6200, 309950, -7.575, -0.49, -4.295899999999999, -27.42, -0.595, -15.580600000000011
6400, 319950, -6.755, -0.435, -3.742700000000001, -27.75, -0.515, -15.989299999999984
6600, 329950, -6.97, -0.39, -3.7360000000000007, -23.54, -0.62, -14.918400000000004
6800, 339950, -5.81, -0.445, -3.4902000000000015, -21.325, -0.73, -13.790600000000005
7000, 349950, -5.845, -0.52, -4.1213999999999995, -15.245, -0.65, -11.178100000000004
7200, 359950, -6.2, -0.51, -4.5219999999999985, -14.245, -0.75, -10.876500000000007
7400, 369950, -5.015, -0.51, -3.4053000000000004, -19.585, -0.84, -13.020100000000005
7600, 379950, -4.795, -0.535, -3.5205000000000006, -17.42, -0.705, -12.697400000000009
7800, 389950, -4.15, -0.49, -2.9485999999999994, -17.07, -0.75, -12.206600000000003
8000, 399950, -4.94, -0.615, -3.536100000000001, -14.77, -0.815, -11.178700000000006
8200, 409950, -4.94, -0.54, -3.535200000000001, -16.095, -0.755, -11.372600000000002
8400, 419950, -5.22, -0.54, -3.932000000000002, -13.745, -0.695, -10.392700000000001
8600, 429950, -4.435, -0.47, -3.0458000000000003, -12.77, -0.575, -9.732800000000001
8800, 439950, -5.125, -0.555, -3.3099000000000003, -13.27, -0.63, -9.755300000000009
9000, 449950, -4.045, -0.575, -2.8960999999999997, -12.875, -0.75, -9.467199999999998
9200, 459950, -4.125, -0.49, -2.8941000000000003, -14.005, -0.795, -10.548300000000001
9400, 469950, -4.73, -0.61, -3.4127000000000005, -13.655, -0.885, -10.368900000000005
9600, 479950, -5.575, -0.52, -4.002000000000003, -15.065, -0.885, -11.102300000000007
9800, 489950, -6.3, -0.525, -3.8067000000000024, -14.72, -0.9, -11.122900000000001
10000, 499950, -7.485, -0.585, -4.977699999999998, -16.515, -0.89, -12.04800000000001
10200, 509950, -6.645, -0.64, -4.540000000000004, -14.41, -0.855, -10.926100000000002
10400, 519950, -6.855, -0.5, -4.566400000000001, -14.415, -0.94, -11.144900000000002
10600, 529950, -5.79, -0.6, -3.9755999999999996, -14.87, -0.975, -11.212200000000005
10800, 539950, -6.815, -0.555, -4.842900000000003, -15.025, -0.875, -11.092000000000002
11000, 549950, -5.97, -0.52, -4.2575, -14.12, -0.875, -10.7193
11200, 559950, -8.71, -0.585, -5.736999999999999, -14.115, -0.945, -10.431600000000008
11400, 569950, -7.41, -0.575, -4.6645, -13.4, -0.955, -9.955800000000002
11600, 579950, -11.725, -0.635, -7.630899999999998, -15.995, -0.985, -10.877299999999998
11800, 589950, -10.505, -0.52, -7.002300000000002, -14.035, -0.95, -10.2958
12000, 599950, -9.945, -0.595, -6.630599999999999, -23.685, -0.985, -14.089
12200, 609950, -11.075, -0.57, -7.440700000000004, -27.93, -0.955, -16.336199999999995
12400, 619950, -10.01, -0.585, -6.271100000000002, -22.375, -0.965, -13.793700000000003
12600, 629950, -13.485, -0.57, -8.2697, -21.675, -0.985, -13.611799999999999
12800, 639950, -11.21, -0.595, -7.2598, -21.035, -0.965, -13.342199999999998
13000, 649950, -11.9, -0.67, -8.339200000000007, -23.925, -0.965, -14.880900000000002
13200, 659950, -10.99, -0.555, -7.495799999999996, -25.18, -0.95, -15.478599999999998
13400, 669950, -11.685, -0.64, -7.732500000000003, -22.215, -1.0, -14.203099999999996
13600, 679950, -11.575, -0.515, -6.982900000000003, -26.91, -0.965, -15.880599999999994
13800, 689950, -11.765, -0.56, -7.668600000000001, -28.37, -0.975, -16.5188
14000, 699950, -10.005, -0.595, -6.8264, -21.955, -0.99, -13.743400000000008
14200, 709950, -12.7, -0.635, -8.141200000000001, -23.835, -0.975, -14.920900000000001
14400, 719950, -11.595, -0.605, -7.326800000000004, -20.79, -0.955, -13.831
14600, 729950, -13.16, -0.59, -8.074900000000003, -13.8, -0.925, -10.623499999999996
14800, 739950, -12.175, -0.645, -8.017399999999999, -15.13, -0.98, -11.307099999999998
15000, 749950, -12.35, -0.58, -7.452400000000003, -14.715, -0.995, -11.3705
15200, 759950, -9.92, -0.58, -6.552500000000001, -12.835, -0.95, -10.180399999999997
15400, 769950, -10.785, -0.56, -7.4026, -11.475, -0.95, -9.493700000000004
15600, 779950, -10.86, -0.55, -7.178299999999995, -11.79, -0.955, -9.5754
15800, 789950, -13.14, -0.61, -8.201400000000001, -12.82, -0.975, -10.240000000000002
16000, 799950, -9.675, -0.585, -6.431799999999999, -11.925, -0.925, -9.755100000000004
16200, 809950, -7.575, -0.535, -5.5295000000000005, -12.55, -0.97, -9.878499999999999
16400, 819950, -9.805, -0.69, -7.2633, -13.345, -0.98, -10.400500000000005
16600, 829950, -9.49, -0.635, -7.078200000000001, -12.145, -0.965, -9.718999999999998
16800, 839950, -8.345, -0.57, -6.293600000000005, -13.06, -0.92, -10.151300000000003
17000, 849950, -10.2, -0.55, -7.390899999999999, -12.26, -0.97, -9.977800000000007
17200, 859950, -11.085, -0.58, -7.639999999999999, -12.98, -0.965, -10.247800000000002
17400, 869950, -9.005, -0.55, -6.679300000000007, -12.91, -0.92, -10.208599999999999
17600, 879950, -8.175, -0.555, -6.3233, -12.14, -0.975, -9.784099999999999
17800, 889950, -8.795, -0.67, -6.809700000000003, -11.79, -0.96, -9.370300000000007
18000, 899950, -10.535, -0.645, -7.8722, -13.325, -0.975, -10.6206
18200, 909950, -8.565, -0.49, -6.630900000000005, -12.275, -0.965, -9.713200000000002
18400, 919950, -8.21, -0.62, -6.584200000000002, -11.06, -0.995, -9.127900000000004
18600, 929950, -9.045, -0.665, -7.151400000000001, -12.905, -0.95, -10.108700000000004
18800, 939950, -12.215, -0.675, -8.325600000000001, -12.58, -0.99, -9.9601
19000, 949950, -9.255, -0.655, -7.417399999999998, -12.535, -0.985, -10.164300000000006
19200, 959950, -8.43, -0.585, -6.459200000000005, -11.495, -0.99, -9.507900000000005
19400, 969950, -9.94, -0.665, -7.6591, -12.715, -0.985, -10.13780000000001
19600, 979950, -8.68, -0.685, -6.814600000000006, -12.685, -0.965, -10.254700000000005
19800, 989950, -9.53, -0.695, -7.500099999999995, -13.395, -0.98, -10.5977
20000, 999950, -10.855, -0.685, -8.024199999999999, -12.945, -0.97, -10.364400000000003
20200, 1009950, -10.795, -0.75, -8.2729, -13.84, -0.97, -10.825900000000004
20400, 1019950, -10.73, -0.81, -8.019100000000002, -14.245, -0.97, -10.718499999999997
20600, 1029950, -12.565, -0.715, -8.926900000000003, -14.915, -0.96, -11.2902
20800, 1039950, -13.97, -0.76, -9.456600000000003, -14.54, -0.94, -10.993399999999998
21000, 1049950, -13.935, -0.795, -9.472100000000005, -12.97, -0.935, -10.26400000000001
21200, 1059950, -11.89, -0.82, -8.917499999999997, -14.015, -0.945, -10.829800000000002
21400, 1069950, -11.58, -0.815, -8.665199999999997, -13.38, -0.985, -10.333899999999996
21600, 1079950, -13.66, -0.86, -10.003600000000002, -13.87, -0.97, -10.1846
21800, 1089950, -20.845, -0.89, -13.211399999999996, -12.525, -0.985, -10.039400000000002
22000, 1099950, -18.03, -0.885, -11.327399999999995, -12.92, -0.985, -10.081600000000007
22200, 1109950, -21.955, -0.915, -13.225900000000001, -14.25, -0.97, -10.757899999999996
22400, 1119950, -22.105, -0.935, -13.370700000000008, -12.89, -0.915, -9.990900000000002
22600, 1129950, -22.845, -0.905, -13.187700000000005, -12.98, -0.99, -10.218500000000002
22800, 1139950, -24.545, -0.91, -13.730000000000004, -15.075, -0.97, -11.0188
23000, 1149950, -19.75, -0.85, -11.688300000000009, -13.785, -0.945, -10.2986
23200, 1159950, -22.47, -0.94, -13.3849, -12.92, -0.935, -10.177200000000001
23400, 1169950, -20.245, -0.875, -12.395000000000003, -14.505, -0.965, -11.364399999999998
23600, 1179950, -14.35, -0.765, -9.425500000000007, -10.455, -0.94, -8.363999999999999
23800, 1189950, -15.1, -0.84, -10.207799999999999, -12.535, -0.945, -9.880000000000003
24000, 1199950, -12.92, -0.72, -8.902300000000004, -11.595, -0.89, -9.442600000000006
24200, 1209950, -13.675, -0.84, -9.699999999999994, -11.79, -0.97, -9.735300000000008
24400, 1219950, -10.675, -0.815, -8.210200000000004, -11.825, -0.97, -9.588100000000004
24600, 1229950, -12.54, -0.725, -8.773199999999997, -11.2, -0.975, -9.148100000000007
24800, 1239950, -14.395, -0.88, -10.218100000000003, -11.86, -0.91, -9.536400000000008
25000, 1249950, -15.03, -0.85, -10.310499999999998, -12.46, -0.875, -9.943500000000002
25200, 1259950, -14.395, -0.92, -10.288800000000002, -14.14, -0.93, -10.571699999999998
25400, 1269950, -19.095, -0.935, -12.372300000000001, -12.29, -0.88, -9.2468
25600, 1279950, -14.23, -0.89, -10.026299999999997, -15.63, -0.965, -11.158700000000009
25800, 1289950, -9.685, -0.725, -7.3289, -13.45, -0.95, -10.3034
26000, 1299950, -12.025, -0.84, -9.005299999999998, -13.73, -0.915, -10.453199999999999
26200, 1309950, -10.74, -0.75, -8.012800000000004, -11.805, -0.96, -9.438300000000005
26400, 1319950, -14.34, -0.845, -9.572400000000002, -10.825, -0.965, -8.948100000000005
26600, 1329950, -12.62, -0.865, -8.792700000000004, -12.76, -0.945, -10.138000000000003
26800, 1339950, -15.655, -0.755, -10.260800000000003, -12.92, -0.965, -10.250500000000002
27000, 1349950, -12.5, -0.895, -9.018399999999998, -11.43, -0.97, -9.300399999999996
27200, 1359950, -13.345, -0.895, -9.5432, -11.055, -0.98, -9.003699999999998
27400, 1369950, -11.86, -0.76, -8.697800000000003, -10.835, -0.965, -8.750800000000009
27600, 1379950, -12.51, -0.845, -9.165900000000004, -11.69, -0.995, -9.6287
27800, 1389950, -10.78, -0.78, -7.924499999999996, -10.36, -0.85, -8.344100000000006
28000, 1399950, -10.615, -0.87, -8.307799999999999, -10.885, -0.935, -8.967800000000004
28200, 1409950, -16.66, -0.875, -11.423700000000002, -13.885, -0.945, -10.857199999999999
28400, 1419950, -13.86, -0.84, -10.003100000000007, -12.14, -0.915, -9.723999999999998
28600, 1429950, -13.325, -0.625, -8.939400000000001, -12.405, -0.92, -9.902700000000003
28800, 1439950, -13.32, -0.805, -9.583699999999999, -11.26, -0.8, -8.717400000000003
29000, 1449950, -13.245, -0.77, -9.4694, -12.65, -0.88, -9.4546
29200, 1459950, -16.57, -0.805, -11.065400000000006, -12.01, -0.94, -9.680800000000003
29400, 1469950, -20.57, -0.84, -12.320400000000001, -10.635, -0.94, -8.576800000000002
29600, 1479950, -14.275, -0.855, -9.88, -12.05, -0.92, -9.703399999999995
29800, 1489950, -16.185, -0.725, -10.644500000000003, -12.795, -0.885, -9.938099999999999
30000, 1499950, -15.135, -0.86, -10.722099999999998, -10.675, -0.74, -8.327400000000004
30200, 1509950, -12.705, -0.815, -9.388800000000002, -13.08, -0.89, -10.162499999999996
30400, 1519950, -14.41, -0.87, -10.408200000000006, -10.67, -0.865, -8.325700000000001
30600, 1529950, -14.025, -0.88, -10.178999999999997, -10.8, -0.82, -8.844900000000003
30800, 1539950, -16.875, -0.93, -11.598900000000008, -16.44, -0.895, -11.672099999999999
31000, 1549950, -11.95, -0.68, -8.295600000000004, -16.235, -0.96, -11.575800000000001
31200, 1559950, -15.18, -0.55, -9.782299999999998, -13.995, -0.905, -10.072800000000008
31400, 1569950, -14.71, -0.68, -10.028799999999997, -12.655, -0.865, -9.561800000000002
31600, 1579950, -15.005, -0.965, -11.206200000000003, -14.12, -0.86, -10.136700000000005
31800, 1589950, -14.825, -0.925, -10.961999999999996, -13.395, -0.865, -10.073200000000003
32000, 1599950, -12.6, -0.855, -9.348300000000004, -14.07, -0.735, -10.026399999999997
32200, 1609950, -16.885, -0.935, -11.865699999999997, -13.145, -0.76, -9.613000000000001
32400, 1619950, -13.805, -0.965, -10.3929, -13.42, -0.88, -9.800399999999998
32600, 1629950, -11.49, -0.88, -8.932400000000003, -12.725, -0.95, -10.101400000000002
32800, 1639950, -12.925, -0.89, -9.808099999999998, -11.78, -0.895, -9.290400000000005
33000, 1649950, -12.24, -0.83, -9.215500000000006, -13.22, -0.895, -10.182600000000003
33200, 1659950, -10.2, -0.725, -7.7271, -15.33, -0.91, -10.868300000000009
33400, 1669950, -12.99, -0.755, -9.370200000000004, -16.56, -0.91, -11.735700000000007
33600, 1679950, -12.14, -0.8, -9.385900000000007, -14.535, -0.84, -10.963500000000003
33800, 1689950, -15.09, -0.895, -11.302299999999997, -14.255, -0.695, -10.0991
34000, 1699950, -17.485, -0.865, -12.372999999999996, -12.085, -0.62, -9.328
34200, 1709950, -16.555, -0.925, -11.869299999999988, -13.26, -0.825, -10.510300000000008
34400, 1719950, -20.18, -0.86, -13.3041, -13.13, -0.775, -10.017600000000009
34600, 1729950, -17.99, -0.94, -12.398100000000005, -12.585, -0.81, -10.003900000000002
34800, 1739950, -15.61, -0.94, -11.4779, -12.57, -0.865, -10.0438
35000, 1749950, -19.63, -0.945, -12.954000000000002, -13.44, -0.865, -10.627800000000004
35200, 1759950, -25.24, -0.92, -15.012200000000007, -12.1, -0.825, -9.545700000000002
35400, 1769950, -16.765, -0.86, -11.379100000000005, -14.265, -0.845, -10.695000000000002
35600, 1779950, -14.1, -0.92, -10.352900000000009, -15.39, -0.895, -11.444900000000002
35800, 1789950, -21.675, -0.94, -13.778099999999997, -14.625, -0.905, -10.7629
36000, 1799950, -24.91, -0.94, -15.207700000000012, -13.915, -0.895, -10.622600000000002
36200, 1809950, -27.495, -0.955, -16.084000000000003, -14.515, -0.97, -10.839900000000007
36400, 1819950, -20.36, -0.935, -13.76769999999999, -16.575, -0.945, -11.696799999999996
36600, 1829950, -29.25, -0.94, -17.219399999999997, -17.705, -0.925, -12.150699999999995
36800, 1839950, -16.955, -0.89, -12.1378, -18.22, -0.945, -12.365600000000006
37000, 1849950, -19.205, -0.955, -13.0457, -16.25, -0.945, -11.300699999999999
37200, 1859950, -16.92, -0.71, -11.092400000000003, -15.47, -0.93, -11.419200000000004
37400, 1869950, -14.955, -0.83, -10.771200000000006, -12.995, -0.93, -9.792800000000007
37600, 1879950, -14.46, -0.93, -10.828800000000006, -17.6, -0.935, -12.2522
37800, 1889950, -15.935, -0.94, -11.9921, -18.6, -0.955, -12.754600000000005
38000, 1899950, -15.575, -0.935, -11.646399999999996, -16.25, -0.97, -11.980400000000005
38200, 1909950, -15.58, -0.98, -11.7699, -14.905, -0.99, -11.2901
38400, 1919950, -12.985, -0.845, -10.238900000000001, -15.235, -0.965, -11.342799999999997
38600, 1929950, -20.67, -0.835, -13.2587, -16.47, -0.955, -11.966299999999997
38800, 1939950, -15.615, -0.91, -11.165, -16.73, -0.93, -11.910500000000008
39000, 1949950, -18.17, -0.97, -12.572199999999995, -14.73, -0.895, -11.049500000000013
39200, 1959950, -15.59, -0.975, -11.461600000000002, -13.935, -0.92, -10.283400000000006
39400, 1969950, -14.145, -1.0, -10.760900000000003, -13.75, -0.86, -10.148399999999995
39600, 1979950, -16.32, -1.0, -12.0875, -14.5, -0.85, -10.645000000000003
39800, 1989950, -14.85, -1.0, -10.930800000000007, -14.235, -0.955, -10.888700000000004
40000, 1999950, -18.925, -0.99, -12.749599999999997, -14.09, -0.97, -10.969900000000004
