episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
23600, 1179950, -34.965, -0.93, -18.308300000000003, -41.88, -0.995, -22.11059999999999
23800, 1189950, -34.42, -0.985, -18.66649999999999, -41.905, -1.0, -21.950199999999995
24000, 1199950, -31.3, -0.955, -17.192900000000005, -38.975, -0.98, -20.865499999999997
24200, 1209950, -35.58, -0.985, -19.093700000000005, -39.26, -0.99, -20.9595
24400, 1219950, -37.645, -0.98, -19.717399999999998, -40.83, -0.98, -21.44829999999999
24600, 1229950, -36.565, -0.99, -19.466300000000004, -42.55, -0.925, -21.879099999999994
24800, 1239950, -38.08, -0.99, -19.980700000000002, -43.995, -0.975, -22.611299999999993
25000, 1249950, -36.095, -0.98, -19.3563, -44.7, -1.0, -22.856399999999997
25200, 1259950, -37.155, -0.98, -19.814999999999984, -46.635, -0.995, -23.8939
25400, 1269950, -38.68, -0.985, -20.190100000000005, -44.605, -0.955, -22.692899999999998
25600, 1279950, -39.38, -1.0, -20.616300000000003, -44.835, -0.93, -22.655199999999994
25800, 1289950, -34.85, -0.97, -18.6486, -43.695, -0.985, -22.3926
26000, 1299950, -40.71, -0.98, -20.975800000000003, -45.49, -0.98, -23.21059999999999
26200, 1309950, -35.045, -0.995, -18.91590000000001, -44.685, -0.995, -23.097300000000004
26400, 1319950, -35.51, -0.97, -19.134299999999993, -43.795, -1.0, -22.849499999999985
26600, 1329950, -32.965, -0.95, -17.701299999999996, -46.72, -0.985, -23.601
26800, 1339950, -32.815, -0.96, -17.991, -47.28, -0.985, -24.1298
27000, 1349950, -31.075, -0.975, -17.245600000000003, -45.08, -0.86, -22.6822
27200, 1359950, -27.97, -0.99, -16.3414, -44.15, -0.74, -22.083500000000004
27400, 1369950, -24.665, -1.0, -14.512499999999987, -43.0, -0.755, -21.883599999999998
27600, 1379950, -26.875, -0.965, -15.39890000000001, -42.745, -0.85, -22.1856
27800, 1389950, -32.955, -0.93, -17.764899999999997, -42.635, -1.0, -22.194600000000005
28000, 1399950, -24.06, -1.0, -14.564199999999994, -45.625, -0.99, -23.5809
28200, 1409950, -30.315, -0.995, -16.903400000000005, -41.765, -1.0, -21.7784
28400, 1419950, -24.695, -0.995, -14.5775, -44.615, -0.99, -22.731899999999996
28600, 1429950, -26.125, -0.98, -15.398399999999997, -41.165, -1.0, -21.090900000000005
28800, 1439950, -24.3, -0.995, -14.443500000000002, -43.39, -0.995, -22.605299999999996
29000, 1449950, -29.28, -0.975, -16.0752, -40.445, -1.0, -21.440299999999997
29200, 1459950, -30.255, -0.99, -16.917499999999997, -39.675, -1.0, -20.95189999999999
29400, 1469950, -27.76, -1.0, -16.109700000000007, -35.76, -1.0, -20.06199999999999
29600, 1479950, -30.51, -0.99, -16.6847, -30.555, -0.985, -18.167299999999997
29800, 1489950, -34.095, -0.985, -18.222099999999998, -32.775, -0.99, -18.536100000000005
30000, 1499950, -30.155, -0.995, -16.6587, -31.21, -0.955, -17.88969999999999
30200, 1509950, -33.68, -0.995, -18.4242, -34.285, -0.92, -18.898299999999995
30400, 1519950, -30.91, -0.995, -17.418799999999997, -28.4, -0.975, -16.90409999999999
30600, 1529950, -28.115, -0.995, -16.5203, -30.23, -1.0, -17.670399999999987
30800, 1539950, -30.65, -1.0, -17.263400000000004, -34.375, -0.98, -19.465299999999992
31000, 1549950, -26.105, -0.935, -15.51349999999999, -34.9, -0.97, -19.8441
31200, 1559950, -29.28, -1.0, -16.4241, -34.19, -0.895, -19.03450000000001
31400, 1569950, -23.34, -0.935, -13.621100000000004, -33.04, -0.905, -18.796900000000008
31600, 1579950, -23.955, -0.97, -14.553099999999995, -35.765, -0.98, -20.069799999999997
31800, 1589950, -25.45, -0.99, -15.432900000000002, -36.63, -0.935, -20.065199999999994
32000, 1599950, -18.98, -0.98, -12.930900000000001, -36.935, -0.985, -20.286700000000007
32200, 1609950, -18.75, -0.99, -12.700799999999997, -36.74, -0.995, -20.460899999999995
32400, 1619950, -20.68, -0.99, -13.446799999999998, -36.12, -0.985, -19.774199999999997
32600, 1629950, -16.505, -0.98, -11.9222, -32.815, -0.97, -18.6327
32800, 1639950, -15.6, -0.945, -11.342100000000007, -34.025, -0.99, -18.982
33000, 1649950, -15.005, -0.95, -11.0911, -36.425, -0.97, -20.100600000000004
33200, 1659950, -16.95, -0.98, -12.180599999999997, -39.645, -0.98, -21.076799999999995
33400, 1669950, -20.11, -0.975, -13.506999999999998, -36.425, -0.98, -19.990799999999993
33600, 1679950, -16.86, -0.99, -11.730300000000007, -34.62, -0.98, -19.21419999999999
33800, 1689950, -19.595, -0.985, -13.419400000000001, -37.385, -0.98, -20.17149999999999
34000, 1699950, -20.845, -0.97, -13.980199999999995, -37.93, -0.965, -20.60949999999999
34200, 1709950, -19.18, -0.985, -13.259199999999996, -32.795, -0.945, -18.690099999999994
34400, 1719950, -18.835, -0.985, -13.1503, -33.39, -0.96, -19.230199999999996
34600, 1729950, -18.165, -0.975, -12.413999999999998, -29.725, -0.945, -17.0223
34800, 1739950, -19.685, -1.0, -13.078200000000008, -33.06, -0.925, -18.572199999999995
35000, 1749950, -19.2, -0.985, -12.9773, -35.715, -0.94, -19.972500000000004
35200, 1759950, -17.87, -0.98, -12.097499999999998, -37.95, -0.95, -20.652399999999997
35400, 1769950, -17.595, -0.97, -11.974800000000007, -34.14, -0.79, -18.395299999999995
35600, 1779950, -22.325, -0.985, -14.55099999999999, -36.315, -0.745, -19.5915
35800, 1789950, -21.475, -0.965, -13.737300000000003, -37.02, -0.69, -19.695400000000003
36000, 1799950, -22.735, -0.97, -14.102400000000006, -35.265, -0.77, -19.1938
36200, 1809950, -19.43, -0.985, -12.866499999999998, -31.415, -0.775, -17.895400000000006
36400, 1819950, -21.05, -0.985, -13.315799999999994, -32.425, -0.86, -18.52959999999999
36600, 1829950, -25.325, -0.97, -14.889300000000002, -34.17, -0.805, -18.8278
36800, 1839950, -21.875, -0.94, -13.398999999999994, -32.55, -0.79, -18.7022
37000, 1849950, -17.395, -0.975, -11.725600000000004, -39.125, -0.85, -20.7781
37200, 1859950, -19.985, -0.955, -12.7738, -39.735, -0.91, -21.102399999999992
37400, 1869950, -20.03, -0.965, -12.291299999999993, -37.785, -0.88, -20.2676
37600, 1879950, -19.875, -0.98, -12.583100000000002, -36.715, -0.875, -19.625099999999996
37800, 1889950, -14.51, -0.965, -10.437500000000002, -36.78, -0.79, -19.444
38000, 1899950, -18.59, -0.985, -12.093499999999999, -34.11, -0.935, -19.249300000000005
38200, 1909950, -19.275, -0.98, -12.752999999999988, -34.09, -0.94, -19.38219999999999
38400, 1919950, -14.945, -0.995, -11.286900000000003, -33.85, -0.86, -19.261200000000006
38600, 1929950, -17.82, -0.97, -12.095699999999999, -33.015, -0.795, -18.524499999999993
38800, 1939950, -19.96, -0.97, -13.031500000000003, -34.615, -0.775, -18.769899999999996
39000, 1949950, -16.36, -0.945, -11.860100000000003, -28.61, -0.735, -16.46369999999999
39200, 1959950, -12.64, -0.99, -10.093100000000002, -28.69, -0.765, -16.70950000000001
39400, 1969950, -14.215, -0.99, -10.564900000000002, -32.56, -0.83, -18.414
39600, 1979950, -12.61, -0.98, -9.635800000000003, -39.51, -0.935, -21.25009999999999
39800, 1989950, -14.75, -0.98, -10.9581, -35.72, -0.955, -19.536800000000007
40000, 1999950, -17.91, -0.97, -11.969199999999999, -33.36, -0.94, -18.987499999999997
