a0_to_a1,a0_to_a2,a0_to_a3,a1_to_a0,a1_to_a2,a1_to_a3,a2_to_a0,a2_to_a1,a2_to_a3,a3_to_a0,a3_to_a1,a3_to_a2,episode,step
B,B,B,C,C,C,C,C,C,B,B,B,3,30
B,B,B,C,C,C,C,C,C,B,B,B,3,31
B,B,B,C,C,C,C,C,C,B,B,B,3,32
B,B,B,C,C,C,C,C,C,B,B,B,3,33
B,B,B,C,C,C,C,C,C,B,B,B,3,34
B,B,B,C,C,C,C,C,C,B,B,B,3,35
B,B,B,C,C,C,C,C,C,B,B,B,3,36
B,B,B,C,C,C,C,C,C,B,B,B,3,37
B,B,B,C,C,C,C,C,C,B,B,B,3,38
B,B,B,C,C,C,C,C,C,B,B,B,3,39
B,B,B,C,C,C,C,C,C,B,B,B,3,40
B,B,B,C,C,C,C,C,C,B,B,B,3,41
B,B,B,C,C,C,C,C,C,B,B,B,3,42
B,B,B,C,C,C,C,C,C,B,B,B,3,43
B,B,B,C,C,C,C,C,C,B,B,B,3,44
B,B,B,C,C,C,C,C,C,B,B,B,3,45
B,B,B,C,C,C,C,C,C,B,B,B,3,46
B,B,B,C,C,C,C,C,C,B,B,B,3,47
B,B,B,C,C,C,C,C,C,B,B,B,3,48
B,B,B,C,C,C,C,C,C,B,B,B,3,49
_,_,_,_,_,_,_,_,_,_,_,_,4,0
B,B,B,B,B,B,A,A,A,B,B,B,4,1
B,B,B,B,B,B,A,A,A,B,B,B,4,2
B,B,B,B,B,B,A,A,A,B,B,B,4,3
B,B,B,B,B,B,A,A,A,B,B,B,4,4
B,B,B,B,B,B,A,A,A,B,B,B,4,5
B,B,B,B,B,B,A,A,A,B,B,B,4,6
B,B,B,B,B,B,A,A,A,B,B,B,4,7
B,B,B,B,B,B,A,A,A,B,B,B,4,8
B,B,B,B,B,B,A,A,A,B,B,B,4,9
B,B,B,B,B,B,A,A,A,B,B,B,4,10
B,B,B,B,B,B,A,A,A,B,B,B,4,11
B,B,B,B,B,B,A,A,A,B,B,B,4,12
B,B,B,B,B,B,A,A,A,B,B,B,4,13
B,B,B,B,B,B,C,C,C,B,B,B,4,14
B,B,B,B,B,B,A,A,A,B,B,B,4,15
B,B,B,B,B,B,C,C,C,B,B,B,4,16
B,B,B,B,B,B,C,C,C,B,B,B,4,17
B,B,B,B,B,B,C,C,C,B,B,B,4,18
B,B,B,B,B,B,C,C,C,B,B,B,4,19
B,B,B,B,B,B,C,C,C,B,B,B,4,20
B,B,B,B,B,B,A,A,A,B,B,B,4,21
B,B,B,B,B,B,A,A,A,B,B,B,4,22
B,B,B,B,B,B,A,A,A,B,B,B,4,23
B,B,B,B,B,B,C,C,C,B,B,B,4,24
B,B,B,B,B,B,C,C,C,B,B,B,4,25
B,B,B,B,B,B,A,A,A,B,B,B,4,26
B,B,B,B,B,B,A,A,A,B,B,B,4,27
B,B,B,B,B,B,A,A,A,B,B,B,4,28
B,B,B,A,A,A,A,A,A,B,B,B,4,29
B,B,B,A,A,A,A,A,A,B,B,B,4,30
B,B,B,A,A,A,C,C,C,B,B,B,4,31
B,B,B,A,A,A,A,A,A,B,B,B,4,32
B,B,B,A,A,A,A,A,A,B,B,B,4,33
B,B,B,A,A,A,A,A,A,B,B,B,4,34
B,B,B,A,A,A,A,A,A,B,B,B,4,35
B,B,B,A,A,A,C,C,C,B,B,B,4,36
B,B,B,A,A,A,A,A,A,B,B,B,4,37
B,B,B,C,C,C,A,A,A,B,B,B,4,38
B,B,B,C,C,C,A,A,A,B,B,B,4,39
B,B,B,A,A,A,A,A,A,B,B,B,4,40
B,B,B,A,A,A,A,A,A,B,B,B,4,41
B,B,B,A,A,A,A,A,A,B,B,B,4,42
B,B,B,A,A,A,A,A,A,B,B,B,4,43
B,B,B,C,C,C,A,A,A,B,B,B,4,44
B,B,B,A,A,A,A,A,A,B,B,B,4,45
B,B,B,A,A,A,A,A,A,B,B,B,4,46
B,B,B,A,A,A,A,A,A,B,B,B,4,47
B,B,B,C,C,C,A,A,A,B,B,B,4,48
B,B,B,A,A,A,A,A,A,B,B,B,4,49
_,_,_,_,_,_,_,_,_,_,_,_,5,0
B,B,B,B,B,B,A,A,A,B,B,B,5,1
B,B,B,A,A,A,A,A,A,A,A,A,5,2
A,A,A,B,B,B,A,A,A,B,B,B,5,3
C,C,C,A,A,A,A,A,A,B,B,B,5,4
A,A,A,B,B,B,A,A,A,B,B,B,5,5
A,A,A,C,C,C,C,C,C,B,B,B,5,6
B,B,B,A,A,A,A,A,A,B,B,B,5,7
B,B,B,A,A,A,C,C,C,B,B,B,5,8
B,B,B,A,A,A,A,A,A,B,B,B,5,9
B,B,B,A,A,A,A,A,A,B,B,B,5,10
B,B,B,A,A,A,A,A,A,B,B,B,5,11
B,B,B,A,A,A,C,C,C,B,B,B,5,12
B,B,B,A,A,A,C,C,C,B,B,B,5,13
B,B,B,A,A,A,A,A,A,B,B,B,5,14
B,B,B,C,C,C,A,A,A,B,B,B,5,15
B,B,B,B,B,B,C,C,C,B,B,B,5,16
B,B,B,A,A,A,A,A,A,B,B,B,5,17
B,B,B,C,C,C,A,A,A,B,B,B,5,18
B,B,B,A,A,A,A,A,A,B,B,B,5,19
B,B,B,A,A,A,A,A,A,B,B,B,5,20
B,B,B,A,A,A,A,A,A,B,B,B,5,21
B,B,B,B,B,B,A,A,A,B,B,B,5,22
B,B,B,C,C,C,A,A,A,B,B,B,5,23
B,B,B,C,C,C,A,A,A,B,B,B,5,24
B,B,B,C,C,C,A,A,A,B,B,B,5,25
B,B,B,A,A,A,A,A,A,B,B,B,5,26
B,B,B,C,C,C,A,A,A,B,B,B,5,27
B,B,B,C,C,C,A,A,A,B,B,B,5,28
B,B,B,C,C,C,C,C,C,B,B,B,5,29
B,B,B,B,B,B,A,A,A,B,B,B,5,30
B,B,B,C,C,C,A,A,A,B,B,B,5,31
B,B,B,C,C,C,A,A,A,B,B,B,5,32
B,B,B,C,C,C,A,A,A,B,B,B,5,33
B,B,B,C,C,C,A,A,A,B,B,B,5,34
B,B,B,C,C,C,A,A,A,B,B,B,5,35
B,B,B,C,C,C,A,A,A,B,B,B,5,36
B,B,B,C,C,C,A,A,A,B,B,B,5,37
B,B,B,C,C,C,A,A,A,B,B,B,5,38
B,B,B,C,C,C,A,A,A,B,B,B,5,39
B,B,B,C,C,C,A,A,A,B,B,B,5,40
B,B,B,C,C,C,A,A,A,B,B,B,5,41
B,B,B,C,C,C,A,A,A,B,B,B,5,42
B,B,B,C,C,C,A,A,A,B,B,B,5,43
B,B,B,C,C,C,A,A,A,B,B,B,5,44
B,B,B,C,C,C,A,A,A,B,B,B,5,45
B,B,B,C,C,C,A,A,A,B,B,B,5,46
B,B,B,C,C,C,A,A,A,B,B,B,5,47
B,B,B,C,C,C,A,A,A,B,B,B,5,48
B,B,B,A,A,A,A,A,A,B,B,B,5,49
