episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
6600, 329950, -48.825, -0.98, -24.685599999999994, -41.1, -0.91, -21.587400000000002
6800, 339950, -49.075, -0.985, -24.85479999999999, -41.81, -0.915, -21.75300000000001
7000, 349950, -49.41, -0.995, -25.067099999999996, -42.175, -0.94, -21.948300000000007
7200, 359950, -49.29, -0.975, -24.97139999999999, -41.915, -0.915, -21.706099999999996
7400, 369950, -48.98, -0.995, -24.801899999999996, -45.64, -0.885, -23.459399999999988
7600, 379950, -49.405, -0.995, -25.110800000000005, -43.655, -0.925, -22.3925
7800, 389950, -49.47, -0.99, -25.136900000000015, -45.81, -0.89, -23.442400000000003
8000, 399950, -49.555, -0.99, -25.189399999999992, -47.015, -0.93, -23.860899999999997
8200, 409950, -48.97, -0.99, -24.773899999999998, -46.7, -0.915, -23.608399999999996
8400, 419950, -49.33, -1.0, -25.056699999999992, -46.62, -0.95, -23.801100000000005
8600, 429950, -49.255, -0.995, -24.976699999999997, -48.455, -0.94, -24.488799999999998
8800, 439950, -49.635, -0.995, -25.246299999999998, -47.335, -0.94, -24.0687
9000, 449950, -49.45, -0.995, -25.129100000000005, -48.205, -0.97, -24.537700000000008
9200, 459950, -49.295, -0.995, -25.04520000000002, -47.94, -0.995, -24.6133
9400, 469950, -48.78, -0.95, -24.7299, -47.09, -0.97, -24.18330000000001
9600, 479950, -46.3, -0.98, -23.921799999999983, -47.53, -0.975, -24.377300000000005
9800, 489950, -46.395, -0.985, -24.019499999999997, -45.525, -0.925, -23.50030000000001
10000, 499950, -45.56, -0.975, -23.700600000000012, -43.925, -0.97, -23.0396
10200, 509950, -47.21, -0.98, -24.361899999999995, -43.93, -1.0, -22.925399999999996
10400, 519950, -47.83, -1.0, -24.567800000000002, -41.65, -0.995, -21.97350000000001
10600, 529950, -48.09, -0.995, -24.552100000000006, -37.41, -1.0, -20.5711
10800, 539950, -47.605, -0.975, -24.503999999999998, -42.235, -0.975, -22.284800000000008
11000, 549950, -44.255, -0.95, -23.218100000000007, -42.655, -0.985, -22.11599999999999
11200, 559950, -45.055, -0.98, -23.6225, -37.885, -0.97, -20.875399999999996
11400, 569950, -43.165, -0.965, -23.088000000000015, -41.59, -0.98, -21.8655
11600, 579950, -45.21, -0.99, -23.518999999999995, -34.285, -0.975, -19.070000000000007
11800, 589950, -46.015, -0.995, -23.943399999999997, -41.305, -0.985, -21.731199999999994
12000, 599950, -43.03, -0.965, -23.063500000000005, -36.055, -0.985, -19.88720000000001
12200, 609950, -43.595, -0.945, -23.112899999999996, -43.06, -0.985, -22.613800000000005
12400, 619950, -42.38, -0.985, -22.4857, -36.535, -0.985, -20.24129999999999
12600, 629950, -40.12, -0.965, -21.24279999999999, -27.28, -1.0, -17.150400000000005
12800, 639950, -41.41, -0.99, -21.729499999999987, -25.955, -1.0, -16.575100000000006
13000, 649950, -43.99, -0.99, -23.099000000000004, -27.205, -0.99, -16.842399999999994
13200, 659950, -44.95, -1.0, -23.654399999999995, -23.785, -1.0, -15.470100000000004
13400, 669950, -42.605, -0.995, -22.73599999999998, -25.83, -1.0, -16.105200000000004
13600, 679950, -41.86, -0.97, -22.763599999999986, -27.105, -1.0, -16.788399999999996
13800, 689950, -39.77, -0.985, -21.7042, -41.52, -0.96, -22.12400000000002
14000, 699950, -40.305, -0.945, -21.619499999999988, -36.22, -0.965, -19.992800000000003
14200, 709950, -44.175, -0.985, -23.37919999999999, -37.18, -1.0, -20.621800000000004
14400, 719950, -39.395, -0.975, -21.293999999999997, -37.28, -1.0, -20.2447
14600, 729950, -40.085, -0.97, -21.557999999999996, -46.475, -0.975, -23.333299999999998
14800, 739950, -41.905, -0.955, -21.979799999999997, -43.335, -0.965, -22.183799999999977
15000, 749950, -37.5, -0.98, -20.140300000000003, -44.06, -1.0, -22.361499999999996
15200, 759950, -42.2, -0.965, -22.628899999999994, -41.105, -1.0, -21.614500000000003
15400, 769950, -37.225, -0.97, -20.511799999999997, -35.955, -0.98, -19.153200000000005
15600, 779950, -40.195, -0.985, -21.759199999999993, -23.225, -0.995, -14.548499999999997
15800, 789950, -41.735, -0.985, -22.301599999999993, -42.96, -1.0, -22.480299999999996
16000, 799950, -42.43, -0.995, -22.610800000000005, -44.235, -1.0, -22.76479999999999
16200, 809950, -41.295, -0.975, -22.377799999999997, -42.68, -1.0, -22.495300000000007
16400, 819950, -39.9, -0.99, -21.4586, -45.715, -0.995, -23.407599999999984
16600, 829950, -35.685, -1.0, -20.13219999999999, -47.475, -1.0, -23.9289
16800, 839950, -35.625, -0.99, -19.905600000000003, -46.825, -1.0, -23.834899999999983
17000, 849950, -37.535, -0.995, -20.644399999999997, -47.73, -1.0, -24.149500000000007
17200, 859950, -40.985, -0.99, -21.90160000000001, -38.205, -0.995, -20.5262
17400, 869950, -37.535, -0.99, -20.690500000000007, -30.455, -1.0, -18.1799
17600, 879950, -40.03, -0.995, -21.78169999999999, -29.21, -0.995, -17.502399999999994
17800, 889950, -40.235, -0.995, -21.73509999999999, -23.14, -1.0, -15.503700000000007
18000, 899950, -41.925, -0.99, -22.366799999999998, -27.17, -1.0, -17.183200000000006
18200, 909950, -36.805, -0.995, -20.453200000000002, -16.5, -1.0, -12.758099999999999
18400, 919950, -44.18, -0.97, -23.098599999999998, -19.685, -1.0, -14.211199999999998
18600, 929950, -45.18, -1.0, -23.496199999999995, -33.35, -1.0, -19.327800000000003
18800, 939950, -41.81, -0.98, -22.510900000000003, -19.735, -1.0, -14.335100000000002
19000, 949950, -37.27, -1.0, -20.735599999999994, -23.1, -1.0, -15.348400000000009
19200, 959950, -38.335, -1.0, -21.136299999999995, -27.535, -1.0, -17.3515
19400, 969950, -40.08, -0.99, -21.6092, -32.025, -1.0, -19.114299999999993
19600, 979950, -41.71, -0.98, -22.2271, -30.8, -1.0, -18.517399999999995
19800, 989950, -45.195, -0.98, -23.523699999999998, -24.78, -1.0, -16.033999999999995
20000, 999950, -40.78, -0.995, -21.90649999999999, -21.45, -1.0, -14.7644
20200, 1009950, -39.41, -0.99, -21.529, -18.415, -0.985, -13.773099999999994
20400, 1019950, -32.835, -0.995, -19.050600000000003, -20.17, -0.935, -13.942099999999998
20600, 1029950, -35.02, -0.985, -19.780800000000003, -17.665, -1.0, -13.235300000000002
20800, 1039950, -34.835, -0.975, -19.646199999999997, -20.33, -1.0, -14.142900000000006
21000, 1049950, -40.3, -0.98, -21.746000000000002, -18.155, -0.995, -13.094900000000004
21200, 1059950, -39.09, -1.0, -21.304400000000005, -17.79, -0.995, -13.658300000000006
21400, 1069950, -38.905, -0.985, -21.152800000000003, -15.32, -0.975, -11.9544
21600, 1079950, -37.83, -0.89, -20.197300000000006, -15.005, -0.995, -11.518000000000008
21800, 1089950, -37.92, -0.925, -20.704099999999997, -18.29, -0.82, -12.742
22000, 1099950, -39.045, -0.96, -20.76030000000001, -15.57, -0.86, -11.536899999999996
22200, 1109950, -35.28, -0.925, -19.4399, -16.635, -0.93, -12.431099999999999
22400, 1119950, -38.66, -1.0, -21.025000000000006, -14.025, -0.76, -10.652300000000002
22600, 1129950, -34.265, -0.81, -18.268299999999993, -15.585, -0.84, -11.645099999999989
22800, 1139950, -39.915, -0.875, -20.623899999999995, -11.73, -0.755, -8.882099999999994
23000, 1149950, -43.425, -1.0, -22.500400000000003, -11.205, -0.85, -8.805800000000001
23200, 1159950, -39.57, -0.995, -20.847699999999996, -11.065, -0.835, -8.7114
23400, 1169950, -34.465, -0.795, -18.3332, -14.305, -0.93, -10.840100000000001
23600, 1179950, -37.49, -0.925, -19.600599999999993, -28.615, -0.775, -15.591699999999996
23800, 1189950, -41.12, -0.95, -21.548399999999994, -19.69, -0.86, -12.516100000000002
24000, 1199950, -41.995, -0.995, -22.453000000000007, -16.69, -0.885, -11.8748
24200, 1209950, -42.795, -1.0, -22.087, -14.56, -0.925, -10.767899999999997
24400, 1219950, -42.09, -1.0, -21.885200000000005, -14.905, -0.925, -11.219499999999998
24600, 1229950, -41.94, -1.0, -21.837999999999997, -14.225, -0.92, -10.833899999999998
24800, 1239950, -42.815, -1.0, -22.472199999999997, -17.565, -0.95, -12.493699999999997
25000, 1249950, -34.58, -0.935, -18.608900000000002, -14.02, -0.88, -10.643700000000006
25200, 1259950, -38.41, -1.0, -20.754799999999992, -19.955, -0.855, -12.347900000000005
25400, 1269950, -35.6, -1.0, -19.230100000000004, -12.935, -0.875, -10.012600000000006
25600, 1279950, -34.625, -1.0, -18.746399999999998, -13.175, -0.86, -10.099100000000004
25800, 1289950, -37.665, -1.0, -20.032199999999996, -13.06, -0.9, -10.178900000000004
26000, 1299950, -32.29, -0.985, -17.650900000000007, -12.7, -0.935, -10.034499999999998
26200, 1309950, -30.815, -0.935, -17.11930000000001, -14.415, -0.81, -10.761099999999997
26400, 1319950, -31.775, -0.945, -17.348899999999993, -14.18, -0.93, -10.782600000000002
26600, 1329950, -37.35, -0.995, -20.038699999999988, -14.615, -0.965, -11.114599999999998
26800, 1339950, -42.48, -1.0, -22.04169999999999, -19.52, -0.87, -13.046100000000003
27000, 1349950, -39.68, -1.0, -20.995999999999984, -14.35, -0.865, -10.804999999999998
27200, 1359950, -37.965, -1.0, -20.73010000000001, -15.555, -0.94, -11.154299999999996
27400, 1369950, -47.375, -1.0, -24.3023, -15.28, -0.99, -11.053100000000002
27600, 1379950, -41.21, -0.995, -21.86260000000001, -11.955, -0.965, -9.341099999999997
27800, 1389950, -38.97, -1.0, -20.9996, -16.76, -0.9, -11.7508
28000, 1399950, -34.18, -0.995, -18.78260000000001, -14.835, -0.93, -11.272199999999998
28200, 1409950, -36.735, -1.0, -19.865900000000007, -12.7, -0.93, -9.893799999999997
28400, 1419950, -35.415, -1.0, -19.670500000000008, -15.93, -1.0, -11.951800000000002
28600, 1429950, -35.35, -1.0, -19.131999999999994, -17.085, -1.0, -12.458799999999998
28800, 1439950, -36.745, -0.995, -20.195300000000017, -16.305, -0.915, -11.593199999999994
29000, 1449950, -35.055, -1.0, -19.422000000000008, -15.38, -1.0, -11.724900000000005
29200, 1459950, -31.515, -1.0, -18.446700000000007, -13.235, -0.975, -10.455400000000004
29400, 1469950, -30.795, -0.99, -18.034800000000004, -13.39, -0.83, -10.325399999999993
29600, 1479950, -31.14, -0.92, -17.607100000000003, -14.925, -0.9, -11.350400000000002
29800, 1489950, -32.31, -0.89, -18.393100000000004, -19.84, -0.995, -13.873999999999992
30000, 1499950, -29.725, -0.975, -17.6217, -17.85, -0.975, -12.974900000000007
30200, 1509950, -31.805, -0.92, -18.060799999999983, -12.76, -0.825, -10.063099999999997
30400, 1519950, -33.845, -0.975, -18.892700000000012, -14.72, -0.845, -10.936100000000003
30600, 1529950, -46.93, -0.995, -24.2881, -12.035, -0.895, -9.654000000000003
30800, 1539950, -39.06, -0.94, -20.95079999999999, -15.07, -0.965, -11.106400000000006
31000, 1549950, -34.66, -0.945, -19.181799999999996, -13.695, -0.965, -10.7948
31200, 1559950, -32.79, -0.875, -18.4097, -13.555, -0.985, -10.695200000000005
31400, 1569950, -34.77, -0.955, -19.208599999999993, -15.92, -0.945, -11.5329
31600, 1579950, -31.195, -0.9, -17.822300000000002, -12.13, -0.835, -9.520200000000003
31800, 1589950, -32.095, -0.885, -17.9284, -16.055, -0.965, -11.503000000000007
32000, 1599950, -35.4, -0.89, -19.424099999999996, -15.25, -0.845, -11.080499999999999
32200, 1609950, -39.24, -0.99, -21.0467, -16.225, -0.885, -11.830100000000005
32400, 1619950, -41.22, -0.975, -21.690599999999996, -22.185, -0.945, -14.352899999999995
32600, 1629950, -39.08, -0.995, -20.73539999999999, -15.315, -0.895, -11.25170000000001
32800, 1639950, -43.475, -0.97, -22.842399999999994, -18.125, -0.89, -12.725899999999994
33000, 1649950, -36.64, -0.985, -19.981499999999997, -15.92, -0.94, -11.628600000000004
33200, 1659950, -39.77, -0.985, -20.964399999999998, -16.355, -0.925, -11.780399999999991
33400, 1669950, -37.04, -1.0, -20.167299999999994, -19.1, -0.935, -13.036399999999997
33600, 1679950, -35.345, -0.835, -19.0792, -15.795, -0.935, -11.681600000000005
33800, 1689950, -34.06, -1.0, -19.11349999999999, -17.945, -0.925, -12.4408
34000, 1699950, -33.06, -0.99, -18.457000000000004, -21.2, -0.91, -13.794900000000002
34200, 1709950, -42.145, -1.0, -21.799400000000006, -24.29, -1.0, -15.32760000000001
34400, 1719950, -45.79, -1.0, -23.609699999999997, -17.48, -0.995, -12.240500000000003
34600, 1729950, -43.58, -1.0, -22.81189999999999, -16.975, -0.93, -12.146599999999996
34800, 1739950, -40.34, -0.995, -21.435499999999998, -15.005, -0.935, -11.448700000000008
35000, 1749950, -47.11, -1.0, -23.95789999999999, -15.925, -0.99, -11.865499999999992
35200, 1759950, -46.895, -1.0, -23.765999999999984, -14.83, -0.955, -11.305199999999996
35400, 1769950, -42.43, -1.0, -21.870699999999996, -14.14, -0.95, -11.009200000000003
35600, 1779950, -42.095, -1.0, -21.753800000000002, -13.115, -0.91, -10.1051
35800, 1789950, -39.985, -1.0, -20.515200000000004, -16.93, -0.965, -12.377599999999996
36000, 1799950, -35.13, -1.0, -19.118399999999994, -20.71, -0.985, -13.324100000000005
36200, 1809950, -41.59, -1.0, -21.49659999999999, -26.48, -0.97, -14.948399999999998
36400, 1819950, -40.79, -0.995, -21.196099999999998, -25.22, -0.98, -15.148200000000005
36600, 1829950, -42.68, -1.0, -22.17770000000002, -18.58, -0.925, -12.569800000000011
36800, 1839950, -35.935, -0.995, -19.497, -20.46, -0.93, -13.240800000000004
37000, 1849950, -40.96, -0.995, -20.830499999999997, -16.7, -0.91, -11.860600000000003
37200, 1859950, -36.8, -1.0, -19.517699999999987, -15.57, -0.92, -11.4228
37400, 1869950, -28.74, -0.995, -16.396799999999995, -18.98, -0.955, -12.569100000000002
37600, 1879950, -29.695, -1.0, -17.23800000000001, -16.715, -0.94, -11.959600000000009
37800, 1889950, -27.025, -0.995, -16.3476, -15.775, -0.98, -11.792800000000002
38000, 1899950, -33.375, -1.0, -18.775, -19.465, -0.98, -13.77599999999999
38200, 1909950, -30.035, -1.0, -17.3581, -14.205, -0.975, -10.93979999999999
38400, 1919950, -32.305, -0.995, -18.22440000000001, -15.49, -0.955, -11.453899999999999
38600, 1929950, -33.235, -1.0, -18.6076, -17.55, -0.9, -12.111500000000001
38800, 1939950, -31.76, -0.995, -18.050600000000003, -21.025, -0.95, -13.679900000000009
39000, 1949950, -40.995, -0.96, -21.661900000000006, -17.93, -0.905, -12.366700000000002
39200, 1959950, -30.42, -0.98, -17.99219999999999, -16.17, -0.895, -11.344600000000003
39400, 1969950, -29.09, -0.98, -16.6247, -19.46, -0.76, -12.431099999999997
39600, 1979950, -33.645, -1.0, -18.6496, -16.35, -0.795, -11.312600000000005
39800, 1989950, -30.925, -1.0, -17.553800000000003, -19.715, -1.0, -13.325900000000006
40000, 1999950, -31.24, -0.935, -17.240299999999994, -20.695, -0.985, -13.689699999999991
