episode,step,agent0_energy_min,agent0_attention_min,agent1_energy_min,agent1_attention_min
28000, 1399950, -49.98, -0.01, -41.49, 0.0
28100, 1404950, -50.0, 0.0, -40.07, 0.0
28200, 1409950, -49.94, -0.01, -38.96, -0.01
28300, 1414950, -49.59, -0.03, -38.8, -0.02
28400, 1419950, -49.98, 0.0, -39.24, -0.01
28500, 1424950, -49.99, 0.0, -38.99, -0.01
28600, 1429950, -49.97, -0.01, -42.81, -0.01
28700, 1434950, -49.97, -0.03, -43.9, 0.0
28800, 1439950, -40.61, -9.32, -44.04, 0.0
28900, 1444950, -48.68, -1.32, -43.88, -0.02
29000, 1449950, -45.13, -4.81, -39.58, -1.95
29100, 1454950, -45.93, -4.04, -40.9, -2.3
29200, 1459950, -49.99, 0.0, -45.82, -0.52
29300, 1464950, -50.0, 0.0, -46.42, -0.07
29400, 1469950, -49.96, -0.03, -48.71, -0.07
29500, 1474950, -50.0, 0.0, -34.45, -8.99
29600, 1479950, -49.99, 0.0, -33.01, -1.68
29700, 1484950, -49.97, 0.0, -44.28, -0.99
29800, 1489950, -49.99, 0.0, -45.65, -1.32
29900, 1494950, -49.99, 0.0, -45.12, -0.82
30000, 1499950, -50.0, 0.0, -43.75, -2.11
30100, 1504950, -49.98, -0.01, -47.08, -0.06
30200, 1509950, -49.99, -0.01, -47.44, -0.17
30300, 1514950, -49.99, 0.0, -48.44, -0.22
30400, 1519950, -49.98, 0.0, -48.01, -1.01
30500, 1524950, -49.99, -0.01, -47.97, -0.86
30600, 1529950, -49.97, -0.02, -46.97, -1.03
30700, 1534950, -49.98, 0.0, -47.0, -1.14
30800, 1539950, -49.99, 0.0, -48.41, -0.55
30900, 1544950, -49.96, -0.02, -47.76, -1.08
31000, 1549950, -49.96, -0.02, -47.08, -1.19
31100, 1554950, -49.88, 0.0, -31.79, -0.05
31200, 1559950, -49.99, 0.0, -21.33, -0.11
31300, 1564950, -49.99, 0.0, -48.4, -0.2
31400, 1569950, -49.97, -0.02, -48.17, -0.18
31500, 1574950, -46.47, -3.47, -28.7, -17.79
31600, 1579950, -49.0, -0.99, -31.83, -14.41
31700, 1584950, -48.04, -1.94, -40.11, -6.17
31800, 1589950, -47.45, -2.48, -48.77, -0.2
31900, 1594950, -49.5, -0.49, -48.99, -0.2
32000, 1599950, -49.97, 0.0, -49.35, -0.08
32100, 1604950, -49.99, 0.0, -49.38, -0.13
32200, 1609950, -49.98, -0.01, -48.11, -1.3
32300, 1614950, -49.95, -0.03, -48.34, -1.16
32400, 1619950, -49.95, -0.01, -49.19, -0.39
32500, 1624950, -49.98, 0.0, -47.5, -1.47
32600, 1629950, -49.97, 0.0, -49.13, -0.46
32700, 1634950, -49.96, -0.01, -49.41, -0.36
32800, 1639950, -49.98, 0.0, -49.03, -0.66
32900, 1644950, -49.98, -0.01, -49.34, -0.39
33000, 1649950, -49.51, -0.03, -48.65, -1.01
33100, 1654950, -49.16, 0.0, -49.67, 0.0
33200, 1659950, -49.75, -0.02, -49.8, -0.01
33300, 1664950, -49.71, -0.01, -49.48, -0.26
33400, 1669950, -49.96, -0.01, -49.48, -0.27
33500, 1674950, -49.99, 0.0, -49.68, -0.02
33600, 1679950, -49.98, -0.02, -49.92, -0.01
33700, 1684950, -49.98, -0.01, -49.88, -0.01
33800, 1689950, -49.98, -0.01, -49.83, -0.01
33900, 1694950, -49.97, -0.02, -49.79, 0.0
34000, 1699950, -49.96, -0.01, -49.81, 0.0
34100, 1704950, -49.97, -0.02, -49.73, -0.03
34200, 1709950, -49.96, 0.0, -49.8, -0.01
34300, 1714950, -49.98, -0.01, -49.63, -0.03
34400, 1719950, -49.95, -0.02, -49.69, -0.02
34500, 1724950, -49.95, -0.04, -49.22, -0.01
34600, 1729950, -49.96, -0.02, -49.08, -0.09
34700, 1734950, -49.99, -0.01, -49.27, -0.26
34800, 1739950, -49.98, -0.01, -49.44, -0.07
34900, 1744950, -49.99, 0.0, -49.12, -0.14
35000, 1749950, -50.0, 0.0, -48.65, -0.84
35100, 1754950, -49.97, 0.0, -49.21, -0.38
35200, 1759950, -49.78, -0.22, -49.58, -0.17
35300, 1764950, -48.76, -1.2, -49.74, -0.02
35400, 1769950, -48.93, -1.03, -49.67, -0.07
35500, 1774950, -49.12, -0.86, -49.69, -0.06
35600, 1779950, -49.61, -0.37, -49.34, -0.35
35700, 1784950, -48.79, -1.2, -49.23, -0.5
35800, 1789950, -49.41, -0.58, -49.57, -0.26
35900, 1794950, -49.15, -0.83, -48.68, -1.19
36000, 1799950, -48.8, -1.19, -49.14, -0.64
36100, 1804950, -49.66, -0.29, -49.65, -0.16
36200, 1809950, -49.97, -0.01, -49.69, -0.09
36300, 1814950, -49.93, -0.05, -49.46, -0.22
36400, 1819950, -47.39, -0.87, -49.38, -0.24
36500, 1824950, -37.74, -0.06, -47.19, -2.56
36600, 1829950, -41.08, -0.03, -49.85, -0.01
36700, 1834950, -42.07, -0.01, -49.87, -0.01
36800, 1839950, -46.44, -0.05, -49.88, 0.0
36900, 1844950, -47.76, 0.0, -49.56, 0.0
37000, 1849950, -47.17, -0.01, -49.86, 0.0
37100, 1854950, -49.07, 0.0, -49.64, -0.01
37200, 1859950, -49.78, -0.01, -49.63, -0.17
37300, 1864950, -49.96, -0.01, -49.02, -0.64
37400, 1869950, -49.98, -0.01, -48.27, -1.34
37500, 1874950, -49.99, 0.0, -46.66, -3.07
37600, 1879950, -49.99, -0.01, -44.74, -4.8
37700, 1884950, -49.86, -0.01, -43.49, -5.84
37800, 1889950, -45.42, -0.04, -46.26, -3.31
37900, 1894950, -48.32, -0.02, -44.2, -5.51
38000, 1899950, -49.26, 0.0, -44.89, -4.73
38100, 1904950, -48.26, -0.02, -49.4, -0.34
38200, 1909950, -48.24, -0.02, -49.8, 0.0
38300, 1914950, -49.13, -0.04, -49.79, 0.0
38400, 1919950, -48.86, -0.02, -49.66, 0.0
38500, 1924950, -41.66, -0.02, -49.81, -0.02
38600, 1929950, -35.78, -0.02, -49.14, 0.0
38700, 1934950, -36.96, -0.28, -49.74, -0.02
38800, 1939950, -48.09, -1.12, -49.62, -0.01
38900, 1944950, -49.59, -0.39, -49.68, -0.02
39000, 1949950, -49.92, -0.06, -49.87, 0.0
39100, 1954950, -49.97, -0.03, -47.08, -0.02
39200, 1959950, -49.79, -0.05, -44.54, -0.03
39300, 1964950, -47.84, -2.14, -44.37, -0.09
39400, 1969950, -33.63, -16.37, -44.53, -0.54
39500, 1974950, -45.88, -2.4, -43.97, -0.13
39600, 1979950, -45.7, -0.7, -40.92, -0.36
39700, 1984950, -46.3, -0.24, -39.75, -0.16
39800, 1989950, -45.92, -0.02, -46.53, -0.29
39900, 1994950, -47.0, -0.03, -46.56, -0.02
40000, 1999950, -49.41, -0.02, -44.04, -0.55
