episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
30200, 1509950, -30.15, -1.0, -17.84089999999999, -15.02, -1.0, -11.269100000000003
30400, 1519950, -26.505, -0.985, -16.0752, -13.5, -0.99, -10.219300000000002
30600, 1529950, -26.065, -0.995, -16.0044, -12.935, -0.995, -10.038800000000004
30800, 1539950, -26.105, -0.995, -16.344200000000004, -10.4, -0.615, -7.495299999999997
31000, 1549950, -22.93, -0.99, -15.0525, -13.55, -0.98, -10.44910000000001
31200, 1559950, -25.0, -1.0, -15.760000000000005, -13.14, -0.99, -10.078400000000006
31400, 1569950, -22.275, -0.995, -14.720400000000005, -12.805, -0.965, -9.898000000000009
31600, 1579950, -28.56, -0.995, -17.017500000000002, -13.56, -0.95, -10.175000000000002
31800, 1589950, -26.575, -0.99, -16.097099999999998, -12.76, -0.985, -10.000899999999996
32000, 1599950, -22.245, -0.995, -14.564599999999995, -12.875, -0.94, -9.715499999999999
32200, 1609950, -24.41, -0.99, -14.9635, -13.12, -0.99, -9.932200000000003
32400, 1619950, -21.38, -1.0, -14.021599999999989, -13.03, -0.865, -9.580499999999999
32600, 1629950, -22.1, -1.0, -14.243200000000002, -14.255, -0.975, -10.441100000000004
32800, 1639950, -21.35, -1.0, -13.955199999999998, -13.77, -1.0, -10.224400000000005
33000, 1649950, -22.755, -1.0, -14.482399999999993, -14.815, -0.985, -10.913799999999998
33200, 1659950, -18.725, -0.985, -12.807600000000004, -12.28, -1.0, -9.650600000000003
33400, 1669950, -19.84, -0.995, -13.33970000000001, -11.22, -0.915, -8.7437
33600, 1679950, -20.725, -0.965, -13.986400000000009, -12.22, -0.96, -9.497700000000005
33800, 1689950, -19.965, -0.99, -13.590100000000005, -11.255, -0.96, -9.178100000000006
34000, 1699950, -19.45, -1.0, -13.362199999999996, -13.185, -0.99, -10.339300000000003
34200, 1709950, -19.0, -1.0, -13.085799999999999, -12.05, -0.995, -9.7331
34400, 1719950, -22.19, -1.0, -14.3444, -12.55, -0.995, -9.8772
34600, 1729950, -23.395, -1.0, -15.123900000000006, -11.96, -0.95, -9.5693
34800, 1739950, -20.675, -1.0, -14.153499999999994, -12.755, -0.935, -9.6719
35000, 1749950, -20.185, -0.88, -13.210199999999995, -13.505, -0.95, -9.861699999999997
35200, 1759950, -20.4, -0.945, -13.814800000000012, -14.675, -0.995, -10.924399999999999
35400, 1769950, -20.645, -0.94, -13.338299999999997, -12.79, -0.945, -9.872200000000001
35600, 1779950, -18.925, -0.91, -12.975900000000001, -13.625, -0.945, -10.377700000000003
35800, 1789950, -20.765, -0.995, -14.350600000000002, -13.345, -0.84, -9.877800000000002
36000, 1799950, -22.18, -0.99, -14.891300000000003, -14.075, -0.985, -10.474300000000005
36200, 1809950, -19.695, -0.96, -12.939799999999998, -12.95, -0.975, -10.025599999999997
36400, 1819950, -22.2, -0.99, -14.331100000000003, -13.115, -0.97, -9.984199999999998
36600, 1829950, -20.3, -1.0, -13.914499999999997, -12.935, -0.76, -9.669799999999999
36800, 1839950, -20.82, -1.0, -14.12460000000001, -12.535, -0.98, -9.933200000000006
37000, 1849950, -19.805, -0.99, -13.569600000000007, -12.475, -1.0, -9.794200000000004
37200, 1859950, -19.025, -0.995, -12.9734, -11.375, -0.985, -9.330700000000007
37400, 1869950, -17.545, -1.0, -12.595499999999998, -10.965, -1.0, -9.019000000000002
37600, 1879950, -20.24, -0.99, -13.965100000000005, -12.89, -0.965, -10.225500000000006
37800, 1889950, -17.025, -0.96, -12.562099999999994, -11.02, -0.855, -8.655000000000001
38000, 1899950, -17.425, -0.875, -12.463699999999996, -11.05, -0.925, -8.8837
38200, 1909950, -18.52, -0.905, -12.7951, -12.355, -0.93, -9.983800000000008
38400, 1919950, -22.51, -0.925, -14.67260000000001, -13.225, -0.995, -10.530699999999998
38600, 1929950, -23.95, -0.915, -15.370400000000002, -12.455, -0.995, -10.0899
38800, 1939950, -22.925, -0.985, -14.7081, -10.95, -1.0, -8.9191
39000, 1949950, -20.93, -1.0, -14.290300000000007, -11.635, -0.995, -9.4457
39200, 1959950, -22.125, -1.0, -14.938499999999994, -12.365, -0.99, -10.037300000000004
39400, 1969950, -17.54, -1.0, -12.822300000000007, -11.2, -0.99, -9.2584
39600, 1979950, -18.91, -0.995, -13.331400000000004, -10.675, -0.905, -8.799900000000003
39800, 1989950, -23.795, -0.995, -14.918299999999993, -12.9, -0.96, -10.33120000000001
40000, 1999950, -23.715, -0.995, -14.527899999999999, -11.815, -0.975, -9.428500000000005
