episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
11600, 579950, -8.23, -0.275, -4.436599999999999, -47.975, -0.975, -24.15370000000001
11800, 589950, -10.875, -0.315, -5.545099999999999, -48.805, -0.94, -24.59889999999999
12000, 599950, -7.065, -0.29, -3.7683999999999993, -48.365, -0.98, -24.3477
12200, 609950, -9.06, -0.305, -4.971800000000001, -48.655, -0.97, -24.5222
12400, 619950, -9.115, -0.285, -4.896, -48.185, -0.97, -24.201999999999988
12600, 629950, -7.07, -0.28, -4.314400000000002, -48.29, -0.96, -24.296399999999995
12800, 639950, -7.985, -0.28, -4.5367000000000015, -48.43, -0.96, -24.352299999999993
13000, 649950, -11.08, -0.295, -5.510000000000002, -48.68, -0.995, -24.56409999999999
13200, 659950, -8.195, -0.265, -4.5643, -48.8, -0.97, -24.5925
13400, 669950, -9.49, -0.285, -4.795300000000001, -49.07, -0.99, -24.78349999999999
13600, 679950, -8.025, -0.23, -4.0569, -48.965, -0.995, -24.780800000000003
13800, 689950, -8.805, -0.24, -4.659499999999999, -49.01, -0.995, -24.768700000000003
14000, 699950, -11.42, -0.295, -6.330299999999999, -48.555, -0.955, -24.461899999999996
14200, 709950, -10.43, -0.28, -5.3119, -48.715, -0.985, -24.595899999999997
14400, 719950, -14.385, -0.315, -7.087600000000002, -47.97, -0.98, -24.0619
14600, 729950, -10.425, -0.305, -5.454400000000001, -48.525, -1.0, -24.426100000000005
14800, 739950, -11.63, -0.305, -5.892300000000001, -48.425, -0.99, -24.429299999999998
15000, 749950, -10.665, -0.275, -5.1589, -48.975, -0.995, -24.772399999999983
15200, 759950, -14.215, -0.345, -7.218300000000003, -49.285, -1.0, -24.982600000000005
15400, 769950, -7.88, -0.24, -3.9635000000000002, -49.36, -0.995, -25.05099999999999
15600, 779950, -9.36, -0.29, -4.980099999999998, -49.175, -0.995, -24.930199999999992
15800, 789950, -8.615, -0.315, -4.213100000000001, -48.925, -0.99, -24.715199999999992
16000, 799950, -12.05, -0.3, -6.021099999999999, -49.395, -0.99, -25.048599999999997
16200, 809950, -15.835, -0.345, -8.332799999999999, -49.67, -0.995, -25.248199999999983
16400, 819950, -12.45, -0.34, -6.6354999999999995, -49.67, -0.995, -25.260699999999996
16600, 829950, -8.515, -0.265, -4.998200000000002, -48.965, -0.99, -24.76470000000001
16800, 839950, -11.2, -0.33, -6.289899999999994, -49.275, -0.995, -24.989199999999993
17000, 849950, -14.065, -0.29, -7.2702000000000035, -49.535, -0.995, -25.200000000000003
17200, 859950, -15.84, -0.345, -7.8714999999999975, -49.19, -0.99, -24.9465
17400, 869950, -12.755, -0.325, -6.538299999999996, -49.45, -0.995, -25.14129999999999
17600, 879950, -16.695, -0.325, -7.9728999999999965, -49.435, -0.995, -25.153
17800, 889950, -11.805, -0.32, -5.903099999999999, -49.46, -0.995, -25.156999999999993
18000, 899950, -11.135, -0.265, -5.460799999999999, -49.435, -0.995, -25.120599999999996
18200, 909950, -12.93, -0.3, -6.379100000000001, -49.1, -0.975, -24.93740000000001
18400, 919950, -15.68, -0.325, -7.659299999999999, -49.415, -0.99, -25.098900000000004
18600, 929950, -8.475, -0.32, -4.493100000000002, -49.425, -0.99, -25.099900000000005
18800, 939950, -11.86, -0.29, -6.377800000000001, -49.695, -0.995, -25.283199999999997
19000, 949950, -14.995, -0.29, -7.096800000000002, -49.595, -1.0, -25.201299999999996
19200, 959950, -11.705, -0.26, -5.788400000000001, -49.47, -1.0, -25.1498
19400, 969950, -14.795, -0.33, -7.194900000000003, -49.495, -1.0, -25.220100000000002
19600, 979950, -13.245, -0.305, -6.3064, -49.595, -1.0, -25.265000000000004
19800, 989950, -12.605, -0.3, -6.2728, -49.74, -0.995, -25.327600000000004
20000, 999950, -17.825, -0.275, -8.452699999999998, -49.395, -0.99, -25.096099999999996
