episode,step,agent0_energy_min,agent0_attention_min,agent1_energy_min,agent1_attention_min
7400, 369950, 0.0, -0.01, -43.12, -0.1
7500, 374950, -0.02, -0.09, -40.71, -0.08
7600, 379950, -0.12, -0.02, -42.05, -0.06
7700, 384950, -0.54, -0.12, -40.87, -0.18
7800, 389950, -0.01, -0.04, -40.26, -0.07
7900, 394950, -0.81, -0.03, -40.61, -0.15
8000, 399950, -0.16, -0.1, -41.01, -0.2
8100, 404950, -1.34, -0.04, -41.51, -0.03
8200, 409950, -0.07, -0.06, -39.15, -0.03
8300, 414950, -0.22, -0.02, -43.1, -0.03
8400, 419950, -1.47, -0.12, -45.43, -0.02
8500, 424950, -1.32, -0.09, -46.07, -0.01
8600, 429950, -0.18, -0.01, -43.73, -0.04
8700, 434950, -0.73, -0.22, -42.67, -0.03
8800, 439950, -1.97, -0.29, -44.7, -0.01
8900, 444950, -1.33, -0.05, -43.84, -0.04
9000, 449950, -1.16, -0.1, -42.26, -0.04
9100, 454950, -0.32, -0.1, -45.16, -0.02
9200, 459950, -1.55, -0.05, -46.86, -0.04
9300, 464950, -1.24, -0.18, -46.85, -0.01
9400, 469950, -1.94, -0.07, -44.46, -0.02
9500, 474950, -2.28, -0.12, -46.21, -0.03
9600, 479950, -1.89, -0.06, -46.84, 0.0
9700, 484950, -17.28, -0.42, -45.61, -0.02
9800, 489950, -1.24, -0.1, -46.65, 0.0
9900, 494950, -1.56, -0.01, -46.57, -0.02
10000, 499950, -1.11, -0.05, -47.28, -0.02
10100, 504950, -4.48, -0.18, -47.64, -0.06
10200, 509950, -5.3, -0.27, -47.63, -0.01
10300, 514950, -28.25, -0.2, -47.58, 0.0
10400, 519950, -26.23, -15.37, -47.69, -0.01
10500, 524950, -26.98, -2.85, -48.24, -0.03
10600, 529950, -33.58, -4.71, -48.61, -0.02
10700, 534950, -40.08, -1.99, -48.33, 0.0
10800, 539950, -13.43, -0.55, -49.03, -0.01
10900, 544950, -41.59, -2.42, -49.19, -0.01
11000, 549950, -12.95, -0.38, -49.29, -0.02
11100, 554950, -0.7, -0.1, -49.33, -0.02
11200, 559950, -1.57, -0.1, -48.28, -0.02
11300, 564950, -12.03, -0.67, -48.84, 0.0
11400, 569950, -36.54, -0.25, -49.03, 0.0
11500, 574950, -38.17, -0.44, -48.82, 0.0
11600, 579950, -41.99, -0.36, -48.89, -0.01
11700, 584950, -36.07, -0.29, -46.28, -0.04
11800, 589950, -34.97, -0.12, -47.6, -0.02
11900, 594950, -38.3, -0.29, -46.23, -0.06
12000, 599950, -42.34, -0.13, -45.67, -0.06
12100, 604950, -46.23, -0.11, -47.21, -0.05
12200, 609950, -45.44, -0.16, -43.87, -0.02
12300, 614950, -44.65, -0.16, -45.66, -0.05
12400, 619950, -37.7, -0.23, -43.37, -0.03
12500, 624950, -42.01, -0.21, -43.92, -0.02
12600, 629950, -39.81, -0.16, -42.52, -0.01
12700, 634950, -16.5, -0.11, -43.85, -0.04
12800, 639950, -44.66, -0.07, -43.77, -0.05
12900, 644950, -26.14, -0.58, -47.34, -0.03
13000, 649950, -0.66, -0.05, -47.41, -0.03
13100, 654950, -3.82, -0.14, -46.74, -0.05
13200, 659950, -41.46, -0.53, -48.14, -0.02
13300, 664950, -46.95, -0.5, -47.5, -0.01
13400, 669950, -47.36, -0.39, -44.46, -0.04
13500, 674950, -47.53, -0.25, -47.74, -0.01
13600, 679950, -42.92, -0.36, -47.9, -0.01
13700, 684950, -33.12, -0.67, -47.78, 0.0
13800, 689950, -30.74, -1.19, -47.22, -0.01
13900, 694950, -37.36, -0.65, -47.54, -0.04
14000, 699950, -43.88, -1.55, -48.12, 0.0
14100, 704950, -43.55, -0.98, -47.31, -0.02
14200, 709950, -43.32, -2.33, -46.6, -0.01
14300, 714950, -45.21, -1.42, -48.68, -0.02
14400, 719950, -43.97, -1.95, -47.86, 0.0
14500, 724950, -42.85, -1.9, -48.68, 0.0
14600, 729950, -45.11, -1.65, -44.44, 0.0
14700, 734950, -46.08, -0.84, -47.88, -0.01
14800, 739950, -45.16, -1.67, -48.65, -0.01
14900, 744950, -43.0, -1.58, -49.24, -0.02
15000, 749950, -22.0, -0.88, -49.55, -0.01
15100, 754950, -19.1, -0.58, -48.2, -0.04
15200, 759950, -45.2, -2.34, -47.83, -0.02
15300, 764950, -42.54, -1.06, -48.89, -0.03
15400, 769950, -44.15, -1.23, -47.01, -0.02
15500, 774950, -46.86, -0.61, -46.47, 0.0
15600, 779950, -46.95, -0.81, -45.17, 0.0
15700, 784950, -46.62, -1.39, -40.7, -0.01
15800, 789950, -46.1, -1.82, -36.11, -0.01
15900, 794950, -45.09, -1.92, -38.95, -0.02
16000, 799950, -47.5, -0.73, -35.6, -0.01
16100, 804950, -42.39, -1.54, -39.53, -0.01
16200, 809950, -42.51, -1.15, -36.51, -0.01
16300, 814950, -44.48, -1.51, -35.94, -0.02
16400, 819950, -44.42, -1.69, -36.7, -0.03
16500, 824950, -46.33, -1.58, -45.6, -0.01
16600, 829950, -46.09, -1.41, -37.72, -0.03
16700, 834950, -40.52, -2.13, -39.42, 0.0
16800, 839950, -37.91, -3.7, -36.82, -0.01
16900, 844950, -40.42, -2.62, -35.85, 0.0
17000, 849950, -44.85, -3.45, -35.53, 0.0
17100, 854950, -48.21, -1.3, -38.96, 0.0
17200, 859950, -48.2, -1.2, -35.53, -0.04
17300, 864950, -49.13, -0.48, -38.46, -0.01
17400, 869950, -47.35, -1.09, -39.7, 0.0
17500, 874950, -48.21, -0.93, -38.36, 0.0
17600, 879950, -48.53, -0.91, -39.33, -0.01
17700, 884950, -48.93, -0.59, -37.22, -0.03
17800, 889950, -49.01, -0.65, -35.01, -0.05
17900, 894950, -49.29, -0.49, -39.94, 0.0
18000, 899950, -49.14, -0.57, -40.09, 0.0
18100, 904950, -48.86, -0.72, -36.34, -0.02
18200, 909950, -49.44, -0.22, -34.73, -0.04
18300, 914950, -48.91, -0.82, -38.05, -0.01
18400, 919950, -49.14, -0.72, -37.82, -0.04
18500, 924950, -48.12, -1.68, -44.33, -0.07
18600, 929950, -48.68, -1.16, -37.99, -0.05
18700, 934950, -49.03, -0.7, -33.08, 0.0
18800, 939950, -49.1, -0.62, -36.54, -0.05
18900, 944950, -49.32, -0.5, -32.14, 0.0
19000, 949950, -49.16, -0.69, -34.61, -0.05
19100, 954950, -49.11, -0.51, -38.23, -0.34
19200, 959950, -44.77, -0.67, -39.09, -0.18
19300, 964950, -46.08, -0.95, -35.34, 0.0
19400, 969950, -47.9, -0.65, -38.72, -0.02
19500, 974950, -45.85, -1.76, -34.66, -0.01
19600, 979950, -49.15, -0.52, -40.52, -0.01
19700, 984950, -49.28, -0.48, -43.48, -0.02
19800, 989950, -49.27, -0.59, -39.91, -0.01
19900, 994950, -48.22, -1.53, -43.02, -0.01
20000, 999950, -49.35, -0.41, -39.67, 0.0
20100, 1004950, -48.62, -1.01, -39.07, 0.0
20200, 1009950, -49.41, -0.36, -36.97, -0.04
20300, 1014950, -49.5, -0.2, -37.72, 0.0
20400, 1019950, -49.54, -0.26, -36.79, -0.01
20500, 1024950, -48.95, -0.64, -38.36, -0.03
20600, 1029950, -49.06, -0.65, -38.58, -0.04
20700, 1034950, -49.44, -0.46, -43.65, -0.04
20800, 1039950, -49.68, -0.23, -37.49, -0.01
20900, 1044950, -47.08, -0.83, -43.48, -0.16
21000, 1049950, -47.03, -0.48, -40.27, -0.31
21100, 1054950, -45.17, -0.25, -39.33, -0.46
21200, 1059950, -45.37, -0.58, -36.87, -1.38
21300, 1064950, -47.87, -0.17, -41.96, -0.72
21400, 1069950, -48.21, -0.56, -38.33, -0.2
21500, 1074950, -43.03, -0.97, -36.92, -0.98
21600, 1079950, -44.71, -0.99, -36.36, -0.66
21700, 1084950, -45.6, -1.15, -39.63, -0.22
21800, 1089950, -47.39, -0.31, -35.4, -0.31
21900, 1094950, -48.78, -0.4, -39.11, -0.07
22000, 1099950, -48.29, -0.01, -32.35, 0.0
22100, 1104950, -49.84, 0.0, -37.84, -0.02
22200, 1109950, -49.21, 0.0, -34.55, -0.09
22300, 1114950, -46.21, -0.04, -29.25, -0.19
22400, 1119950, -48.58, 0.0, -37.07, -0.08
22500, 1124950, -49.47, -0.01, -36.5, -1.22
22600, 1129950, -48.9, -0.08, -35.67, -0.25
22700, 1134950, -48.51, -0.12, -37.17, -0.53
22800, 1139950, -49.67, -0.11, -30.33, -0.26
22900, 1144950, -48.56, -0.25, -31.16, -0.12
23000, 1149950, -45.47, -3.17, -34.25, -0.61
23100, 1154950, -48.65, -1.09, -37.48, -2.27
23200, 1159950, -45.59, -0.13, -26.17, -3.7
23300, 1164950, -20.88, -0.01, -26.52, -1.42
23400, 1169950, -42.06, -0.01, -31.1, -0.16
23500, 1174950, -47.94, -0.35, -33.71, -0.27
23600, 1179950, -45.77, -0.88, -30.0, -0.26
23700, 1184950, -46.86, -0.59, -33.91, -0.08
23800, 1189950, -44.69, -0.79, -27.22, -0.87
23900, 1194950, -43.16, -4.13, -34.38, -4.29
24000, 1199950, -46.19, -0.71, -35.77, -0.01
24100, 1204950, -46.63, -0.01, -31.84, -0.12
24200, 1209950, -47.5, 0.0, -29.31, -0.07
24300, 1214950, -48.04, -0.01, -30.62, -0.05
24400, 1219950, -45.7, -0.03, -28.7, -0.07
24500, 1224950, -44.97, -0.03, -27.45, -0.11
24600, 1229950, -41.23, -0.03, -25.96, -0.67
24700, 1234950, -37.19, -0.02, -25.1, -4.64
24800, 1239950, -38.88, 0.0, -25.83, -3.29
24900, 1244950, -43.22, -0.02, -26.16, -8.14
25000, 1249950, -47.28, -0.03, -28.0, -7.04
25100, 1254950, -42.18, -0.03, -27.98, -0.67
25200, 1259950, -45.72, -0.01, -33.99, -0.34
25300, 1264950, -45.05, -0.04, -25.63, -1.37
25400, 1269950, -44.26, -0.04, -20.67, -6.02
25500, 1274950, -40.26, -0.01, -26.03, -0.7
25600, 1279950, -46.81, -0.01, -22.3, -3.98
25700, 1284950, -45.56, 0.0, -22.75, -7.16
25800, 1289950, -43.62, -0.02, -20.87, -1.1
25900, 1294950, -47.59, -0.02, -24.72, -0.43
26000, 1299950, -47.08, -0.01, -19.47, -3.43
26100, 1304950, -45.87, -0.05, -22.86, -2.7
26200, 1309950, -48.41, -0.01, -23.38, -1.0
26300, 1314950, -48.55, 0.0, -25.39, -1.14
26400, 1319950, -40.45, 0.0, -25.09, -1.86
26500, 1324950, -43.83, -0.02, -28.01, -1.65
26600, 1329950, -47.32, 0.0, -23.66, -1.35
26700, 1334950, -46.68, 0.0, -29.96, -1.38
26800, 1339950, -38.61, 0.0, -29.89, -0.4
26900, 1344950, -43.11, -0.01, -27.05, -1.65
27000, 1349950, -44.71, -0.53, -23.14, -0.5
27100, 1354950, -41.79, -1.22, -23.91, -1.37
27200, 1359950, -41.09, -1.04, -22.93, -1.34
27300, 1364950, -45.3, -0.02, -23.95, -1.37
27400, 1369950, -47.13, -0.03, -25.77, -0.44
27500, 1374950, -46.6, 0.0, -24.72, -0.19
27600, 1379950, -44.44, -0.03, -24.14, -0.64
27700, 1384950, -44.82, -0.01, -22.41, -0.19
27800, 1389950, -45.0, -0.01, -21.67, -0.13
27900, 1394950, -46.52, 0.0, -22.41, -0.2
28000, 1399950, -49.15, 0.0, -24.62, -0.11
28100, 1404950, -48.26, -0.02, -22.43, -0.19
28200, 1409950, -49.37, 0.0, -21.16, -0.52
28300, 1414950, -45.74, 0.0, -21.54, -0.75
28400, 1419950, -42.43, -0.02, -20.18, -0.22
28500, 1424950, -44.12, -0.05, -21.12, -0.03
28600, 1429950, -48.08, -0.01, -20.77, -0.08
28700, 1434950, -43.12, 0.0, -18.92, -0.03
28800, 1439950, -34.22, -0.03, -24.6, -0.02
28900, 1444950, -45.19, -0.06, -25.78, -0.03
29000, 1449950, -43.09, -0.02, -19.59, -0.11
29100, 1454950, -37.68, -0.01, -20.91, -0.17
29200, 1459950, -37.29, 0.0, -20.6, -0.23
29300, 1464950, -40.88, 0.0, -17.7, -0.25
29400, 1469950, -45.66, -0.21, -11.26, -0.06
29500, 1474950, -45.24, 0.0, -13.87, -0.09
29600, 1479950, -42.91, -0.01, -20.32, -0.06
29700, 1484950, -47.07, -0.01, -18.89, -0.03
29800, 1489950, -43.15, -0.02, -21.63, 0.0
29900, 1494950, -45.88, 0.0, -21.09, -0.02
30000, 1499950, -42.3, -0.05, -22.03, -0.04
30100, 1504950, -41.68, -0.47, -19.22, -0.01
30200, 1509950, -44.93, -0.23, -21.33, -0.03
30300, 1514950, -47.54, -0.03, -23.13, -0.01
30400, 1519950, -41.55, -0.21, -21.17, -1.14
30500, 1524950, -43.49, -0.03, -24.76, -1.56
30600, 1529950, -44.14, -0.1, -24.11, -1.03
30700, 1534950, -40.58, -0.58, -22.51, -0.44
30800, 1539950, -41.06, -0.52, -17.48, -0.57
30900, 1544950, -41.2, -0.77, -18.73, -0.03
31000, 1549950, -40.16, -0.59, -18.34, -0.01
31100, 1554950, -43.31, -0.19, -15.44, -0.02
31200, 1559950, -46.51, -1.04, -18.46, -0.08
31300, 1564950, -39.82, -0.23, -22.22, -0.67
31400, 1569950, -35.03, -0.14, -17.35, -0.47
31500, 1574950, -44.89, -0.02, -15.83, -0.04
31600, 1579950, -43.41, -0.04, -19.33, -0.03
31700, 1584950, -40.22, -0.13, -19.04, 0.0
31800, 1589950, -40.25, -0.85, -21.77, -0.01
31900, 1594950, -47.21, -0.27, -23.23, -0.03
32000, 1599950, -49.89, -0.05, -24.54, -0.02
32100, 1604950, -45.38, -0.54, -21.53, -0.01
32200, 1609950, -44.04, -0.56, -18.31, -0.03
32300, 1614950, -44.44, -0.09, -18.51, -0.02
32400, 1619950, -43.01, -0.05, -20.98, -0.01
32500, 1624950, -43.44, -0.09, -19.73, -0.01
32600, 1629950, -43.49, -0.27, -17.8, -0.02
32700, 1634950, -41.58, -0.13, -24.61, -0.03
32800, 1639950, -41.33, -0.24, -17.37, -0.02
32900, 1644950, -42.24, -0.18, -18.59, -0.08
33000, 1649950, -40.64, -0.92, -16.8, -0.58
33100, 1654950, -40.79, -0.04, -20.72, -0.42
33200, 1659950, -43.95, -0.15, -17.42, -0.23
33300, 1664950, -40.08, -0.52, -19.17, 0.0
33400, 1669950, -42.24, -0.32, -19.7, -0.07
33500, 1674950, -48.3, -0.15, -18.97, -0.52
33600, 1679950, -48.07, -0.37, -18.06, -0.27
33700, 1684950, -42.51, -6.17, -20.82, -0.2
33800, 1689950, -46.77, -0.77, -19.11, -0.26
33900, 1694950, -47.21, -0.47, -19.38, -0.03
34000, 1699950, -47.36, -0.31, -17.85, -0.07
34100, 1704950, -48.14, -0.02, -18.18, -0.08
34200, 1709950, -43.98, -0.2, -21.9, -0.16
34300, 1714950, -46.78, -0.27, -19.08, -0.28
34400, 1719950, -44.44, -0.12, -19.36, -0.6
34500, 1724950, -43.94, -0.01, -19.79, -0.77
34600, 1729950, -44.86, -0.14, -18.07, -0.3
34700, 1734950, -45.93, -0.57, -16.67, -0.55
34800, 1739950, -44.79, -0.07, -18.09, -0.1
34900, 1744950, -42.29, 0.0, -18.08, -0.02
35000, 1749950, -43.29, -0.05, -16.28, -0.01
35100, 1754950, -40.92, -5.01, -17.84, -0.01
35200, 1759950, -43.96, -3.39, -20.44, -0.35
35300, 1764950, -40.08, -0.61, -17.82, -1.18
35400, 1769950, -43.43, -0.15, -15.61, -1.92
35500, 1774950, -41.87, -0.33, -18.27, -1.77
35600, 1779950, -42.02, -0.43, -20.05, -1.65
35700, 1784950, -41.32, -0.34, -20.41, -2.68
35800, 1789950, -45.7, -0.54, -24.7, -3.13
35900, 1794950, -42.12, -2.12, -24.1, -2.53
36000, 1799950, -42.75, -0.26, -21.13, -0.58
36100, 1804950, -41.59, -0.01, -21.94, -0.48
36200, 1809950, -35.32, -0.04, -19.32, -0.65
36300, 1814950, -37.16, -0.14, -18.95, -1.13
36400, 1819950, -40.61, -0.03, -24.33, -1.15
36500, 1824950, -39.28, -0.01, -23.56, -2.84
36600, 1829950, -39.32, -0.04, -21.62, -2.77
36700, 1834950, -40.97, -0.05, -21.91, -1.1
36800, 1839950, -39.91, -0.02, -21.23, -0.63
36900, 1844950, -41.71, -0.1, -24.71, -0.27
37000, 1849950, -41.72, -0.07, -23.48, -0.08
37100, 1854950, -37.84, -0.02, -26.68, -0.09
37200, 1859950, -39.83, -0.04, -16.81, -0.06
37300, 1864950, -45.55, -0.05, -19.02, -0.13
37400, 1869950, -41.74, -0.39, -24.26, -0.46
37500, 1874950, -43.01, -0.14, -23.03, -0.47
37600, 1879950, -41.87, 0.0, -22.62, -0.16
37700, 1884950, -37.94, -0.01, -27.49, -0.11
37800, 1889950, -40.0, -0.01, -36.6, -0.25
37900, 1894950, -44.38, 0.0, -33.48, -0.23
38000, 1899950, -43.08, -0.01, -29.62, -0.12
38100, 1904950, -44.42, -0.01, -29.83, -0.21
38200, 1909950, -44.18, -0.03, -27.9, -1.01
38300, 1914950, -43.16, -0.59, -24.43, -2.08
38400, 1919950, -42.92, -1.09, -21.19, -1.57
38500, 1924950, -46.22, -0.01, -21.74, -2.95
38600, 1929950, -42.2, 0.0, -21.73, -0.86
38700, 1934950, -44.57, -0.01, -20.22, -0.81
38800, 1939950, -43.15, -0.02, -19.59, -0.15
38900, 1944950, -42.55, -0.04, -22.28, -0.27
39000, 1949950, -43.14, -0.02, -18.75, -0.4
39100, 1954950, -42.46, -0.03, -21.04, -0.28
39200, 1959950, -44.04, -0.05, -17.13, -0.13
39300, 1964950, -39.09, 0.0, -18.73, -0.18
39400, 1969950, -40.82, -0.01, -18.3, -0.44
39500, 1974950, -42.36, -0.03, -18.71, -1.09
39600, 1979950, -47.81, -0.05, -19.29, -1.42
39700, 1984950, -42.52, 0.0, -19.43, -1.84
39800, 1989950, -44.56, -0.03, -19.14, -0.06
39900, 1994950, -42.78, -0.01, -20.5, -0.05
40000, 1999950, -41.56, -0.02, -17.93, -0.07
