episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg,agent2_energy_min,agent2_energy_max,agent2_energy_avg,agent3_energy_min,agent3_energy_max,agent3_energy_avg
5000, 249950, -41.05, -0.525, -20.1229, -24.955, -0.505, -12.824600000000006, -25.07, -0.25, -11.8304, -16.885, -0.34, -8.401599999999997
5200, 259950, -39.235, -0.465, -19.945599999999978, -20.81, -0.475, -11.021900000000002, -32.0, -0.225, -14.8993, -9.26, -0.205, -4.6161
5400, 269950, -38.4, -0.46, -19.3905, -19.99, -0.56, -11.026499999999999, -28.06, -0.19, -12.737099999999996, -13.28, -0.25, -6.358400000000001
5600, 279950, -40.7, -0.495, -20.142099999999992, -19.245, -0.45, -10.038699999999999, -28.575, -0.235, -13.581600000000003, -10.445, -0.185, -5.063500000000004
5800, 289950, -45.84, -0.73, -23.190900000000006, -21.755, -0.525, -11.378299999999994, -34.095, -0.34, -16.323799999999995, -12.36, -0.265, -6.075099999999996
6000, 299950, -37.625, -0.66, -19.430700000000005, -15.24, -0.43, -8.141499999999997, -23.03, -0.235, -11.306799999999994, -10.125, -0.375, -5.6038000000000014
6200, 309950, -38.315, -0.725, -20.1707, -18.46, -0.48, -9.682699999999995, -35.48, -0.395, -17.046899999999994, -11.44, -0.38, -6.028699999999998
6400, 319950, -36.07, -0.73, -19.388699999999986, -15.765, -0.43, -8.5436, -29.35, -0.35, -14.356800000000005, -9.035, -0.34, -4.734800000000001
6600, 329950, -31.895, -0.61, -16.914499999999997, -12.11, -0.39, -6.602200000000003, -33.055, -0.4, -16.1622, -6.72, -0.325, -3.891900000000001
6800, 339950, -37.715, -0.565, -19.493499999999997, -15.02, -0.39, -7.987700000000003, -26.99, -0.345, -13.059800000000001, -10.015, -0.41, -5.379899999999999
7000, 349950, -39.545, -0.71, -20.5842, -13.595, -0.51, -7.529200000000006, -29.535, -0.39, -13.99019999999999, -9.83, -0.375, -5.165400000000001
7200, 359950, -41.375, -0.695, -21.1528, -14.995, -0.495, -8.305400000000002, -36.19, -0.485, -17.71699999999999, -8.395, -0.305, -4.293799999999999
7400, 369950, -40.975, -0.75, -20.9564, -10.73, -0.505, -6.316600000000003, -35.915, -0.43, -17.495600000000003, -6.265, -0.315, -3.6117999999999983
7600, 379950, -42.535, -0.76, -21.7229, -10.535, -0.49, -6.124799999999998, -35.56, -0.48, -17.347599999999996, -9.445, -0.305, -5.095
7800, 389950, -40.205, -0.73, -20.460099999999997, -7.255, -0.415, -4.521299999999998, -34.65, -0.49, -17.4478, -7.23, -0.34, -3.9433000000000034
8000, 399950, -36.815, -0.525, -18.478199999999994, -12.88, -0.47, -7.022000000000003, -39.19, -0.58, -19.7902, -7.62, -0.365, -4.282500000000002
8200, 409950, -44.505, -0.715, -22.253599999999985, -9.17, -0.395, -5.5764, -40.36, -0.57, -19.915899999999993, -8.91, -0.385, -4.813400000000001
8400, 419950, -40.76, -0.585, -20.314099999999993, -5.08, -0.3, -3.2744000000000018, -38.675, -0.595, -19.3933, -8.135, -0.355, -4.490399999999999
8600, 429950, -46.315, -0.735, -23.08170000000001, -6.345, -0.365, -4.3107999999999995, -38.455, -0.67, -19.712199999999985, -8.18, -0.275, -4.0612
8800, 439950, -45.975, -0.7, -22.771, -10.665, -0.415, -6.2311999999999985, -41.405, -0.59, -20.719699999999992, -9.655, -0.36, -5.4209
9000, 449950, -46.105, -0.63, -22.698399999999996, -11.315, -0.395, -6.510299999999997, -44.87, -0.69, -22.302199999999985, -6.695, -0.39, -4.0771999999999995
9200, 459950, -46.16, -0.69, -23.057799999999997, -5.205, -0.335, -3.4525000000000006, -43.99, -0.58, -21.772399999999998, -4.83, -0.285, -3.2209999999999996
9400, 469950, -47.87, -0.75, -23.916099999999993, -8.03, -0.38, -4.974399999999999, -44.315, -0.62, -22.221299999999996, -5.02, -0.285, -3.207
9600, 479950, -46.025, -0.73, -22.842299999999994, -3.465, -0.245, -2.4411, -46.135, -0.685, -23.312800000000006, -8.58, -0.38, -4.986300000000001
9800, 489950, -44.01, -0.71, -22.331300000000006, -6.32, -0.36, -3.9545000000000012, -43.56, -0.62, -21.92509999999999, -5.87, -0.25, -3.6101
10000, 499950, -38.22, -0.6, -19.463099999999994, -6.705, -0.39, -4.444800000000001, -47.915, -0.785, -24.24440000000001, -5.225, -0.27, -3.2613000000000003
10200, 509950, -40.725, -0.865, -21.259000000000004, -4.04, -0.345, -2.9974999999999996, -45.965, -0.745, -22.91339999999999, -6.245, -0.3, -3.8471999999999986
10400, 519950, -38.02, -0.85, -20.468799999999987, -3.365, -0.355, -2.897000000000001, -41.5, -0.705, -21.366699999999994, -5.18, -0.35, -3.4644000000000004
10600, 529950, -40.945, -0.84, -21.284899999999993, -7.035, -0.47, -5.012799999999999, -44.73, -0.755, -22.93419999999999, -4.665, -0.235, -2.992700000000001
10800, 539950, -42.17, -0.83, -21.648399999999995, -6.475, -0.46, -5.046000000000001, -47.395, -0.895, -24.173100000000005, -4.48, -0.245, -3.0180000000000002
11000, 549950, -43.9, -0.835, -22.387399999999992, -5.71, -0.39, -4.373300000000004, -47.71, -0.815, -24.23590000000001, -3.465, -0.235, -2.452699999999999
11200, 559950, -42.535, -0.79, -21.6434, -3.725, -0.33, -2.9731, -45.59, -0.825, -23.552400000000002, -6.52, -0.36, -4.408500000000001
11400, 569950, -44.71, -0.945, -23.261599999999984, -2.455, -0.38, -2.0731999999999995, -47.895, -0.84, -24.41280000000001, -4.065, -0.29, -2.7978000000000005
11600, 579950, -40.32, -0.92, -21.378199999999993, -3.29, -0.4, -2.7054999999999993, -40.99, -0.73, -21.461699999999993, -2.72, -0.285, -2.1871999999999994
11800, 589950, -43.7, -0.935, -22.807999999999993, -3.375, -0.395, -2.8008000000000015, -41.085, -0.775, -21.8088, -3.81, -0.355, -2.9630000000000014
12000, 599950, -41.875, -0.915, -21.988200000000006, -2.785, -0.42, -2.445699999999999, -39.365, -0.83, -21.307100000000005, -4.195, -0.345, -3.1225
12200, 609950, -35.95, -0.93, -19.796000000000003, -5.135, -0.44, -4.046799999999999, -42.58, -0.81, -22.207599999999992, -5.485, -0.34, -3.787600000000001
12400, 619950, -40.265, -0.93, -21.657100000000014, -2.69, -0.375, -2.3915999999999995, -44.54, -0.865, -22.94450000000001, -4.545, -0.34, -3.3766999999999996
12600, 629950, -37.59, -0.97, -20.5883, -3.8, -0.4, -3.208599999999999, -43.45, -0.865, -22.830899999999996, -4.225, -0.355, -3.181099999999999
12800, 639950, -38.495, -0.98, -20.918800000000005, -3.635, -0.365, -2.8688000000000007, -42.83, -0.845, -22.641699999999997, -2.585, -0.25, -2.0540999999999996
13000, 649950, -37.5, -0.935, -20.338699999999992, -5.77, -0.53, -4.491800000000005, -43.545, -0.875, -22.929500000000008, -3.325, -0.255, -2.5073999999999987
13200, 659950, -39.64, -0.96, -21.20729999999999, -3.645, -0.38, -3.0833999999999997, -42.98, -0.805, -22.4987, -5.16, -0.42, -3.7317999999999993
13400, 669950, -41.11, -0.99, -22.0749, -4.055, -0.455, -3.5473000000000035, -40.065, -0.885, -21.466499999999993, -3.305, -0.36, -2.6239
13600, 679950, -37.515, -0.93, -20.7049, -4.14, -0.465, -3.5447000000000037, -42.205, -0.895, -22.36019999999998, -3.635, -0.37, -2.938200000000001
13800, 689950, -38.82, -0.96, -21.0953, -5.07, -0.52, -4.169700000000001, -42.01, -0.89, -22.303199999999997, -3.37, -0.31, -2.6204999999999994
14000, 699950, -41.53, -0.96, -22.13329999999999, -6.19, -0.51, -4.971000000000001, -42.615, -0.92, -22.48179999999999, -3.345, -0.38, -2.7230000000000003
14200, 709950, -37.1, -0.885, -20.4292, -5.025, -0.455, -4.0361, -41.965, -0.91, -22.014400000000002, -4.025, -0.375, -3.0129999999999995
14400, 719950, -37.76, -0.97, -20.561500000000002, -4.5, -0.43, -3.7066999999999997, -38.015, -0.905, -20.474500000000006, -4.37, -0.34, -3.2380999999999993
14600, 729950, -40.4, -0.93, -21.5218, -4.42, -0.46, -3.7298000000000013, -39.825, -0.88, -21.322999999999997, -3.65, -0.37, -2.9051
14800, 739950, -36.765, -0.96, -19.966099999999997, -5.74, -0.525, -4.6911, -41.935, -0.915, -22.221000000000007, -2.655, -0.245, -2.199099999999999
15000, 749950, -34.815, -0.99, -18.9074, -5.245, -0.5, -4.556800000000004, -42.26, -0.89, -22.33659999999999, -3.32, -0.325, -2.7864
15200, 759950, -40.99, -0.99, -21.726600000000005, -5.0, -0.49, -4.293900000000001, -47.395, -0.86, -24.11169999999998, -2.935, -0.275, -2.478499999999999
15400, 769950, -37.85, -0.995, -20.397399999999994, -4.35, -0.525, -3.8259000000000007, -43.18, -0.895, -22.615399999999994, -2.43, -0.325, -2.1375999999999995
15600, 779950, -34.395, -0.975, -18.684499999999996, -4.48, -0.52, -3.8822, -36.89, -0.88, -20.1375, -4.185, -0.41, -3.406700000000002
15800, 789950, -36.07, -0.93, -19.431799999999992, -3.415, -0.48, -2.9711000000000003, -41.62, -0.86, -22.320599999999995, -3.58, -0.325, -2.9895000000000005
16000, 799950, -34.32, -0.86, -18.47170000000001, -3.005, -0.45, -2.6658, -41.35, -0.855, -22.041400000000003, -3.745, -0.35, -2.9849000000000014
16200, 809950, -33.265, -0.93, -18.285900000000005, -3.73, -0.565, -3.245000000000001, -41.675, -0.815, -22.1439, -3.045, -0.305, -2.3899
16400, 819950, -37.405, -0.985, -20.19890000000001, -3.42, -0.505, -2.995200000000001, -41.58, -0.88, -22.201700000000002, -3.06, -0.33, -2.5265999999999997
16600, 829950, -33.34, -0.975, -18.5484, -3.495, -0.49, -2.9875000000000025, -42.06, -0.885, -22.2346, -2.99, -0.37, -2.5801000000000003
16800, 839950, -25.615, -0.985, -15.754800000000014, -4.16, -0.475, -3.441600000000002, -34.695, -0.945, -19.4564, -2.735, -0.375, -2.3794
17000, 849950, -35.88, -0.98, -19.971999999999994, -5.25, -0.555, -4.3544000000000045, -34.455, -0.845, -19.197899999999994, -4.67, -0.42, -3.5616000000000003
17200, 859950, -26.87, -0.955, -15.654999999999998, -5.52, -0.575, -4.4940999999999995, -38.44, -0.895, -21.000399999999996, -2.85, -0.355, -2.3474000000000004
17400, 869950, -34.975, -0.99, -19.814900000000005, -4.745, -0.565, -4.0266, -32.965, -0.935, -18.855000000000004, -5.415, -0.52, -4.3027
17600, 879950, -36.66, -0.99, -20.306999999999995, -5.04, -0.525, -4.0379000000000005, -39.285, -0.955, -21.12939999999999, -3.795, -0.365, -3.0874
17800, 889950, -33.865, -0.965, -18.867199999999997, -5.015, -0.53, -3.9955000000000003, -37.435, -0.91, -20.560200000000005, -6.0, -0.445, -4.077000000000001
18000, 899950, -30.495, -1.0, -17.694000000000013, -4.36, -0.5, -3.7069, -38.45, -0.92, -20.95329999999999, -3.3, -0.43, -2.7957
18200, 909950, -29.79, -0.99, -17.187800000000003, -6.42, -0.495, -4.9612, -37.625, -0.91, -20.81759999999999, -3.875, -0.36, -2.9198000000000017
18400, 919950, -30.075, -0.99, -17.767000000000003, -6.44, -0.49, -5.0643, -33.3, -0.845, -19.25430000000001, -3.98, -0.46, -2.9364000000000017
18600, 929950, -32.33, -1.0, -18.5984, -4.71, -0.505, -3.9479999999999995, -31.88, -0.855, -18.519599999999997, -2.805, -0.435, -2.3658000000000006
18800, 939950, -32.585, -0.99, -18.8429, -5.975, -0.555, -4.869100000000002, -36.925, -0.815, -20.66040000000001, -3.24, -0.425, -2.7258999999999998
19000, 949950, -30.665, -0.985, -17.96109999999999, -5.905, -0.515, -4.774600000000003, -32.375, -0.875, -18.625600000000002, -3.365, -0.435, -2.797999999999999
19200, 959950, -27.99, -0.85, -16.329400000000007, -4.09, -0.38, -3.3509999999999986, -34.055, -0.94, -19.40600000000001, -4.42, -0.495, -3.6465000000000014
19400, 969950, -29.255, -0.995, -17.45030000000001, -4.525, -0.44, -3.761200000000004, -30.58, -0.915, -17.979, -2.555, -0.37, -2.1189999999999998
19600, 979950, -33.105, -1.0, -19.1125, -4.675, -0.51, -3.9542000000000024, -31.695, -0.895, -18.734699999999997, -2.81, -0.375, -2.320699999999999
19800, 989950, -30.995, -0.975, -17.904799999999994, -3.81, -0.57, -3.361800000000003, -22.425, -0.87, -14.874099999999991, -2.89, -0.4, -2.4719999999999995
20000, 999950, -32.715, -0.995, -18.750799999999998, -2.835, -0.365, -2.447999999999999, -20.175, -0.895, -14.045100000000001, -3.03, -0.465, -2.5743000000000005
20200, 1009950, -26.91, -1.0, -16.567000000000004, -3.665, -0.495, -3.0929000000000015, -27.485, -0.935, -17.0255, -3.705, -0.43, -2.9828999999999994
20400, 1019950, -34.745, -0.995, -19.479900000000004, -3.325, -0.45, -2.840299999999999, -21.75, -0.925, -14.667300000000003, -2.515, -0.365, -2.1579999999999995
20600, 1029950, -28.2, -0.99, -16.958000000000013, -4.29, -0.61, -3.645600000000002, -22.455, -0.97, -14.9538, -2.8, -0.39, -2.393199999999999
20800, 1039950, -30.845, -0.94, -17.969700000000003, -3.915, -0.625, -3.451599999999999, -34.72, -0.98, -19.9317, -3.005, -0.385, -2.549499999999999
21000, 1049950, -30.925, -0.95, -18.0175, -2.9, -0.38, -2.3764000000000007, -25.405, -0.97, -16.2499, -3.245, -0.445, -2.8289000000000017
21200, 1059950, -33.295, -0.97, -18.740000000000013, -3.865, -0.555, -3.3599999999999994, -15.775, -0.955, -11.763399999999995, -3.745, -0.445, -3.0600999999999994
21400, 1069950, -27.785, -0.995, -16.401499999999995, -4.27, -0.565, -3.6586000000000025, -21.77, -0.99, -14.9269, -3.3, -0.43, -2.8179999999999996
21600, 1079950, -23.505, -0.995, -14.964899999999991, -3.68, -0.45, -3.1571999999999996, -19.85, -0.985, -13.583599999999999, -3.14, -0.45, -2.731699999999999
21800, 1089950, -26.185, -1.0, -16.029300000000003, -4.555, -0.46, -3.7024000000000017, -16.99, -0.98, -12.2882, -2.755, -0.405, -2.3462
22000, 1099950, -21.35, -0.975, -13.975600000000004, -5.595, -0.575, -4.641599999999998, -18.515, -0.97, -13.242500000000007, -3.935, -0.46, -3.2703
22200, 1109950, -30.24, -0.995, -17.423999999999996, -4.855, -0.46, -4.036000000000002, -17.955, -1.0, -12.965800000000002, -3.89, -0.47, -3.261200000000002
22400, 1119950, -31.81, -1.0, -17.906000000000002, -4.14, -0.435, -3.532300000000001, -15.045, -0.985, -11.157000000000007, -4.3, -0.475, -3.604500000000004
22600, 1129950, -29.035, -1.0, -16.918099999999995, -4.49, -0.46, -3.726700000000002, -15.4, -0.985, -11.346000000000002, -3.985, -0.5, -3.3313
22800, 1139950, -27.79, -0.995, -16.124799999999997, -4.19, -0.44, -3.513600000000001, -15.085, -1.0, -11.2971, -3.415, -0.46, -2.8886999999999996
23000, 1149950, -24.295, -1.0, -15.0223, -4.445, -0.5, -3.7435000000000014, -12.69, -0.98, -10.0922, -4.21, -0.51, -3.601299999999999
23200, 1159950, -19.945, -1.0, -13.3136, -5.365, -0.55, -4.4233, -13.47, -0.975, -10.303400000000005, -5.26, -0.57, -4.457100000000001
23400, 1169950, -20.14, -0.975, -13.403600000000004, -6.235, -0.615, -5.1906, -14.21, -0.995, -10.897100000000005, -8.595, -0.765, -6.937800000000006
23600, 1179950, -24.65, -0.975, -15.295099999999993, -4.39, -0.45, -3.6513000000000004, -13.35, -0.99, -10.425899999999999, -6.09, -0.655, -5.062700000000001
23800, 1189950, -21.89, -1.0, -13.839599999999994, -5.35, -0.545, -4.433500000000002, -12.21, -1.0, -9.881100000000004, -7.05, -0.71, -5.751999999999998
24000, 1199950, -21.585, -1.0, -13.898700000000002, -4.815, -0.61, -4.069400000000001, -13.02, -0.99, -10.366499999999997, -7.715, -0.78, -6.461699999999997
24200, 1209950, -19.425, -0.985, -12.728900000000008, -4.65, -0.58, -3.784099999999999, -12.505, -0.97, -9.856299999999997, -8.095, -0.69, -6.3902
24400, 1219950, -17.605, -0.86, -11.703699999999994, -5.32, -0.615, -4.401100000000002, -12.015, -1.0, -9.605800000000002, -8.945, -0.695, -6.8048000000000055
24600, 1229950, -16.8, -0.955, -11.516799999999998, -6.15, -0.615, -4.866699999999999, -12.565, -0.995, -10.0462, -11.35, -0.85, -8.6784
24800, 1239950, -15.99, -0.92, -11.103100000000005, -6.755, -0.68, -5.174500000000003, -12.75, -0.995, -10.127000000000002, -12.14, -0.815, -8.904600000000004
25000, 1249950, -16.235, -0.92, -11.124399999999996, -6.23, -0.635, -4.773500000000002, -13.22, -0.99, -10.4351, -11.57, -0.85, -8.737200000000003
25200, 1259950, -14.425, -0.86, -10.482699999999996, -6.915, -0.68, -5.5998000000000046, -12.49, -0.98, -10.134999999999998, -10.205, -0.77, -7.7555
25400, 1269950, -15.09, -0.995, -11.062800000000003, -9.275, -0.75, -6.951299999999999, -11.425, -0.995, -9.302000000000001, -8.75, -0.79, -6.857500000000005
25600, 1279950, -14.805, -0.975, -10.7689, -9.67, -0.725, -6.848800000000004, -11.695, -0.98, -9.290500000000003, -8.37, -0.78, -6.636900000000001
25800, 1289950, -17.775, -0.995, -12.191300000000002, -10.715, -0.655, -7.0618, -10.86, -0.915, -8.856500000000004, -10.12, -0.77, -7.891900000000003
26000, 1299950, -12.295, -0.66, -8.455000000000002, -8.96, -0.655, -6.4552, -12.145, -0.905, -9.386399999999997, -8.985, -0.745, -6.959200000000005
26200, 1309950, -20.625, -0.805, -12.906299999999995, -9.19, -0.665, -6.223400000000001, -10.87, -0.885, -8.778099999999997, -9.735, -0.835, -7.794200000000003
26400, 1319950, -19.16, -0.835, -12.041099999999998, -13.025, -0.75, -8.4888, -13.52, -0.975, -10.764000000000001, -8.71, -0.835, -7.203800000000004
26600, 1329950, -21.18, -0.985, -13.587999999999997, -9.745, -0.68, -6.769200000000003, -12.635, -0.98, -10.356399999999997, -8.08, -0.775, -6.730899999999998
26800, 1339950, -16.61, -0.89, -11.608500000000006, -16.165, -0.805, -9.618300000000003, -11.95, -0.945, -9.812599999999998, -7.98, -0.845, -6.745400000000002
27000, 1349950, -15.91, -0.91, -10.743799999999997, -9.985, -0.74, -6.452500000000004, -10.74, -0.985, -8.873000000000001, -8.56, -0.865, -7.2683000000000035
27200, 1359950, -18.73, -1.0, -12.456299999999997, -14.805, -0.81, -8.710400000000003, -11.41, -0.945, -9.2989, -9.525, -0.84, -7.691900000000003
27400, 1369950, -14.675, -0.785, -9.9699, -13.565, -0.82, -8.655200000000002, -11.32, -0.99, -9.2431, -8.935, -0.825, -7.045900000000006
27600, 1379950, -14.965, -0.875, -10.163599999999997, -12.63, -0.81, -8.368300000000003, -11.375, -0.98, -9.196200000000001, -8.61, -0.84, -6.995099999999993
27800, 1389950, -14.03, -0.925, -9.861799999999993, -15.21, -0.835, -9.761900000000002, -10.13, -0.945, -8.465200000000005, -8.55, -0.79, -6.770100000000006
28000, 1399950, -13.825, -0.85, -9.915300000000002, -9.51, -0.77, -6.971799999999998, -10.945, -0.915, -8.8823, -10.395, -0.85, -7.926899999999998
28200, 1409950, -14.4, -0.905, -9.5751, -11.42, -0.86, -8.099799999999998, -8.69, -0.895, -7.128599999999994, -9.465, -0.87, -7.480300000000004
28400, 1419950, -11.665, -0.76, -8.3927, -14.64, -0.895, -9.643999999999998, -10.11, -0.925, -8.237100000000009, -11.455, -0.895, -8.667599999999998
28600, 1429950, -11.42, -0.845, -8.416699999999997, -12.24, -0.88, -8.548000000000005, -9.44, -0.965, -7.928099999999997, -10.835, -0.91, -8.530400000000004
28800, 1439950, -12.11, -0.82, -8.7292, -7.44, -0.83, -5.745999999999998, -10.585, -0.925, -8.410199999999996, -14.065, -0.96, -10.514799999999996
29000, 1449950, -11.225, -0.84, -8.314300000000001, -11.935, -0.92, -8.754000000000001, -10.615, -0.985, -8.527300000000004, -14.43, -0.935, -10.145400000000004
29200, 1459950, -13.27, -0.895, -9.656799999999999, -11.05, -0.88, -7.950299999999994, -10.72, -0.98, -8.709299999999999, -13.345, -0.925, -9.419400000000003
29400, 1469950, -13.495, -0.88, -9.746099999999998, -11.805, -0.815, -8.260000000000005, -10.945, -0.965, -8.9557, -13.925, -0.88, -9.775200000000005
29600, 1479950, -14.74, -0.75, -10.0149, -14.71, -0.935, -10.200000000000001, -11.32, -0.965, -8.957300000000002, -14.255, -0.88, -9.594400000000002
29800, 1489950, -12.34, -0.81, -8.8442, -9.345, -0.905, -7.488000000000002, -11.975, -0.98, -9.5497, -14.875, -0.955, -10.297099999999999
30000, 1499950, -13.545, -0.825, -9.358999999999995, -8.99, -0.855, -7.168300000000005, -10.885, -0.945, -8.769200000000003, -13.335, -0.94, -9.565
30200, 1509950, -13.065, -0.75, -8.969199999999999, -8.51, -0.885, -6.781300000000004, -10.695, -0.905, -8.571399999999999, -12.495, -0.955, -9.102400000000001
30400, 1519950, -19.955, -0.875, -12.292500000000011, -10.77, -0.9, -8.431400000000002, -11.33, -0.92, -9.0309, -11.225, -0.85, -8.3833
30600, 1529950, -16.25, -0.89, -10.603700000000002, -10.735, -0.92, -8.215400000000004, -8.69, -0.625, -6.730100000000001, -10.525, -0.86, -7.912500000000005
30800, 1539950, -20.14, -0.85, -12.242299999999986, -9.245, -0.88, -7.319400000000003, -5.63, -0.4, -4.2643, -11.375, -0.865, -8.386199999999997
31000, 1549950, -16.165, -0.995, -11.225999999999985, -8.555, -0.93, -7.058900000000003, -8.93, -0.72, -7.2954, -11.825, -0.94, -8.947000000000005
31200, 1559950, -14.8, -0.995, -10.749500000000001, -10.805, -0.915, -8.275800000000004, -8.415, -0.7, -6.8321, -13.515, -0.92, -9.860600000000002
31400, 1569950, -18.85, -0.985, -12.184000000000001, -8.96, -0.89, -7.319099999999999, -8.315, -0.785, -6.882900000000004, -9.67, -0.89, -7.4910000000000005
31600, 1579950, -13.895, -0.88, -10.132200000000001, -7.435, -0.9, -6.243700000000003, -8.205, -0.795, -6.877600000000002, -10.22, -0.91, -8.1678
31800, 1589950, -16.83, -0.77, -11.407900000000001, -13.41, -0.94, -9.745199999999995, -7.105, -0.785, -5.931099999999999, -11.59, -0.95, -9.061500000000006
32000, 1599950, -16.995, -0.875, -11.478500000000002, -11.29, -0.93, -8.394000000000002, -5.87, -0.61, -4.939600000000001, -10.48, -0.935, -8.325500000000002
32200, 1609950, -20.84, -0.805, -12.590900000000001, -10.585, -0.91, -8.270800000000001, -5.45, -0.575, -4.562299999999999, -11.255, -0.91, -8.605500000000003
32400, 1619950, -24.745, -0.95, -14.339400000000007, -12.155, -0.965, -9.3361, -6.21, -0.61, -5.160300000000001, -12.11, -0.915, -9.220299999999998
32600, 1629950, -17.85, -0.885, -11.721900000000003, -12.94, -0.96, -9.9792, -5.26, -0.515, -4.2683, -12.05, -0.915, -9.192100000000003
32800, 1639950, -18.345, -0.98, -11.887299999999996, -14.075, -0.965, -10.162599999999998, -5.47, -0.555, -4.484800000000001, -10.135, -0.835, -8.067100000000003
33000, 1649950, -18.47, -0.995, -11.699500000000002, -13.86, -0.955, -10.0849, -3.66, -0.46, -3.0156999999999994, -11.83, -0.89, -8.968999999999998
33200, 1659950, -20.14, -0.995, -12.453899999999999, -8.02, -0.92, -6.905300000000004, -6.005, -0.485, -4.349799999999999, -11.33, -0.89, -8.769899999999998
33400, 1669950, -17.58, -0.99, -11.127300000000005, -12.21, -0.935, -9.231800000000002, -4.365, -0.425, -3.4499, -12.975, -0.915, -9.676100000000002
33600, 1679950, -23.995, -1.0, -13.486, -12.09, -0.975, -9.379300000000002, -4.775, -0.45, -3.6397999999999997, -12.16, -0.94, -9.217000000000004
